query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
NZ_CP046175.1	NZ_CACRYJ010000001.1	94.7394	95.4512	0.9105	0.8985	0.04608	82	0.9679	201	2.374	0.6732	94.7936	96.4693	1.9389	45.97	AlfI:95.35,AloI:96.32,BcgI:95.21,FalI:97.15	6257	82	9924	303	74.84146341463415	ok	94.7394	gamma
NZ_WNHB01000001.1	NZ_VDCY01000001.1	91.2743	92.4897	0.6483	0.6500	0.14065	36	0.6779	421	3.258	0.4732	91.9076	94.4100	1.8246	3.06	AlfI:91.29,AloI:93.12,BcgI:92.35,FalI:92.62	1353	36	2157	93	25.61111111111111	ok	91.2743	gamma
NZ_WARX01000001.1	NZ_JAAOTJ010000001.1	91.0805	93.0396	0.7543	0.7338	0.05265	118	0.7246	2069	2.086	0.4817	92.2698	95.4300	1.4851	15.37	AlfI:93.50,AloI:93.18,BcgI:92.92,FalI:92.01	7549	118	13151	242	47.144067796610166	ok	91.0805	gamma
NZ_WJFC01000001.1	NZ_JHEG04000001.1	92.5532	92.8343	0.1611	0.2259	0.12203	128	0.4161	1440	9.587	0.4839	92.6130	93.5562	0.4593	0.43	AlfI:92.89,AloI:93.12,BcgI:92.90,FalI:92.66	2783	128	2515	28	9.015625	INCONSISTENT	92.5532	gamma
NZ_CP045483.1	QEFN01000001.1	96.0787	96.0787	0.2545	0.4941	0.20214	24	0.7979	76	inf	0.7398	96.1002	96.0958	1.9721	4.10	AlfI:96.37,AloI:94.61,BcgI:95.11,FalI:96.58	377	24	437	30	13.5	ok	96.0787	uniform
NZ_WFIY01000004.1	QEFD01000001.1	95.3429	95.3429	0.2106	0.2937	0.22281	32	0.5189	254	inf	0.6870	95.2690	95.4710	1.4933	1.56	AlfI:95.41,AloI:95.40,BcgI:94.10,FalI:95.60	531	32	449	31	9.5625	ok	95.3429	uniform
NZ_WNXZ01000010.1	NZ_WNXY01000011.1	85.7618	88.4250	0.6443	0.6881	0.10930	35	0.8486	222	4.344	0.2015	88.0679	92.3083	3.5832	19.45	AlfI:88.67,AloI:88.57,BcgI:88.11,FalI:91.69	1478	35	6972	113	36.542857142857144	ok	85.7618	gamma
NZ_WPCU01000006.1	NZ_LT629688.1	83.0638	88.2949	0.5808	0.5197	0.16197	21	0.6557	283	2.548	0.1981	87.7793	93.5805	3.8255	16.68	AlfI:88.75,AloI:88.89,BcgI:87.48,FalI:91.31	836	21	3304	184	26.666666666666668	BELOW_DETECTION	88.2949	uniform_fallback
NZ_VYIX01000001.1	NZ_SAXY01000001.1	94.2032	94.2032	0.2877	0.3117	0.20037	52	0.2279	1240	inf	0.5998	94.0545	94.6389	3.7235	7.99	AlfI:93.21,AloI:91.14,BcgI:92.12,FalI:94.86	1662	52	727	26	8.038461538461538	INCONSISTENT	94.2032	uniform
NZ_CP046973.1	MTBT01000001.1	96.7852	97.2103	0.2455	0.3035	0.08758	161	0.3816	1663	1.680	0.8172	96.6818	97.5797	0.5207	1.86	AlfI:97.22,AloI:97.26,BcgI:97.36,FalI:96.83	2691	161	1537	28	7.372670807453416	INCONSISTENT	96.7852	gamma
NZ_WTYO01000010.1	NZ_CP011805.1	87.3500	89.5686	0.7676	0.8088	0.11638	25	0.9491	62	4.046	0.2583	89.1565	92.8333	0.9488	2.49	AlfI:89.98,AloI:89.43,BcgI:89.37,FalI:90.32	1227	25	4996	160	47.2	ok	87.3500	gamma
NZ_WUUS01000001.1	PXRU01000001.1	87.2503	89.1897	0.3034	0.4143	0.21841	24	0.5641	248	4.741	0.2478	88.8146	92.2857	2.4424	2.14	AlfI:89.08,AloI:88.91,BcgI:89.14,FalI:91.35	582	24	1547	38	14.375	ok	87.2503	gamma
NZ_CP063310.1	NZ_PPTT01000001.1	88.2676	91.0190	0.6903	0.6919	0.08896	74	0.8150	443	2.516	0.3427	90.3962	94.3014	1.4556	11.46	AlfI:91.85,AloI:90.39,BcgI:90.73,FalI:91.44	2396	74	6676	114	27.37837837837838	ok	88.2676	gamma
NZ_CP047226.1	NZ_CP014234.1	95.3822	96.1521	0.8319	0.8439	0.08049	26	0.8994	212	1.729	0.7356	95.3671	97.0325	0.3378	0.36	AlfI:96.25,AloI:96.43,BcgI:96.09,FalI:96.10	2112	26	2709	366	73.88461538461539	ok	95.3822	gamma
NZ_WXEX01000001.1	NZ_WXEY01000001.1	87.1679	89.0291	0.6338	0.6176	0.14211	39	0.8408	149	5.089	0.2418	88.6573	91.8114	2.5502	12.68	AlfI:89.50,AloI:88.67,BcgI:89.53,FalI:86.98	967	39	3700	93	21.17948717948718	ok	87.1679	gamma
NZ_JAAAPJ010000001.1	NZ_JAFIMS010000002.1	91.1156	92.9773	0.7538	0.7581	0.05922	74	0.8344	895	2.148	0.4828	92.2380	95.3398	2.5357	74.35	AlfI:93.15,AloI:92.89,BcgI:92.23,FalI:94.76	5449	74	10725	291	61.91891891891892	ok	91.1156	gamma
NZ_WYDS01000001.1	NZ_FSRG01000013.1	84.0669	87.5511	0.4990	0.5358	0.17561	31	0.6586	267	3.817	0.1871	87.1179	92.1031	0.3663	0.16	AlfI:87.51,AloI:87.34,BcgI:87.46,FalI:87.71	820	31	3202	54	17.612903225806452	BELOW_DETECTION	84.0669	gamma
NZ_WUBS01000001.1	JAATFX010000125.1	88.7453	88.7453	0.2603	0.2717	0.19260	50	0.5180	362	inf	0.2198	88.5646	90.3013	1.4093	1.82	AlfI:88.88,AloI:87.69,BcgI:88.99,FalI:87.58	781	50	2083	32	8.78	ok	88.7453	uniform
NZ_JAAFAN010000100.1	JACYFD010000001.1	87.7924	89.6993	0.4661	0.4573	0.12860	68	0.7513	294	4.472	0.2631	89.3214	92.7703	3.5203	11.11	AlfI:89.25,AloI:89.81,BcgI:89.61,FalI:92.77	1304	68	3982	46	14.058823529411764	ok	87.7924	gamma
NZ_JAAGVZ010000057.1	NZ_QBBX01000001.1	85.4341	88.7417	0.2880	0.3128	0.24502	19	0.6606	149	3.074	0.2530	88.2099	92.8674	2.0981	3.02	AlfI:87.81,AloI:87.27,BcgI:88.24,FalI:89.37	476	19	1357	52	16.263157894736842	ok	85.4341	gamma
NZ_JAAILA010000004.1	NZ_CDBK01000001.1	90.8876	92.0656	0.8058	0.7997	0.07786	99	0.9334	185	3.930	0.4138	91.5896	94.1339	1.1446	10.08	AlfI:91.93,AloI:92.95,BcgI:91.80,FalI:92.84	2829	99	7109	116	27.2020202020202	ok	90.8876	gamma
NZ_JAAKEC010000010.1	NZ_JAAVTO010000101.1	95.1031	96.4088	0.6004	0.6403	0.06760	125	0.8831	305	1.014	0.7531	95.3334	97.5381	0.4906	3.18	AlfI:96.74,AloI:96.52,BcgI:96.25,FalI:96.50	2644	125	3646	107	19.432	ok	95.1031	gamma
NZ_CP049143.1	NZ_QNRR01000001.1	85.4951	88.0778	0.6949	0.6848	0.08662	89	0.5244	1852	4.604	0.1963	87.7274	91.9375	1.3974	9.92	AlfI:88.01,AloI:87.65,BcgI:87.81,FalI:89.05	3895	89	11886	205	23.9438202247191	BELOW_DETECTION	85.4951	gamma
NZ_LNGH01000001.1	NZ_JAFBDI010000001.1	91.1846	93.5384	0.0795	0.0799	0.69440	6	0.1902	132	1.476	0.5517	92.4297	96.1363	4.7813	1.83	AlfI:90.72,AloI:92.01,BcgI:89.99,FalI:94.77	205	6	78	8	6.166666666666667	INCONSISTENT	91.1846	gamma
NZ_SEWW01000010.1	NZ_JAANOP010000010.1	85.5941	89.6896	0.7363	0.7514	0.18855	18	0.8182	106	2.239	0.2912	89.0059	93.9583	1.1004	1.93	AlfI:90.07,AloI:89.45,BcgI:88.97,FalI:90.01	600	18	1954	68	27.5	ok	85.5941	gamma
NZ_JAANNP010000012.1	NZ_JAANNO010000034.1	86.9909	89.9682	0.6307	0.6429	0.10005	78	0.8206	327	2.948	0.2779	89.4446	93.6998	2.9899	17.48	AlfI:89.54,AloI:89.78,BcgI:89.90,FalI:92.53	1988	78	6328	126	20.17948717948718	ok	86.9909	gamma
NZ_CP049872.1	NZ_CP060719.1	83.3172	87.0205	0.6927	0.5977	0.13990	36	0.8062	176	4.219	0.1484	86.6862	91.7868	1.7792	4.94	AlfI:87.36,AloI:87.77,BcgI:86.61,FalI:88.38	909	36	5555	86	21.333333333333332	BELOW_DETECTION	87.0205	uniform_fallback
NZ_VSMK01000111.1	NZ_AGFG01000084.1	93.9224	94.7074	0.4010	0.4102	0.08395	204	0.7485	620	2.701	0.6157	94.1532	95.7938	1.2543	9.41	AlfI:94.97,AloI:94.86,BcgI:94.11,FalI:95.36	3045	204	3592	48	10.044117647058824	ok	93.9224	gamma
NZ_CP061170.1	NZ_CP061169.1	84.1550	87.2410	0.8952	0.9041	0.11041	12	0.9208	105	4.741	0.1556	86.9238	91.5308	0.5198	0.41	AlfI:87.23,AloI:87.29,BcgI:87.20,FalI:87.72	1327	12	8519	854	102.75	BELOW_DETECTION	84.1550	gamma
NZ_JAASQL010000001.1	NZ_JAATJG010000001.1	84.8348	91.1767	0.0962	0.1015	0.51114	8	0.2314	196	1.189	0.3831	90.0583	95.6923	2.1548	0.77	AlfI:91.33,AloI:92.61,BcgI:91.67,FalI:90.45	266	8	214	11	8.375	INCONSISTENT	91.1767	uniform_fallback
NZ_AP022871.1	NZ_AP022870.1	90.6410	92.0824	0.5603	0.5879	0.06766	54	0.8153	773	3.355	0.4106	91.5551	94.3626	2.0216	20.74	AlfI:91.93,AloI:92.30,BcgI:91.93,FalI:93.95	4186	54	9366	635	64.18518518518519	ok	90.6410	gamma
NZ_JAATLJ010000001.1	NZ_JAATLK010000001.1	68.9241	85.0357	0.6277	0.6569	0.35648	5	0.7516	38	1.631	0.1120	84.3825	93.8058	1.0740	0.32	AlfI:85.70,AloI:84.63,BcgI:84.85,FalI:84.92	158	5	1251	79	24	BELOW_DETECTION	85.0357	uniform_fallback
NZ_SNUG01000010.1	NZ_CP006965.1	89.0433	91.5514	0.7274	0.8327	0.15657	26	0.8874	91	2.239	0.4127	90.7561	94.6243	2.3314	5.92	AlfI:92.83,AloI:91.94,BcgI:90.50,FalI:91.54	821	26	2103	176	28.576923076923077	ok	89.0433	gamma
NZ_JAAVTA010000001.1	NZ_JAAVSY010000001.1	94.0385	94.8421	0.9135	0.8691	0.08805	35	0.9712	54	2.591	0.6283	94.2260	95.9346	0.8633	4.08	AlfI:95.24,AloI:94.92,BcgI:94.67,FalI:94.37	1898	35	3193	374	53.02857142857143	ok	94.0385	gamma
NZ_CP035730.1	NZ_CP045484.1	91.4325	92.6161	0.7185	0.7202	0.17806	9	0.8204	127	3.165	0.4890	91.9962	94.5667	3.4444	10.26	AlfI:92.63,AloI:92.60,BcgI:89.69,FalI:93.14	708	9	1337	180	65.44444444444444	ok	91.4325	gamma
NZ_JAAXMS010000001.1	NZ_CP036319.1	94.1050	94.8257	0.9120	0.8909	0.04477	46	0.9848	109	2.863	0.6239	94.2495	95.8958	0.0685	0.10	AlfI:94.84,AloI:94.88,BcgI:94.81,FalI:94.87	7192	46	12189	730	154.43478260869566	ok	94.1050	gamma
NZ_QMEA01000100.1	NZ_JXCA02000001.1	92.0145	92.0145	0.0540	0.0577	0.30457	28	0.1492	918	inf	0.4244	91.7906	92.9092	1.8444	0.91	AlfI:92.24,AloI:93.31,BcgI:92.01,FalI:91.46	1294	28	469	12	6.75	INCONSISTENT	92.0145	uniform
NZ_QMEB01000406.1	NZ_JABXYX010000074.1	94.3783	94.7838	0.1983	0.1437	0.13017	115	0.4288	1015	4.604	0.6308	94.3688	95.5210	0.4310	0.59	AlfI:94.99,AloI:95.07,BcgI:94.64,FalI:94.67	2132	115	1481	20	7.626086956521739	ok	94.3783	gamma
NZ_JABBJJ010000100.1	NZ_BNCN01000001.1	90.7020	91.9424	0.1181	0.1705	0.12606	134	0.4133	1319	3.817	0.4106	91.4658	94.0539	2.3940	16.47	AlfI:91.93,AloI:91.24,BcgI:91.40,FalI:93.64	2749	134	2821	32	7.932835820895522	ok	90.7020	gamma
NZ_CP074375.1	NZ_CP025030.1	87.1454	89.3498	0.6837	0.6744	0.08894	51	0.8609	335	4.219	0.2491	88.9611	92.5538	0.4807	2.04	AlfI:89.63,AloI:89.27,BcgI:89.14,FalI:89.46	2409	51	8900	267	41.64705882352941	ok	87.1454	gamma
NZ_JABFNS010000100.1	NZ_JAAIYA010000100.1	89.3293	91.0016	0.2792	0.2036	0.11394	125	0.4378	1509	3.707	0.3489	90.5117	93.6828	3.0501	23.48	AlfI:91.00,AloI:89.75,BcgI:90.55,FalI:92.80	2925	125	4100	32	10.4	INCONSISTENT	89.3293	gamma
NZ_CP053661.1	NZ_AP017367.1	91.2294	92.9144	0.8427	0.8295	0.06945	108	0.8870	398	2.444	0.4738	92.2103	95.1334	2.0154	22.73	AlfI:92.96,AloI:92.09,BcgI:93.24,FalI:91.23	3523	108	7679	110	29.925925925925927	ok	91.2294	gamma
NZ_CP042652.1	NZ_CP053833.1	88.4795	88.4795	0.1264	0.1346	0.53418	6	0.2772	146	inf	0.2551	88.2716	90.4082	6.6482	0.97	AlfI:88.94,AloI:89.22,BcgI:82.57,FalI:88.64	203	6	293	15	10.333333333333334	INCONSISTENT	88.4795	uniform
NZ_CP053835.1	NZ_CP030944.1	85.0282	88.9842	0.4672	0.5262	0.28187	13	0.5219	218	2.444	0.2810	88.3309	93.1402	1.3464	0.76	AlfI:89.30,AloI:89.58,BcgI:90.13,FalI:88.78	457	13	998	77	19.307692307692307	ok	85.0282	gamma
NZ_JABRXF010000001.1	NZ_WUMV01000014.1	86.7267	88.8602	0.9351	0.9108	0.09441	24	0.9448	107	4.741	0.2288	88.4851	92.0972	1.1050	4.96	AlfI:88.83,AloI:88.01,BcgI:89.11,FalI:88.28	1944	24	8636	355	77.29166666666667	ok	86.7267	gamma
NZ_JABEKT010000001.1	NZ_CP070353.1	85.6889	88.3615	0.5681	0.6044	0.08924	42	0.8487	350	4.344	0.2027	87.9871	92.2524	2.0122	8.34	AlfI:88.41,AloI:87.44,BcgI:88.22,FalI:89.45	2323	42	10590	299	47.76190476190476	ok	85.6889	gamma
NZ_JABURA010000001.1	NZ_AOIS01000001.1	94.3637	95.7315	0.8689	0.9020	0.05953	63	0.9319	257	1.260	0.6973	94.7446	97.0552	0.1751	0.23	AlfI:95.67,AloI:95.82,BcgI:95.72,FalI:95.64	3777	63	5802	285	56.80952380952381	ok	94.3637	gamma
NZ_CP053825.1	NZ_SMTT01000001.1	90.2121	90.9249	0.7832	0.8002	0.21059	16	0.8366	84	6.784	0.3778	90.6025	92.6371	4.1620	5.95	AlfI:90.83,AloI:89.86,BcgI:87.18,FalI:91.34	515	16	1249	119	27.875	ok	90.2121	gamma
NZ_JABXEO010000100.1	NZ_JAAIXZ010000098.1	89.3223	90.9086	0.3465	0.2644	0.10491	131	0.5130	1335	3.930	0.3432	90.4653	93.4538	2.3947	21.14	AlfI:91.01,AloI:90.12,BcgI:90.35,FalI:92.51	2917	131	4905	67	11.732824427480915	ok	89.3223	gamma
NZ_CP045508.1	NZ_CP045504.1	88.7111	90.4969	0.2091	0.1878	0.22560	41	0.4098	445	3.930	0.3213	90.0076	93.2251	1.3269	1.09	AlfI:90.85,AloI:89.52,BcgI:90.67,FalI:90.33	755	41	1147	25	8.536585365853659	INCONSISTENT	88.7111	gamma
NZ_JACADJ010000054.1	NZ_KB892900.1	91.4333	91.4333	0.0604	0.0474	0.40542	15	0.2265	338	inf	0.3855	91.6351	90.4092	1.2707	0.47	AlfI:91.66,AloI:90.75,BcgI:91.00,FalI:92.02	530	15	286	19	7.6	INCONSISTENT	91.4333	uniform
NZ_JACADJ010000054.1	NZ_JQKJ01000001.1	91.5607	91.5607	0.0335	0.0319	0.52353	10	0.1429	342	inf	0.3947	91.6426	91.2934	2.2084	0.80	AlfI:91.49,AloI:93.23,BcgI:91.03,FalI:91.30	493	10	170	10	6.7	INCONSISTENT	91.5607	uniform
NZ_JACBZA010000001.1	NZ_JACBZH010000001.1	91.5730	93.1953	0.8635	0.8530	0.05774	30	0.9290	356	2.305	0.4948	92.4805	95.3921	1.4275	30.10	AlfI:93.36,AloI:94.25,BcgI:92.82,FalI:93.92	5018	30	10654	883	156.36666666666667	ok	91.5730	gamma
NZ_CP058910.1	NZ_AOIU01000001.1	91.5613	92.9236	0.5311	0.5459	0.11281	77	0.7211	458	2.863	0.4774	92.2981	94.8947	1.8156	5.42	AlfI:93.24,AloI:92.20,BcgI:92.98,FalI:94.02	1643	77	2960	110	16.376623376623378	ok	91.5613	gamma
NZ_JACCKD010000001.1	NZ_FZNW01000078.1	94.6437	95.1703	0.8091	0.8313	0.05120	71	0.9538	246	3.355	0.6502	94.6529	96.0595	1.0491	15.40	AlfI:94.93,AloI:95.92,BcgI:95.07,FalI:95.98	5334	71	8482	434	72.45070422535211	ok	94.6437	gamma
NZ_JABRWO010000001.1	NZ_CP036289.1	84.1600	86.3551	0.6849	0.6955	0.12079	30	0.8725	152	6.985	0.1354	86.1158	90.0732	0.6629	1.11	AlfI:86.65,AloI:86.81,BcgI:86.25,FalI:86.15	1217	30	8376	126	35.666666666666664	BELOW_DETECTION	84.1600	gamma
NZ_NWUS01000001.1	NZ_JATM01000005.1	94.6156	95.1077	0.9594	0.9418	0.08897	11	0.9864	24	3.601	0.6494	94.6430	95.8584	0.6560	2.21	AlfI:95.16,AloI:94.76,BcgI:95.31,FalI:94.65	1775	11	2873	344	159.54545454545453	ok	94.6156	gamma
NZ_MU078707.1	QQVN01000003.1	94.4882	95.2352	0.8117	0.8948	0.14136	18	0.9797	15	2.374	0.6733	94.5274	96.3089	2.0435	10.71	AlfI:95.33,AloI:94.20,BcgI:93.85,FalI:95.89	761	18	1201	112	41.22222222222222	ok	94.4882	gamma
NZ_CP059900.1	NZ_CP041765.1	89.5127	90.9880	0.8562	0.9307	0.08206	24	0.9372	162	4.219	0.3369	90.5658	93.5142	2.6238	18.95	AlfI:91.13,AloI:91.76,BcgI:90.67,FalI:93.29	2580	24	7733	419	101.70833333333333	ok	89.5127	gamma
NZ_BLZO01000001.1	JAAHGO010000001.1	92.6519	94.1873	0.1311	0.1321	0.16680	62	0.1023	4107	1.856	0.5898	93.2608	96.0076	1.8236	6.69	AlfI:95.11,AloI:94.94,BcgI:94.54,FalI:93.28	4751	62	1103	24	8.548387096774194	INCONSISTENT	92.6519	gamma
NZ_JACGXN010000001.1	UQDH01000001.1	88.6927	89.9413	0.5741	0.6522	0.09144	83	0.8747	270	5.962	0.2806	89.6234	92.2117	0.8265	2.69	AlfI:90.28,AloI:89.48,BcgI:89.93,FalI:89.45	2177	83	7495	87	23.698795180722893	ok	88.6927	gamma
NZ_JABEQD010000001.1	NZ_JABEQL010000001.1	97.1410	97.4848	0.7895	0.8368	0.03784	77	0.9581	244	1.781	0.8347	96.9697	97.8201	0.8884	4.67	AlfI:97.49,AloI:97.75,BcgI:97.48,FalI:96.86	5857	77	7096	394	73.45454545454545	ok	97.1410	gamma
NZ_JACHZE010000001.1	NZ_JAAATR010000001.1	92.6604	93.6892	0.8457	0.8442	0.07388	60	0.9598	115	2.948	0.5320	93.0973	95.2824	1.4394	9.66	AlfI:93.54,AloI:94.97,BcgI:93.62,FalI:93.59	2879	60	5753	273	46.71666666666667	ok	92.6604	gamma
NZ_JACHBL010000001.1	NZ_JACHDR010000001.1	73.2616	86.9052	0.8870	0.8425	0.16516	7	0.9020	59	1.476	0.1568	86.1632	94.6930	1.2187	3.58	AlfI:87.54,AloI:86.91,BcgI:86.32,FalI:87.39	604	7	4185	221	78.57142857142857	BELOW_DETECTION	86.9052	uniform_fallback
NZ_JACHEO010000001.1	JROS01000005.1	91.0210	91.8384	0.6072	0.5715	0.10275	85	0.8527	258	5.624	0.3973	91.4657	93.5070	1.3735	3.59	AlfI:91.97,AloI:90.64,BcgI:91.92,FalI:92.02	1792	85	4213	114	18.564705882352943	ok	91.0210	gamma
NZ_JACHEZ010000001.1	DRPZ01000001.1	92.1899	93.8223	0.3316	0.3627	0.15284	86	0.5382	495	1.911	0.5472	93.0577	95.7389	1.3201	3.36	AlfI:94.19,AloI:93.21,BcgI:93.41,FalI:94.53	1086	86	1347	20	7.709302325581396	ok	92.1899	gamma
NZ_JACHHF010000001.1	NZ_MBFG01000001.1	84.4011	88.7203	0.1717	0.1650	0.66152	6	0.2553	105	2.516	0.2544	88.0498	93.2146	4.6252	0.80	AlfI:88.45,AloI:85.40,BcgI:90.03,FalI:88.44	156	6	187	11	7	INCONSISTENT	88.7203	uniform_fallback
NZ_JACHIO010000001.1	NC_016631.1	94.4687	95.1717	0.8391	0.9046	0.04426	80	0.8742	988	2.623	0.6535	94.5587	96.1690	0.3246	0.86	AlfI:95.17,AloI:95.01,BcgI:95.16,FalI:95.33	7902	80	11523	276	86.825	ok	94.4687	gamma
NZ_JACHND010000001.1	NZ_JACHBR010000001.1	95.6844	96.4647	0.8609	0.9097	0.03684	80	0.9625	315	1.520	0.7563	95.6520	97.2854	0.9233	13.17	AlfI:96.70,AloI:96.04,BcgI:96.40,FalI:96.96	8411	80	11679	889	102.1875	ok	95.6844	gamma
NZ_CP059191.1	NZ_CP049785.1	84.9698	87.2172	0.9530	0.9499	0.53808	2	0.9706	2	5.239	0.2011	86.8889	90.6162	5.3955	1.87	AlfI:89.45,AloI:88.60,BcgI:84.06,FalI:86.59	69	2	360	59	34	ok	84.9698	gamma
NZ_CP059213.1	NZ_CP059211.1	87.7166	87.7166	0.8441	0.8397	0.60746	1	0.9298	4	inf	0.2262	87.6508	88.2146	9.3511	4.34	AlfI:94.49,AloI:85.14,BcgI:86.83,FalI:87.81	58	1	255	54	54	ok	87.7166	uniform
NZ_JAASTT010000010.1	NZ_JABJVM010000010.1	95.0425	95.7705	0.7923	0.7525	0.08257	63	0.8526	315	2.026	0.7064	95.1167	96.6045	0.6412	1.30	AlfI:95.91,AloI:95.27,BcgI:95.73,FalI:95.90	2175	63	2891	187	29.92063492063492	ok	95.0425	gamma
NZ_JACRWE010000001.1	UWOR01000032.1	87.5572	89.8367	0.2014	0.2127	0.38430	13	0.4440	149	3.258	0.3233	89.2728	93.1848	4.5662	2.10	AlfI:87.45,AloI:90.60,BcgI:86.03,FalI:90.18	288	13	466	27	10.153846153846153	INCONSISTENT	87.5572	gamma
NZ_JACRWE010000001.1	NZ_CP051144.1	89.6403	89.6403	0.1946	0.2101	0.37760	11	0.4810	150	inf	0.3122	89.7084	89.5292	4.4810	2.27	AlfI:88.19,AloI:88.65,BcgI:85.68,FalI:90.16	308	11	475	31	13.636363636363637	ok	89.6403	uniform
NZ_JACRYU010000016.1	CABIZO010000001.1	90.1647	90.1647	0.1659	0.0628	0.64607	7	0.4000	63	inf	0.3396	89.9705	91.6558	4.2438	1.03	AlfI:86.68,AloI:90.46,FalI:90.93	120	7	152	10	7	INCONSISTENT	90.1647	uniform
NZ_JACVEL010000001.1	DHNG01000031.1	83.7406	89.1229	0.4146	0.4610	0.23222	25	0.6136	182	2.026	0.2552	88.4398	94.1611	3.0003	8.71	AlfI:89.44,AloI:88.79,BcgI:87.76,FalI:90.76	491	25	1426	41	12.56	INCONSISTENT	89.1229	uniform_fallback
NZ_BMDB01000001.1	NZ_CAJEWB010000001.1	83.6911	87.1923	0.5629	0.6199	0.33655	6	0.7958	39	3.817	0.1869	86.7822	91.7413	2.4872	2.22	AlfI:88.05,AloI:87.80,BcgI:85.56,FalI:87.62	198	6	929	78	26.333333333333332	BELOW_DETECTION	83.6911	gamma
NZ_BMOO01000001.1	NZ_BMOQ01000001.1	89.9739	92.0761	0.7540	0.6559	0.12799	26	0.8637	155	2.444	0.4159	91.3955	94.8444	3.9433	19.06	AlfI:90.85,AloI:91.91,BcgI:91.91,FalI:94.79	1158	26	2712	122	38.76923076923077	ok	89.9739	gamma
NZ_BMOQ01000001.1	NZ_JAGGLH010000001.1	90.2692	91.9692	0.3773	0.4285	0.17364	46	0.6084	325	2.948	0.4101	91.3968	94.3844	1.7415	2.85	AlfI:91.52,AloI:92.28,BcgI:91.73,FalI:93.26	850	46	1491	42	11.978260869565217	ok	90.2692	gamma
NZ_BMPF01000001.1	NZ_JAGGLH010000001.1	86.9066	91.0316	0.1777	0.1879	0.27245	20	0.3693	333	1.781	0.3481	90.2637	94.9255	1.3926	0.84	AlfI:90.52,AloI:91.58,BcgI:90.82,FalI:91.92	538	20	730	25	10.75	INCONSISTENT	86.9066	gamma
NZ_BMPW01000001.1	NZ_JAGFNS010000001.1	95.1446	95.9587	0.7816	0.8230	0.03825	152	0.9323	592	1.781	0.7154	95.1949	96.9042	0.6312	4.89	AlfI:95.97,AloI:95.91,BcgI:95.92,FalI:96.54	8807	152	12666	703	54.64473684210526	ok	95.1446	gamma
NZ_JACOIK010000010.1	NZ_JACNYL010000010.1	85.0669	89.2777	0.2018	0.1988	0.27156	23	0.4425	252	2.444	0.2596	88.6511	93.8104	1.2366	0.61	AlfI:89.56,AloI:90.28,BcgI:89.05,FalI:89.13	476	23	996	28	9.695652173913043	INCONSISTENT	89.2777	uniform_fallback
NZ_JAAOXD010000001.1	NZ_LMSB01000001.1	85.1879	88.4177	0.4401	0.3421	0.15670	41	0.6118	387	3.601	0.2107	87.9986	92.6117	2.3675	8.17	AlfI:87.94,AloI:88.17,BcgI:88.24,FalI:90.30	1004	41	3447	75	15.878048780487806	ok	85.1879	gamma
NZ_JACJOX010000001.1	NZ_JACJOF010000001.1	91.2985	91.8066	0.7062	0.6963	0.08293	110	0.8681	346	8.183	0.3937	91.5250	93.0680	1.5603	9.83	AlfI:92.28,AloI:91.08,BcgI:91.78,FalI:90.72	2699	110	6395	133	21.7	ok	91.2985	gamma
NZ_JACJPO010000001.1	JAAUTJ010000020.1	92.4684	92.4684	0.0611	0.0728	0.22336	56	0.2007	1115	inf	0.4399	92.5711	91.8931	1.7845	2.99	AloI:91.07,BcgI:92.86,FalI:91.15	1454	56	751	10	6	INCONSISTENT	92.4684	uniform
NZ_JACJQU010000001.1	RDYJ01000011.1	92.0203	93.3472	0.0241	0.0344	0.53421	8	0.1050	426	2.516	0.5181	92.7666	94.9685	1.5930	0.20	AlfI:93.73,AloI:92.14,BcgI:93.38,FalI:93.45	511	8	122	14	7.25	INCONSISTENT	92.0203	gamma
NZ_JACJRU010000001.1	NZ_JACJRV010000001.1	90.9187	91.7145	0.0592	0.0547	0.32101	20	0.1885	633	5.791	0.4002	91.3145	93.4746	1.8127	0.60	AlfI:91.47,AloI:93.18,BcgI:92.02,FalI:91.36	850	20	449	14	8.35	INCONSISTENT	90.9187	gamma
NZ_JACJSF010000001.1	NZ_CP054698.1	92.4757	93.5278	0.1549	0.1818	0.14910	77	0.3085	1468	2.948	0.5331	92.9544	94.9731	0.8232	1.67	AlfI:93.87,AloI:93.36,BcgI:93.69,FalI:93.05	2280	77	1501	53	9.506493506493506	INCONSISTENT	92.4757	gamma
NZ_JACJSE010000001.1	NZ_CP012036.1	94.1581	94.7716	0.3189	0.3687	0.10628	130	0.4943	1190	3.258	0.6274	94.2640	95.6826	0.8775	2.06	AlfI:95.12,AloI:94.24,BcgI:94.54,FalI:94.78	2400	130	2219	37	9.946153846153846	ok	94.1581	gamma
NZ_JACJST010000001.1	NZ_JACJTQ010000001.1	94.7181	96.2445	0.6019	0.5859	0.08729	96	0.7342	535	0.945	0.7470	95.0786	97.4590	0.7360	3.92	AlfI:96.56,AloI:96.60,BcgI:96.37,FalI:95.87	2071	96	2423	71	16.395833333333332	ok	94.7181	gamma
