cluster	species	total_pairs	struct_top_pairs	ani_top_pairs	both_top_pairs	struct_enrichment_ratio	ani_enrichment_ratio	struct_p	ani_p	log2_struct_over_ani	neg_log10_min_p	struct_q	ani_q	mode
HROM_Genome_0247	HROM_Genome_0247	1326	12	4	0	0.1809955293984467	0.060331843132815574	1.0	1.0	1.4739311883324122	1.5757746620884278e-17	1.0	1.0	not_enriched
HROM_Genome_0259	HROM_Genome_0259	1326	1	12	0	0.015082960783203894	0.1809955293984467	1.0	1.0	-3.0588936890535687	1.5757746620884278e-17	1.0	1.0	not_enriched
HROM_Genome_0249	Pauljensenia sp001838165	7792	238	106	23	0.6108831400987872	0.27207400357340944	1.0	1.0	1.1631358357796735	1.040994742928222e-17	1.0	1.0	not_enriched
HROM_Genome_2669	HROM_Genome_2669	1542	6	17	1	0.07782103501372903	0.22049293253889893	1.0	1.0	-1.4288432988038742	8.690986074838744e-18	1.0	1.0	not_enriched
HROM_Genome_1758	HROM_Genome_1758	1166	2	7	1	0.0343053276132562	0.12006864664639669	1.0	1.0	-1.5849625007211563	8.596490437158494e-19	1.0	1.0	not_enriched
HROM_Genome_0980	HROM_Genome_0980	1183	0	5	0	0.0	0.08453087911465917	1.0	1.0	-3.4594316186372973	2.949339624685951e-21	1.0	1.0	not_enriched
HROM_Genome_0215	Pauljensenia pyogenes_A [HROM_Genome_0215]	5511	136	7	0	0.4935584859008995	0.025403745597840414	1.0	1.0	4.185866545311334	6.281055041251885e-22	1.0	1.0	not_enriched
HROM_Genome_1008	Prevotella sp013333935	9998	128	289	15	0.2560512870385708	0.578115796516773	1.0	1.0	-1.1717949887953585	4.5583261599115893e-26	1.0	1.0	not_enriched
HROM_Genome_1724	Lachnoanaerobaculum saburreum	3770	1	65	1	0.00530504137891999	0.3448276896297993	1.0	1.0	-5.448460500816294	7.87978564316731e-27	1.0	1.0	not_enriched
HROM_Genome_0219	Pauljensenia marseillensis	4656	88	29	5	0.37800698622648105	0.12457048409736309	1.0	1.0	1.584962500721156	4.6078749298045376e-29	1.0	1.0	not_enriched
HROM_Genome_4839	Eikenella corrodens [HROM_Genome_4839]	9762	6	262	3	0.01229256668624976	0.5367754119662396	1.0	1.0	-5.335733894412392	6.9883607734269304e-31	1.0	1.0	not_enriched
HROM_Genome_2145	Streptococcus oralis [HROM_Genome_2145]	2781	18	29	1	0.12944987701312854	0.20855813518781824	1.0	1.0	-0.6731896837328915	1.6979405375356281e-31	1.0	1.0	not_enriched
HROM_Genome_4962	Aggregatibacter segnis	7413	41	167	7	0.11061651773096759	0.45055996246516067	1.0	1.0	-2.01297785399821	3.101289317371076e-34	1.0	1.0	not_enriched
HROM_Genome_0245	Pauljensenia sp018375675	3160	29	32	3	0.18354435884725395	0.20253170631421125	1.0	1.0	-0.13972476366661327	3.6726225124618713e-36	1.0	1.0	not_enriched
HROM_Genome_2556	Abiotrophia defectiva [HROM_Genome_2556]	55093	2116	148	16	0.7681558944491317	0.05372734989530789	1.0	1.0	3.8331456525176546	5.655014670595051e-39	1.0	1.0	not_enriched
HROM_Genome_2591	HROM_Genome_2591	2221	0	8	0	0.0	0.07203964339857133	1.0	1.0	-4.087462841250339	2.0796227126801556e-39	1.0	1.0	not_enriched
HROM_Genome_2045	Bulleidia sp900554555	2998	17	22	2	0.11340897330719886	0.1467645536916691	1.0	1.0	-0.36257007938470825	4.976311695431071e-41	1.0	1.0	not_enriched
HROM_Genome_2593	Granulicatella adiacens_A [HROM_Genome_2593]	2745	0	15	0	0.0	0.1092896502651823	1.0	1.0	-4.954196310386875	1.501412366078972e-42	1.0	1.0	not_enriched
HROM_Genome_5081	Treponema_D buccale	5950	6	98	0	0.020168073275826915	0.329411863505173	1.0	1.0	-3.921612101315284	2.3981219675277495e-43	1.0	1.0	not_enriched
HROM_Genome_2578	HROM_Genome_2578	7983	20	161	16	0.05010649129031282	0.4033572548870182	1.0	1.0	-2.9778383500758414	5.644636964628166e-44	1.0	1.0	not_enriched
HROM_Genome_2918	HOT-345 sp013333605	67175	2600	669	182	0.774097738685132	0.19918130276167434	1.0	1.0	1.9576330772718897	1.0645971687708503e-44	1.0	1.0	not_enriched
HROM_Genome_4841	Eikenella halliae	12644	9	319	8	0.0142360055351752	0.504587307302321	1.0	1.0	-5.071744607503409	2.0613648746979815e-45	1.0	1.0	not_enriched
HROM_Genome_4828	Neisseria sp000090875	31750	1049	629	157	0.6607875997624016	0.39622059127793197	1.0	1.0	0.7374238835731377	1.4221484630153436e-49	1.0	1.0	not_enriched
HROM_Genome_5068	HROM_Genome_5068	6284	17	94	7	0.05410568140913147	0.2991725913210799	1.0	1.0	-2.4329594072761065	1.2826766227790736e-50	1.0	1.0	not_enriched
HROM_Genome_1024	Prevotella maculosa	4851	7	51	3	0.02886003751591394	0.21026598761594442	1.0	1.0	-2.7796099315747	6.1713621889005895e-53	1.0	1.0	not_enriched
HROM_Genome_2573	HROM_Genome_2573	2574	1	3	0	0.007770010100438369	0.023310030301315104	1.0	1.0	-1.222392421336448	4.248931707347173e-54	1.0	1.0	not_enriched
HROM_Genome_1665	HROM_Genome_1665	2501	0	2	0	0.0	0.01599360735588034	1.0	1.0	-2.321928094887362	2.5599349217394603e-54	1.0	1.0	not_enriched
HROM_Genome_2812	Veillonella sp900552445	3270	2	12	2	0.012232419570965358	0.07339451742579214	1.0	1.0	-2.321928094887362	1.47332276818254e-56	1.0	1.0	not_enriched
HROM_Genome_2577	Granulicatella elegans [HROM_Genome_2577]	3445	1	14	1	0.005805516980704894	0.08127723772986852	1.0	1.0	-3.273018494406416	6.977130802262955e-58	1.0	1.0	not_enriched
HROM_Genome_0248	Pauljensenia sp000278725 [HROM_Genome_0248]	683662	31351	11898	2174	0.9171493926236396	0.34806683912589914	1.0	1.0	1.3977547600919273	4.6220521600221454e-58	1.0	1.0	not_enriched
HROM_Genome_1118	Prevotella saccharolytica	9741	7	184	5	0.01437224535362884	0.37778473500967236	1.0	1.0	-4.620586410451877	1.846869817176014e-58	1.0	1.0	not_enriched
HROM_Genome_0303	HROM_Genome_0303	7573	113	24	3	0.29842871752722894	0.06338309044826101	1.0	1.0	2.2118386431757067	1.1080810069434263e-60	1.0	1.0	not_enriched
HROM_Genome_2602	Granulicatella sp900551535	3283	0	8	0	0.0	0.0487359268925455	1.0	1.0	-4.087462841250339	6.918807447530988e-62	1.0	1.0	not_enriched
HROM_Genome_1087	F0058 sp905372605	15605	343	164	11	0.43960282329351025	0.21018910501497282	1.0	1.0	1.0622225150828588	9.029987017642219e-73	1.0	1.0	not_enriched
HROM_Genome_5026	Treponema_B denticola	11148	115	195	8	0.20631509596616088	0.3498386409860989	1.0	1.0	-0.7592757558912948	1.1249665354465282e-73	1.0	1.0	not_enriched
HROM_Genome_1961	HROM_Genome_1961	7134	71	75	4	0.1990468777537866	0.21026078635963372	1.0	1.0	-0.07853340254668957	1.01054112337422e-76	1.0	1.0	not_enriched
HROM_Genome_1085	F0058 sp000163695	165111	2863	6651	902	0.3467971072417143	0.8056400839205875	1.0	1.0	-1.2159001203888773	8.964466728497582e-79	1.0	1.0	not_enriched
HROM_Genome_2887	Fusobacterium polymorphum	26198	27	703	3	0.020612266660060528	0.5366823504452797	1.0	1.0	-4.677046899711873	2.77269493266632e-79	1.0	1.0	not_enriched
HROM_Genome_1740	Oribacterium sinus [HROM_Genome_1740]	4181	8	8	3	0.038268368330118846	0.038268368330118846	1.0	1.0	0.0	3.684498033972224e-81	1.0	1.0	not_enriched
HROM_Genome_1519	Campylobacter_A rectus [HROM_Genome_1519]	9212	6	113	1	0.013026491097608572	0.24533224900496142	1.0	1.0	-4.126108769149822	1.2401685901402832e-87	1.0	1.0	not_enriched
HROM_Genome_1212	HROM_Genome_1212	27845	49	724	36	0.035194839070852565	0.520021703822393	1.0	1.0	-3.8714852594773195	7.977073034377896e-91	1.0	1.0	not_enriched
HROM_Genome_0254	Pauljensenia sp000466265 [HROM_Genome_0254]	19110	385	207	10	0.40293052377987537	0.21664056733099796	1.0	1.0	0.8936195236807473	2.8971381563853944e-102	1.0	1.0	not_enriched
HROM_Genome_0257	HROM_Genome_0257	9730	98	18	2	0.20143890933769573	0.03699898334774003	1.0	1.0	2.4125984538274263	8.857813356710658e-107	1.0	1.0	not_enriched
HROM_Genome_1220	Capnocytophaga bilenii	19489	267	371	74	0.2740008005339972	0.38072770411278267	1.0	1.0	-0.473823319250087	2.2368123481450913e-113	1.0	1.0	not_enriched
HROM_Genome_1090	Porphyromonas sp905372525	37823	1014	680	96	0.536181849205715	0.35956968191310273	1.0	1.0	0.5761017982526643	1.0201041514573806e-113	1.0	1.0	not_enriched
HROM_Genome_0265	HROM_Genome_0265	11739	137	20	3	0.2334100708576868	0.03407446289893238	1.0	1.0	2.7457358037939383	1.762534870715867e-115	1.0	1.0	not_enriched
HROM_Genome_4946	Haemophilus haemolyticus	9471	5	68	4	0.010558550310700222	0.14359628422552304	1.0	1.0	-3.6386004643232295	1.4098921052209792e-125	1.0	1.0	not_enriched
HROM_Genome_2802	Veillonella atypica	249139	76	9959	9	0.006101013714786345	0.7994736261257529	1.0	1.0	-7.024469757995004	1.3630625408449867e-125	1.0	1.0	not_enriched
HROM_Genome_4943	Haemophilus seminalis	44431	193	1107	103	0.08687630613121411	0.4983008854261866	1.0	1.0	-2.5169012272979705	2.8998364162639325e-158	1.0	1.0	not_enriched
HROM_Genome_1889	Stomatobaculum longum	153929	5404	182	17	0.702142107179591	0.02364727303972716	1.0	1.0	4.888192783380567	1.7712617799997598e-176	1.0	1.0	not_enriched
HROM_Genome_1757	HROM_Genome_1757	8903	9	10	1	0.020217910141160873	0.022464344601289862	1.0	1.0	-0.1443899093351748	1.389197814978333e-180	1.0	1.0	not_enriched
HROM_Genome_1089	HROM_Genome_1089	26900	120	449	41	0.0892193576142529	0.333829096406663	1.0	1.0	-1.8992879692844857	9.131975165330512e-185	1.0	1.0	not_enriched
HROM_Genome_0957	Olsenella_F sp001189515	21520	10	286	6	0.009293683084818012	0.26579933622579516	1.0	1.0	-4.770073905978145	6.36044822123026e-188	1.0	1.0	not_enriched
HROM_Genome_2557	Abiotrophia sp001815865 [HROM_Genome_2557]	99491	2909	456	51	0.584776687838287	0.09166661040022647	1.0	1.0	2.672084480767101	5.171548599378584e-232	1.0	1.0	not_enriched
HROM_Genome_0010	Rothia sp001808955 [HROM_Genome_0010]	334202	12651	353	30	0.7570872582671029	0.021124954720440067	1.0	1.0	5.161454420076122	4.2385091287663837e-249	1.0	1.0	not_enriched
HROM_Genome_1160	Prevotella loescheii [HROM_Genome_1160]	96042	2692	1787	261	0.5605882441852351	0.37212897190156585	1.0	1.0	0.5910031028784558	2.3180130365412858e-253	1.0	1.0	not_enriched
HROM_Genome_1026	Prevotella oris	509975	2398	20036	1162	0.09404385388395708	0.7857642437109943	1.0	1.0	-3.062426174178591	7.361928317666067e-293	1.0	1.0	not_enriched
HROM_Genome_2670	Gemella haemolysans_B	29264	15	325	7	0.010251506628551305	0.22211597695194496	1.0	1.0	-4.392317422778761	5.565108430480924e-295	1.0	1.0	not_enriched
HROM_Genome_0308	Actinomyces oris [HROM_Genome_0308]	1009295	516	6802	16	0.010224962072774199	0.13478719383529086	1.0	1.0	-3.7192247972719814	0.0	1.0	1.0	not_enriched
HROM_Genome_4965	Aggregatibacter sp000466335 [HROM_Genome_4965]	102078	65	326	52	0.012735363054765409	0.06387274393620805	1.0	1.0	-2.3175161800089805	0.0	1.0	1.0	not_enriched
HROM_Genome_2042	Bulleidia sp015256455 [HROM_Genome_2042]	52890	481	49	5	0.1818869897011182	0.018529028056870667	1.0	1.0	3.2820353677638496	0.0	1.0	1.0	not_enriched
HROM_Genome_2041	Bulleidia sp015256775 [HROM_Genome_2041]	30575	34	53	3	0.02224039914799556	0.034668857495404846	1.0	1.0	-0.632942529622978	0.0	1.0	1.0	not_enriched
HROM_Genome_1955	CAG-793 sp013333035	51608	912	278	19	0.35343368219380455	0.10773526715995357	1.0	1.0	1.7121472313147101	0.0	1.0	1.0	not_enriched
HROM_Genome_1232	Campylobacter_A concisus_C [HROM_Genome_1232]	1992412	1571	571	80	0.015769835467608132	0.005731747964356615	1.0	1.0	1.4593168685842728	0.0	1.0	1.0	not_enriched
HROM_Genome_1211	Capnocytophaga gingivalis	698870	2859	12053	723	0.08181781611714994	0.3449283447569109	1.0	1.0	-2.075617315010111	0.0	1.0	1.0	not_enriched
HROM_Genome_1210	Capnocytophaga granulosa	113307	23	1029	20	0.004059768045806105	0.1816304921362818	1.0	1.0	-5.4531392629546165	0.0	1.0	1.0	not_enriched
HROM_Genome_1225	Capnocytophaga leadbetteri	1137298	374	2631	232	0.006576994106601441	0.046267570840824584	1.0	1.0	-2.812847771034023	0.0	1.0	1.0	not_enriched
HROM_Genome_1223	Capnocytophaga ochracea	29814	3	258	1	0.00201247796322483	0.1730731048373354	1.0	1.0	-6.20666554825733	0.0	1.0	1.0	not_enriched
HROM_Genome_1227	Capnocytophaga sputigena	443865	525	3894	271	0.023655848398110663	0.1754588069757008	1.0	1.0	-2.8896754487624654	0.0	1.0	1.0	not_enriched
HROM_Genome_4909	Cardiobacterium hominis	264391	652	3999	153	0.04932090695613879	0.302506605701839	1.0	1.0	-2.6157698450527347	0.0	1.0	1.0	not_enriched
HROM_Genome_1676	Catonella massiliensis [HROM_Genome_1676]	257816	48	97	18	0.003723586929939807	0.007524748587586695	1.0	1.0	-1.007417471562483	0.0	1.0	1.0	not_enriched
HROM_Genome_2728	Centipeda sp015265235	387851	365	692	20	0.018821666540663428	0.03568381711270985	1.0	1.0	-0.9219426649841135	0.0	1.0	1.0	not_enriched
HROM_Genome_2889	Fusobacterium pseudoperiodonticum	358733	33	3845	3	0.0018398089887226318	0.21436562307995516	1.0	1.0	-6.84286628683169	0.0	1.0	1.0	not_enriched
HROM_Genome_2590	Granulicatella adiacens	27280	6	210	4	0.00439882829879656	0.1539589904578796	1.0	1.0	-5.017236704925304	0.0	1.0	1.0	not_enriched
HROM_Genome_2572	Granulicatella elegans [HROM_Genome_2572]	645	0	0	0	0.0	0.0	1.0	1.0	0.0	-0.0	1.0	1.0	not_enriched
HROM_Genome_2589	Granulicatella sp001058355	897701	13	257	7	0.00028962881625493197	0.005725738905962886	1.0	1.0	-4.253541119907112	0.0	1.0	1.0	not_enriched
HROM_Genome_0409	HROM_Genome_0409	62293	874	29	6	0.28060946242296547	0.009310840286345537	1.0	1.0	4.8896715245598115	0.0	1.0	1.0	not_enriched
HROM_Genome_1159	HROM_Genome_1159	45502	97	340	57	0.042635501337463216	0.14944402530657208	1.0	1.0	-1.8041806742624604	0.0	1.0	1.0	not_enriched
HROM_Genome_1187	HROM_Genome_1187	222970	448	3189	161	0.04018479027376197	0.2860475361228279	1.0	1.0	-2.830150388260152	0.0	1.0	1.0	not_enriched
HROM_Genome_4825	HROM_Genome_4825	681128	568	8258	562	0.016678221137824474	0.24248019393689174	1.0	1.0	-3.8606475129983258	0.0	1.0	1.0	not_enriched
HROM_Genome_4935	Haemophilus_D parainfluenzae_L [HROM_Genome_4935]	167188	196	201	6	0.02344666588338612	0.024044795115105152	1.0	1.0	-0.03625052626936093	0.0	1.0	1.0	not_enriched
HROM_Genome_4936	Haemophilus_D sp001815355	301322	2211	647	70	0.1467533511086021	0.04294410591011559	1.0	1.0	1.772073144324737	0.0	1.0	1.0	not_enriched
HROM_Genome_1190	JABCPE02 sp013333875 [HROM_Genome_1190]	65832	39	1327	21	0.011848344785858035	0.4031475264316311	1.0	1.0	-5.070715397514413	0.0	1.0	1.0	not_enriched
HROM_Genome_4855	Kingella_A denitrificans	218170	388	2232	258	0.03556860396676447	0.20461114446860384	1.0	1.0	-2.522673671600875	0.0	1.0	1.0	not_enriched
HROM_Genome_4857	Kingella_B oralis [HROM_Genome_4857]	229666	1326	5640	266	0.11547206793364541	0.49114816225170443	1.0	1.0	-2.088198379885068	0.0	1.0	1.0	not_enriched
HROM_Genome_1713	Lachnoanaerobaculum orale [HROM_Genome_1713]	236831	14	126	5	0.0011822780125042627	0.010640502112538364	1.0	1.0	-3.125012579566738	0.0	1.0	1.0	not_enriched
HROM_Genome_1712	Lachnoanaerobaculum sp000287675 [HROM_Genome_1712]	181204	35	537	14	0.0038630505394389347	0.059270232562248795	1.0	1.0	-3.9203738249721405	0.0	1.0	1.0	not_enriched
HROM_Genome_0420	Lancefieldella sp000564995 [HROM_Genome_0420]	1043464	159	497	32	0.0030475425637741306	0.009525966378589577	1.0	1.0	-1.641140101666142	0.0	1.0	1.0	not_enriched
HROM_Genome_2880	Leptotrichia_A sp000469505	662428	1215	6650	288	0.036683242991256346	0.2007765974418557	1.0	1.0	-2.451912916480791	0.0	1.0	1.0	not_enriched
HROM_Genome_4829	Neisseria elongata	148280	334	1488	199	0.04504991909568703	0.20070143597120446	1.0	1.0	-2.1537811055965754	0.0	1.0	1.0	not_enriched
HROM_Genome_1741	Oribacterium asaccharolyticum	20141	51	20	1	0.05064298227123511	0.01985999304754318	1.0	1.0	1.3289485225651347	0.0	1.0	1.0	not_enriched
HROM_Genome_1738	Oribacterium parvum	58048	146	51	2	0.05030321244117179	0.017571670099313434	1.0	1.0	1.5082563272390295	0.0	1.0	1.0	not_enriched
HROM_Genome_1739	Oribacterium sinus [HROM_Genome_1739]	732982	252	197	10	0.006876023574424948	0.005375304143498868	1.0	1.0	0.35443073457469176	0.0	1.0	1.0	not_enriched
HROM_Genome_0214	Pauljensenia sp000308055 [HROM_Genome_0214]	159674	1984	71	8	0.24850640618435227	0.00889312239873438	1.0	1.0	4.794688510221444	0.0	1.0	1.0	not_enriched
HROM_Genome_0216	Pauljensenia sp000758755	84424	1480	40	3	0.35061130576402416	0.009475981236865518	1.0	1.0	5.192018772292929	0.0	1.0	1.0	not_enriched
HROM_Genome_0251	Pauljensenia sp902373545	54946	118	296	8	0.042951274120524637	0.10774217914979062	1.0	1.0	-1.3231450456477445	0.0	1.0	1.0	not_enriched
HROM_Genome_1099	Porphyromonas pasteri [HROM_Genome_1099]	4695096	29065	4345	446	0.12381007211508067	0.018508679282299177	1.0	1.0	2.741713636339143	0.0	1.0	1.0	not_enriched
HROM_Genome_1138	Porphyromonas sp003640335 [HROM_Genome_1138]	297824	1898	1285	361	0.12745786566968018	0.08629260136224395	1.0	1.0	0.562530388785433	0.0	1.0	1.0	not_enriched
HROM_Genome_1158	Prevotella conceptionensis [HROM_Genome_1158]	30345	28	271	21	0.018454446134743584	0.1786126750898397	1.0	1.0	-3.25191837363962	0.0	1.0	1.0	not_enriched
HROM_Genome_0975	Prevotella histicola [HROM_Genome_0975]	827983	10517	20546	2810	0.254039108395369	0.4962905316241562	1.0	1.0	-0.9661008403894388	0.0	1.0	1.0	not_enriched
HROM_Genome_1000	Prevotella intermedia	86079	552	1765	387	0.1282543165137566	0.41008853015721086	1.0	1.0	-1.6760304514808066	0.0	1.0	1.0	not_enriched
HROM_Genome_0978	Prevotella jejuni	170576	462	568	171	0.05416941874191037	0.06659790009827941	1.0	1.0	-0.2977069834885734	0.0	1.0	1.0	not_enriched
HROM_Genome_0976	Prevotella melaninogenica [HROM_Genome_0976]	3362141	1645	4135	676	0.009785434301410665	0.02459742907983775	1.0	1.0	-1.3295357416069977	0.0	1.0	1.0	not_enriched
HROM_Genome_1023	Prevotella oulorum	54584	149	202	39	0.05459476941559295	0.07401438538221326	1.0	1.0	-0.4377764235738821	0.0	1.0	1.0	not_enriched
HROM_Genome_1025	Prevotella salivae	1460196	20776	9569	1699	0.28456462325977144	0.13106463611728691	1.0	1.0	1.1184371870038792	0.0	1.0	1.0	not_enriched
HROM_Genome_0973	Prevotella sp000257925	228407	1180	1259	251	0.10332435992882646	0.11024183826304451	1.0	1.0	-0.09345308050559854	0.0	1.0	1.0	not_enriched
HROM_Genome_0198	Rothia aeria	1259960	19571	45471	2108	0.3106607490691756	0.721785035048004	1.0	1.0	-1.216208264735949	0.0	1.0	1.0	not_enriched
HROM_Genome_0197	Rothia dentocariosa [HROM_Genome_0197]	1754581	23842	50304	4965	0.27176866899670815	0.5734020268941534	1.0	1.0	-1.0771519452054867	0.0	1.0	1.0	not_enriched
HROM_Genome_2715	Selenomonas sp905372355	92859	441	410	62	0.09498274421812648	0.08830595267444866	1.0	1.0	0.10503121587066133	0.0	1.0	1.0	not_enriched
HROM_Genome_2095	Streptococcus parasanguinis_B	154689	21	175	6	0.002715126001002628	0.022626050008355235	1.0	1.0	-3.029062465602463	0.0	1.0	1.0	not_enriched
HROM_Genome_2087	Streptococcus salivarius	199946	2039	1706	156	0.2039551290398374	0.1706461256213647	1.0	1.0	0.2571750926936577	0.0	1.0	1.0	not_enriched
HROM_Genome_2502	Streptococcus sanguinis	244545	1483	1092	170	0.1212865071697134	0.08930874297324816	1.0	1.0	0.4413716470923063	0.0	1.0	1.0	not_enriched
HROM_Genome_1112	Tannerella sp003033925	233796	591	2257	408	0.05055691091862248	0.19307436200225203	1.0	1.0	-1.932275914028432	0.0	1.0	1.0	not_enriched
HROM_Genome_2809	Veillonella dispar [HROM_Genome_2809]	818	0	0	0	0.0	0.0	1.0	1.0	0.0	-0.0	1.0	1.0	not_enriched
HROM_Genome_2804	Veillonella nakazawae	422326	98	3011	0	0.004640965954868465	0.1425913111235607	1.0	1.0	-4.934214724126616	0.0	1.0	1.0	not_enriched
HROM_Genome_2806	Veillonella parvula_A	570227	2156	13547	21	0.07561903054893428	0.4751442517840504	1.0	1.0	-2.651263025938891	0.0	1.0	1.0	not_enriched
HROM_Genome_2803	Veillonella rogosae [HROM_Genome_2803]	217038	54	579	1	0.004976088629274742	0.05335472808055696	1.0	1.0	-3.4104805262295455	0.0	1.0	1.0	not_enriched
