query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	flag
NZ_CP062715.1	NZ_CP062731.1	99.9982	99.9982	0.9786	0.9863	0.00090	62	0.9918	611	inf	0.9999	99.9930	99.9994	0.0028	0.17	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8298	62	7067	1053	118.08064516129032	ok	99.9982	uniform	99.9981	ok
NZ_CP062715.1	NZ_CP062733.1	99.9982	99.9982	0.9787	0.9857	0.00090	62	0.9918	612	inf	0.9999	99.9930	99.9994	0.0028	0.17	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8299	62	7067	1053	118.06451612903226	ok	99.9982	uniform	99.9981	ok
NZ_CP062715.1	NZ_CP062739.1	99.9986	99.9986	0.9787	0.9857	0.00078	67	0.9914	1051	inf	0.9999	99.9953	99.9994	0.0018	0.03	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8550	67	7067	1053	113.01492537313433	ok	99.9986	uniform	99.9992	ok
NZ_CP062715.1	NZ_CP062736.1	99.9982	99.9982	0.9786	0.9857	0.00090	62	0.9918	611	inf	0.9999	99.9930	99.9994	0.0028	0.17	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8298	62	7067	1053	118.08064516129032	ok	99.9982	uniform	99.9981	ok
NZ_CP062715.1	NZ_CP062742.1	99.9945	99.9945	0.9793	0.9873	0.00157	64	0.9915	613	inf	0.9997	99.9791	99.9983	0.0085	0.51	AlfI:100.00,AloI:100.00,BcgI:99.99,FalI:100.00	8295	64	7068	1053	114.359375	ok	99.9945	uniform	99.9891	ok
NZ_CP062715.1	NZ_CP062744.1	99.9986	99.9986	0.9787	0.9863	0.00078	62	0.9918	611	inf	0.9999	99.9953	99.9994	0.0018	0.03	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8299	62	7067	1053	118.08064516129032	ok	99.9986	uniform	99.9992	ok
NZ_CP062715.1	NZ_CP062746.1	99.9977	99.9977	0.9791	0.9866	0.00101	62	0.9918	611	inf	0.9999	99.9907	99.9994	0.0028	0.00	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8299	62	7068	1053	118.09677419354838	ok	99.9977	uniform	99.9968	ok
NZ_CP062715.1	NZ_CP062749.1	99.9936	99.9936	0.9791	0.9866	0.00170	56	0.9926	546	inf	0.9996	99.9814	99.9966	0.0080	0.04	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8202	56	7068	1053	129.55357142857142	ok	99.9936	uniform	99.9907	ok
NZ_CP062715.1	NZ_CP062752.1	99.9936	99.9936	0.9785	0.9860	0.00170	63	0.9917	612	inf	0.9996	99.9814	99.9966	0.0094	0.35	AlfI:99.99,AloI:100.00,BcgI:99.99,FalI:100.00	8297	63	7066	1053	116.2063492063492	ok	99.9936	uniform	99.9907	ok
NZ_CP062715.1	NZ_CP062755.1	99.9927	99.9927	0.9792	0.9867	0.00182	63	0.9917	613	inf	0.9996	99.9814	99.9954	0.0127	0.17	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8278	63	7068	1053	116.15873015873017	ok	99.9927	uniform	99.9907	ok
NZ_CP062715.1	NZ_CP062761.1	99.9823	99.9831	0.9854	0.9869	0.00277	66	0.9913	618	0.070	0.9990	99.9443	99.9926	0.0278	1.49	AlfI:99.99,AloI:99.96,BcgI:99.98,FalI:99.99	8314	66	7099	1053	111.16666666666667	ok	99.9823	gamma	99.9616	ok
NZ_CP062715.1	NZ_CP062758.1	99.9904	99.9904	0.9792	0.9864	0.00209	64	0.9915	614	inf	0.9994	99.9651	99.9966	0.0132	0.51	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8292	64	7068	1053	114.359375	ok	99.9904	uniform	99.9785	ok
NZ_CP062715.1	NZ_CP062763.1	99.9963	99.9963	0.9787	0.9862	0.00127	66	0.9913	626	inf	0.9998	99.9860	99.9989	0.0063	0.24	AlfI:100.00,AloI:99.99,BcgI:100.00,FalI:100.00	8298	66	7065	1053	110.95454545454545	ok	99.9963	uniform	99.9939	ok
NZ_CP062715.1	NZ_CP062766.1	99.9936	99.9936	0.9793	0.9868	0.00170	59	0.9922	610	inf	0.9996	99.9791	99.9972	0.0085	0.07	AlfI:99.99,AloI:100.00,BcgI:99.99,FalI:100.00	8317	59	7068	1053	123.94915254237289	ok	99.9936	uniform	99.9891	ok
NZ_CP062715.1	NZ_CP062782.1	99.9868	99.9868	0.9860	0.9796	0.00245	60	0.9921	620	inf	0.9992	99.9536	99.9949	0.0111	0.99	AlfI:99.99,AloI:99.98,BcgI:99.98,FalI:99.99	8341	60	7102	1053	122.16666666666667	ok	99.9868	uniform	99.9693	ok
NZ_CP062715.1	NZ_CP062769.1	99.9872	99.9876	0.9768	0.9874	0.00237	58	0.9922	490	0.070	0.9992	99.9581	99.9949	0.0216	1.60	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	8128	58	7069	1053	124.32758620689656	ok	99.9872	gamma	99.9729	ok
NZ_CP062715.1	NZ_CP062771.1	99.9857	99.9863	0.9860	0.9863	0.00249	65	0.9914	601	0.070	0.9992	99.9513	99.9949	0.0214	1.91	AlfI:99.99,AloI:99.97,BcgI:99.98,FalI:100.00	8274	65	7102	1053	112.66153846153846	ok	99.9857	gamma	99.9674	ok
NZ_CP062715.1	NZ_CP062774.1	99.9922	99.9922	0.9786	0.9798	0.00188	63	0.9917	613	inf	0.9995	99.9744	99.9966	0.0086	0.64	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8294	63	7066	1053	116.14285714285714	ok	99.9922	uniform	99.9856	ok
NZ_CP062717.1	NZ_CP062719.1	99.9834	99.9841	0.9860	0.9864	0.00268	62	0.9918	575	0.070	0.9990	99.9492	99.9927	0.0340	2.62	AlfI:99.98,AloI:99.96,BcgI:99.98,FalI:100.00	8300	62	7133	1053	118.12903225806451	ok	99.9834	gamma	99.9656	ok
NZ_CP062717.1	NZ_CP062721.1	99.9819	99.9827	0.9860	0.9864	0.00280	62	0.9918	575	0.070	0.9990	99.9469	99.9915	0.0256	0.75	AlfI:99.98,AloI:99.96,BcgI:99.98,FalI:99.99	8300	62	7133	1053	118.11290322580645	ok	99.9819	gamma	99.9637	ok
NZ_CP062717.1	NZ_CP062723.1	99.9959	99.9959	0.9792	0.9869	0.00135	63	0.9917	614	inf	0.9998	99.9838	99.9989	0.0056	0.34	AlfI:100.00,AloI:100.00,BcgI:99.99,FalI:100.00	8330	63	7099	1052	116.68253968253968	ok	99.9959	uniform	99.9924	ok
NZ_CP062717.1	NZ_CP062725.1	99.9887	99.9891	0.9859	0.9873	0.00222	61	0.9920	610	0.070	0.9993	99.9585	99.9966	0.0149	1.24	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:100.00	8381	61	7133	1052	120.70491803278688	ok	99.9887	gamma	99.9732	ok
NZ_CP062717.1	NZ_CP062727.1	99.9964	99.9964	0.9793	0.9873	0.00127	64	0.9916	614	inf	0.9998	99.9884	99.9983	0.0046	0.02	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8307	64	7099	1053	114.828125	ok	99.9964	uniform	99.9954	ok
NZ_CP062717.1	NZ_CP062729.1	99.9977	99.9977	0.9793	0.9873	0.00100	62	0.9918	610	inf	0.9999	99.9907	99.9994	0.0027	0.00	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8332	62	7099	1053	118.54838709677419	ok	99.9977	uniform	99.9968	ok
NZ_CP062717.1	NZ_CP062780.1	99.9982	99.9982	0.9787	0.9863	0.00090	62	0.9918	610	inf	0.9999	99.9930	99.9994	0.0027	0.17	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8332	62	7098	1053	118.51612903225806	ok	99.9982	uniform	99.9981	ok
NZ_CP062717.1	NZ_CP062731.1	99.9986	99.9986	0.9787	0.9863	0.00078	62	0.9918	610	inf	0.9999	99.9954	99.9994	0.0018	0.03	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8332	62	7098	1053	118.53225806451613	ok	99.9986	uniform	99.9992	ok
NZ_CP062717.1	NZ_CP062733.1	99.9986	99.9986	0.9788	0.9857	0.00078	62	0.9918	611	inf	0.9999	99.9954	99.9994	0.0018	0.03	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8333	62	7098	1053	118.51612903225806	ok	99.9986	uniform	99.9992	ok
NZ_CP062717.1	NZ_CP062739.1	99.9982	99.9982	0.9787	0.9857	0.00090	67	0.9914	1047	inf	0.9999	99.9930	99.9994	0.0027	0.17	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8579	67	7098	1053	113.35820895522389	ok	99.9982	uniform	99.9981	ok
NZ_CP062717.1	NZ_CP062736.1	99.9986	99.9986	0.9787	0.9857	0.00078	62	0.9918	610	inf	0.9999	99.9954	99.9994	0.0018	0.03	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8332	62	7098	1053	118.53225806451613	ok	99.9986	uniform	99.9992	ok
NZ_CP062717.1	NZ_CP062742.1	99.9950	99.9950	0.9793	0.9873	0.00149	64	0.9916	612	inf	0.9997	99.9815	99.9983	0.0075	0.34	AlfI:100.00,AloI:100.00,BcgI:99.99,FalI:100.00	8329	64	7099	1053	114.796875	ok	99.9950	uniform	99.9908	ok
NZ_CP062717.1	NZ_CP062744.1	99.9982	99.9982	0.9787	0.9863	0.00090	62	0.9918	610	inf	0.9999	99.9930	99.9994	0.0027	0.17	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8333	62	7098	1053	118.5	ok	99.9982	uniform	99.9981	ok
NZ_CP062717.1	NZ_CP062746.1	99.9973	99.9973	0.9792	0.9866	0.00110	62	0.9918	610	inf	0.9998	99.9884	99.9994	0.0037	0.06	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	8333	62	7099	1053	118.51612903225806	ok	99.9973	uniform	99.9954	ok
NZ_CP062717.1	NZ_CP062749.1	99.9932	99.9932	0.9792	0.9866	0.00175	56	0.9926	545	inf	0.9996	99.9791	99.9966	0.0080	0.02	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8231	56	7099	1053	130	ok	99.9932	uniform	99.9891	ok
NZ_CP062717.1	NZ_CP062752.1	99.9941	99.9941	0.9786	0.9860	0.00163	63	0.9917	611	inf	0.9996	99.9838	99.9966	0.0084	0.22	AlfI:99.99,AloI:100.00,BcgI:99.99,FalI:100.00	8331	63	7097	1053	116.65079365079364	ok	99.9941	uniform	99.9924	ok
NZ_CP062717.1	NZ_CP062755.1	99.9923	99.9923	0.9793	0.9867	0.00187	63	0.9917	612	inf	0.9995	99.9791	99.9955	0.0126	0.23	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8307	63	7099	1053	116.55555555555556	ok	99.9923	uniform	99.9891	ok
NZ_CP062717.1	NZ_CP062761.1	99.9828	99.9836	0.9817	0.9868	0.00273	67	0.9911	618	0.070	0.9990	99.9467	99.9926	0.0278	1.36	AlfI:99.99,AloI:99.96,BcgI:99.98,FalI:99.99	8321	67	7101	1053	109.50746268656717	ok	99.9828	gamma	99.9636	ok
NZ_CP062717.1	NZ_CP062758.1	99.9909	99.9909	0.9793	0.9864	0.00203	64	0.9916	613	inf	0.9994	99.9675	99.9966	0.0122	0.37	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8326	64	7099	1053	114.796875	ok	99.9909	uniform	99.9804	ok
NZ_CP062717.1	NZ_CP062763.1	99.9945	99.9945	0.9760	0.9862	0.00157	68	0.9910	627	0.070	0.9997	99.9861	99.9966	0.0084	1.02	AlfI:100.00,AloI:99.99,BcgI:99.99,FalI:100.00	8315	68	7075	1053	107.79411764705883	ok	99.9945	gamma	99.9939	ok
NZ_CP062717.1	NZ_CP062766.1	99.9941	99.9941	0.9793	0.9869	0.00163	59	0.9922	609	inf	0.9996	99.9815	99.9972	0.0075	0.02	AlfI:99.99,AloI:100.00,BcgI:99.99,FalI:100.00	8346	59	7099	1053	124.40677966101696	ok	99.9941	uniform	99.9908	ok
NZ_CP062717.1	NZ_CP062782.1	99.9864	99.9864	0.9861	0.9796	0.00248	60	0.9921	619	inf	0.9992	99.9515	99.9949	0.0110	1.15	AlfI:99.99,AloI:99.98,BcgI:99.98,FalI:99.99	8375	60	7133	1053	122.6	ok	99.9864	uniform	99.9675	ok
NZ_CP062717.1	NZ_CP062769.1	99.9872	99.9877	0.9768	0.9874	0.00236	58	0.9923	488	0.070	0.9993	99.9560	99.9955	0.0214	1.44	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	8157	58	7100	1053	124.79310344827586	ok	99.9872	gamma	99.9712	ok
NZ_CP062717.1	NZ_CP062771.1	99.9863	99.9868	0.9860	0.9863	0.00244	65	0.9914	600	0.070	0.9992	99.9538	99.9949	0.0213	1.73	AlfI:99.99,AloI:99.97,BcgI:99.98,FalI:100.00	8303	65	7133	1053	113.07692307692308	ok	99.9863	gamma	99.9694	ok
NZ_CP062717.1	NZ_CP062774.1	99.9918	99.9918	0.9786	0.9798	0.00193	63	0.9917	612	inf	0.9995	99.9722	99.9966	0.0086	0.81	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8328	63	7097	1053	116.55555555555556	ok	99.9918	uniform	99.9839	ok
NZ_CP062719.1	NZ_CP062721.1	99.9986	99.9986	0.9881	0.9881	0.00077	56	0.9926	564	0.070	0.9999	99.9977	99.9989	0.0082	0.52	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:99.99	8311	56	7141	1053	131.01785714285714	ok	99.9986	gamma	99.9999	ok
NZ_CP062719.1	NZ_CP062723.1	99.9918	99.9918	0.9783	0.9876	0.00192	64	0.9915	595	inf	0.9995	99.9815	99.9943	0.0085	0.37	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8278	64	7100	1052	114.453125	ok	99.9918	uniform	99.9908	ok
NZ_CP062719.1	NZ_CP062725.1	99.9879	99.9882	0.9849	0.9880	0.00231	63	0.9917	610	0.070	0.9993	99.9723	99.9921	0.0150	0.22	AlfI:99.99,AloI:99.99,BcgI:99.98,FalI:100.00	8355	63	7127	1052	116.7936507936508	ok	99.9879	gamma	99.9840	ok
NZ_CP062719.1	NZ_CP062727.1	99.9905	99.9905	0.9810	0.9884	0.00208	58	0.9924	581	inf	0.9994	99.9769	99.9938	0.0190	0.41	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:100.00	8284	58	7111	1053	126.27586206896552	ok	99.9905	uniform	99.9874	ok
NZ_CP062719.1	NZ_CP062729.1	99.9936	99.9936	0.9783	0.9878	0.00169	63	0.9917	591	inf	0.9996	99.9884	99.9949	0.0126	0.27	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8280	63	7100	1053	116.25396825396825	ok	99.9936	uniform	99.9954	ok
NZ_CP062719.1	NZ_CP062780.1	99.9923	99.9923	0.9779	0.9870	0.00187	63	0.9917	591	inf	0.9995	99.9815	99.9949	0.0126	0.13	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8280	63	7099	1053	116.19047619047619	ok	99.9923	uniform	99.9908	ok
NZ_CP062719.1	NZ_CP062731.1	99.9927	99.9927	0.9779	0.9870	0.00181	63	0.9917	591	inf	0.9996	99.9838	99.9949	0.0126	0.24	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8280	63	7099	1053	116.2063492063492	ok	99.9927	uniform	99.9924	ok
NZ_CP062719.1	NZ_CP062733.1	99.9932	99.9932	0.9779	0.9864	0.00175	63	0.9917	591	inf	0.9996	99.9838	99.9955	0.0126	0.40	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8281	63	7099	1053	116.19047619047619	ok	99.9932	uniform	99.9924	ok
NZ_CP062719.1	NZ_CP062739.1	99.9923	99.9923	0.9779	0.9863	0.00187	70	0.9910	1035	inf	0.9995	99.9815	99.9949	0.0126	0.13	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8547	70	7099	1053	108.24285714285715	ok	99.9923	uniform	99.9908	ok
NZ_CP062719.1	NZ_CP062736.1	99.9927	99.9927	0.9779	0.9864	0.00181	63	0.9917	591	inf	0.9996	99.9838	99.9949	0.0126	0.24	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8280	63	7099	1053	116.2063492063492	ok	99.9927	uniform	99.9924	ok
NZ_CP062719.1	NZ_CP062742.1	99.9914	99.9914	0.9810	0.9884	0.00198	59	0.9922	581	inf	0.9995	99.9769	99.9949	0.0190	0.44	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:100.00	8286	59	7111	1053	124.11864406779661	ok	99.9914	uniform	99.9874	ok
NZ_CP062719.1	NZ_CP062744.1	99.9923	99.9923	0.9779	0.9870	0.00187	63	0.9917	591	inf	0.9995	99.9815	99.9949	0.0126	0.13	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8281	63	7099	1053	116.17460317460318	ok	99.9923	uniform	99.9908	ok
NZ_CP062719.1	NZ_CP062746.1	99.9932	99.9932	0.9783	0.9873	0.00175	63	0.9917	591	inf	0.9996	99.9861	99.9949	0.0126	0.16	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8281	63	7100	1053	116.22222222222223	ok	99.9932	uniform	99.9939	ok
NZ_CP062719.1	NZ_CP062749.1	99.9914	99.9914	0.9809	0.9878	0.00198	57	0.9925	546	inf	0.9995	99.9792	99.9943	0.0106	0.12	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8234	57	7110	1053	127.87719298245614	ok	99.9914	uniform	99.9891	ok
NZ_CP062719.1	NZ_CP062752.1	99.9900	99.9900	0.9778	0.9867	0.00213	64	0.9915	592	inf	0.9994	99.9815	99.9921	0.0126	0.02	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8279	64	7098	1053	114.421875	ok	99.9900	uniform	99.9908	ok
NZ_CP062719.1	NZ_CP062755.1	99.9873	99.9873	0.9810	0.9878	0.00240	58	0.9923	580	inf	0.9992	99.9722	99.9909	0.0317	0.59	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	8284	58	7111	1053	126.24137931034483	ok	99.9873	uniform	99.9840	ok
NZ_CP062719.1	NZ_CP062761.1	99.9863	99.9863	0.9835	0.9879	0.00249	62	0.9918	589	inf	0.9992	99.9653	99.9915	0.0237	0.80	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.99	8281	62	7107	1053	118.01612903225806	ok	99.9863	uniform	99.9786	ok
NZ_CP062719.1	NZ_CP062758.1	99.9859	99.9859	0.9809	0.9875	0.00253	60	0.9921	588	inf	0.9991	99.9607	99.9921	0.0253	0.22	AlfI:99.99,AloI:99.97,BcgI:99.98,FalI:100.00	8283	60	7111	1053	122.11666666666666	ok	99.9859	uniform	99.9749	ok
NZ_CP062719.1	NZ_CP062763.1	99.9883	99.9886	0.9777	0.9873	0.00228	62	0.9918	592	0.070	0.9993	99.9745	99.9921	0.0255	0.41	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	8272	62	7087	1053	117.79032258064517	ok	99.9883	gamma	99.9857	ok
NZ_CP062719.1	NZ_CP062766.1	99.9909	99.9909	0.9808	0.9879	0.00203	60	0.9921	608	inf	0.9994	99.9838	99.9926	0.0126	0.05	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8348	60	7110	1053	122.45	ok	99.9909	uniform	99.9924	ok
NZ_CP062719.1	NZ_CP062782.1	99.9878	99.9878	0.9875	0.9804	0.00235	58	0.9924	605	inf	0.9993	99.9746	99.9910	0.0107	0.34	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:99.99	8354	58	7138	1053	126.79310344827586	ok	99.9878	uniform	99.9858	ok
NZ_CP062719.1	NZ_CP062769.1	99.9869	99.9873	0.9785	0.9887	0.00240	57	0.9924	466	0.070	0.9992	99.9699	99.9915	0.0160	0.18	AlfI:99.99,AloI:99.99,BcgI:99.98,FalI:100.00	8140	57	7106	1053	126.85964912280701	ok	99.9869	gamma	99.9822	ok
NZ_CP062719.1	NZ_CP062771.1	99.9900	99.9900	0.9874	0.9879	0.00212	61	0.9920	592	inf	0.9994	99.9723	99.9944	0.0126	0.02	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:100.00	8308	61	7137	1053	120.59016393442623	ok	99.9900	uniform	99.9840	ok
NZ_CP062719.1	NZ_CP062774.1	99.9882	99.9882	0.9778	0.9805	0.00232	64	0.9915	592	inf	0.9993	99.9699	99.9926	0.0213	1.31	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	8276	64	7098	1053	114.328125	ok	99.9882	uniform	99.9822	ok
NZ_CP062721.1	NZ_CP062723.1	99.9898	99.9900	0.9783	0.9876	0.00213	64	0.9915	595	0.070	0.9994	99.9792	99.9926	0.0033	0.09	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8277	64	7102	1052	114.453125	ok	99.9898	gamma	99.9891	ok
NZ_CP062721.1	NZ_CP062725.1	99.9865	99.9868	0.9849	0.9880	0.00244	63	0.9917	610	0.070	0.9992	99.9700	99.9910	0.0067	0.32	AlfI:99.99,AloI:99.99,BcgI:99.98,FalI:99.99	8355	63	7129	1052	116.80952380952381	ok	99.9865	gamma	99.9823	ok
NZ_CP062721.1	NZ_CP062727.1	99.9879	99.9882	0.9810	0.9884	0.00231	58	0.9924	581	0.070	0.9993	99.9699	99.9926	0.0107	0.36	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:99.99	8284	58	7113	1053	126.25862068965517	ok	99.9879	gamma	99.9822	ok
NZ_CP062721.1	NZ_CP062729.1	99.9912	99.9914	0.9783	0.9878	0.00198	63	0.9917	591	0.070	0.9995	99.9815	99.9938	0.0052	0.14	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8280	63	7102	1053	116.23809523809524	ok	99.9912	gamma	99.9908	ok
NZ_CP062721.1	NZ_CP062780.1	99.9907	99.9909	0.9779	0.9870	0.00203	63	0.9917	591	0.070	0.9994	99.9792	99.9938	0.0052	0.22	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8280	63	7101	1053	116.2063492063492	ok	99.9907	gamma	99.9891	ok
NZ_CP062721.1	NZ_CP062731.1	99.9902	99.9904	0.9779	0.9870	0.00208	63	0.9917	591	0.070	0.9994	99.9768	99.9938	0.0043	0.13	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8280	63	7101	1053	116.19047619047619	ok	99.9902	gamma	99.9874	ok
NZ_CP062721.1	NZ_CP062733.1	99.9907	99.9909	0.9779	0.9864	0.00203	63	0.9917	591	0.070	0.9994	99.9768	99.9943	0.0052	0.22	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8281	63	7101	1053	116.17460317460318	ok	99.9907	gamma	99.9874	ok
NZ_CP062721.1	NZ_CP062739.1	99.9907	99.9909	0.9779	0.9863	0.00203	70	0.9910	1035	0.070	0.9994	99.9792	99.9938	0.0052	0.22	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8547	70	7101	1053	108.25714285714285	ok	99.9907	gamma	99.9891	ok
NZ_CP062721.1	NZ_CP062736.1	99.9902	99.9904	0.9779	0.9864	0.00208	63	0.9917	591	0.070	0.9994	99.9768	99.9938	0.0043	0.13	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8280	63	7101	1053	116.19047619047619	ok	99.9902	gamma	99.9874	ok
NZ_CP062721.1	NZ_CP062742.1	99.9888	99.9891	0.9810	0.9884	0.00222	59	0.9922	581	0.070	0.9993	99.9699	99.9938	0.0107	0.33	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:99.99	8286	59	7113	1053	124.10169491525424	ok	99.9888	gamma	99.9822	ok
NZ_CP062721.1	NZ_CP062744.1	99.9907	99.9909	0.9779	0.9870	0.00203	63	0.9917	591	0.070	0.9994	99.9792	99.9938	0.0052	0.22	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8281	63	7101	1053	116.19047619047619	ok	99.9907	gamma	99.9891	ok
NZ_CP062721.1	NZ_CP062746.1	99.9917	99.9918	0.9783	0.9873	0.00192	63	0.9917	591	0.070	0.9995	99.9838	99.9938	0.0061	0.25	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8281	63	7102	1053	116.23809523809524	ok	99.9917	gamma	99.9924	ok
NZ_CP062721.1	NZ_CP062749.1	99.9898	99.9900	0.9809	0.9878	0.00213	57	0.9925	546	0.070	0.9994	99.9769	99.9932	0.0057	0.23	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8234	57	7112	1053	127.89473684210526	ok	99.9898	gamma	99.9875	ok
NZ_CP062721.1	NZ_CP062752.1	99.9874	99.9877	0.9778	0.9867	0.00236	64	0.9915	592	0.070	0.9993	99.9745	99.9909	0.0049	0.17	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8279	64	7100	1053	114.40625	ok	99.9874	gamma	99.9857	ok
NZ_CP062721.1	NZ_CP062755.1	99.9855	99.9859	0.9810	0.9878	0.00253	58	0.9924	580	0.070	0.9991	99.9699	99.9898	0.0234	0.85	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.99	8284	58	7113	1053	126.25862068965517	ok	99.9855	gamma	99.9822	ok
NZ_CP062721.1	NZ_CP062761.1	99.9835	99.9841	0.9835	0.9879	0.00269	62	0.9918	589	0.070	0.9990	99.9583	99.9904	0.0179	0.50	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.98	8280	62	7109	1053	117.98387096774194	ok	99.9835	gamma	99.9731	ok
NZ_CP062721.1	NZ_CP062758.1	99.9829	99.9836	0.9809	0.9875	0.00273	60	0.9921	588	0.070	0.9990	99.9537	99.9909	0.0170	0.74	AlfI:99.98,AloI:99.97,BcgI:99.98,FalI:99.99	8283	60	7113	1053	122.1	ok	99.9829	gamma	99.9693	ok
NZ_CP062721.1	NZ_CP062763.1	99.9859	99.9863	0.9777	0.9872	0.00250	62	0.9918	592	0.070	0.9992	99.9675	99.9909	0.0172	0.57	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.99	8272	62	7089	1053	117.7741935483871	ok	99.9859	gamma	99.9804	ok
NZ_CP062721.1	NZ_CP062766.1	99.9884	99.9886	0.9808	0.9879	0.00227	60	0.9921	608	0.070	0.9993	99.9769	99.9915	0.0043	0.10	AlfI:99.99,AloI:99.99,BcgI:99.99,FalI:99.99	8348	60	7112	1053	122.43333333333334	ok	99.9884	gamma	99.9875	ok
NZ_CP062721.1	NZ_CP062782.1	99.9861	99.9864	0.9875	0.9804	0.00248	58	0.9924	605	0.070	0.9992	99.9723	99.9899	0.0070	0.18	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:99.98	8354	58	7140	1053	126.8103448275862	ok	99.9861	gamma	99.9840	ok
NZ_CP062721.1	NZ_CP062769.1	99.9845	99.9850	0.9785	0.9887	0.00261	57	0.9924	466	0.070	0.9991	99.9630	99.9904	0.0096	0.62	AlfI:99.99,AloI:99.99,BcgI:99.98,FalI:99.99	8140	57	7108	1053	126.84210526315789	ok	99.9845	gamma	99.9768	ok
