query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	flag
NZ_CP026074.1	NZ_VFAE01000004.1	99.1059	99.3997	0.9101	0.9629	0.03550	7	0.9962	5	0.194	0.9638	98.8952	99.5503	0.3207	1.80	AlfI:99.29,AloI:99.13,BcgI:99.44,FalI:99.45	1665	7	1741	688	226.57142857142858	ok	99.1059	gamma	99.0501	ok
NZ_CP026074.1	NZ_CP044106.1	97.9373	98.6344	0.9228	0.9528	0.05620	12	0.9925	10	0.392	0.9164	97.6998	99.0155	0.3839	0.68	AlfI:98.68,AloI:98.29,BcgI:98.62,FalI:98.67	1562	12	1757	555	122.75	ok	97.9373	gamma	97.8994	ok
NZ_CP026074.1	NZ_CP068143.1	98.9760	99.3349	0.9105	0.9701	0.03754	9	0.9949	7	0.194	0.9598	98.7839	99.5031	0.4834	2.66	AlfI:99.22,AloI:98.95,BcgI:99.43,FalI:99.37	1686	9	1739	666	175.77777777777777	ok	98.9760	gamma	98.9451	ok
NZ_CP026074.1	NZ_CP069470.1	99.0284	99.3746	0.9322	0.9521	0.03600	10	0.9944	8	0.183	0.9622	98.8333	99.5379	0.5146	2.10	AlfI:99.40,AloI:98.91,BcgI:99.37,FalI:99.42	1696	10	1773	666	160.8	ok	99.0284	gamma	98.9904	ok
NZ_CP026074.1	NZ_CP069565.1	99.0063	99.3704	0.9316	0.9526	0.03612	10	0.9944	8	0.178	0.9620	98.8166	99.5379	0.5053	2.02	AlfI:99.40,AloI:98.91,BcgI:99.37,FalI:99.41	1696	10	1775	561	160.8	ok	99.0063	gamma	98.9745	ok
NZ_LORT01000001.1	NZ_LORT02000003.1	99.9999	99.9999	0.9973	0.9973	0.42850	3	0.9989	31	inf	1.0000	99.9999	99.9999	0.0000	0.00	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	1962	3	1861	1826	614	ok	99.9999	uniform	100.0000	ok
NZ_LORT01000001.1	NZ_LOSC01000001.1	99.9834	99.9834	0.9950	0.9482	0.00552	4	0.9984	52	inf	0.9990	99.9734	99.9861	0.0207	0.36	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.98	1970	4	1859	1687	462	ok	99.9834	uniform	99.9927	ok
NZ_LORT01000001.1	NZ_LOSC02000001.1	99.9834	99.9834	0.9950	0.9482	0.00552	4	0.9984	52	inf	0.9990	99.9734	99.9861	0.0207	0.36	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.98	1970	4	1859	1687	462	ok	99.9834	uniform	99.9927	ok
NZ_LORT01000001.1	NZ_LOSB01000001.1	99.9815	99.9815	0.9911	0.9818	0.00586	4	0.9983	4	inf	0.9989	99.9464	99.9906	0.0180	0.22	AlfI:99.98,AloI:99.97,BcgI:99.99,FalI:99.98	1927	4	1848	812	452	ok	99.9815	uniform	99.9767	ok
NZ_LORT01000001.1	NZ_CP027101.1	99.9815	99.9815	0.9911	0.9818	0.00586	4	0.9983	4	inf	0.9989	99.9464	99.9906	0.0180	0.22	AlfI:99.98,AloI:99.97,BcgI:99.99,FalI:99.98	1927	4	1848	812	452	ok	99.9815	uniform	99.9767	ok
NZ_LORT01000001.1	NZ_CP014064.1	98.9186	99.3467	0.9296	0.9485	0.03718	10	0.9943	10	0.166	0.9606	98.7510	99.5284	0.2609	0.64	AlfI:99.39,AloI:99.13,BcgI:99.33,FalI:99.37	1679	10	1746	386	159.1	ok	98.9186	gamma	98.9138	ok
NZ_LORT01000001.1	NZ_CP014064.2	98.9186	99.3467	0.9296	0.9485	0.03718	10	0.9943	10	0.166	0.9606	98.7510	99.5284	0.2609	0.64	AlfI:99.39,AloI:99.13,BcgI:99.33,FalI:99.37	1679	10	1746	386	159.1	ok	98.9186	gamma	98.9138	ok
NZ_LORT01000001.1	NZ_NJFS02000001.1	97.0893	98.1984	0.9311	0.9311	0.06656	11	0.9929	74	0.416	0.8881	97.0245	98.7808	0.4744	0.74	AlfI:98.24,AloI:97.76,BcgI:98.19,FalI:98.24	1561	11	1762	355	128.72727272727272	ok	97.0893	gamma	97.2376	ok
NZ_LORT01000001.1	NZ_CP023500.1	99.9397	99.9473	0.9431	0.9845	0.01014	9	0.9954	16	0.070	0.9968	99.8685	99.9680	0.0245	0.17	AlfI:99.94,AloI:99.97,BcgI:99.94,FalI:99.95	1834	9	1761	643	194.11111111111111	ok	99.9397	gamma	99.9205	ok
NZ_LORT01000001.1	NZ_PDDS01000001.1	98.9304	99.3537	0.9186	0.9388	0.03714	12	0.9931	52	0.166	0.9610	98.7576	99.5350	0.3204	0.84	AlfI:99.41,AloI:99.09,BcgI:99.36,FalI:99.36	1686	12	1729	386	133.41666666666666	ok	98.9304	gamma	98.9208	ok
NZ_LORT01000001.1	NZ_CP033865.1	97.1413	98.2976	0.9292	0.9346	0.06495	9	0.9942	7	0.376	0.8947	97.0879	98.8737	0.6699	1.48	AlfI:98.40,AloI:97.73,BcgI:98.39,FalI:98.27	1472	9	1736	348	153.77777777777777	ok	97.1413	gamma	97.3014	ok
NZ_LORT01000001.1	NZ_RKJB01000002.1	98.8740	99.3232	0.9469	0.9493	0.03768	10	0.9944	28	0.170	0.9592	98.7035	99.5140	0.3612	1.04	AlfI:99.39,AloI:99.03,BcgI:99.32,FalI:99.33	1712	10	1768	389	161.9	ok	98.8740	gamma	98.8677	ok
NZ_LORT01000001.1	NZ_RKJC01000002.1	98.9147	99.3312	0.9359	0.9442	0.03770	14	0.9919	21	0.178	0.9596	98.7302	99.5155	0.3312	0.92	AlfI:99.39,AloI:99.06,BcgI:99.32,FalI:99.35	1666	14	1742	393	114.78571428571429	ok	98.9147	gamma	98.8942	ok
NZ_LORT01000001.1	NZ_CP040998.1	99.9552	99.9583	0.9200	0.9540	0.00909	12	0.9936	21	0.070	0.9975	99.9234	99.9675	0.0496	1.94	AlfI:99.98,AloI:99.93,BcgI:99.98,FalI:99.94	1825	12	1727	403	143.41666666666666	ok	99.9552	gamma	99.9619	ok
NZ_LORT01000001.1	NZ_CP041010.1	99.9162	99.9310	0.9593	0.9751	0.01150	7	0.9966	5	0.070	0.9958	99.8160	99.9613	0.0790	0.75	AlfI:99.94,AloI:99.87,BcgI:99.95,FalI:99.92	1853	7	1799	412	250.14285714285714	ok	99.9162	gamma	99.8780	ok
NZ_LORT01000001.1	NZ_VFAE01000004.1	98.9483	99.3620	0.9027	0.9433	0.03728	11	0.9936	10	0.166	0.9615	98.7686	99.5419	0.6003	2.71	AlfI:99.30,AloI:98.86,BcgI:99.46,FalI:99.38	1612	11	1692	393	141.8181818181818	ok	98.9483	gamma	98.9330	ok
NZ_LORT01000001.1	NZ_CP044106.1	97.8914	98.5844	0.9386	0.9613	0.05723	12	0.9925	10	0.416	0.9132	97.6539	98.9692	0.3693	0.86	AlfI:98.74,AloI:98.38,BcgI:98.57,FalI:98.55	1574	12	1761	554	123	ok	97.8914	gamma	97.8544	ok
NZ_LORT01000001.1	NZ_CP068143.1	98.8695	99.3428	0.9246	0.9673	0.03740	8	0.9956	6	0.156	0.9603	98.7190	99.5336	0.5575	2.60	AlfI:99.46,AloI:98.91,BcgI:99.39,FalI:99.31	1681	8	1739	398	196.875	ok	98.8695	gamma	98.8838	ok
NZ_LORT01000001.1	NZ_CP069470.1	99.9926	99.9926	0.9855	0.9872	0.00369	3	0.9989	1	inf	0.9996	99.9999	99.9907	0.0275	0.32	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	1934	3	1845	1796	602.6666666666666	ok	99.9926	uniform	100.0000	ok
NZ_LORT01000001.1	NZ_CP069565.1	99.9926	99.9926	0.9849	0.9877	0.00369	3	0.9989	1	inf	0.9996	99.9999	99.9907	0.0275	0.32	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	1934	3	1845	1399	602.6666666666666	ok	99.9926	uniform	100.0000	ok
NZ_LORT02000003.1	NZ_LOSC01000001.1	99.9834	99.9834	0.9950	0.9482	0.00552	4	0.9984	52	inf	0.9990	99.9734	99.9861	0.0207	0.36	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.98	1970	4	1859	1687	462	ok	99.9834	uniform	99.9927	ok
NZ_LORT02000003.1	NZ_LOSC02000001.1	99.9834	99.9834	0.9950	0.9482	0.00552	4	0.9984	52	inf	0.9990	99.9734	99.9861	0.0207	0.36	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:99.98	1970	4	1859	1687	462	ok	99.9834	uniform	99.9927	ok
NZ_LORT02000003.1	NZ_LOSB01000001.1	99.9815	99.9815	0.9911	0.9818	0.00586	4	0.9983	4	inf	0.9989	99.9464	99.9906	0.0180	0.22	AlfI:99.98,AloI:99.97,BcgI:99.99,FalI:99.98	1927	4	1848	812	452	ok	99.9815	uniform	99.9767	ok
NZ_LORT02000003.1	NZ_CP027101.1	99.9815	99.9815	0.9911	0.9818	0.00586	4	0.9983	4	inf	0.9989	99.9464	99.9906	0.0180	0.22	AlfI:99.98,AloI:99.97,BcgI:99.99,FalI:99.98	1927	4	1848	812	452	ok	99.9815	uniform	99.9767	ok
NZ_LORT02000003.1	NZ_CP014064.1	98.9186	99.3467	0.9296	0.9485	0.03718	10	0.9943	10	0.166	0.9606	98.7510	99.5284	0.2609	0.64	AlfI:99.39,AloI:99.13,BcgI:99.33,FalI:99.37	1679	10	1746	386	159.1	ok	98.9186	gamma	98.9138	ok
NZ_LORT02000003.1	NZ_CP014064.2	98.9186	99.3467	0.9296	0.9485	0.03718	10	0.9943	10	0.166	0.9606	98.7510	99.5284	0.2609	0.64	AlfI:99.39,AloI:99.13,BcgI:99.33,FalI:99.37	1679	10	1746	386	159.1	ok	98.9186	gamma	98.9138	ok
NZ_LORT02000003.1	NZ_NJFS02000001.1	97.0893	98.1984	0.9311	0.9311	0.06656	11	0.9929	74	0.416	0.8881	97.0245	98.7808	0.4744	0.74	AlfI:98.24,AloI:97.76,BcgI:98.19,FalI:98.24	1561	11	1762	355	128.72727272727272	ok	97.0893	gamma	97.2376	ok
NZ_LORT02000003.1	NZ_CP023500.1	99.9397	99.9473	0.9430	0.9845	0.01014	9	0.9954	16	0.070	0.9968	99.8685	99.9680	0.0245	0.17	AlfI:99.94,AloI:99.97,BcgI:99.94,FalI:99.95	1834	9	1761	643	194.11111111111111	ok	99.9397	gamma	99.9205	ok
NZ_LORT02000003.1	NZ_PDDS01000001.1	98.9304	99.3537	0.9186	0.9388	0.03714	12	0.9931	52	0.166	0.9610	98.7576	99.5350	0.3204	0.84	AlfI:99.41,AloI:99.09,BcgI:99.36,FalI:99.36	1686	12	1729	386	133.41666666666666	ok	98.9304	gamma	98.9208	ok
NZ_LORT02000003.1	NZ_CP033865.1	97.1413	98.2976	0.9292	0.9346	0.06495	9	0.9942	7	0.376	0.8947	97.0879	98.8737	0.6699	1.48	AlfI:98.40,AloI:97.73,BcgI:98.39,FalI:98.27	1472	9	1736	348	153.77777777777777	ok	97.1413	gamma	97.3014	ok
NZ_LORT02000003.1	NZ_RKJB01000002.1	98.8740	99.3232	0.9469	0.9493	0.03768	10	0.9944	28	0.170	0.9592	98.7035	99.5140	0.3612	1.04	AlfI:99.39,AloI:99.03,BcgI:99.32,FalI:99.33	1712	10	1768	389	161.9	ok	98.8740	gamma	98.8677	ok
NZ_LORT02000003.1	NZ_RKJC01000002.1	98.9147	99.3312	0.9359	0.9442	0.03770	14	0.9919	21	0.178	0.9596	98.7302	99.5155	0.3312	0.92	AlfI:99.39,AloI:99.06,BcgI:99.32,FalI:99.35	1666	14	1742	393	114.78571428571429	ok	98.9147	gamma	98.8942	ok
NZ_LORT02000003.1	NZ_CP040998.1	99.9552	99.9583	0.9200	0.9540	0.00909	12	0.9936	21	0.070	0.9975	99.9234	99.9675	0.0496	1.94	AlfI:99.98,AloI:99.93,BcgI:99.98,FalI:99.94	1825	12	1727	403	143.41666666666666	ok	99.9552	gamma	99.9619	ok
NZ_LORT02000003.1	NZ_CP041010.1	99.9162	99.9310	0.9593	0.9751	0.01150	7	0.9966	5	0.070	0.9958	99.8160	99.9613	0.0790	0.75	AlfI:99.94,AloI:99.87,BcgI:99.95,FalI:99.92	1853	7	1799	412	250.14285714285714	ok	99.9162	gamma	99.8780	ok
NZ_LORT02000003.1	NZ_VFAE01000004.1	98.9483	99.3620	0.9027	0.9433	0.03728	11	0.9936	10	0.166	0.9615	98.7686	99.5419	0.6003	2.71	AlfI:99.30,AloI:98.86,BcgI:99.46,FalI:99.38	1612	11	1692	393	141.8181818181818	ok	98.9483	gamma	98.9330	ok
NZ_LORT02000003.1	NZ_CP044106.1	97.8914	98.5844	0.9386	0.9613	0.05723	12	0.9925	10	0.416	0.9132	97.6539	98.9692	0.3693	0.86	AlfI:98.74,AloI:98.38,BcgI:98.57,FalI:98.55	1574	12	1761	554	123	ok	97.8914	gamma	97.8544	ok
NZ_LORT02000003.1	NZ_CP068143.1	98.8695	99.3428	0.9246	0.9673	0.03740	8	0.9956	6	0.156	0.9603	98.7190	99.5336	0.5575	2.60	AlfI:99.46,AloI:98.91,BcgI:99.39,FalI:99.31	1681	8	1739	398	196.875	ok	98.8695	gamma	98.8838	ok
NZ_LORT02000003.1	NZ_CP069470.1	99.9926	99.9926	0.9855	0.9872	0.00369	3	0.9989	1	inf	0.9996	99.9999	99.9907	0.0275	0.32	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	1934	3	1845	1796	602.6666666666666	ok	99.9926	uniform	100.0000	ok
NZ_LORT02000003.1	NZ_CP069565.1	99.9926	99.9926	0.9849	0.9877	0.00369	3	0.9989	1	inf	0.9996	99.9999	99.9907	0.0275	0.32	AlfI:99.99,AloI:99.97,BcgI:99.99,FalI:100.00	1934	3	1845	1399	602.6666666666666	ok	99.9926	uniform	100.0000	ok
NZ_LOSC01000001.1	NZ_LOSC02000001.1	99.9999	99.9999	0.9911	0.9911	0.41923	15	0.9950	166	inf	1.0000	99.9999	99.9999	0.0000	0.00	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	2121	15	1944	1824	133	ok	99.9999	uniform	100.0000	ok
NZ_LOSC01000001.1	NZ_LOSB01000001.1	99.9451	99.9509	0.9507	0.9890	0.00945	9	0.9967	7	0.070	0.9970	99.8862	99.9678	0.0934	1.24	AlfI:99.97,AloI:99.88,BcgI:99.96,FalI:99.94	1965	9	1888	813	204.55555555555554	ok	99.9451	gamma	99.9327	ok
NZ_LOSC01000001.1	NZ_CP027101.1	99.9451	99.9509	0.9507	0.9890	0.00945	9	0.9967	7	0.070	0.9970	99.8862	99.9678	0.0934	1.24	AlfI:99.97,AloI:99.88,BcgI:99.96,FalI:99.94	1965	9	1888	813	204.55555555555554	ok	99.9451	gamma	99.9327	ok
NZ_LOSC01000001.1	NZ_CP014064.1	98.8182	99.3203	0.8956	0.9599	0.03755	15	0.9926	13	0.156	0.9590	98.6754	99.5194	0.3765	1.21	AlfI:99.40,AloI:99.02,BcgI:99.29,FalI:99.34	1718	15	1791	386	108.33333333333333	ok	98.8182	gamma	98.8399	ok
NZ_LOSC01000001.1	NZ_CP014064.2	98.8182	99.3203	0.8956	0.9599	0.03755	15	0.9926	13	0.156	0.9590	98.6754	99.5194	0.3765	1.21	AlfI:99.40,AloI:99.02,BcgI:99.29,FalI:99.34	1718	15	1791	386	108.33333333333333	ok	98.8182	gamma	98.8399	ok
NZ_LOSC01000001.1	NZ_NJFS02000001.1	97.0066	98.1814	0.8829	0.9284	0.06655	14	0.9916	76	0.404	0.8870	96.9768	98.7839	0.5079	0.79	AlfI:98.23,AloI:97.72,BcgI:98.20,FalI:98.21	1594	14	1787	355	102.28571428571429	ok	97.0066	gamma	97.1892	ok
NZ_LOSC01000001.1	NZ_CP023500.1	99.9318	99.9422	0.8960	0.9822	0.01055	13	0.9943	18	0.070	0.9965	99.8425	99.9684	0.0552	0.31	AlfI:99.95,AloI:99.90,BcgI:99.95,FalI:99.94	1859	13	1787	439	136.23076923076923	ok	99.9318	gamma	99.8996	ok
NZ_LOSC01000001.1	NZ_PDDS01000001.1	98.7660	99.3158	0.8891	0.9484	0.03786	18	0.9908	56	0.152	0.9587	98.6234	99.5308	0.4019	1.24	AlfI:99.39,AloI:98.99,BcgI:99.31,FalI:99.33	1722	18	1780	386	90.66666666666667	ok	98.7660	gamma	98.7909	ok
NZ_LOSC01000001.1	NZ_CP033865.1	97.1061	98.2849	0.8775	0.9325	0.06492	12	0.9928	9	0.376	0.8938	97.0612	98.8711	0.7284	1.79	AlfI:98.38,AloI:97.68,BcgI:98.41,FalI:98.24	1500	12	1755	348	116.33333333333333	ok	97.1061	gamma	97.2739	ok
NZ_LOSC01000001.1	NZ_RKJB01000002.1	98.7431	99.2838	0.9129	0.9573	0.03837	16	0.9921	32	0.161	0.9568	98.6079	99.4954	0.4322	1.38	AlfI:99.37,AloI:98.93,BcgI:99.28,FalI:99.29	1756	16	1818	389	103.3125	ok	98.7431	gamma	98.7744	ok
NZ_LOSC01000001.1	NZ_RKJC01000002.1	98.8795	99.3273	0.8892	0.9419	0.03756	18	0.9908	23	0.170	0.9594	98.7036	99.5192	0.4145	1.38	AlfI:99.41,AloI:99.00,BcgI:99.31,FalI:99.34	1690	18	1768	393	90.38888888888889	ok	98.8795	gamma	98.8677	ok
NZ_LOSC01000001.1	NZ_CP040998.1	99.9084	99.9224	0.8868	0.9615	0.01226	18	0.9915	25	0.070	0.9953	99.8415	99.9437	0.1387	3.71	AlfI:99.95,AloI:99.83,BcgI:99.97,FalI:99.89	1868	18	1775	403	97.77777777777777	ok	99.9084	gamma	99.8990	ok
NZ_LOSC01000001.1	NZ_CP041010.1	99.9110	99.9282	0.9111	0.9730	0.01165	11	0.9955	7	0.070	0.9957	99.8004	99.9618	0.1492	2.00	AlfI:99.95,AloI:99.81,BcgI:99.96,FalI:99.91	1889	11	1825	412	161.45454545454547	ok	99.9110	gamma	99.8648	ok
NZ_LOSC01000001.1	NZ_VFAE01000004.1	98.9352	99.3630	0.8527	0.9409	0.03703	14	0.9924	11	0.161	0.9616	98.7639	99.5446	0.6600	3.16	AlfI:99.32,AloI:98.82,BcgI:99.48,FalI:99.37	1634	14	1712	393	112.64285714285714	ok	98.9352	gamma	98.9276	ok
NZ_LOSC01000001.1	NZ_CP044106.1	97.8729	98.5739	0.8858	0.9583	0.05719	15	0.9913	12	0.416	0.9126	97.6419	98.9606	0.4066	1.01	AlfI:98.74,AloI:98.34,BcgI:98.58,FalI:98.53	1596	15	1778	379	99.4	ok	97.8729	gamma	97.8417	ok
NZ_LOSC01000001.1	NZ_CP068143.1	98.8106	99.3308	0.8732	0.9650	0.03761	11	0.9943	8	0.152	0.9596	98.6694	99.5345	0.6130	3.21	AlfI:99.48,AloI:98.87,BcgI:99.38,FalI:99.29	1698	11	1758	398	144.27272727272728	ok	98.8106	gamma	98.8357	ok
NZ_LOSC01000001.1	NZ_CP069470.1	99.9872	99.9872	0.9340	0.9848	0.00485	6	0.9984	2	inf	0.9992	99.9734	99.9907	0.0940	0.66	AlfI:100.00,AloI:99.91,BcgI:100.00,FalI:99.98	1955	6	1864	1122	304.5	ok	99.9872	uniform	99.9928	ok
NZ_LOSC01000001.1	NZ_CP069565.1	99.9872	99.9872	0.9338	0.9826	0.00485	6	0.9984	2	inf	0.9992	99.9734	99.9907	0.0940	0.66	AlfI:100.00,AloI:99.91,BcgI:100.00,FalI:99.98	1955	6	1864	1122	304.5	ok	99.9872	uniform	99.9928	ok
NZ_LOSC02000001.1	NZ_LOSB01000001.1	99.9451	99.9509	0.9507	0.9890	0.00945	9	0.9967	7	0.070	0.9970	99.8862	99.9678	0.0934	1.24	AlfI:99.97,AloI:99.88,BcgI:99.96,FalI:99.94	1965	9	1888	813	204.55555555555554	ok	99.9451	gamma	99.9327	ok
NZ_LOSC02000001.1	NZ_CP027101.1	99.9451	99.9509	0.9507	0.9890	0.00945	9	0.9967	7	0.070	0.9970	99.8862	99.9678	0.0934	1.24	AlfI:99.97,AloI:99.88,BcgI:99.96,FalI:99.94	1965	9	1888	813	204.55555555555554	ok	99.9451	gamma	99.9327	ok
NZ_LOSC02000001.1	NZ_CP014064.1	98.8182	99.3203	0.8956	0.9599	0.03755	15	0.9926	14	0.156	0.9590	98.6754	99.5194	0.3765	1.21	AlfI:99.40,AloI:99.02,BcgI:99.29,FalI:99.34	1718	15	1791	386	108.33333333333333	ok	98.8182	gamma	98.8399	ok
NZ_LOSC02000001.1	NZ_CP014064.2	98.8182	99.3203	0.8956	0.9599	0.03755	15	0.9926	14	0.156	0.9590	98.6754	99.5194	0.3765	1.21	AlfI:99.40,AloI:99.02,BcgI:99.29,FalI:99.34	1718	15	1791	386	108.33333333333333	ok	98.8182	gamma	98.8399	ok
NZ_LOSC02000001.1	NZ_NJFS02000001.1	97.0066	98.1814	0.8829	0.9284	0.06655	14	0.9916	76	0.404	0.8870	96.9768	98.7839	0.5079	0.79	AlfI:98.23,AloI:97.72,BcgI:98.20,FalI:98.21	1594	14	1787	355	102.28571428571429	ok	97.0066	gamma	97.1892	ok
NZ_LOSC02000001.1	NZ_CP023500.1	99.9318	99.9422	0.8960	0.9822	0.01055	13	0.9943	18	0.070	0.9965	99.8425	99.9684	0.0552	0.31	AlfI:99.95,AloI:99.90,BcgI:99.95,FalI:99.94	1859	13	1787	439	136.23076923076923	ok	99.9318	gamma	99.8996	ok
NZ_LOSC02000001.1	NZ_PDDS01000001.1	98.7660	99.3158	0.8891	0.9484	0.03786	18	0.9908	56	0.152	0.9587	98.6234	99.5308	0.4019	1.24	AlfI:99.39,AloI:98.99,BcgI:99.31,FalI:99.33	1722	18	1780	386	90.66666666666667	ok	98.7660	gamma	98.7909	ok
NZ_LOSC02000001.1	NZ_CP033865.1	97.1061	98.2849	0.8775	0.9325	0.06492	12	0.9928	9	0.376	0.8938	97.0612	98.8711	0.7284	1.79	AlfI:98.38,AloI:97.68,BcgI:98.41,FalI:98.24	1500	12	1755	348	116.33333333333333	ok	97.1061	gamma	97.2739	ok
NZ_LOSC02000001.1	NZ_RKJB01000002.1	98.7431	99.2838	0.9129	0.9573	0.03837	16	0.9921	32	0.161	0.9568	98.6079	99.4954	0.4322	1.38	AlfI:99.37,AloI:98.93,BcgI:99.28,FalI:99.29	1756	16	1818	389	103.3125	ok	98.7431	gamma	98.7744	ok
NZ_LOSC02000001.1	NZ_RKJC01000002.1	98.8795	99.3273	0.8892	0.9419	0.03756	18	0.9908	23	0.170	0.9594	98.7036	99.5192	0.4145	1.38	AlfI:99.41,AloI:99.00,BcgI:99.31,FalI:99.34	1690	18	1768	393	90.38888888888889	ok	98.8795	gamma	98.8677	ok
NZ_LOSC02000001.1	NZ_CP040998.1	99.9084	99.9224	0.8868	0.9615	0.01226	18	0.9915	25	0.070	0.9953	99.8415	99.9437	0.1387	3.71	AlfI:99.95,AloI:99.83,BcgI:99.97,FalI:99.89	1868	18	1775	403	97.77777777777777	ok	99.9084	gamma	99.8990	ok
NZ_LOSC02000001.1	NZ_CP041010.1	99.9110	99.9282	0.9111	0.9730	0.01165	11	0.9955	7	0.070	0.9957	99.8004	99.9618	0.1492	2.00	AlfI:99.95,AloI:99.81,BcgI:99.96,FalI:99.91	1889	11	1825	412	161.45454545454547	ok	99.9110	gamma	99.8648	ok
NZ_LOSC02000001.1	NZ_VFAE01000004.1	98.9352	99.3630	0.8527	0.9409	0.03703	14	0.9924	11	0.161	0.9616	98.7639	99.5446	0.6600	3.16	AlfI:99.32,AloI:98.82,BcgI:99.48,FalI:99.37	1634	14	1712	393	112.64285714285714	ok	98.9352	gamma	98.9276	ok
NZ_LOSC02000001.1	NZ_CP044106.1	97.8729	98.5739	0.8858	0.9583	0.05719	15	0.9913	12	0.416	0.9126	97.6419	98.9606	0.4066	1.01	AlfI:98.74,AloI:98.34,BcgI:98.58,FalI:98.53	1596	15	1778	379	99.4	ok	97.8729	gamma	97.8417	ok
NZ_LOSC02000001.1	NZ_CP068143.1	98.8106	99.3308	0.8732	0.9650	0.03761	11	0.9943	8	0.152	0.9596	98.6694	99.5345	0.6130	3.21	AlfI:99.48,AloI:98.87,BcgI:99.38,FalI:99.29	1698	11	1758	398	144.27272727272728	ok	98.8106	gamma	98.8357	ok
NZ_LOSC02000001.1	NZ_CP069470.1	99.9872	99.9872	0.9340	0.9848	0.00485	6	0.9984	2	inf	0.9992	99.9734	99.9907	0.0940	0.66	AlfI:100.00,AloI:99.91,BcgI:100.00,FalI:99.98	1955	6	1864	1122	304.5	ok	99.9872	uniform	99.9928	ok
NZ_LOSC02000001.1	NZ_CP069565.1	99.9872	99.9872	0.9338	0.9826	0.00485	6	0.9984	2	inf	0.9992	99.9734	99.9907	0.0940	0.66	AlfI:100.00,AloI:99.91,BcgI:100.00,FalI:99.98	1955	6	1864	1122	304.5	ok	99.9872	uniform	99.9928	ok
NZ_LOSB01000001.1	NZ_CP027101.1	99.9999	99.9999	0.9971	0.9971	0.42872	1	1.0000	0	inf	1.0000	99.9999	99.9999	0.0000	0.00	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	1949	1	1858	1828	1828	ok	99.9999	uniform	100.0000	ok
NZ_LOSB01000001.1	NZ_CP014064.1	98.8233	99.3220	0.9405	0.9642	0.03781	9	0.9950	7	0.156	0.9591	98.6810	99.5198	0.1978	0.36	AlfI:99.36,AloI:99.17,BcgI:99.31,FalI:99.33	1687	9	1762	425	177.66666666666666	ok	98.8233	gamma	98.8466	ok
NZ_LOSB01000001.1	NZ_CP014064.2	98.8233	99.3220	0.9405	0.9642	0.03781	9	0.9950	7	0.156	0.9591	98.6810	99.5198	0.1978	0.36	AlfI:99.36,AloI:99.17,BcgI:99.31,FalI:99.33	1687	9	1762	425	177.66666666666666	ok	98.8233	gamma	98.8466	ok
NZ_LOSB01000001.1	NZ_NJFS02000001.1	97.1070	98.2079	0.9294	0.9345	0.06631	13	0.9915	76	0.416	0.8888	97.0353	98.7873	0.4624	0.69	AlfI:98.24,AloI:97.78,BcgI:98.21,FalI:98.24	1560	13	1764	348	109.23076923076923	ok	97.1070	gamma	97.2480	ok
NZ_LOSB01000001.1	NZ_CP023500.1	99.9543	99.9587	0.9335	0.9838	0.00901	11	0.9942	18	0.070	0.9975	99.8958	99.9752	0.0091	0.04	AlfI:99.96,AloI:99.96,BcgI:99.96,FalI:99.96	1825	11	1746	404	157.8181818181818	ok	99.9543	gamma	99.9416	ok
NZ_LOSB01000001.1	NZ_PDDS01000001.1	98.8438	99.3292	0.9295	0.9540	0.03776	11	0.9938	51	0.161	0.9595	98.6792	99.5293	0.2361	0.48	AlfI:99.36,AloI:99.13,BcgI:99.34,FalI:99.33	1699	11	1747	622	146.1818181818182	ok	98.8438	gamma	98.8456	ok
NZ_LOSB01000001.1	NZ_CP033865.1	97.1602	98.3067	0.9224	0.9314	0.06499	10	0.9934	8	0.376	0.8953	97.1003	98.8793	0.6743	1.47	AlfI:98.38,AloI:97.75,BcgI:98.42,FalI:98.27	1469	10	1723	338	137.5	ok	97.1602	gamma	97.3144	ok
NZ_LOSB01000001.1	NZ_RKJB01000002.1	98.7709	99.2783	0.9644	0.9689	0.03872	10	0.9945	28	0.170	0.9564	98.6193	99.4848	0.2556	0.62	AlfI:99.32,AloI:99.06,BcgI:99.26,FalI:99.30	1719	10	1798	627	163.8	ok	98.7709	gamma	98.7861	ok
