query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag_verbose	ani_gated	gate	ani_upper95	flag	q_acc	r_acc	ani_pct	q_country	r_country
NZ_CP026072.1	NZ_CP027101.1	99.8978	99.9221	0.9588	0.9763	0.01217	9	0.9955	3	0.07	0.9953	99.7544	99.9664	0.0943	0.78	AlfI:99.91,AloI:99.84,BcgI:99.92,FalI:99.94	1895	9	1820	633	196.22222222222223	ok	99.8978	gamma	99.8265	ok	GCF_001019485.1	GCF_001471715.2	99.8978	USA:Massachusetts	USA: DC
NZ_CP026072.1	NZ_CP014064.2	98.8813	99.3382	0.9045	0.9348	0.03749	12	0.993	3	0.161	0.9601	98.7228	99.5269	0.2739	0.88	AlfI:99.37,AloI:99.11,BcgI:99.30,FalI:99.38	1711	12	1744	416	131.91666666666666	ok	98.8813	gamma	98.8871	ok	GCF_001019485.1	GCF_001558795.2	98.8813	USA:Massachusetts	USA:DC
NZ_CP026072.1	NZ_NJFS02000001.1	97.0297	98.194	0.9122	0.9107	0.06691	33	0.9789	0	0.404	0.8878	96.989	98.7943	0.5102	0.79	AlfI:98.25,AloI:97.74,BcgI:98.20,FalI:98.23	1651	33	1754	360	45.96969696969697	ok	97.0297	gamma	97.2031	ok	GCF_001019485.1	GCF_002206395.1	97.0297	USA:Massachusetts	missing
NZ_CP026072.1	NZ_CP023500.1	99.9465	99.953	0.9231	0.9775	0.0096	14	0.9925	3	0.07	0.9972	99.868	99.9753	0.0678	0.3	AlfI:99.93,AloI:100.00,BcgI:99.96,FalI:99.95	1842	14	1755	367	124.42857142857144	ok	99.9465	gamma	99.9202	ok	GCF_001019485.1	GCF_002386245.1	99.9465	USA:Massachusetts	missing
NZ_CP026072.1	NZ_PDDS01000001.1	98.8202	99.3255	0.9235	0.9611	0.03767	12	0.9932	3	0.156	0.9593	98.6672	99.5288	0.3027	0.92	AlfI:99.37,AloI:99.07,BcgI:99.29,FalI:99.36	1740	12	1767	500	134.91666666666666	ok	98.8202	gamma	98.8332	ok	GCF_001019485.1	GCF_002554295.1	98.8202	USA:Massachusetts	USA: MD
NZ_CP026072.1	NZ_CP033865.1	97.1129	98.2872	0.906	0.9354	0.06506	9	0.9942	0	0.376	0.8939	97.0674	98.87	0.7696	2.1	AlfI:98.42,AloI:97.65,BcgI:98.41,FalI:98.23	1506	9	1743	372	153.33333333333334	ok	97.1129	gamma	97.2808	ok	GCF_001019485.1	GCF_003827915.1	97.1129	USA:Massachusetts	missing
NZ_CP026072.1	NZ_RKJB01000002.1	98.7509	99.3097	0.9443	0.9644	0.03786	31	0.9828	3	0.152	0.9583	98.6119	99.5271	0.348	1.03	AlfI:99.37,AloI:99.02,BcgI:99.30,FalI:99.33	1815	31	1799	603	56.25806451612903	ok	98.7509	gamma	98.779	ok	GCF_001019485.1	GCF_003937725.1	98.7509	USA:Massachusetts	missing
NZ_CP026072.1	NZ_RKJC01000002.1	98.8646	99.3329	0.937	0.9662	0.03725	12	0.9932	3	0.161	0.9597	98.7053	99.5257	0.3718	1.17	AlfI:99.40,AloI:99.03,BcgI:99.33,FalI:99.35	1713	12	1782	487	134.5	ok	98.8646	gamma	98.8687	ok	GCF_001019485.1	GCF_003938815.1	98.8646	USA:Massachusetts	missing
NZ_CP026072.1	NZ_CP040998.1	99.9299	99.9408	0.9181	0.9642	0.0108	16	0.9913	3	0.07	0.9964	99.8388	99.9676	0.0326	0.27	AlfI:99.94,AloI:99.97,BcgI:99.95,FalI:99.93	1843	16	1746	360	108.375	ok	99.9299	gamma	99.8973	ok	GCF_001019485.1	GCF_006364675.1	99.9299	USA:Massachusetts	USA:VA
NZ_CP026072.1	NZ_CP041010.1	99.8847	99.915	0.9586	0.9633	0.01267	28	0.9857	3	0.07	0.9949	99.7289	99.9642	0.0557	0.64	AlfI:99.93,AloI:99.88,BcgI:99.93,FalI:99.90	1986	28	1833	473	67.57142857142857	ok	99.8847	gamma	99.8047	ok	GCF_001019485.1	GCF_006364775.1	99.8847	USA:Massachusetts	USA:VA
NZ_CP026072.1	NZ_VFAE01000004.1	98.9686	99.379	0.891	0.9472	0.03648	10	0.9942	0	0.161	0.9625	98.7872	99.5577	0.5797	2.55	AlfI:99.33,AloI:98.88,BcgI:99.46,FalI:99.40	1643	10	1718	421	156.1	ok	98.9686	gamma	98.9493	ok	GCF_001019485.1	GCF_006370485.1	98.9686	USA:Massachusetts	USA: Miami, FL
NZ_CP026072.1	NZ_CP044106.1	97.8836	98.5967	0.9302	0.9662	0.05679	13	0.9919	2	0.404	0.914	97.6467	98.9884	0.4162	1.03	AlfI:98.77,AloI:98.35,BcgI:98.59,FalI:98.56	1584	13	1775	434	113.84615384615384	ok	97.8836	gamma	97.8467	ok	GCF_001019485.1	GCF_008693765.1	97.8836	USA:Massachusetts	USA: KY
NZ_CP026072.1	NZ_CP068143.1	98.9176	99.3666	0.9069	0.9631	0.03658	28	0.9843	0	0.152	0.9618	98.7689	99.5477	0.618	2.86	AlfI:99.50,AloI:98.88,BcgI:99.39,FalI:99.35	1818	28	1745	423	61.607142857142854	ok	98.9176	gamma	98.9308	ok	GCF_001019485.1	GCF_016727585.1	98.9176	USA:Massachusetts	Germany:Langen
NZ_CP026072.1	NZ_CP069470.1	99.9192	99.935	0.9473	0.9627	0.01114	7	0.9966	0	0.07	0.9961	99.7983	99.971	0.0418	0.63	AlfI:99.95,AloI:99.97,BcgI:99.93,FalI:99.93	1884	7	1806	451	251.0	ok	99.9192	gamma	99.8634	ok	GCF_001019485.1	GCF_016889145.1	99.9192	USA:Massachusetts	USA:MD
NZ_CP026072.1	NZ_CP069565.1	99.9192	99.935	0.9467	0.9632	0.01114	7	0.9966	0	0.07	0.9961	99.7983	99.971	0.0418	0.63	AlfI:99.95,AloI:99.97,BcgI:99.93,FalI:99.93	1884	7	1806	458	251.0	ok	99.9192	gamma	99.8634	ok	GCF_001019485.1	GCF_016889945.1	99.9192	USA:Massachusetts	USA:MD
NZ_CP026958.1	NZ_CP026073.1	98.6592	99.286	0.9086	0.9309	0.03928	16	0.9905	2	0.146	0.9569	98.5477	99.5188	0.7549	3.47	AlfI:99.29,AloI:98.62,BcgI:99.27,FalI:99.37	1632	16	1738	376	98.625	ok	98.6592	gamma	98.7206	ok	GCF_001019495.2	GCF_001019535.2	98.6592	Japan	USA:North Dakota
NZ_CP026958.1	NZ_JYAV02000001.1	98.9264	99.3597	0.8993	0.9705	0.03705	8	0.9955	2	0.161	0.9613	98.7539	99.5439	0.6393	2.81	AlfI:99.40,AloI:98.76,BcgI:99.38,FalI:99.40	1643	8	1722	503	194.625	ok	98.9264	gamma	98.9176	ok	GCF_001019495.2	GCF_001019555.1	98.9264	Japan	missing
NZ_CP026958.1	NZ_JYAX02000001.1	98.9335	99.3299	0.9255	0.9432	0.03759	15	0.9913	2	0.183	0.9595	98.7478	99.5084	0.6444	2.96	AlfI:99.41,AloI:98.76,BcgI:99.30,FalI:99.39	1693	15	1753	294	107.53333333333332	ok	98.9335	gamma	98.9103	ok	GCF_001019495.2	GCF_001019565.1	98.9335	Japan	Denmark
NZ_CP026958.1	NZ_CP026074.1	99.9379	99.9478	0.9343	0.95	0.01004	8	0.996	2	0.07	0.9968	99.8236	99.9805	0.3605	3.49	AlfI:99.97,AloI:99.61,BcgI:99.97,FalI:99.96	1841	8	1781	455	216.75	ok	99.9379	gamma	99.8844	ok	GCF_001019495.2	GCF_001019575.2	99.9379	Japan	Portugal
NZ_CP026958.1	NZ_LORT02000003.1	98.9223	99.3441	0.9224	0.9511	0.03715	7	0.9962	2	0.17	0.9604	98.7418	99.5283	0.6629	2.96	AlfI:99.41,AloI:98.75,BcgI:99.35,FalI:99.39	1681	7	1757	508	226.8571428571429	ok	98.9223	gamma	98.9045	ok	GCF_001019495.2	GCF_001471675.2	98.9223	Japan	USA: DC
NZ_CP026958.1	NZ_LOSC02000001.1	98.8028	99.3089	0.9361	0.919	0.03801	12	0.9932	4	0.161	0.9583	98.6516	99.513	0.7021	3.15	AlfI:99.42,AloI:98.71,BcgI:99.30,FalI:99.34	1727	12	1781	508	135.25	ok	98.8028	gamma	98.8177	ok	GCF_001019495.2	GCF_001471695.1	98.8028	Japan	USA: DC
NZ_CP026958.1	NZ_CP027101.1	98.7638	99.3121	0.9377	0.9569	0.03795	8	0.9956	2	0.152	0.9584	98.6255	99.5256	0.6551	2.86	AlfI:99.39,AloI:98.74,BcgI:99.31,FalI:99.35	1685	8	1781	544	199.75	ok	98.7638	gamma	98.7928	ok	GCF_001019495.2	GCF_001471715.2	98.7638	Japan	USA: DC
NZ_CP026958.1	NZ_CP014064.2	99.8852	99.9136	0.9499	0.9724	0.01287	6	0.9971	2	0.07	0.9948	99.7429	99.9588	0.1935	1.84	AlfI:99.94,AloI:99.75,BcgI:99.94,FalI:99.91	1855	6	1803	587	291.1666666666667	ok	99.8852	gamma	99.8171	ok	GCF_001019495.2	GCF_001558795.2	99.8852	Japan	USA:DC
NZ_CP026958.1	NZ_NJFS02000001.1	97.205	98.2627	0.9111	0.923	0.06567	35	0.9779	4	0.404	0.8923	97.1252	98.811	0.4366	0.92	AlfI:98.16,AloI:97.92,BcgI:98.24,FalI:98.36	1622	35	1728	456	44.02857142857143	ok	97.205	gamma	97.3385	ok	GCF_001019495.2	GCF_002206395.1	97.205	Japan	missing
NZ_CP026958.1	NZ_CP023500.1	98.8898	99.3358	0.91	0.9612	0.03774	13	0.9924	2	0.166	0.9599	98.7203	99.5247	0.6792	3.04	AlfI:99.40,AloI:98.72,BcgI:99.32,FalI:99.39	1646	13	1727	508	121.76923076923076	ok	98.8898	gamma	98.8855	ok	GCF_001019495.2	GCF_002386245.1	98.8898	Japan	missing
NZ_CP026958.1	NZ_PDDS01000001.1	99.8942	99.9187	0.9394	0.9636	0.01254	8	0.996	2	0.07	0.9951	99.759	99.9609	0.1488	4.01	AlfI:99.96,AloI:99.81,BcgI:99.96,FalI:99.88	1858	8	1785	582	219.125	ok	99.8942	gamma	99.8309	ok	GCF_001019495.2	GCF_002554295.1	99.8942	Japan	USA: MD
NZ_CP026958.1	NZ_CP033865.1	97.3071	98.3609	0.912	0.9317	0.06335	13	0.9914	5	0.376	0.8987	97.219	98.89	0.6572	1.57	AlfI:98.29,AloI:97.84,BcgI:98.50,FalI:98.37	1511	13	1737	458	107.84615384615384	ok	97.3071	gamma	97.4299	ok	GCF_001019495.2	GCF_003827915.1	97.3071	Japan	missing
NZ_CP026958.1	NZ_RKJB01000002.1	99.921	99.9359	0.9672	0.9633	0.01099	27	0.9863	2	0.07	0.9961	99.8012	99.9714	0.1398	2.18	AlfI:99.96,AloI:99.82,BcgI:99.96,FalI:99.92	1964	27	1830	747	70.55555555555556	ok	99.921	gamma	99.8653	ok	GCF_001019495.2	GCF_003937725.1	99.921	Japan	missing
NZ_CP026958.1	NZ_RKJC01000002.1	99.9486	99.9544	0.9517	0.9585	0.0093	8	0.996	2	0.07	0.9972	99.8722	99.976	0.1361	3.35	AlfI:99.96,AloI:99.85,BcgI:99.99,FalI:99.94	1851	8	1810	631	221.5	ok	99.9486	gamma	99.9227	ok	GCF_001019495.2	GCF_003938815.1	99.9486	Japan	missing
NZ_CP026958.1	NZ_CP040998.1	98.8996	99.3342	0.9049	0.9436	0.03789	12	0.993	2	0.17	0.9598	98.7217	99.5219	0.6603	2.79	AlfI:99.40,AloI:98.74,BcgI:99.34,FalI:99.38	1651	12	1716	537	131.08333333333334	ok	98.8996	gamma	98.8873	ok	GCF_001019495.2	GCF_006364675.1	98.8996	Japan	USA:VA
NZ_CP026958.1	NZ_CP041010.1	98.9689	99.3598	0.9428	0.9501	0.03626	30	0.9834	2	0.17	0.9613	98.7938	99.5316	0.5459	2.52	AlfI:99.41,AloI:98.87,BcgI:99.35,FalI:99.41	1811	30	1794	511	58.233333333333334	ok	98.9689	gamma	98.9521	ok	GCF_001019495.2	GCF_006364775.1	98.9689	Japan	USA:VA
NZ_CP026958.1	NZ_VFAE01000004.1	99.0184	99.3762	0.9096	0.9506	0.03633	7	0.9962	2	0.178	0.9623	98.8194	99.5442	0.4478	2.13	AlfI:99.29,AloI:98.98,BcgI:99.42,FalI:99.43	1660	7	1737	518	225.71428571428572	ok	99.0184	gamma	98.9788	ok	GCF_001019495.2	GCF_006370485.1	99.0184	Japan	USA: Miami, FL
NZ_CP026958.1	NZ_CP044106.1	98.0119	98.659	0.9023	0.9237	0.05594	15	0.9903	2	0.404	0.9179	97.759	99.0204	0.509	1.06	AlfI:98.73,AloI:98.22,BcgI:98.66,FalI:98.69	1547	15	1730	475	96.73333333333332	ok	98.0119	gamma	97.9586	ok	GCF_001019495.2	GCF_008693765.1	98.0119	Japan	USA: KY
NZ_CP026958.1	NZ_CP068143.1	98.8399	99.3026	0.9134	0.9618	0.03853	30	0.9829	2	0.176	0.9579	98.6628	99.5011	0.6941	3.54	AlfI:99.23,AloI:98.71,BcgI:99.41,FalI:99.34	1751	30	1747	511	56.46666666666667	ok	98.8399	gamma	98.8299	ok	GCF_001019495.2	GCF_016727585.1	98.8399	Japan	Germany:Langen
NZ_CP026958.1	NZ_CP069470.1	98.9251	99.3568	0.9221	0.9541	0.03678	8	0.9956	2	0.161	0.9612	98.7585	99.539	0.6362	2.84	AlfI:99.42,AloI:98.79,BcgI:99.35,FalI:99.40	1675	8	1755	508	198.625	ok	98.9251	gamma	98.9204	ok	GCF_001019495.2	GCF_016889145.1	98.9251	Japan	USA:MD
NZ_CP026958.1	NZ_CP069565.1	98.9105	99.3526	0.9215	0.9545	0.0369	8	0.9956	2	0.161	0.9609	98.7418	99.539	0.6362	2.78	AlfI:99.42,AloI:98.79,BcgI:99.35,FalI:99.39	1675	8	1757	508	198.625	ok	98.9105	gamma	98.9045	ok	GCF_001019495.2	GCF_016889945.1	98.9105	Japan	USA:MD
NZ_CP026073.1	NZ_JYAV02000001.1	99.0561	99.4006	0.9241	0.9692	0.03595	12	0.993	0	0.161	0.9639	98.9103	99.5463	0.4872	1.64	AlfI:99.47,AloI:98.98,BcgI:99.41,FalI:99.41	1648	12	1693	405	131.33333333333334	ok	99.0561	gamma	99.0665	ok	GCF_001019535.2	GCF_001019555.1	99.0561	USA:North Dakota	missing
NZ_CP026073.1	NZ_JYAX02000001.1	99.0244	99.3777	0.9623	0.9564	0.03618	13	0.9926	0	0.17	0.9625	98.8672	99.5309	0.4051	1.33	AlfI:99.45,AloI:99.05,BcgI:99.36,FalI:99.39	1692	13	1743	327	124.6153846153846	ok	99.0244	gamma	99.0238	ok	GCF_001019535.2	GCF_001019565.1	99.0244	USA:North Dakota	Denmark
NZ_CP026073.1	NZ_CP026074.1	98.7453	99.3145	0.9658	0.9438	0.03829	13	0.9925	3	0.146	0.9586	98.6241	99.5291	0.1186	0.14	AlfI:99.33,AloI:99.21,BcgI:99.31,FalI:99.32	1655	13	1746	566	123.23076923076924	ok	98.7453	gamma	98.7932	ok	GCF_001019535.2	GCF_001019575.2	98.7453	USA:North Dakota	Portugal
NZ_CP026073.1	NZ_LORT02000003.1	99.0108	99.3622	0.9699	0.955	0.03647	10	0.9945	0	0.178	0.9615	98.8508	99.5163	0.3723	1.26	AlfI:99.45,AloI:99.08,BcgI:99.34,FalI:99.37	1703	10	1760	648	163.0	ok	99.0108	gamma	99.0075	ok	GCF_001019535.2	GCF_001471675.2	99.0108	USA:North Dakota	USA: DC
NZ_CP026073.1	NZ_LOSC02000001.1	98.9558	99.3539	0.972	0.9157	0.03671	12	0.9933	0	0.166	0.961	98.8087	99.519	0.4212	1.59	AlfI:99.46,AloI:99.04,BcgI:99.35,FalI:99.34	1728	12	1765	652	137.58333333333334	ok	98.9558	gamma	98.9675	ok	GCF_001019535.2	GCF_001471695.1	98.9558	USA:North Dakota	USA: DC
NZ_CP026073.1	NZ_CP027101.1	98.9425	99.3622	0.9697	0.9727	0.03659	9	0.9951	0	0.156	0.9615	98.8015	99.5319	0.4271	1.52	AlfI:99.46,AloI:99.03,BcgI:99.35,FalI:99.37	1688	9	1754	649	180.22222222222223	ok	98.9425	gamma	98.9612	ok	GCF_001019535.2	GCF_001471715.2	98.9425	USA:North Dakota	USA: DC
NZ_CP026073.1	NZ_CP014064.2	98.8433	99.3234	0.9392	0.9536	0.03833	11	0.9936	0	0.161	0.9592	98.6893	99.5191	0.0915	0.1	AlfI:99.30,AloI:99.39,BcgI:99.32,FalI:99.33	1628	11	1712	406	142.9090909090909	ok	98.8433	gamma	98.8568	ok	GCF_001019535.2	GCF_001558795.2	98.8433	USA:North Dakota	USA:DC
NZ_CP026073.1	NZ_NJFS02000001.1	97.0489	98.1879	0.9509	0.9215	0.06731	13	0.9914	0	0.404	0.8875	97.0208	98.7699	0.392	0.59	AlfI:98.10,AloI:98.49,BcgI:98.16,FalI:98.20	1499	13	1735	362	107.76923076923076	ok	97.0489	gamma	97.2356	ok	GCF_001019535.2	GCF_002206395.1	97.0489	USA:North Dakota	missing
NZ_CP026073.1	NZ_CP023500.1	99.0535	99.3866	0.9431	0.9725	0.03614	11	0.9937	0	0.17	0.963	98.9051	99.5302	0.4373	1.61	AlfI:99.49,AloI:99.05,BcgI:99.36,FalI:99.39	1666	11	1715	410	144.9090909090909	ok	99.0535	gamma	99.0607	ok	GCF_001019535.2	GCF_002386245.1	99.0535	USA:North Dakota	missing
NZ_CP026073.1	NZ_PDDS01000001.1	98.869	99.3367	0.9448	0.96	0.03788	12	0.9931	0	0.156	0.96	98.727	99.5236	0.022	0.01	AlfI:99.33,AloI:99.35,BcgI:99.33,FalI:99.34	1655	12	1713	400	133.08333333333334	ok	98.869	gamma	98.8926	ok	GCF_001019535.2	GCF_002554295.1	98.869	USA:North Dakota	USA: MD
NZ_CP026073.1	NZ_CP033865.1	97.1341	98.3207	0.9354	0.924	0.06509	9	0.9941	0	0.355	0.8962	97.1228	98.8861	0.2204	0.43	AlfI:98.35,AloI:98.47,BcgI:98.39,FalI:98.25	1417	9	1701	346	150.44444444444446	ok	97.1341	gamma	97.3378	ok	GCF_001019535.2	GCF_003827915.1	97.1341	USA:North Dakota	missing
NZ_CP026073.1	NZ_RKJB01000002.1	98.6746	99.288	0.9679	0.9734	0.03911	11	0.9938	0	0.147	0.957	98.5621	99.5163	0.0699	0.06	AlfI:99.28,AloI:99.23,BcgI:99.30,FalI:99.30	1657	11	1747	581	145.63636363636363	ok	98.6746	gamma	98.734	ok	GCF_001019535.2	GCF_003937725.1	98.6746	USA:North Dakota	missing
NZ_CP026073.1	NZ_RKJC01000002.1	98.7573	99.299	0.9631	0.9563	0.03879	12	0.9931	3	0.156	0.9577	98.6196	99.5109	0.099	0.09	AlfI:99.30,AloI:99.22,BcgI:99.32,FalI:99.30	1652	12	1740	565	132.5	ok	98.7573	gamma	98.7892	ok	GCF_001019535.2	GCF_003938815.1	98.7573	USA:North Dakota	missing
NZ_CP026073.1	NZ_CP040998.1	99.1305	99.4198	0.9308	0.964	0.03524	11	0.9937	0	0.173	0.965	98.9793	99.5495	0.5139	2.03	AlfI:99.52,AloI:99.01,BcgI:99.42,FalI:99.42	1665	11	1697	410	144.36363636363637	ok	99.1305	gamma	99.131	ok	GCF_001019535.2	GCF_006364675.1	99.1305	USA:North Dakota	USA:VA
NZ_CP026073.1	NZ_CP041010.1	98.9625	99.3621	0.9572	0.948	0.03672	14	0.9919	3	0.161	0.9615	98.8194	99.526	0.3863	1.18	AlfI:99.44,AloI:99.05,BcgI:99.35,FalI:99.37	1678	14	1740	410	114.92857142857144	ok	98.9625	gamma	98.9788	ok	GCF_001019535.2	GCF_006364775.1	98.9625	USA:North Dakota	USA:VA
NZ_CP026073.1	NZ_VFAE01000004.1	98.9417	99.4137	0.9221	0.9452	0.0359	11	0.9935	0	0.133	0.9647	98.7938	99.5995	0.0626	0.19	AlfI:99.41,AloI:99.40,BcgI:99.45,FalI:99.39	1604	11	1675	398	140.8181818181818	ok	98.9417	gamma	98.9577	ok	GCF_001019535.2	GCF_006370485.1	98.9417	USA:North Dakota	USA: Miami, FL
NZ_CP026073.1	NZ_CP044106.1	97.9901	98.6703	0.938	0.9427	0.05591	15	0.9904	6	0.376	0.9187	97.7737	99.0285	0.1915	0.57	AlfI:98.80,AloI:98.73,BcgI:98.61,FalI:98.64	1552	15	1716	338	97.06666666666666	ok	97.9901	gamma	97.9739	ok	GCF_001019535.2	GCF_008693765.1	97.9901	USA:North Dakota	USA: KY
NZ_CP026073.1	NZ_CP068143.1	98.9877	99.3679	0.9417	0.9657	0.03695	10	0.9943	0	0.176	0.9619	98.797	99.5407	0.0906	0.14	AlfI:99.34,AloI:99.30,BcgI:99.40,FalI:99.37	1635	10	1707	407	157.9	ok	98.9877	gamma	98.9592	ok	GCF_001019535.2	GCF_016727585.1	98.9877	USA:North Dakota	Germany:Langen
NZ_CP026073.1	NZ_CP069470.1	99.0146	99.3724	0.9613	0.9502	0.0363	11	0.9938	0	0.17	0.9622	98.8598	99.5264	0.3907	1.28	AlfI:99.46,AloI:99.07,BcgI:99.36,FalI:99.38	1690	11	1746	649	147.36363636363637	ok	99.0146	gamma	99.0166	ok	GCF_001019535.2	GCF_016889145.1	99.0146	USA:North Dakota	USA:MD
NZ_CP026073.1	NZ_CP069565.1	98.9984	99.3703	0.961	0.9509	0.03636	11	0.9938	0	0.166	0.962	98.8513	99.5264	0.3907	1.29	AlfI:99.46,AloI:99.07,BcgI:99.36,FalI:99.37	1690	11	1747	649	147.36363636363637	ok	98.9984	gamma	99.0086	ok	GCF_001019535.2	GCF_016889945.1	98.9984	USA:North Dakota	USA:MD
NZ_JYAV02000001.1	NZ_JYAX02000001.1	99.9542	99.9581	0.9779	0.9546	0.00914	11	0.9953	0	0.07	0.9975	99.9134	99.9698	0.0342	1.21	AlfI:99.95,AloI:99.96,BcgI:99.98,FalI:99.95	1807	11	1719	660	155.8181818181818	ok	99.9542	gamma	99.9548	ok	GCF_001019555.1	GCF_001019565.1	99.9542	missing	Denmark
NZ_JYAV02000001.1	NZ_CP026074.1	98.9489	99.3586	0.9646	0.9061	0.03736	13	0.9936	0	0.166	0.9613	98.7793	99.5343	0.2594	0.59	AlfI:99.36,AloI:99.12,BcgI:99.37,FalI:99.38	1618	13	1694	602	120.15384615384616	ok	98.9489	gamma	98.943	ok	GCF_001019555.1	GCF_001019575.2	98.9489	missing	Portugal
NZ_JYAV02000001.1	NZ_LORT02000003.1	99.9452	99.952	0.9765	0.9347	0.00979	10	0.9959	0	0.07	0.9971	99.8749	99.9722	0.0231	0.31	AlfI:99.96,AloI:99.96,BcgI:99.96,FalI:99.94	1795	10	1719	759	170.5	ok	99.9452	gamma	99.926	ok	GCF_001019555.1	GCF_001471675.2	99.9452	missing	USA: DC
NZ_JYAV02000001.1	NZ_LOSC02000001.1	99.9399	99.948	0.9742	0.8941	0.0102	13	0.9942	0	0.07	0.9969	99.8652	99.9697	0.0379	0.87	AlfI:99.96,AloI:99.93,BcgI:99.97,FalI:99.93	1819	13	1719	758	133.07692307692307	ok	99.9399	gamma	99.9185	ok	GCF_001019555.1	GCF_001471695.1	99.9399	missing	USA: DC
NZ_JYAV02000001.1	NZ_CP027101.1	99.9356	99.9459	0.9759	0.9399	0.01041	11	0.9953	0	0.07	0.9967	99.8363	99.9747	0.0385	0.82	AlfI:99.95,AloI:99.93,BcgI:99.97,FalI:99.93	1788	11	1719	759	154.63636363636363	ok	99.9356	gamma	99.8956	ok	GCF_001019555.1	GCF_001471715.2	99.9356	missing	USA: DC
NZ_JYAV02000001.1	NZ_CP014064.2	98.9077	99.3466	0.9665	0.9378	0.03774	11	0.9949	0	0.161	0.9606	98.7519	99.528	0.2008	0.38	AlfI:99.34,AloI:99.17,BcgI:99.35,FalI:99.37	1618	11	1695	529	141.8181818181818	ok	98.9077	gamma	98.917	ok	GCF_001019555.1	GCF_001558795.2	98.9077	missing	USA:DC
NZ_JYAV02000001.1	NZ_NJFS02000001.1	97.059	98.199	0.9861	0.9363	0.06719	11	0.9942	0	0.404	0.8882	97.0216	98.7833	0.3991	0.57	AlfI:98.15,AloI:97.84,BcgI:98.24,FalI:98.24	1506	11	1729	565	126.0909090909091	ok	97.059	gamma	97.2367	ok	GCF_001019555.1	GCF_002206395.1	97.059	missing	missing
NZ_JYAV02000001.1	NZ_CP023500.1	99.9503	99.956	0.9772	0.9594	0.00937	11	0.9953	0	0.07	0.9973	99.8845	99.9748	0.0595	0.35	AlfI:99.94,AloI:100.00,BcgI:99.97,FalI:99.95	1804	11	1719	759	155.9090909090909	ok	99.9503	gamma	99.9334	ok	GCF_001019555.1	GCF_002386245.1	99.9503	missing	missing
NZ_JYAV02000001.1	NZ_PDDS01000001.1	98.9298	99.3516	0.9673	0.9396	0.03757	12	0.9943	0	0.166	0.9609	98.7613	99.5312	0.2371	0.52	AlfI:99.36,AloI:99.13,BcgI:99.37,FalI:99.36	1643	12	1695	725	131.91666666666666	ok	98.9298	gamma	98.9259	ok	GCF_001019555.1	GCF_002554295.1	98.9298	missing	USA: MD
NZ_JYAV02000001.1	NZ_CP033865.1	97.0509	98.2839	0.9676	0.9357	0.06611	7	0.997	0	0.365	0.8938	97.0306	98.8862	0.5577	1.36	AlfI:98.28,AloI:97.90,BcgI:98.45,FalI:98.22	1449	7	1699	609	192.0	ok	97.0509	gamma	97.2474	ok	GCF_001019555.1	GCF_003827915.1	97.0509	missing	missing
NZ_JYAV02000001.1	NZ_RKJB01000002.1	98.9166	99.3523	0.9773	0.9232	0.03722	8	0.9968	0	0.161	0.9609	98.7557	99.534	0.2344	0.52	AlfI:99.36,AloI:99.14,BcgI:99.37,FalI:99.36	1644	8	1726	603	196.0	ok	98.9166	gamma	98.9191	ok	GCF_001019555.1	GCF_003937725.1	98.9166	missing	missing
NZ_JYAV02000001.1	NZ_RKJC01000002.1	98.9186	99.3468	0.9648	0.905	0.03773	12	0.9942	0	0.166	0.9606	98.7519	99.5281	0.2371	0.5	AlfI:99.35,AloI:99.13,BcgI:99.37,FalI:99.36	1612	12	1695	721	129.91666666666666	ok	98.9186	gamma	98.917	ok	GCF_001019555.1	GCF_003938815.1	98.9186	missing	missing
NZ_JYAV02000001.1	NZ_CP040998.1	99.9821	99.9821	0.9808	0.9675	0.00596	11	0.9954	0	inf	0.9989	99.952	99.99	0.0352	0.09	AlfI:99.98,AloI:99.96,BcgI:100.00,FalI:99.97	1825	11	1722	755	157.0	ok	99.9821	uniform	99.9811	ok	GCF_001019555.1	GCF_006364675.1	99.9821	missing	USA:VA
NZ_JYAV02000001.1	NZ_CP041010.1	99.9196	99.9348	0.9865	0.9604	0.01135	5	0.9988	0	0.07	0.9961	99.8102	99.9676	0.062	2.14	AlfI:99.94,AloI:99.97,BcgI:99.97,FalI:99.91	1791	5	1745	758	338.8	ok	99.9196	gamma	99.8742	ok	GCF_001019555.1	GCF_006364775.1	99.9196	missing	USA:VA
NZ_JYAV02000001.1	NZ_VFAE01000004.1	98.9219	99.3843	0.9614	0.9404	0.03674	11	0.9948	0	0.146	0.9629	98.7614	99.5725	0.6101	2.98	AlfI:99.30,AloI:98.88,BcgI:99.49,FalI:99.41	1604	11	1682	723	140.8181818181818	ok	98.9219	gamma	98.9266	ok	GCF_001019555.1	GCF_006370485.1	98.9219	missing	USA: Miami, FL
