pairid	dnadiff_inverted_fraction	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_shared_tags	syn2b_observable_fraction	syn2b_breakpoints	se_pred_min	se_pred_raw	se_pred	resid	z	m_bin	band
GCF_019038615.1__GCF_002224285.1	0.5985221098907951	0.47945	0.52055	73	0.6389	0.0	0.07458038846113434	0.07458038846113432	0.07458038846113432	-0.07797210989079517	-1.0454773902314596	(63.0, 99.0]	80-85
GCF_001273755.1__GCF_017355165.1	0.7351571819101992	0.26829	0.73171	41	0.9474	1.0	0.08730116163750937	0.08730116163750937	0.08730116163750937	-0.003447181910199215	-0.0394860944063099	(31.0, 63.0]	80-85
GCF_003008695.1__GCF_900112935.1	0.5052570419261876	0.48416	0.51584	221	0.9536	6.0	0.04604237119871217	0.04604237119871217	0.04604237119871217	0.010582958073812376	0.2298525857440719	(206.0, 291.0]	90-95
GCA_013390745.1__GCA_902578515.1	0.5033274686606554	0.0	0.0	3	1.0	0.0	0.0205	0.0205	0.0205	-0.5033274686606554	-24.552559446861235	(1.999, 14.0]	80-85
GCA_900321005.1__GCA_900318245.1	0.5432765589805301	0.49573	0.50427	117	0.716	4.0	0.060280103145233584	0.060280103145233584	0.060280103145233584	-0.03900655898053007	-0.6470884578042458	(99.0, 142.0]	85-90
GCF_000698575.1__GCF_000402035.1	0.6706295652562692	0.35067	0.64933	519	0.9066	27.0	0.03286485958993125	0.03286485958993125	0.03286485958993125	-0.021299565256269193	-0.6480954284312446	(454.0, 761.0]	85-90
GCF_002112505.1__GCA_003428805.1	0.7123425559789048	0.28759	0.71241	838	0.9713	21.0	0.02807065786044032	0.02807065786044032	0.02807065786044032	6.744402109515324e-05	0.002402651958869884	(761.0, 4886.0]	90-95
GCF_900100365.1__GCF_000452705.1	0.7647615392743607	0.17778	0.82222	405	0.995	19.0	0.031033528442971817	0.03103352844297182	0.03103352844297182	0.057458460725639204	1.851496223873694	(291.0, 454.0]	85-90
GCF_001766235.1__GCF_001628715.1	0.2761104793638104	0.20168	0.20168	119	0.9914	5.0	0.04954935889912488	0.04954935889912488	0.04954935889912488	-0.07443047936381039	-1.5021481814798001	(99.0, 142.0]	90-95
GCF_001483745.1__GCF_001685415.1	0.3833382170630001	0.36719	0.36719	128	0.8976	7.0	0.05612929423059763	0.05612929423059763	0.05612929423059763	-0.01614821706300007	-0.2876967773130707	(99.0, 142.0]	85-90
GCF_002797685.1__GCF_015864945.1	0.6717789784285899	0.30921	0.69079	152	1.0	0.0	0.05033644440384176	0.05033644440384177	0.05033644440384177	0.019011021571410103	0.3776790712289394	(142.0, 206.0]	85-90
GCA_900554585.1__GCA_900549245.1	0.5384847453558704	0.42633	0.57367	319	0.6524	0.0	0.03966541640842711	0.039665416408427114	0.039665416408427114	0.03518525464412958	0.8870511853911687	(291.0, 454.0]	90-95
GCF_003955715.1__GCA_002027195.1	0.5414722785004296	0.45711	0.54289	2728	1.0	30.0	0.02360223995317051	0.02360223995317051	0.02360223995317051	0.0014177214995704235	0.060067243718534426	(761.0, 4886.0]	90-95
GCF_009677585.1__GCF_900129135.1	0.562398998984405	0.4375	0.4375	192	0.9007	3.0	0.04845600452988257	0.04845600452988257	0.04845600452988257	-0.12489899898440504	-2.577575270519476	(142.0, 206.0]	90-95
GCF_904831005.1__GCF_018613995.1	0.4738960680938391	0.42328	0.42328	189	1.0	5.0	0.048608944272780556	0.048608944272780556	0.048608944272780556	-0.05061606809383912	-1.0412912448745053	(142.0, 206.0]	85-90
GCF_000935215.1__GCF_000341615.1	0.527754049633827	0.49363	0.50637	1412	0.8486	7.0	0.02620106354941875	0.02620106354941875	0.02620106354941875	-0.021384049633827007	-0.8161519700715124	(761.0, 4886.0]	90-95
GCA_015057705.1__GCF_900205965.1	0.3405247271585396	0.47368	0.47368	19	0.1429	0.0	0.1419679106496661	0.1419679106496661	0.1419679106496661	0.1331552728414604	0.9379251426052706	(14.0, 31.0]	80-85
GCF_003464595.1__GCF_000172175.1	0.5635233058572093	0.41304	0.58696	598	0.9289	6.0	0.03209351379664409	0.03209351379664409	0.03209351379664409	0.023436694142790704	0.7302626409589779	(454.0, 761.0]	90-95
GCA_018433835.1__GCA_016841385.1	0.5286594057829115	0.48045	0.48045	179	0.8718	0.0	0.0501756644613111	0.0501756644613111	0.0501756644613111	-0.048209405782911496	-0.9608125034414696	(142.0, 206.0]	90-95
GCA_900541855.1__GCA_905210085.1	0.472969451752878	0.48164	0.48164	708	0.9679	5.0	0.03083192126652685	0.03083192126652685	0.03083192126652685	0.00867054824712199	0.2812198491352306	(454.0, 761.0]	90-95
GCF_900091515.1__GCF_900091505.1	0.0412308181263675	0.03636	0.03636	165	1.0	24.0	0.02719607005941049	0.02719607005941049	0.02719607005941049	-0.004870818126367499	-0.1791000727578314	(142.0, 206.0]	80-85
GCF_009391885.1__GCA_003428805.1	0.4806211513110787	0.47646	0.47646	1062	0.9331	19.0	0.027812123351919266	0.027812123351919266	0.027812123351919266	-0.004161151311078692	-0.1496164553286989	(761.0, 4886.0]	90-95
GCA_900317515.1__GCA_002369495.1	0.4815583328456227	0.48	0.48	100	0.8605	0.0	0.0646083121587308	0.0646083121587308	0.0646083121587308	-0.0015583328456227341	-0.024119695957916305	(99.0, 142.0]	85-90
GCF_000377965.1__GCF_018866325.1	0.60949305122794	0.40438	0.59562	821	0.9598	8.0	0.029350955070239215	0.029350955070239212	0.029350955070239212	-0.013873051227939914	-0.47266098138001233	(761.0, 4886.0]	90-95
GCF_002899895.1__GCF_900108365.1	0.594943892622772	0.4	0.4	10	0.6667	0.0	0.19109225520674564	0.19109225520674564	0.19109225520674564	-0.194943892622772	-1.0201559053864282	(1.999, 14.0]	80-85
GCA_900551815.1__GCA_900550355.1	0.5500270540891121	0.40334	0.59666	419	0.8571	1.0	0.035834166040160535	0.035834166040160535	0.035834166040160535	0.046632945910887846	1.3013542957473814	(291.0, 454.0]	90-95
GCF_014645235.1__GCF_000400485.1	0.7815000919173969	0.21053	0.78947	171	0.9787	3.0	0.04338311965401543	0.04338311965401543	0.04338311965401543	0.007969908082603117	0.1837098886885937	(142.0, 206.0]	85-90
GCA_016432725.1__GCA_014650015.1	0.408047042481599	0.3814	0.3814	215	1.0	5.0	0.04550484493295295	0.04550484493295295	0.04550484493295295	-0.026647042481598993	-0.5855869308171662	(206.0, 291.0]	80-85
GCF_014218295.1__GCF_010728155.1	0.0139004127629963	0.00787	0.00787	127	1.0	0.0	0.022643258179064683	0.022643258179064683	0.022643258179064683	-0.0060304127629963004	-0.2663226606041992	(99.0, 142.0]	80-85
GCA_002938075.1__GCA_002686255.1	0.4669017627354483	0.5	0.5	200	0.3731	3.0	0.047960921592479853	0.047960921592479853	0.047960921592479853	0.03309823726455169	0.6901084500791037	(142.0, 206.0]	90-95
GCA_007124395.1__GCA_007695115.1	0.4748209914376837	0.43096	0.43096	717	0.5348	0.0	0.03057219093321419	0.03057219093321419	0.03057219093321419	-0.04386099143768368	-1.4346695509490717	(454.0, 761.0]	90-95
GCA_902611845.1__GCA_902594705.1	0.5535325385169853	0.42308	0.57692	26	0.7368	0.0	0.12057997723413542	0.12057997723413541	0.12057997723413541	0.023387461483014738	0.19395808507744433	(14.0, 31.0]	90-95
GCF_003350545.1__GCF_900099915.1	0.4207446470322203	0.28571	0.28571	7	0.0	0.0	0.2104002183029829	0.2104002183029829	0.2104002183029829	-0.1350346470322203	-0.6417989872889114	(1.999, 14.0]	80-85
GCF_002968835.1__GCF_001955855.1	0.4744746416580681	0.40361	0.40361	166	0.9545	3.0	0.051001286761560634	0.051001286761560634	0.051001286761560634	-0.07086464165806805	-1.3894677204787371	(142.0, 206.0]	85-90
GCF_013409845.1__GCF_900019265.1	0.5257991967774963	0.45847	0.54153	301	1.0	13.0	0.04075293192829394	0.04075293192829394	0.04075293192829394	0.015730803222503642	0.38600420824156856	(291.0, 454.0]	80-85
GCA_902527485.1__GCA_902524545.1	0.2579750446972511	0.08333	0.08333	12	0.0	0.0	0.09996987508511418	0.09996987508511418	0.09996987508511418	-0.17464504469725106	-1.7469767222231554	(1.999, 14.0]	90-95
GCF_000819725.1__GCF_000819765.1	0.5274165090729763	0.43373	0.43373	83	0.6909	10.0	0.06979104905137598	0.06979104905137598	0.06979104905137598	-0.09368650907297632	-1.3423857406701243	(63.0, 99.0]	80-85
GCA_902778895.1__GCA_902774245.1	0.5613902004666362	0.47081	0.52919	531	0.9839	27.0	0.03355494854413613	0.03355494854413613	0.03355494854413613	-0.032200200466636186	-0.9596259825665358	(454.0, 761.0]	90-95
GCF_016902345.1__GCA_019119205.1	0.641028490614607	0.35461	0.64539	141	0.7802	1.0	0.053492447855748755	0.053492447855748755	0.053492447855748755	0.0043615093853930365	0.08153504952988072	(99.0, 142.0]	90-95
GCF_002096925.1__GCA_901875575.1	0.5249764692674157	0.49123	0.49123	57	0.6486	7.0	0.08375387636992973	0.08375387636992973	0.08375387636992973	-0.0337464692674157	-0.4029242672704728	(31.0, 63.0]	90-95
GCF_001937445.1__GCF_005696555.1	0.474799060735603	0.47541	0.52459	366	0.8493	8.0	0.03801430846439574	0.03801430846439574	0.03801430846439574	0.04979093926439698	1.3097946872039314	(291.0, 454.0]	90-95
GCF_017833295.1__GCF_014873335.1	0.4349496543253716	0.41667	0.41667	1140	1.0	35.0	0.027219726320446353	0.027219726320446353	0.027219726320446353	-0.018279654325371597	-0.6715590785216919	(761.0, 4886.0]	90-95
GCF_015461805.1__GCF_003852315.1	0.3831169353103796	0.42154	0.42154	325	0.9599	9.0	0.03935333701864919	0.03935333701864919	0.03935333701864919	0.03842306468962042	0.9763610306137973	(291.0, 454.0]	85-90
GCF_001896135.2__GCF_000745715.1	0.3926818937690511	0.29389	0.29389	262	0.9721	21.0	0.04014352003081098	0.04014352003081098	0.04014352003081098	-0.09879189376905112	-2.4609673913305636	(206.0, 291.0]	80-85
GCF_900447215.1__GCF_900187045.1	0.0	0.0	0.0	672	1.0	0.0	0.0205	0.0205	0.0205	0.0	0.0	(454.0, 761.0]	90-95
GCF_002224285.1__GCF_014647595.1	0.5423753607352106	0.45872	0.45872	109	0.9896	0.0	0.0620183737384304	0.0620183737384304	0.0620183737384304	-0.08365536073521063	-1.3488802703540195	(99.0, 142.0]	80-85
GCF_000379645.1__GCF_016862435.1	0.4536449271599583	0.44939	0.44939	247	0.8394	19.0	0.04389670643080258	0.04389670643080258	0.04389670643080258	-0.004254927159958288	-0.09693044207463776	(206.0, 291.0]	80-85
GCF_900091845.1__GCF_004104505.1	0.4994533508083386	0.47867	0.47867	211	0.3048	2.0	0.046893469910615694	0.046893469910615694	0.046893469910615694	-0.020783350808338596	-0.4432035174183961	(206.0, 291.0]	80-85
GCF_006440675.1__GCF_000513935.1	0.5023418222449835	0.45856	0.45856	181	0.8692	16.0	0.04983300679599097	0.04983300679599097	0.04983300679599097	-0.04378182224498345	-0.878570751795488	(142.0, 206.0]	80-85
GCF_001623075.1__GCA_001310715.1	0.726768218064898	0.35593	0.64407	59	0.7368	0.0	0.07914559400677176	0.07914559400677176	0.07914559400677176	-0.08269821806489797	-1.0448871993786824	(31.0, 63.0]	80-85
GCF_003732665.1__GCF_009707325.1	0.5882364951239035	0.312	0.688	125	0.8468	25.0	0.054799552844890985	0.05479955284489099	0.05479955284489099	0.09976350487609642	1.8205167687859602	(99.0, 142.0]	80-85
GCF_008824145.1__GCF_014648495.1	0.3437048323820479	0.32426	0.32426	1360	0.9992	32.0	0.025740355709777642	0.025740355709777642	0.025740355709777642	-0.019444832382047916	-0.7554220540418433	(761.0, 4886.0]	90-95
GCF_900109075.1__GCF_000833025.1	0.40943907742199	0.22222	0.22222	9	0.375	0.0	0.17118249212346456	0.17118249212346456	0.17118249212346456	-0.18721907742198998	-1.0936812234685724	(1.999, 14.0]	80-85
GCA_902543575.1__GCA_902521355.1	0.6438888731235279	0.23077	0.76923	39	0.76	0.0	0.08524062794989433	0.08524062794989434	0.08524062794989434	0.12534112687647203	1.4704388023766006	(31.0, 63.0]	90-95
GCA_002491115.1__GCA_910587495.1	0.4821243439690725	0.44444	0.55556	27	0.5	0.0	0.11905554756244076	0.11905554756244076	0.11905554756244076	0.07343565603092755	0.6168184308455928	(14.0, 31.0]	85-90
GCF_902833055.1__GCF_902499135.1	0.427346373081778	0.4561	0.4561	991	0.9772	13.0	0.028226581180265796	0.028226581180265796	0.028226581180265796	0.02875362691822203	1.018671965073996	(761.0, 4886.0]	85-90
GCA_003210895.1__GCA_902609995.1	0.5258680906600982	0.0	0.0	7	1.0	0.0	0.0205	0.0205	0.0205	-0.5258680906600982	-25.652101983419424	(1.999, 14.0]	85-90
GCA_900313845.1__GCA_902798705.1	0.4594715349831567	0.41353	0.41353	133	0.4306	0.0	0.056238465845448025	0.056238465845448025	0.056238465845448025	-0.04594153498315667	-0.816905907593765	(99.0, 142.0]	90-95
GCF_000341085.1__GCF_000340985.1	0.4698253540805664	0.46452	0.46452	465	0.9462	6.0	0.03499686526909554	0.03499686526909554	0.03499686526909554	-0.005305354080566427	-0.15159512258520458	(454.0, 761.0]	85-90
GCF_001629705.1__GCA_017052515.1	0.221156883290655	0.28058	0.28058	278	1.0	8.0	0.03888829301999039	0.03888829301999039	0.03888829301999039	0.059423116709345	1.5280464143488828	(206.0, 291.0]	90-95
GCA_017615325.1__GCA_016292135.1	0.464069461287887	0.3913	0.3913	46	0.3611	0.0	0.09059713766473794	0.09059713766473794	0.09059713766473794	-0.07276946128788703	-0.8032203131756361	(31.0, 63.0]	80-85
GCF_008931845.1__GCF_000222305.1	0.0174679098448566	0.0	0.0	3	1.0	0.0	0.0205	0.0205	0.0205	-0.0174679098448566	-0.8520931631637366	(1.999, 14.0]	90-95
GCF_001427105.1__GCF_000803645.1	0.4917405082753741	0.4279	0.5721	423	0.9905	28.0	0.03592569628181663	0.035925696281816626	0.035925696281816626	0.08035949172462598	2.2368248925296124	(291.0, 454.0]	85-90
GCF_003957375.1__GCF_002813755.1	0.0146048008375332	0.00621	0.00621	322	1.0	3.0	0.021191403653368506	0.021191403653368506	0.021191403653368506	-0.0083948008375332	-0.3961418023481797	(291.0, 454.0]	95-100
GCF_900465345.1__GCF_001547995.1	0.3340018701932017	0.33902	0.33902	997	0.9709	7.0	0.027537040817949707	0.027537040817949707	0.027537040817949707	0.005018129806798277	0.18223199217278518	(761.0, 4886.0]	90-95
GCF_003026395.1__GCF_900166965.1	0.3817275260693512	0.30882	0.30882	204	0.9405	4.0	0.04465335506741314	0.04465335506741314	0.04465335506741314	-0.07290752606935119	-1.6327446383207431	(142.0, 206.0]	90-95
GCA_002361235.1__GCA_900760735.1	0.4154531267314298	0.40762	0.40762	341	0.8292	0.0	0.038538932485645445	0.038538932485645445	0.038538932485645445	-0.00783312673142983	-0.20325230166526864	(291.0, 454.0]	90-95
GCF_018613675.1__GCF_006517815.1	0.4248506422816588	0.47887	0.52113	142	0.8298	0.0	0.055348066288244326	0.05534806628824432	0.05534806628824432	0.09627935771834117	1.73952522960663	(99.0, 142.0]	85-90
GCA_902604905.1__GCA_902597795.1	0.6661596583118792	0.45455	0.54545	11	0.0	0.0	0.1852555810568936	0.1852555810568936	0.1852555810568936	-0.12070965831187919	-0.6515844630602962	(1.999, 14.0]	90-95
GCA_017520235.1__GCA_017436845.1	0.58250183133367	0.41148	0.58852	209	0.4497	3.0	0.04650704639919669	0.046507046399196686	0.046507046399196686	0.006018168666330093	0.12940337287112785	(206.0, 291.0]	90-95
GCA_902575065.1__GCA_902527045.1	0.5470866172254302	0.33333	0.66667	3	0.0	0.0	0.33440559260395153	0.33440559260395153	0.33440559260395153	0.11958338277456981	0.357599829127848	(1.999, 14.0]	80-85
GCF_008119785.1__GCF_003725545.1	0.4980994300351908	0.48649	0.51351	407	0.8852	2.0	0.036652536767901325	0.03665253676790133	0.03665253676790133	0.015410569964809218	0.4204502968619927	(291.0, 454.0]	85-90
GCF_001742165.1__GCF_000292915.1	0.4298987926239995	0.37145	0.37145	1688	0.9988	37.0	0.02506541496078607	0.02506541496078607	0.02506541496078607	-0.05844879262399949	-2.3318501894120045	(761.0, 4886.0]	90-95
GCF_004698125.1__GCF_016065055.1	0.3795661495569378	0.32796	0.32796	186	1.0	82.0	0.04693002492579226	0.04693002492579226	0.04693002492579226	-0.05160614955693782	-1.0996403611236014	(142.0, 206.0]	85-90
GCF_001303895.1__GCF_008727715.1	0.4814056554174021	0.35172	0.35172	145	0.7569	19.0	0.052775899970529255	0.052775899970529255	0.052775899970529255	-0.12968565541740212	-2.4572893212587616	(142.0, 206.0]	80-85
GCF_002812085.1__GCA_016742255.1	0.5952811393414037	0.38983	0.61017	118	0.9494	0.0	0.05875363724293651	0.05875363724293651	0.05875363724293651	0.014888860658596292	0.25341172661418954	(99.0, 142.0]	90-95
GCA_005843815.1__GCA_903915955.1	0.5129864131667823	0.42424	0.57576	33	0.0909	1.0	0.10748303957673762	0.10748303957673762	0.10748303957673762	0.06277358683321776	0.5840324862454276	(31.0, 63.0]	85-90
GCF_014529935.1__GCF_012927205.1	0.945049463832073	0.07692	0.92308	78	0.9178	0.0	0.04230058550458574	0.042300585504585736	0.042300585504585736	-0.02196946383207299	-0.5193654785154526	(63.0, 99.0]	80-85
GCA_002427015.1__GCA_002408465.1	0.2966644484530401	0.20455	0.20455	44	0.2083	0.0	0.07734306448309611	0.07734306448309611	0.07734306448309611	-0.09211444845304007	-1.1909852430682049	(31.0, 63.0]	85-90
GCA_003702545.1__GCF_000018465.1	0.4226123910655837	0.22222	0.22222	9	0.0	0.0	0.17118249212346456	0.17118249212346456	0.17118249212346456	-0.20039239106558368	-1.1706360187877836	(1.999, 14.0]	85-90
GCF_009834125.1__GCF_014648695.1	0.5535814554710051	0.40858	0.59142	1794	0.9994	87.0	0.02495658040999478	0.02495658040999478	0.02495658040999478	0.03783854452899482	1.5161750491201504	(761.0, 4886.0]	90-95
GCF_003853705.1__GCF_003853645.1	0.3774703123111907	0.35378	0.35378	1679	0.983	39.0	0.025000819477294572	0.025000819477294572	0.025000819477294572	-0.02369031231119073	-0.9475814315889114	(761.0, 4886.0]	90-95
GCA_017550525.1__GCA_017451395.1	0.5110833272462557	0.45714	0.54286	35	0.5455	0.0	0.10528138251936366	0.10528138251936366	0.10528138251936366	0.031776672753744295	0.30182613481448	(31.0, 63.0]	85-90
GCF_009755605.1__GCF_006088715.1	0.4617427296074695	0.4602	0.4602	402	0.9127	25.0	0.03673754243927609	0.03673754243927609	0.03673754243927609	-0.001542729607469484	-0.041993271869490985	(291.0, 454.0]	85-90
GCF_900105735.1__GCF_012974785.1	0.7269449126164603	0.24576	0.75424	118	1.0	38.0	0.052752538832758517	0.05275253883275851	0.05275253883275851	0.027295087383539696	0.5174175117916765	(99.0, 142.0]	80-85
GCF_001512285.1__GCF_000514015.1	0.5900054658248279	0.31496	0.68504	127	0.963	8.0	0.05454717588289975	0.05454717588289975	0.05454717588289975	0.09503453417517205	1.7422448117055473	(99.0, 142.0]	80-85
GCF_009761815.1__GCF_002113125.1	0.4677583406174551	0.40376	0.40376	213	0.631	6.0	0.04604463006670097	0.04604463006670097	0.04604463006670097	-0.06399834061745507	-1.3899197479650958	(206.0, 291.0]	85-90
GCF_006365315.1__GCA_014190615.1	0.4633833455403467	0.4	0.4	5	1.0	0.0	0.2694666027544044	0.2694666027544044	0.2694666027544044	-0.06338334554034669	-0.23521781509271167	(1.999, 14.0]	85-90
GCA_900541885.1__GCA_905215115.1	0.4503700357937263	0.43772	0.43772	578	0.9578	2.0	0.03256802269762808	0.03256802269762808	0.03256802269762808	-0.01265003579372631	-0.3884189074409976	(454.0, 761.0]	90-95
GCA_016290995.1__GCA_902792795.1	0.4568236597974099	0.49091	0.49091	55	0.6316	1.0	0.08517249634366078	0.08517249634366078	0.08517249634366078	0.034086340202590104	0.4002036063972555	(31.0, 63.0]	85-90
GCF_002878485.1__GCF_001050345.1	0.5578029470657698	0.47321	0.52679	112	0.5652	14.0	0.06138204229553973	0.061382042295539736	0.061382042295539736	-0.031012947065769847	-0.5052446270270706	(99.0, 142.0]	80-85
GCF_004791025.1__GCF_900115245.1	0.4454923026947394	0.44089	0.44089	313	0.9263	19.0	0.04005919285918119	0.04005919285918119	0.04005919285918119	-0.00460230269473938	-0.1148875542979038	(291.0, 454.0]	85-90
GCF_900099825.1__GCF_005937885.2	0.7307998515676148	0.26751	0.73249	1271	1.0	76.0	0.025536634542102452	0.025536634542102452	0.025536634542102452	0.0016901484323851301	0.06618524573387183	(761.0, 4886.0]	90-95
GCA_012518615.1__GCA_012837835.1	0.5415609832472209	0.42857	0.57143	28	0.2222	0.0	0.116510763400763	0.116510763400763	0.116510763400763	0.029869016752779087	0.25636272461831183	(14.0, 31.0]	85-90
GCF_900105845.1__GCF_015291625.1	0.7262784103165008	0.27255	0.72745	2040	0.999	42.0	0.023799641744708482	0.023799641744708482	0.023799641744708482	0.0011715896834992856	0.04922719829426728	(761.0, 4886.0]	90-95
GCF_003049085.1__GCA_902387145.1	0.6298151166845875	0.35172	0.64828	145	0.9556	0.0	0.052775899970529255	0.05277589997052926	0.05277589997052926	0.018464883315412517	0.34987339535135437	(142.0, 206.0]	90-95
GCF_900113685.1__GCF_900103935.1	0.4726825874231372	0.44211	0.44211	95	0.7595	8.0	0.06576540978849307	0.06576540978849307	0.06576540978849307	-0.030572587423137176	-0.46487336612759067	(63.0, 99.0]	80-85
GCF_001073155.1__GCF_016648925.1	0.5105644816473877	0.46277	0.53723	188	0.8182	1.0	0.049083209112689444	0.049083209112689444	0.049083209112689444	0.026665518352612327	0.543271697891459	(142.0, 206.0]	90-95
GCF_003020585.1__GCF_003815775.1	0.7681054034869025	0.39623	0.60377	53	0.8077	0.0	0.08490592549919865	0.08490592549919865	0.08490592549919865	-0.16433540348690245	-1.9354998196027375	(31.0, 63.0]	90-95
GCF_004784475.1__GCF_019090105.1	0.4033357709655294	0.41754	0.41754	1140	0.9981	10.0	0.027223221576015616	0.027223221576015616	0.027223221576015616	0.014204229034470606	0.5217688507147482	(761.0, 4886.0]	90-95
GCF_017876795.1__GCF_001664485.1	0.8437672317896837	0.11302	0.88698	991	0.9959	36.0	0.023924672725105997	0.023924672725105997	0.023924672725105997	0.04321276821031628	1.8062010171186083	(761.0, 4886.0]	90-95
GCA_900556605.1__GCA_900553165.1	0.5347604328713059	0.41627	0.58373	209	0.9728	0.0	0.046570835987618325	0.046570835987618325	0.046570835987618325	0.04896956712869405	1.0515071522811716	(206.0, 291.0]	95-100
GCF_014203845.1__GCF_900114955.1	0.4178119787387422	0.38303	0.38303	1650	0.9994	17.0	0.025212248114472004	0.025212248114472004	0.025212248114472004	-0.034781978738742225	-1.3795667320431109	(761.0, 4886.0]	90-95
GCF_001969815.1__GCF_001592005.1	0.4755018733214288	0.4878	0.4878	41	0.5	2.0	0.09790567818307479	0.09790567818307479	0.09790567818307479	0.01229812667857122	0.12561198601346524	(31.0, 63.0]	80-85
GCA_902574525.1__GCA_902515985.1	0.3542567844925883	0.42857	0.42857	14	0.3333	0.0	0.163490874291066	0.163490874291066	0.163490874291066	0.07431321550741171	0.45454044961011364	(1.999, 14.0]	90-95
GCF_001592755.1__GCA_000786105.1	0.4743583587952859	0.40625	0.59375	32	0.6875	0.0	0.10843045726409163	0.10843045726409163	0.10843045726409163	0.11939164120471413	1.101089529798123	(31.0, 63.0]	80-85
GCF_016612545.1__GCF_013044505.1	0.4691504304113549	0.49175	0.50825	303	0.4722	0.0	0.04075335876740815	0.04075335876740815	0.04075335876740815	0.03909956958864508	0.9594195612636065	(291.0, 454.0]	85-90
GCF_900096755.1__GCF_018688315.1	0.0004923122044981	0.0	0.0	188	1.0	0.0	0.0205	0.0205	0.0205	-0.0004923122044981	-0.024015229487712196	(142.0, 206.0]	90-95
GCA_003214235.1__GCA_902612005.1	0.5774192128202871	0.45455	0.54545	11	0.6	0.0	0.1852555810568936	0.1852555810568936	0.1852555810568936	-0.031969212820287085	-0.172568149568833	(1.999, 14.0]	90-95
GCF_000188295.1__GCA_003521145.1	0.6417472917962519	0.38776	0.61224	49	1.0	1.0	0.08778976886249679	0.08778976886249679	0.08778976886249679	-0.02950729179625189	-0.33611310496179253	(31.0, 63.0]	90-95
GCF_003325375.1__GCF_014650775.1	0.2793903483547378	0.28767	0.28767	219	0.9949	5.0	0.04274958252536685	0.04274958252536685	0.04274958252536685	0.008279651645262176	0.19367795323730183	(206.0, 291.0]	85-90
GCA_017518105.1__GCA_017406175.1	0.4742307305508231	0.48552	0.48552	449	0.9578	28.0	0.035453690291348136	0.035453690291348136	0.035453690291348136	0.011289269449176909	0.3184229725144257	(291.0, 454.0]	90-95
GCF_011801125.1__GCF_000308475.2	0.6343289734955049	0.34568	0.65432	1053	0.999	9.0	0.027263722034494283	0.027263722034494283	0.027263722034494283	0.019991026504495135	0.733246417316107	(761.0, 4886.0]	85-90
GCF_009755605.1__GCF_014646335.1	0.5469385719799875	0.46535	0.46535	606	0.9616	18.0	0.03221385235317787	0.03221385235317787	0.03221385235317787	-0.08158857197998753	-2.532717015198553	(454.0, 761.0]	85-90
GCA_017937215.1__GCA_017435365.1	0.4942844565709819	0.46309	0.46309	149	0.5106	8.0	0.054129367685427116	0.054129367685427116	0.054129367685427116	-0.03119445657098191	-0.5762944941878599	(142.0, 206.0]	85-90
GCF_000686885.1__GCA_002422095.1	0.5686712202741039	0.35185	0.64815	54	0.8889	0.0	0.0822916080236078	0.0822916080236078	0.0822916080236078	0.07947877972589612	0.965818771011198	(31.0, 63.0]	90-95
GCF_014202435.1__GCF_000513995.1	0.565280443157144	0.41667	0.58333	120	0.9381	25.0	0.058877442701938065	0.05887744270193807	0.05887744270193807	0.01804955684285603	0.30656149476855404	(99.0, 142.0]	85-90
GCA_003213135.1__GCA_902614835.1	0.6642541940660212	0.5	0.5	4	0.0	0.0	0.3072787822157592	0.3072787822157592	0.3072787822157592	-0.16425419406602115	-0.5345445360125394	(1.999, 14.0]	80-85
GCA_900549475.1__GCA_017887695.1	0.5149346739900932	0.37037	0.62963	27	0.5	0.0	0.11580213471172537	0.11580213471172539	0.11580213471172539	0.11469532600990684	0.9904422426704499	(14.0, 31.0]	85-90
GCA_003279765.1__GCA_902578175.1	0.5611432689925449	0.3	0.7	10	0.0	0.0	0.1788973169167162	0.1788973169167162	0.1788973169167162	0.1388567310074551	0.776181182594809	(1.999, 14.0]	90-95
GCF_014698755.1__GCA_903848645.1	0.4909819490493895	0.32432	0.32432	37	0.4167	2.0	0.096580816537156	0.096580816537156	0.096580816537156	-0.16666194904938952	-1.7256216609565764	(31.0, 63.0]	80-85
GCF_000718305.1__GCF_000720485.1	0.4679462040729123	0.45532	0.45532	817	0.9791	21.0	0.029610730530234296	0.029610730530234296	0.029610730530234296	-0.012626204072912317	-0.42640636846227825	(761.0, 4886.0]	85-90
GCF_001457615.1__GCF_000349845.1	0.5128686540060468	0.42609	0.57391	115	1.0	39.0	0.06015291146212654	0.06015291146212654	0.06015291146212654	0.06104134599395328	1.0147696015077527	(99.0, 142.0]	80-85
GCA_018065205.1__GCA_018066175.1	0.5171642116001891	0.45946	0.54054	74	0.4651	1.0	0.07394544086540007	0.07394544086540007	0.07394544086540007	0.023375788399810915	0.31612210470637303	(63.0, 99.0]	85-90
GCF_002979475.1__GCF_000455825.1	0.5576986020495679	0.46497	0.53503	314	0.8986	10.0	0.04014753604477169	0.04014753604477169	0.04014753604477169	-0.022668602049567887	-0.5646324602408561	(291.0, 454.0]	85-90
GCA_902802355.1__GCA_902793515.1	0.5614620615849147	0.41667	0.41667	48	0.9286	0.0	0.08964378476949754	0.08964378476949754	0.08964378476949754	-0.14479206158491476	-1.6151935346908972	(31.0, 63.0]	85-90
