pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCF_009469585.1__GCA_018828385.1	GCF_009469585.1	GCA_018828385.1	ok	5	28	0.06173	0.45679	0.45679	37	37	0	0.6923	45	0.6111	81	21	600	false
GCF_002892795.1__GCF_002008315.2	GCF_002892795.1	GCF_002008315.2	ok	5	31	0.06579	0.39474	0.60526	30	46	0	0.6933	52	0.6125	76	115	303	false
GCF_003053805.1__GCF_001269815.1	GCF_003053805.1	GCF_001269815.1	ok	14	79	0.01799	0.44087	0.44087	343	343	0	0.9688	714	0.8986	778	25	731	false
GCA_902593285.1__GCA_902555535.1	GCA_902593285.1	GCA_902555535.1	ok	0	2	0.00000	0.45455	0.54545	5	6	0	1.0000	5	0.7143	11	0	1	false
GCA_902599665.1__GCA_902545635.1	GCA_902599665.1	GCA_902545635.1	ok	0	1	0.00000	0.36364	0.63636	4	7	0	0.6667	2	0.7500	11	0	0	false
GCF_004016525.1__GCF_900100165.1	GCF_004016525.1	GCF_900100165.1	ok	0	3	0.00000	0.16667	0.16667	2	2	0	0.4444	4	0.6667	12	7	29	false
GCF_018914005.1__GCF_013008815.1	GCF_018914005.1	GCF_013008815.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_001592285.1__GCA_016790705.1	GCF_001592285.1	GCA_016790705.1	ok	6	50	0.03822	0.45223	0.54777	71	86	0	0.9375	105	0.6644	157	9	355	false
GCF_013359905.1__GCF_001514495.1	GCF_013359905.1	GCF_001514495.1	ok	1	30	0.00377	0.40755	0.59245	108	157	0	0.9644	217	0.8795	265	11	209	false
GCF_900452865.1__GCF_016864235.1	GCF_900452865.1	GCF_016864235.1	ok	2	5	0.00966	0.00000	0.00000	0	0	0	1.0000	205	0.9760	207	17	55	false
GCF_013409045.1__GCF_013211575.1	GCF_013409045.1	GCF_013211575.1	ok	48	96	0.18677	0.33463	0.33463	86	86	0	1.0000	257	0.6852	257	63	699	true
GCA_017537365.1__GCA_017439585.1	GCA_017537365.1	GCA_017439585.1	ok	1	17	0.01471	0.38235	0.38235	26	26	0	0.8200	41	0.7167	68	2	35	false
GCF_000820105.1__GCF_000820125.1	GCF_000820105.1	GCF_000820125.1	ok	3	31	0.04000	0.24000	0.24000	18	18	0	0.5429	19	0.4151	75	19	269	false
GCA_013821905.1__GCF_001307295.1	GCA_013821905.1	GCF_001307295.1	ok	6	133	0.03261	0.45109	0.45109	83	83	0	0.2459	45	0.3037	184	63	986	false
GCF_003989515.1__GCF_001865015.1	GCF_003989515.1	GCF_001865015.1	ok	4	68	0.02581	0.45806	0.45806	71	71	0	0.4286	57	0.5143	155	9	654	false
GCF_003048905.1__GCF_015679985.1	GCF_003048905.1	GCF_015679985.1	ok	0	8	0.00000	0.25000	0.75000	34	102	0	0.9481	128	0.9412	136	3	13	false
GCF_002608075.1__GCA_003326205.1	GCF_002608075.1	GCA_003326205.1	ok	39	146	0.18483	0.43602	0.56398	92	119	0	0.6647	111	0.3596	211	23	97	false
GCF_003287275.1__GCF_001908275.1	GCF_003287275.1	GCF_001908275.1	ok	4	27	0.05479	0.30137	0.30137	22	22	0	0.6806	49	0.6400	73	9	181	false
GCA_005888435.1__GCA_001920085.1	GCA_005888435.1	GCA_001920085.1	ok	0	12	0.00000	0.44068	0.44068	26	26	0	0.5000	10	0.5556	59	13	377	false
GCF_000299395.1__GCA_905479565.1	GCF_000299395.1	GCA_905479565.1	ok	0	2	0.00000	0.00000	0.00000	0	0	0	0.0000	0	0.0000	3	1	0	false
GCA_902629935.1__GCA_902556285.1	GCA_902629935.1	GCA_902556285.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_000725125.1__GCA_014649575.1	GCF_000725125.1	GCA_014649575.1	ok	9	68	0.02064	0.46330	0.53670	202	234	0	0.9183	371	0.8422	436	22	482	false
GCF_003944215.1__GCF_001579175.1	GCF_003944215.1	GCF_001579175.1	ok	2	19	0.04000	0.48000	0.48000	24	24	0	0.6047	26	0.6042	50	2	11	false
GCA_017983465.1__GCA_903935095.1	GCA_017983465.1	GCA_903935095.1	ok	0	5	0.00000	0.38462	0.61538	10	16	0	0.7500	12	0.7368	26	3	22	false
GCA_902613855.1__GCA_902599335.1	GCA_902613855.1	GCA_902599335.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	0.0000	0	1.0000	2	0	1	true
GCF_000445425.4__GCF_000019705.1	GCF_000445425.4	GCF_000019705.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_001513955.1__GCF_013044505.1	GCF_001513955.1	GCF_013044505.1	ok	8	195	0.02094	0.49738	0.49738	190	190	0	0.9948	191	0.4841	382	52	817	false
GCF_012911005.1__GCF_012910905.1	GCF_012911005.1	GCF_012910905.1	ok	6	108	0.01293	0.42457	0.42457	197	197	0	0.7847	317	0.7529	464	53	1196	false
GCA_902616165.1__GCA_902559075.1	GCA_902616165.1	GCA_902559075.1	ok	0	1	0.00000	0.33333	0.66667	1	2	0	1.0000	1	0.5000	3	1	1	false
GCF_004366135.1__GCF_001792815.1	GCF_004366135.1	GCF_001792815.1	ok	7	23	0.07071	0.30303	0.30303	30	30	0	0.9184	90	0.7830	99	7	605	false
GCA_009773995.1__GCA_910586735.1	GCA_009773995.1	GCA_910586735.1	ok	0	3	0.00000	0.47059	0.52941	16	18	0	0.5000	2	0.5000	34	1	27	false
GCF_900182645.1__GCF_014844035.1	GCF_900182645.1	GCF_014844035.1	ok	0	6	0.00000	0.35294	0.64706	6	11	0	0.6875	11	0.6471	17	11	30	false
GCF_003987095.1__GCF_002211765.1	GCF_003987095.1	GCF_002211765.1	ok	2	14	0.01802	0.14414	0.85586	16	95	0	0.9000	99	0.8750	111	17	56	false
GCF_001098625.1__GCF_902726525.1	GCF_001098625.1	GCF_902726525.1	ok	3	17	0.03261	0.47826	0.47826	44	44	0	0.9178	67	0.7976	92	5	112	false
GCA_910589665.1__GCA_910583555.1	GCA_910589665.1	GCA_910583555.1	ok	2	27	0.02105	0.38947	0.38947	37	37	0	0.7973	59	0.6860	95	5	63	false
GCF_900176865.1__GCF_014490555.1	GCF_900176865.1	GCF_014490555.1	ok	14	26	0.21875	0.48438	0.51562	31	33	0	1.0000	63	0.6533	64	83	261	false
GCA_002349055.1__GCA_902771735.1	GCA_002349055.1	GCA_902771735.1	ok	3	23	0.03571	0.42857	0.42857	36	36	0	0.7288	43	0.6618	84	15	189	false
GCA_003212055.1__GCA_003281385.1	GCA_003212055.1	GCA_003281385.1	ok	0	1	0.00000	0.50000	0.50000	4	4	0	0.0000	0	0.5000	8	0	2	false
GCF_001628715.1__GCF_000723785.2	GCF_001628715.1	GCF_000723785.2	ok	7	18	0.04217	0.25904	0.25904	43	43	0	0.9877	160	0.8947	166	36	59	false
GCF_002100115.1__GCA_002372665.1	GCF_002100115.1	GCA_002372665.1	ok	0	3	0.00000	0.46154	0.46154	6	6	0	1.0000	2	0.4000	13	7	13	false
GCF_013300825.1__GCA_000285855.2	GCF_013300825.1	GCA_000285855.2	ok	11	52	0.13095	0.39286	0.60714	33	51	0	0.5556	45	0.4348	84	4	20	false
GCF_001579645.1__GCA_000223255.2	GCF_001579645.1	GCA_000223255.2	ok	5	18	0.14286	0.45714	0.54286	16	19	0	0.8214	23	0.5000	35	5	10	false
GCF_001269655.1__GCF_014268745.2	GCF_001269655.1	GCF_014268745.2	ok	30	86	0.02551	0.35969	0.35969	423	423	0	0.9862	1146	0.9285	1176	34	528	false
GCF_002890915.1__GCF_907163115.1	GCF_002890915.1	GCF_907163115.1	ok	44	103	0.27673	0.40252	0.59748	64	95	0	0.8718	136	0.4798	159	54	563	false
GCF_002964575.1__GCF_002962445.1	GCF_002964575.1	GCF_002962445.1	ok	0	10	0.00000	0.46154	0.53846	12	14	0	0.3750	3	0.2857	26	4	14	false
GCA_003194495.1__GCA_002367355.1	GCA_003194495.1	GCA_002367355.1	ok	0	22	0.00000	0.36508	0.36508	23	23	0	0.5556	5	0.2143	63	20	33	false
GCF_003287935.1__GCF_014650775.1	GCF_003287935.1	GCF_014650775.1	ok	144	314	0.43114	0.41916	0.58084	140	194	0	1.0000	307	0.3417	334	52	554	false
GCF_007991715.1__GCF_000444055.1	GCF_007991715.1	GCF_000444055.1	ok	3	91	0.00376	0.42911	0.42911	342	342	0	0.9590	655	0.8783	797	8	221	false
GCF_006715725.1__GCF_014873635.1	GCF_006715725.1	GCF_014873635.1	ok	30	66	0.14423	0.40865	0.59135	85	123	0	1.0000	201	0.7215	208	24	757	false
GCF_006151685.1__GCF_902506025.1	GCF_006151685.1	GCF_902506025.1	ok	5	37	0.06849	0.04110	0.95890	3	70	0	0.5556	40	0.5256	73	10	197	false
GCA_009840005.1__GCA_009841115.1	GCA_009840005.1	GCA_009841115.1	ok	19	165	0.02408	0.47782	0.47782	377	377	0	0.8824	630	0.7893	789	63	468	false
GCF_014889545.1__GCF_000008645.1	GCF_014889545.1	GCF_000008645.1	ok	2	6	0.04255	0.38298	0.61702	18	29	0	0.9348	43	0.8723	47	1	3	false
GCF_002843175.1__GCA_002280395.1	GCF_002843175.1	GCA_002280395.1	ok	0	2	0.00000	0.46154	0.46154	6	6	0	0.0000	0	0.3333	13	2	15	false
GCA_017455665.1__GCA_902774245.1	GCA_017455665.1	GCA_902774245.1	ok	36	174	0.10286	0.40286	0.59714	141	209	0	0.6426	205	0.5220	350	27	234	false
GCA_902727915.1__GCA_902727905.1	GCA_902727915.1	GCA_902727905.1	ok	0	0	0.00000	0.28571	0.71429	2	5	0	0.0000	0	1.0000	7	5	3	false
GCF_001280015.1__GCF_001542625.1	GCF_001280015.1	GCF_001542625.1	ok	19	103	0.03823	0.42254	0.42254	210	210	0	0.8609	427	0.8004	497	100	710	false
GCF_000719555.1__GCF_014650895.1	GCF_000719555.1	GCF_014650895.1	ok	18	147	0.01513	0.49832	0.49832	593	593	0	0.9180	1052	0.8762	1190	52	548	false
GCA_017470815.1__GCA_902792085.1	GCA_017470815.1	GCA_902792085.1	ok	5	22	0.15625	0.28125	0.71875	9	23	0	0.5333	8	0.1200	32	44	7	false
GCF_004349135.1__GCF_900142695.1	GCF_004349135.1	GCF_900142695.1	ok	0	45	0.00000	0.47945	0.52055	70	76	0	0.8454	82	0.6538	146	8	14	false
GCA_003212115.1__GCA_000634195.1	GCA_003212115.1	GCA_000634195.1	ok	0	8	0.00000	0.36364	0.63636	8	14	0	0.4118	7	0.5294	22	0	2	false
GCF_001043115.1__GCF_014236855.1	GCF_001043115.1	GCF_014236855.1	ok	11	80	0.02644	0.47115	0.52885	196	220	0	0.8627	358	0.8126	416	76	681	false
GCF_014334015.1__GCF_001688725.2	GCF_014334015.1	GCF_001688725.2	ok	9	18	0.07377	0.31148	0.31148	38	38	0	1.0000	122	0.8626	122	72	97	true
GCA_902593675.1__GCA_000307935.1	GCA_902593675.1	GCA_000307935.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCA_009712605.1__GCF_001618385.1	GCA_009712605.1	GCF_001618385.1	ok	5	21	0.03289	0.36184	0.63816	55	97	0	0.9257	137	0.8636	152	18	138	false
GCA_005697565.1__GCA_905372835.1	GCA_005697565.1	GCA_905372835.1	ok	0	3	0.00000	0.00000	1.00000	0	84	0	0.9878	81	0.9643	84	4	12	false
GCF_003732225.1__GCF_013386825.1	GCF_003732225.1	GCF_013386825.1	ok	11	48	0.09483	0.25000	0.75000	29	87	0	0.9136	74	0.5752	116	32	457	false
GCF_003323715.1__GCF_000725885.1	GCF_003323715.1	GCF_000725885.1	ok	0	38	0.00000	0.47442	0.52558	102	113	0	0.8933	159	0.8090	215	18	468	false
GCF_000421405.1__GCA_017634825.1	GCF_000421405.1	GCA_017634825.1	ok	0	79	0.00000	0.49189	0.49189	91	91	0	0.9326	83	0.5123	185	0	28	false
GCF_002924625.1__GCF_002895605.1	GCF_002924625.1	GCF_002895605.1	ok	0	7	0.00000	0.15625	0.15625	5	5	0	0.6667	8	0.5882	32	4	3	false
GCF_900465355.1__GCA_014361015.1	GCF_900465355.1	GCA_014361015.1	ok	0	7	0.00000	0.33333	0.33333	3	3	0	1.0000	1	0.1250	9	6	40	false
GCF_002379095.1__GCF_002001015.1	GCF_002379095.1	GCF_002001015.1	ok	1	22	0.01389	0.33333	0.33333	24	24	0	0.5714	28	0.5686	72	18	395	false
GCA_000383115.1__GCA_902595515.1	GCA_000383115.1	GCA_902595515.1	ok	0	3	0.00000	0.09091	0.09091	1	1	0	0.6000	3	0.5000	11	2	4	false
GCA_902611265.1__GCA_902580945.1	GCA_902611265.1	GCA_902580945.1	ok	0	2	0.00000	0.36364	0.63636	8	14	0	0.7500	9	0.8462	22	0	3	false
GCF_013141915.1__GCF_900249755.1	GCF_013141915.1	GCF_900249755.1	ok	13	57	0.01147	0.37246	0.37246	422	422	0	0.9743	1098	0.9501	1133	39	695	false
GCF_017873605.1__GCF_002741055.1	GCF_017873605.1	GCF_002741055.1	ok	0	38	0.00000	0.34805	0.65195	465	871	0	0.9715	1297	0.9715	1336	18	432	false
GCA_902571055.1__GCA_902560075.1	GCA_902571055.1	GCA_902560075.1	ok	0	2	0.00000	0.31250	0.68750	5	11	0	0.6667	6	0.7778	16	0	1	false
GCA_013415565.1__GCA_002499905.1	GCA_013415565.1	GCA_002499905.1	ok	0	6	0.00000	0.27273	0.72727	6	16	0	0.5000	5	0.4545	22	9	102	false
GCF_015712165.1__GCF_003851625.1	GCF_015712165.1	GCF_003851625.1	ok	6	98	0.01987	0.05629	0.05629	17	17	0	0.9953	212	0.6776	302	110	836	false
GCF_900215325.1__GCF_000146505.1	GCF_900215325.1	GCF_000146505.1	ok	57	122	0.10575	0.33395	0.33395	180	180	0	0.9851	530	0.7953	539	24	200	false
GCF_004114425.1__GCF_000244935.1	GCF_004114425.1	GCF_000244935.1	ok	25	122	0.04990	0.38723	0.38723	194	194	0	0.8300	415	0.7663	501	99	1476	false
GCF_013034685.1__GCF_013030985.1	GCF_013034685.1	GCF_013030985.1	ok	3	20	0.04167	0.37500	0.37500	27	27	0	0.7797	46	0.7059	72	8	343	false
GCF_008312835.1__GCF_001279005.1	GCF_008312835.1	GCF_001279005.1	ok	17	114	0.02166	0.38854	0.61146	305	480	0	0.9758	686	0.8546	785	45	542	false
GCA_002256995.1__GCA_016195805.1	GCA_002256995.1	GCA_016195805.1	ok	7	36	0.07955	0.43182	0.43182	38	38	0	0.6944	50	0.5663	88	6	427	false
GCA_902543145.1__GCA_902529515.1	GCA_902543145.1	GCA_902529515.1	ok	0	6	0.00000	0.33333	0.66667	8	16	0	0.9091	10	0.6250	24	0	3	false
GCF_000502955.1__GCA_014189435.1	GCF_000502955.1	GCA_014189435.1	ok	63	153	0.07636	0.49212	0.49212	406	406	0	0.9501	781	0.8247	825	199	1240	false
GCF_003075095.1__GCF_900188025.1	GCF_003075095.1	GCF_900188025.1	ok	0	25	0.00000	0.44056	0.44056	63	63	0	0.9464	106	0.8106	143	23	427	false
GCA_900320905.1__GCA_017618275.1	GCA_900320905.1	GCA_017618275.1	ok	0	8	0.00000	0.41860	0.41860	18	18	0	0.6000	9	0.6000	43	12	152	false
GCA_003210655.1__GCA_003210825.1	GCA_003210655.1	GCA_003210825.1	ok	0	2	0.00000	0.50000	0.50000	4	4	0	0.5000	1	0.3333	8	0	1	false
GCA_002018045.1__GCA_001007665.1	GCA_002018045.1	GCA_001007665.1	ok	0	2	0.00000	0.50000	0.50000	8	8	0	0.0000	0	0.0000	16	9	32	false
GCA_007120055.1__GCF_001865995.1	GCA_007120055.1	GCF_001865995.1	ok	0	140	0.00000	0.48361	0.51639	118	126	0	0.2248	49	0.3636	244	22	24	false
GCF_002895945.1__GCA_018242425.1	GCF_002895945.1	GCA_018242425.1	ok	2	19	0.01351	0.29730	0.70270	44	104	0	0.9925	132	0.8725	148	12	615	false
GCF_015546995.1__GCA_905221165.1	GCF_015546995.1	GCA_905221165.1	ok	0	7	0.00000	0.46154	0.46154	6	6	0	0.0000	0	0.0000	13	14	14	false
GCF_003389455.1__GCA_001704275.1	GCF_003389455.1	GCA_001704275.1	ok	1	166	0.00323	0.40645	0.59355	126	184	0	0.3592	111	0.4662	310	287	763	false
GCF_017582745.1__GCA_002339265.1	GCF_017582745.1	GCA_002339265.1	ok	2	352	0.00147	0.48746	0.48746	661	661	0	0.9772	987	0.7369	1356	33	801	false
GCF_002309535.1__GCF_000813345.1	GCF_002309535.1	GCF_000813345.1	ok	0	4	0.00000	0.15385	0.15385	2	2	0	1.0000	8	0.6667	13	5	24	false
GCF_002112385.1__GCF_014863605.1	GCF_002112385.1	GCF_014863605.1	ok	12	37	0.00807	0.48420	0.48420	720	720	0	0.9906	1472	0.9753	1487	25	673	false
GCF_018492665.1__GCF_013266735.1	GCF_018492665.1	GCF_013266735.1	ok	9	45	0.03704	0.39095	0.60905	95	148	0	0.9581	206	0.8140	243	13	36	false
GCF_017068395.1__GCF_003130705.1	GCF_017068395.1	GCF_003130705.1	ok	56	112	0.24670	0.44493	0.44493	101	101	0	0.9955	223	0.5986	227	253	1245	false
GCF_004353505.1__GCF_000716335.1	GCF_004353505.1	GCF_000716335.1	ok	11	48	0.02997	0.34877	0.34877	128	128	0	0.9552	320	0.8667	367	17	493	false
GCA_900547555.1__GCA_000434215.1	GCA_900547555.1	GCA_000434215.1	ok	2	55	0.00840	0.50000	0.50000	119	119	0	0.8065	150	0.7406	238	4	133	false
GCF_018860745.1__GCF_018603515.1	GCF_018860745.1	GCF_018603515.1	ok	1	5	0.05263	0.31579	0.68421	6	13	0	0.7273	8	0.6429	19	14	26	false
GCF_015163655.1__GCF_000968175.1	GCF_015163655.1	GCF_000968175.1	ok	0	12	0.00000	0.45833	0.54167	11	13	0	0.3043	7	0.4783	24	25	64	false
GCF_012935715.1__GCF_003852315.1	GCF_012935715.1	GCF_003852315.1	ok	50	100	0.15385	0.44615	0.55385	145	180	0	1.0000	325	0.7333	325	48	529	true
GCF_004307015.1__GCF_014647535.1	GCF_004307015.1	GCF_014647535.1	ok	0	2	0.00000	0.29412	0.29412	5	5	0	0.6667	4	0.7143	17	1	6	false
GCF_000712975.1__GCF_007989605.1	GCF_000712975.1	GCF_007989605.1	ok	5	25	0.05556	0.32222	0.67778	29	61	0	1.0000	68	0.7159	90	7	258	false
GCA_002711965.1__GCA_002699165.1	GCA_002711965.1	GCA_002699165.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_001683915.1__GCF_017313225.1	GCF_001683915.1	GCF_017313225.1	ok	0	6	0.00000	0.23077	0.76923	3	10	0	0.2500	2	0.3333	13	12	37	false
GCF_001427105.1__GCF_011762125.1	GCF_001427105.1	GCF_011762125.1	ok	49	109	0.24747	0.36364	0.63636	72	126	0	0.9893	185	0.5551	198	7	1045	false
GCA_902773995.1__GCA_900770865.1	GCA_902773995.1	GCA_900770865.1	ok	1	202	0.00142	0.49292	0.50708	348	358	0	0.9427	444	0.6897	706	32	234	false
GCF_002078505.1__GCA_000421085.1	GCF_002078505.1	GCA_000421085.1	ok	18	64	0.10588	0.49412	0.49412	84	84	0	0.8993	125	0.6343	170	67	1036	false
GCF_006440775.1__GCF_003289945.1	GCF_006440775.1	GCF_003289945.1	ok	25	114	0.04085	0.45915	0.45915	281	281	0	0.9255	534	0.8188	612	52	1028	false
GCF_000373625.1__GCF_001542625.1	GCF_000373625.1	GCF_001542625.1	ok	8	25	0.03042	0.36122	0.36122	95	95	0	0.9656	253	0.9074	263	83	602	false
GCF_014650655.1__GCA_014650475.1	GCF_014650655.1	GCA_014650475.1	ok	5	35	0.02381	0.36667	0.63333	77	133	0	0.9213	164	0.8214	210	40	501	false
GCA_003282985.1__GCA_902516465.1	GCA_003282985.1	GCA_902516465.1	ok	0	0	0.00000	0.00000	0.00000	0	0	0	0.0000	0	1.0000	2	0	0	true
GCA_902530685.1__GCA_902519435.1	GCA_902530685.1	GCA_902519435.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCF_004570865.1__GCF_018130955.1	GCF_004570865.1	GCF_018130955.1	ok	34	148	0.09855	0.48986	0.51014	169	176	0	0.9278	244	0.5889	345	61	1472	false
GCF_002204795.1__GCF_015461805.1	GCF_002204795.1	GCF_015461805.1	ok	14	86	0.05691	0.43902	0.56098	108	138	0	0.7043	162	0.6532	246	21	446	false
GCA_900550825.1__GCA_900541855.1	GCA_900550825.1	GCA_900541855.1	ok	8	176	0.01110	0.43551	0.56449	314	407	0	0.7241	496	0.7489	721	6	311	false
GCA_016787785.1__GCA_002342065.1	GCA_016787785.1	GCA_002342065.1	ok	0	8	0.00000	0.31250	0.31250	10	10	0	0.6316	12	0.6522	32	3	33	false
GCF_003205575.1__GCF_000744785.1	GCF_003205575.1	GCF_000744785.1	ok	9	90	0.02848	0.43987	0.43987	139	139	0	0.7420	233	0.7214	316	108	478	false
GCF_900156475.1__GCF_004799645.1	GCF_900156475.1	GCF_004799645.1	ok	40	93	0.19608	0.41667	0.58333	85	119	0	0.9095	181	0.6059	204	523	569	false
GCF_001422725.1__GCF_014844035.1	GCF_001422725.1	GCF_014844035.1	ok	0	13	0.00000	0.41667	0.58333	10	14	0	0.3913	9	0.4583	24	9	32	false
GCF_000719265.1__GCF_002192455.1	GCF_000719265.1	GCF_002192455.1	ok	36	100	0.10141	0.40845	0.40845	145	145	0	0.9011	319	0.7396	355	62	512	false
GCF_003325755.1__GCF_009789555.1	GCF_003325755.1	GCF_009789555.1	ok	17	64	0.12687	0.47015	0.52985	63	71	0	0.7045	93	0.5646	134	95	644	false
GCA_902528135.1__GCA_902518235.1	GCA_902528135.1	GCA_902518235.1	ok	0	1	0.00000	0.50000	0.50000	3	3	0	0.0000	0	0.5000	6	0	1	false
GCA_902564785.1__GCA_902545555.1	GCA_902564785.1	GCA_902545555.1	ok	0	0	0.00000	0.40000	0.60000	2	3	0	1.0000	2	1.0000	5	0	2	false
GCF_005144885.1__GCA_000751295.2	GCF_005144885.1	GCA_000751295.2	ok	26	56	0.13830	0.36170	0.36170	68	68	0	0.9946	184	0.7383	188	100	1277	false
GCF_004016525.1__GCF_001857965.1	GCF_004016525.1	GCF_001857965.1	ok	13	36	0.19118	0.48529	0.48529	33	33	0	0.7164	48	0.5385	68	17	34	false
GCF_008973465.1__GCF_000411315.1	GCF_008973465.1	GCF_000411315.1	ok	26	61	0.09811	0.47547	0.52453	126	139	0	0.9961	256	0.7904	265	202	759	false
GCA_900320855.1__GCA_002321305.1	GCA_900320855.1	GCA_002321305.1	ok	41	161	0.18062	0.41410	0.58590	94	133	0	0.6331	107	0.3178	227	26	373	false
GCF_003205295.1__GCF_900102675.1	GCF_003205295.1	GCF_900102675.1	ok	18	69	0.10000	0.47778	0.47778	86	86	0	0.7848	124	0.6209	180	44	489	false
GCF_003116095.1__GCF_900177515.1	GCF_003116095.1	GCF_900177515.1	ok	192	390	0.34846	0.45917	0.45917	253	253	0	0.9890	537	0.4708	551	121	643	false
GCA_017939945.1__GCA_902778455.1	GCA_017939945.1	GCA_902778455.1	ok	1	75	0.00667	0.44000	0.56000	66	84	0	0.1750	21	0.3802	150	13	186	false
GCF_014856545.1__GCF_018613235.1	GCF_014856545.1	GCF_018613235.1	ok	14	83	0.03867	0.43923	0.43923	159	159	0	0.8935	277	0.7649	362	13	91	false
GCF_001180025.1__GCA_902593285.1	GCF_001180025.1	GCA_902593285.1	ok	0	2	0.00000	0.40000	0.40000	2	2	0	0.3333	1	0.5000	5	0	1	false
GCF_003732705.1__GCF_013403585.1	GCF_003732705.1	GCF_013403585.1	ok	22	64	0.15827	0.47482	0.47482	66	66	0	0.8043	111	0.5897	139	105	546	false
GCA_003209475.1__GCA_902618335.1	GCA_003209475.1	GCA_902618335.1	ok	0	6	0.00000	0.38462	0.61538	5	8	0	0.4000	2	0.2500	13	0	1	false
GCF_012349115.1__GCF_000023185.1	GCF_012349115.1	GCF_000023185.1	ok	44	169	0.02051	0.43357	0.43357	930	930	0	0.9589	2051	0.9225	2145	94	1395	false
GCF_900115505.1__GCF_900103785.1	GCF_900115505.1	GCF_900103785.1	ok	20	55	0.11561	0.37572	0.37572	65	65	0	0.9801	148	0.6995	173	25	374	false
GCA_902596045.1__GCA_902516065.1	GCA_902596045.1	GCA_902516065.1	ok	0	2	0.00000	0.50000	0.50000	7	7	0	0.0000	0	0.6000	14	0	0	false
GCF_002967995.1__GCF_009707325.1	GCF_002967995.1	GCF_009707325.1	ok	23	55	0.19828	0.35345	0.64655	41	75	0	0.8522	98	0.5865	116	51	512	false
GCF_001269805.1__GCF_014268595.2	GCF_001269805.1	GCF_014268595.2	ok	20	52	0.12500	0.28125	0.71875	45	115	0	0.8994	143	0.7029	160	48	592	false
GCF_004519295.1__GCF_009708005.2	GCF_004519295.1	GCF_009708005.2	ok	13	39	0.02390	0.34559	0.34559	188	188	0	0.9760	529	0.9297	544	18	597	false
GCF_010365865.1__GCA_905373565.1	GCF_010365865.1	GCA_905373565.1	ok	8	128	0.04762	0.47619	0.52381	80	88	0	1.0000	55	0.2686	168	40	139	false
GCF_003732705.1__GCF_003732665.1	GCF_003732705.1	GCF_003732665.1	ok	21	88	0.01606	0.47401	0.47401	620	620	0	0.9781	1250	0.9332	1308	88	590	false
GCF_000955805.1__GCF_900103845.1	GCF_000955805.1	GCF_900103845.1	ok	43	110	0.20976	0.49756	0.50244	102	103	0	0.9661	171	0.5378	205	26	566	false
GCA_902586025.1__GCA_902537055.1	GCA_902586025.1	GCA_902537055.1	ok	0	7	0.00000	0.44828	0.55172	13	16	0	0.7368	14	0.6818	29	0	1	false
GCA_905207935.1__GCA_905205995.1	GCA_905207935.1	GCA_905205995.1	ok	0	58	0.00000	0.43979	0.56021	84	107	0	0.5597	75	0.6054	191	4	21	false
GCA_003214975.1__GCA_003281485.1	GCA_003214975.1	GCA_003281485.1	ok	0	1	0.00000	0.41667	0.58333	5	7	0	0.7143	5	0.8571	12	0	4	false
GCF_001483745.1__GCF_008386315.1	GCF_001483745.1	GCF_008386315.1	ok	4	20	0.03509	0.28070	0.71930	32	82	0	0.8850	100	0.8276	114	27	318	false
GCA_902800355.1__GCA_902769185.1	GCA_902800355.1	GCA_902769185.1	ok	0	0	0.00000	0.42857	0.57143	3	4	0	0.0000	0	1.0000	7	1	7	false
GCA_900543475.1__GCA_900542615.1	GCA_900543475.1	GCA_900542615.1	ok	3	40	0.01282	0.48718	0.51282	114	120	0	0.7252	95	0.7403	234	1	42	false
GCF_000307225.1__GCF_000311745.1	GCF_000307225.1	GCF_000311745.1	ok	2	6	0.20000	0.30000	0.30000	3	3	0	0.7143	5	0.3333	10	2	4	false
GCF_003544915.1__GCA_018816105.1	GCF_003544915.1	GCA_018816105.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
GCA_902625455.1__GCA_902596545.1	GCA_902625455.1	GCA_902596545.1	ok	0	2	0.00000	0.20000	0.80000	2	8	0	0.6667	4	0.7143	10	0	0	false
GCF_000469505.1__GCA_905371725.1	GCF_000469505.1	GCA_905371725.1	ok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	false
