pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCF_016900045.1__GCA_905193685.1	GCF_016900045.1	GCA_905193685.1	ok	2	23	0.04444	0.37778	0.62222	17	28	0	0.5600	14	0.3784	45	14	90	false
GCF_002777915.1__GCF_000196435.1	GCF_002777915.1	GCF_000196435.1	ok	17	72	0.04218	0.35732	0.35732	144	144	0	0.8953	359	0.8278	403	241	210	false
GCF_000784835.1__GCF_000008545.1	GCF_000784835.1	GCF_000008545.1	ok	8	26	0.01198	0.06886	0.93114	46	622	0	0.9850	657	0.9615	668	12	172	false
GCA_002350725.1__GCA_902761735.1	GCA_002350725.1	GCA_902761735.1	ok	12	35	0.26667	0.33333	0.66667	15	30	0	0.6552	19	0.2222	45	6	132	false
GCA_001805565.1__GCA_003522725.1	GCA_001805565.1	GCA_003522725.1	ok	0	25	0.00000	0.41509	0.41509	44	44	0	0.5000	34	0.6575	106	3	138	false
GCA_000438255.1__GCA_900753165.1	GCA_000438255.1	GCA_900753165.1	ok	0	3	0.00000	0.41935	0.41935	13	13	0	0.5833	7	0.7692	31	1	31	false
GCA_016873375.1__GCA_018970045.1	GCA_016873375.1	GCA_018970045.1	ok	0	57	0.00000	0.40823	0.40823	129	129	0	0.6395	110	0.7077	316	117	1577	false
GCA_002456995.1__GCA_001629395.1	GCA_002456995.1	GCA_001629395.1	ok	0	42	0.00000	0.47826	0.52174	77	84	0	0.9775	87	0.6794	161	0	297	false
GCF_001579665.1__GCA_905221295.1	GCF_001579665.1	GCA_905221295.1	ok	23	64	0.15646	0.39456	0.39456	58	58	0	0.9291	118	0.6000	147	21	187	false
GCA_009926815.1__GCA_903861235.1	GCA_009926815.1	GCA_903861235.1	ok	0	18	0.00000	0.45588	0.54412	62	74	0	0.2571	9	0.6000	136	31	657	false
GCA_900547505.1__GCA_900541685.1	GCA_900547505.1	GCA_900541685.1	ok	4	210	0.00471	0.46235	0.53765	393	457	0	0.7235	586	0.7461	850	8	723	false
GCA_002714425.1__GCA_002712125.1	GCA_002714425.1	GCA_002712125.1	ok	0	12	0.00000	0.36842	0.63158	21	36	0	0.8108	30	0.7391	57	20	38	false
GCF_002102355.1__GCF_010731715.1	GCF_002102355.1	GCF_010731715.1	ok	0	48	0.00000	0.50000	0.50000	90	90	0	0.6704	120	0.7318	180	92	1537	false
GCF_008364955.1__GCF_008364795.1	GCF_008364955.1	GCF_008364795.1	ok	93	208	0.05373	0.41075	0.41075	711	711	0	0.9877	1685	0.8846	1731	147	2138	false
GCA_003209955.1__GCA_902608415.1	GCA_003209955.1	GCA_902608415.1	ok	0	26	0.00000	0.41176	0.41176	35	35	0	0.8276	48	0.6486	85	0	52	false
GCF_017876775.1__GCF_001245615.1	GCF_017876775.1	GCF_001245615.1	ok	4	13	0.00897	0.19955	0.19955	89	89	0	0.9955	441	0.9711	446	172	1660	false
GCF_018476525.1__GCF_016862995.1	GCF_018476525.1	GCF_016862995.1	ok	34	165	0.08608	0.48354	0.48354	191	191	0	0.8417	234	0.5541	395	74	1721	false
GCF_005503695.1__GCF_900108295.1	GCF_005503695.1	GCF_900108295.1	ok	40	116	0.18265	0.45205	0.54795	99	120	0	0.8037	172	0.5415	219	6	1666	false
GCF_900095445.1__GCA_012523855.1	GCF_900095445.1	GCA_012523855.1	ok	0	11	0.00000	0.36364	0.63636	12	21	0	0.6667	2	0.1538	33	8	170	false
GCA_017525245.1__GCA_902786595.1	GCA_017525245.1	GCA_902786595.1	ok	52	169	0.10700	0.48765	0.51235	237	249	0	0.8700	395	0.6744	486	148	528	false
GCA_003210275.1__GCA_003210285.1	GCA_003210275.1	GCA_003210285.1	ok	2	63	0.00746	0.47761	0.52239	128	140	0	0.7358	181	0.7500	268	5	68	false
GCF_900116325.1__GCA_000470535.1	GCF_900116325.1	GCA_000470535.1	ok	9	219	0.01630	0.39855	0.60145	220	332	0	0.9851	330	0.5952	552	54	1790	false
GCF_003044275.1__GCF_009866655.1	GCF_003044275.1	GCF_009866655.1	ok	28	55	0.07487	0.03476	0.03476	13	13	0	1.0000	373	0.8625	374	59	1153	false
GCF_015712065.1__GCF_900101755.1	GCF_015712065.1	GCF_900101755.1	ok	16	56	0.00959	0.46375	0.53625	774	895	0	0.9915	1637	0.9666	1669	36	2057	false
GCF_004362315.1__GCF_010731895.1	GCF_004362315.1	GCF_010731895.1	ok	11	30	0.03047	0.17452	0.82548	63	298	0	0.9806	353	0.9194	361	97	1843	false
GCF_002008165.1__GCF_002008365.1	GCF_002008165.1	GCF_002008365.1	ok	86	204	0.03451	0.49438	0.50562	1232	1260	0	0.9963	2440	0.9203	2492	138	3249	false
GCF_902459685.1__GCF_902459615.1	GCF_902459685.1	GCF_902459615.1	ok	27	73	0.06767	0.47870	0.47870	191	191	0	0.9841	371	0.8249	399	24	3218	false
GCA_902599955.1__GCA_902537555.1	GCA_902599955.1	GCA_902537555.1	ok	0	11	0.00000	0.45882	0.45882	39	39	0	0.8852	54	0.8358	85	0	22	false
GCA_902622825.1__GCA_902563575.1	GCA_902622825.1	GCA_902563575.1	ok	2	22	0.01923	0.30769	0.30769	32	32	0	0.8211	78	0.7800	104	0	29	false
GCA_902599045.1__GCA_902524245.1	GCA_902599045.1	GCA_902524245.1	ok	0	7	0.00000	0.33333	0.66667	9	18	0	0.8500	17	0.7200	27	0	38	false
GCF_002910915.1__GCF_018866325.1	GCF_002910915.1	GCF_018866325.1	ok	21	135	0.05237	0.43641	0.56359	175	226	0	0.7250	290	0.6778	401	161	1428	false
GCF_002286915.1__GCF_000741135.1	GCF_002286915.1	GCF_000741135.1	ok	5	66	0.00480	0.46590	0.53410	485	556	0	0.9511	973	0.9364	1041	19	1232	false
GCF_015461805.1__GCF_900105495.1	GCF_015461805.1	GCF_900105495.1	ok	46	95	0.21596	0.46479	0.53521	99	114	0	0.9575	203	0.6245	213	78	1778	false
GCA_003214315.1__GCA_902621675.1	GCA_003214315.1	GCA_902621675.1	ok	0	31	0.00000	0.48066	0.51934	87	94	0	0.9310	135	0.8176	181	1	70	false
GCF_000425785.1__GCA_003428805.1	GCF_000425785.1	GCA_003428805.1	ok	38	103	0.08261	0.38913	0.61087	179	281	0	0.9259	425	0.7898	460	117	2126	false
GCA_902609535.1__GCA_902524635.1	GCA_902609535.1	GCA_902524635.1	ok	0	19	0.00000	0.48750	0.51250	39	41	0	0.8600	43	0.7077	80	1	24	false
GCA_905214435.1__GCA_902399975.1	GCA_905214435.1	GCA_902399975.1	ok	10	116	0.00704	0.48487	0.51513	689	732	0	0.9276	1307	0.9186	1421	22	822	false
GCF_000466265.1__GCA_018382595.1	GCF_000466265.1	GCA_018382595.1	ok	0	66	0.00000	0.46957	0.46957	108	108	0	0.6715	92	0.6140	230	14	541	false
GCF_006483445.1__GCF_018130945.1	GCF_006483445.1	GCF_018130945.1	ok	54	343	0.04006	0.46884	0.53116	632	716	0	0.8055	1060	0.7511	1348	58	3306	false
GCF_015477775.1__GCF_000308415.1	GCF_015477775.1	GCF_000308415.1	ok	31	326	0.01614	0.23217	0.23217	446	446	0	0.9945	1628	0.8306	1921	81	2659	false
GCF_006228125.1__GCF_900091435.1	GCF_006228125.1	GCF_900091435.1	ok	1	143	0.00306	0.42508	0.57492	139	188	0	0.4578	141	0.5475	327	53	1211	false
GCF_001591365.1__GCF_000463015.1	GCF_001591365.1	GCF_000463015.1	ok	58	129	0.01668	0.11217	0.88783	390	3087	0	0.9968	3464	0.9635	3477	182	3480	false
GCA_902557145.1__GCA_902527525.1	GCA_902557145.1	GCA_902527525.1	ok	0	13	0.00000	0.38636	0.61364	34	54	0	0.9538	62	0.8289	88	0	20	false
GCF_001586275.1__GCA_002354635.1	GCF_001586275.1	GCA_002354635.1	ok	6	18	0.05405	0.48649	0.51351	54	57	0	0.9906	105	0.8462	111	12	1030	false
GCF_000757845.1__GCA_902572075.1	GCF_000757845.1	GCA_902572075.1	ok	0	30	0.00000	0.48731	0.48731	96	96	0	1.0000	166	0.8469	197	17	78	false
GCA_003222195.1__GCA_003220985.1	GCA_003222195.1	GCA_003220985.1	ok	4	76	0.03030	0.48485	0.51515	64	68	0	0.9512	39	0.3214	132	39	927	false
GCF_014596565.1__GCF_000774145.1	GCF_014596565.1	GCF_000774145.1	ok	20	69	0.00817	0.43283	0.43283	1060	1060	0	0.9922	2413	0.9720	2449	115	1837	false
GCF_002119445.1__GCF_000496285.1	GCF_002119445.1	GCF_000496285.1	ok	33	67	0.04860	0.01325	0.01325	9	9	0	0.9970	675	0.9056	679	92	426	false
GCF_001907655.1__GCF_900078775.1	GCF_001907655.1	GCF_900078775.1	ok	6	48	0.00572	0.30982	0.30982	325	325	0	0.9656	1012	0.9545	1049	85	1602	false
GCF_900103585.1__GCF_003963535.1	GCF_900103585.1	GCF_003963535.1	ok	91	209	0.03121	0.30384	0.69616	886	2030	0	0.9877	2879	0.9303	2916	336	2376	false
GCA_004213405.1__GCA_902628045.1	GCA_004213405.1	GCA_902628045.1	ok	0	5	0.00000	0.22222	0.77778	6	21	0	0.8235	14	0.7619	27	0	27	false
GCA_003367665.1__GCF_900114565.1	GCA_003367665.1	GCF_900114565.1	ok	0	34	0.00000	0.39614	0.39614	82	82	0	0.9171	166	0.8308	207	16	1088	false
GCF_002139915.1__GCA_017646085.1	GCF_002139915.1	GCA_017646085.1	ok	0	71	0.00000	0.44693	0.44693	80	80	0	1.0000	107	0.6011	179	18	61	false
GCF_003584165.1__GCF_003584135.1	GCF_003584165.1	GCF_003584135.1	ok	4	27	0.00373	0.38375	0.61625	411	660	0	0.9933	1038	0.9746	1071	58	382	false
GCF_000749845.1__GCF_900129615.1	GCF_000749845.1	GCF_900129615.1	ok	5	33	0.01075	0.49677	0.49677	231	231	0	0.9619	429	0.9279	465	38	777	false
GCF_007992835.1__GCF_000768695.1	GCF_007992835.1	GCF_000768695.1	ok	3	71	0.01079	0.35971	0.35971	100	100	0	0.9707	199	0.7351	278	7	1142	false
GCF_001953975.1__GCF_010727325.1	GCF_001953975.1	GCF_010727325.1	ok	0	68	0.00000	0.37759	0.37759	91	91	0	0.6625	159	0.7178	241	128	1606	false
GCF_002858925.1__GCF_011043625.1	GCF_002858925.1	GCF_011043625.1	ok	62	156	0.03211	0.36613	0.36613	707	707	0	0.9863	1878	0.9210	1931	34	997	false
GCF_000175795.2__GCF_000022065.1	GCF_000175795.2	GCF_000022065.1	ok	2	28	0.02667	0.46667	0.46667	35	35	0	0.6757	50	0.6410	75	64	283	false
GCF_018128905.1__GCF_005222485.1	GCF_018128905.1	GCF_005222485.1	ok	50	100	0.11062	0.02876	0.02876	13	13	0	1.0000	452	0.8008	452	125	1980	true
GCF_010728925.1__GCF_010726085.1	GCF_010728925.1	GCF_010726085.1	ok	16	32	0.07805	0.37073	0.37073	76	76	0	1.0000	205	0.8552	205	176	1954	true
GCF_000015645.1__GCA_000634215.1	GCF_000015645.1	GCA_000634215.1	ok	0	33	0.00000	0.00300	0.00300	1	1	0	0.9967	300	0.9009	333	6	88	false
GCF_002959895.1__GCA_018367495.1	GCF_002959895.1	GCA_018367495.1	ok	1	105	0.00339	0.49492	0.50508	146	149	0	0.9945	181	0.6316	295	13	144	false
GCF_012939955.1__GCA_000585075.1	GCF_012939955.1	GCA_000585075.1	ok	36	151	0.10909	0.42727	0.42727	141	141	0	0.7895	210	0.5465	330	184	1887	false
GCF_015776785.2__GCF_001188955.3	GCF_015776785.2	GCF_001188955.3	ok	18	108	0.01197	0.33378	0.66622	502	1002	0	0.9979	1429	0.9289	1504	119	1505	false
GCF_003751605.1__GCF_002813165.1	GCF_003751605.1	GCF_002813165.1	ok	77	156	0.02783	0.33719	0.33719	933	933	0	0.9993	2763	0.9451	2767	193	1533	false
GCF_000702585.1__GCF_018616375.1	GCF_000702585.1	GCF_018616375.1	ok	0	12	0.00000	0.36232	0.36232	50	50	0	0.9921	125	0.9124	138	34	616	false
GCA_017961115.1__GCA_902767775.1	GCA_017961115.1	GCA_902767775.1	ok	12	213	0.01788	0.46796	0.53204	314	357	0	0.6371	402	0.6728	671	59	869	false
GCF_900591205.1__GCF_002843605.1	GCF_900591205.1	GCF_002843605.1	ok	18	76	0.01465	0.44508	0.55492	547	682	0	0.9634	1183	0.9388	1229	97	1781	false
GCF_002763915.1__GCA_000182945.1	GCF_002763915.1	GCA_000182945.1	ok	2	49	0.03279	0.42623	0.42623	26	26	0	1.0000	15	0.2097	61	33	67	false
GCF_001544495.1__GCA_001544595.2	GCF_001544495.1	GCA_001544595.2	ok	39	121	0.11304	0.45217	0.54783	156	189	0	0.9274	281	0.6694	345	513	3630	false
GCA_910584465.1__GCA_910579365.1	GCA_910584465.1	GCA_910579365.1	ok	4	44	0.04444	0.44444	0.55556	40	50	0	0.4792	23	0.3231	90	31	279	false
GCA_016463555.1__GCA_903851225.1	GCA_016463555.1	GCA_903851225.1	ok	0	2	0.00000	0.43333	0.43333	13	13	0	0.3333	2	0.6667	30	36	401	false
GCA_003001975.1__GCF_005924265.1	GCA_003001975.1	GCF_005924265.1	ok	51	114	0.20648	0.48178	0.48178	119	119	0	0.9440	219	0.5972	247	44	1568	false
GCF_016642265.1__GCA_018365265.1	GCF_016642265.1	GCA_018365265.1	ok	4	58	0.01695	0.47881	0.47881	113	113	0	0.9774	173	0.7445	236	12	250	false
GCA_003331875.1__GCA_902526165.1	GCA_003331875.1	GCA_902526165.1	ok	0	9	0.00000	0.30000	0.30000	9	9	0	0.3750	6	0.5500	30	1	31	false
GCF_000725485.1__GCF_900111685.1	GCF_000725485.1	GCF_900111685.1	ok	72	186	0.12142	0.43170	0.56830	256	337	0	0.9306	523	0.7089	593	98	2041	false
GCF_001426705.1__GCF_007990265.1	GCF_001426705.1	GCF_007990265.1	ok	5	47	0.00565	0.48588	0.51412	430	455	0	0.9988	843	0.9469	885	14	1283	false
GCA_902624275.1__GCA_902526795.1	GCA_902624275.1	GCA_902526795.1	ok	0	4	0.00000	0.42857	0.57143	6	8	0	0.8000	8	0.6667	14	0	26	false
GCF_002272225.1__GCF_001956215.1	GCF_002272225.1	GCF_001956215.1	ok	13	160	0.00927	0.42011	0.42011	589	589	0	0.9001	1216	0.8843	1402	30	526	false
GCF_006715285.1__GCF_013359725.1	GCF_006715285.1	GCF_013359725.1	ok	5	50	0.01597	0.40256	0.40256	126	126	0	0.9964	273	0.8428	313	23	759	false
GCA_900320995.1__GCA_902764715.1	GCA_900320995.1	GCA_902764715.1	ok	6	235	0.00678	0.47006	0.52994	416	469	0	0.7949	527	0.7018	885	47	420	false
GCA_902610415.1__GCA_902521795.1	GCA_902610415.1	GCA_902521795.1	ok	0	23	0.00000	0.46825	0.46825	59	59	0	0.8020	81	0.7890	126	0	24	false
GCA_903916325.1__GCA_903894145.1	GCA_903916325.1	GCA_903894145.1	ok	2	56	0.00763	0.41221	0.58779	108	154	0	0.7328	96	0.6585	262	35	285	false
GCF_009827315.1__GCF_002795865.1	GCF_009827315.1	GCF_002795865.1	ok	11	23	0.10092	0.35780	0.35780	39	39	0	0.9907	107	0.8067	109	10	1341	false
GCA_017634055.1__GCA_902774605.1	GCA_017634055.1	GCA_902774605.1	ok	0	7	0.00000	0.43333	0.43333	13	13	0	0.0000	0	0.3636	30	7	87	false
GCF_000445425.4__GCF_000012085.2	GCF_000445425.4	GCF_000012085.2	ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	32	1.0000	34	29	52	false
GCF_003854965.1__GCF_000993825.1	GCF_003854965.1	GCF_000993825.1	ok	19	57	0.07037	0.41852	0.58148	113	157	0	0.9071	244	0.8000	270	88	1137	false
GCF_006715225.1__GCF_001428075.1	GCF_006715225.1	GCF_001428075.1	ok	12	48	0.00832	0.38904	0.61096	561	881	0	0.9993	1418	0.9670	1442	46	814	false
GCF_001171885.1__GCA_001579035.1	GCF_001171885.1	GCA_001579035.1	ok	55	122	0.09717	0.45583	0.45583	258	258	0	0.9837	542	0.8000	566	27	185	false
GCF_006175945.1__GCF_001677955.1	GCF_006175945.1	GCF_001677955.1	ok	5	89	0.01109	0.44346	0.44346	200	200	0	1.0000	371	0.8044	451	88	280	false
GCA_900319675.1__GCA_017512285.1	GCA_900319675.1	GCA_017512285.1	ok	0	130	0.00000	0.47312	0.52688	264	294	0	0.7154	372	0.7561	558	6	213	false
GCA_900552755.1__GCA_900545875.1	GCA_900552755.1	GCA_900545875.1	ok	2	188	0.00196	0.49412	0.50588	504	516	0	0.9075	706	0.7941	1020	17	743	false
GCF_002573715.1__GCF_001277345.1	GCF_002573715.1	GCF_001277345.1	ok	26	71	0.08100	0.38941	0.38941	125	125	0	0.9397	296	0.7924	321	34	1109	false
GCA_003584865.1__GCA_903859415.1	GCA_003584865.1	GCA_903859415.1	ok	16	116	0.04348	0.49457	0.49457	182	182	0	0.7461	191	0.6306	368	29	238	false
GCF_004310295.1__GCF_013385985.1	GCF_004310295.1	GCF_013385985.1	ok	26	97	0.11404	0.46053	0.46053	105	105	0	0.7940	158	0.5872	228	43	1919	false
GCF_001279005.1__GCF_003665435.1	GCF_001279005.1	GCF_003665435.1	ok	38	141	0.02408	0.46895	0.46895	740	740	0	0.9543	1504	0.9123	1578	148	1551	false
GCF_002874535.1__GCA_000517385.1	GCF_002874535.1	GCA_000517385.1	ok	24	164	0.04428	0.44649	0.44649	242	242	0	1.0000	425	0.7097	542	49	523	false
GCF_009496285.1__GCF_013394695.1	GCF_009496285.1	GCF_013394695.1	ok	12	53	0.06936	0.47399	0.52601	82	91	0	0.7674	132	0.7088	173	69	185	false
GCF_012027495.1__GCF_006274605.1	GCF_012027495.1	GCF_006274605.1	ok	18	40	0.04523	0.35930	0.35930	143	143	0	0.9824	390	0.9031	398	6	293	false
GCF_013085465.1__GCF_001184025.1	GCF_013085465.1	GCF_001184025.1	ok	20	61	0.00638	0.25590	0.25590	802	802	0	1.0000	3112	0.9807	3134	331	1942	false
GCF_003626645.1__GCF_001445655.1	GCF_003626645.1	GCF_001445655.1	ok	77	175	0.04387	0.35043	0.64957	615	1140	0	0.9868	1721	0.9038	1755	107	1717	false
GCA_018668425.1__GCA_018263505.1	GCA_018668425.1	GCA_018263505.1	ok	0	1	0.00000	0.30000	0.30000	3	3	0	0.0000	0	0.6667	10	9	43	false
GCF_002284565.1__GCF_002356515.1	GCF_002284565.1	GCF_002356515.1	ok	70	149	0.18617	0.42819	0.42819	161	161	0	0.9412	352	0.6567	376	127	3072	false
GCA_009701575.1__GCA_009726125.1	GCA_009701575.1	GCA_009726125.1	ok	0	17	0.00000	0.32609	0.32609	30	30	0	0.8060	54	0.7733	92	3	151	false
GCF_018129405.1__GCF_900109945.1	GCF_018129405.1	GCF_900109945.1	ok	48	144	0.03785	0.44795	0.44795	568	568	0	0.9717	1201	0.8893	1268	70	3483	false
GCA_902632145.1__GCA_902582165.1	GCA_902632145.1	GCA_902582165.1	ok	0	6	0.00000	0.44444	0.55556	8	10	0	0.5455	6	0.5000	18	0	17	false
GCF_002095395.1__GCF_017377795.1	GCF_002095395.1	GCF_017377795.1	ok	11	81	0.00601	0.49180	0.49180	900	900	0	0.9675	1754	0.9557	1830	103	1942	false
GCF_000805675.1__GCF_000022905.1	GCF_000805675.1	GCF_000022905.1	ok	8	35	0.05063	0.08228	0.08228	13	13	0	0.8654	135	0.7866	158	57	635	false
GCF_004521965.1__GCF_000193635.1	GCF_004521965.1	GCF_000193635.1	ok	16	78	0.03143	0.43026	0.43026	219	219	0	0.9400	439	0.8449	509	13	240	false
GCF_001419745.1__GCF_002556545.1	GCF_001419745.1	GCF_002556545.1	ok	27	412	0.02027	0.44069	0.55931	587	745	0	0.6769	901	0.6955	1332	147	2102	false
GCF_002008165.1__GCF_001657485.1	GCF_002008165.1	GCF_001657485.1	ok	48	138	0.01445	0.45786	0.45786	1521	1521	0	0.9954	3266	0.9589	3322	121	3228	false
GCF_014193025.1__GCF_013087515.1	GCF_014193025.1	GCF_013087515.1	ok	54	144	0.05637	0.46138	0.53862	442	516	0	0.9923	905	0.8554	958	91	3228	false
GCF_000426025.1__GCA_017744495.1	GCF_000426025.1	GCA_017744495.1	ok	25	199	0.04472	0.40966	0.59034	229	330	0	0.9521	378	0.6408	559	35	753	false
GCF_002902985.1__GCA_901472455.1	GCF_002902985.1	GCA_901472455.1	ok	33	68	0.07097	0.07097	0.07097	33	33	0	0.9957	462	0.8632	465	108	1023	false
GCA_900314795.1__GCA_902764715.1	GCA_900314795.1	GCA_902764715.1	ok	7	112	0.02456	0.44211	0.55789	126	159	0	0.9467	142	0.5538	285	31	436	false
GCA_902628525.1__GCA_902529645.1	GCA_902628525.1	GCA_902529645.1	ok	0	3	0.00000	0.47368	0.52632	9	10	0	0.6250	5	0.7000	19	0	33	false
GCF_019219825.1__GCF_014257025.1	GCF_019219825.1	GCF_014257025.1	ok	21	122	0.03393	0.37641	0.37641	233	233	0	0.9585	508	0.8003	619	53	1878	false
GCF_006715305.1__GCF_006715165.1	GCF_006715305.1	GCF_006715165.1	ok	18	37	0.11043	0.01840	0.01840	3	3	0	0.9938	161	0.7944	163	64	844	false
GCA_902539445.1__GCA_902537665.1	GCA_902539445.1	GCA_902537665.1	ok	0	15	0.00000	0.41758	0.41758	38	38	0	0.9211	70	0.8235	91	0	35	false
GCA_902801425.1__GCA_902798615.1	GCA_902801425.1	GCA_902798615.1	ok	35	134	0.08600	0.49877	0.50123	203	204	0	0.8258	294	0.6683	407	51	448	false
GCF_001553685.1__GCF_000223335.1	GCF_001553685.1	GCF_000223335.1	ok	11	34	0.04846	0.26872	0.26872	61	61	0	0.9954	215	0.8571	227	68	181	false
GCF_009861525.1__GCF_900105185.1	GCF_009861525.1	GCF_900105185.1	ok	27	63	0.02243	0.44020	0.44020	530	530	0	0.9950	1195	0.9488	1204	229	1877	false
GCA_003426165.1__GCA_013178315.1	GCA_003426165.1	GCA_013178315.1	ok	4	131	0.00409	0.34049	0.65951	333	645	0	0.9848	844	0.8651	978	15	222	false
GCF_002809955.1__GCF_001544135.1	GCF_002809955.1	GCF_001544135.1	ok	7	130	0.00543	0.42702	0.57298	550	738	0	0.9479	1128	0.8964	1288	84	765	false
GCF_003112515.1__GCF_008974245.1	GCF_003112515.1	GCF_008974245.1	ok	61	133	0.05471	0.43677	0.56323	487	628	0	0.9927	1094	0.8860	1115	108	1364	false
GCA_900551655.1__GCA_900542945.1	GCA_900551655.1	GCA_900542945.1	ok	4	207	0.00472	0.45519	0.54481	386	462	0	0.6854	512	0.7339	848	16	779	false
GCA_902624185.1__GCA_902572005.1	GCA_902624185.1	GCA_902572005.1	ok	1	2	0.10000	0.30000	0.70000	3	7	0	1.0000	7	0.7500	10	2	19	false
GCF_007827695.1__GCF_017876815.1	GCF_007827695.1	GCF_017876815.1	ok	81	197	0.10163	0.45169	0.54831	360	437	0	0.9445	749	0.7733	797	273	2645	false
GCF_004784465.1__GCF_002154555.1	GCF_004784465.1	GCF_002154555.1	ok	6	198	0.01493	0.47761	0.52239	192	210	0	1.0000	198	0.4923	402	68	1436	false
GCA_018267385.1__GCA_002336805.1	GCA_018267385.1	GCA_002336805.1	ok	26	67	0.16774	0.45161	0.54839	70	85	0	0.8958	129	0.6105	155	11	431	false
GCA_008373165.1__GCA_002687335.1	GCA_008373165.1	GCA_002687335.1	ok	0	28	0.00000	0.39098	0.39098	52	52	0	0.7397	54	0.6923	133	0	178	false
GCF_003992005.1__GCA_900766245.1	GCF_003992005.1	GCA_900766245.1	ok	7	48	0.03448	0.31034	0.68966	63	140	0	0.8226	153	0.7588	203	8	140	false
GCF_002179965.1__GCF_001465545.3	GCF_002179965.1	GCF_001465545.3	ok	4	28	0.00091	0.44777	0.44777	1976	1976	0	0.9957	4393	0.9937	4413	101	3293	false
GCF_002574545.1__GCF_002128425.1	GCF_002574545.1	GCF_002128425.1	ok	7	52	0.01892	0.38919	0.38919	144	144	0	0.9000	306	0.8535	370	4	171	false
GCF_003386135.1__GCA_000721275.1	GCF_003386135.1	GCA_000721275.1	ok	24	124	0.03352	0.47067	0.52933	337	379	0	1.0000	639	0.8322	716	97	1601	false
GCF_001183605.1__GCF_016638705.1	GCF_001183605.1	GCF_016638705.1	ok	31	70	0.07789	0.33668	0.66332	134	264	0	0.9773	388	0.8361	398	104	348	false
GCF_000505665.1__GCF_000011345.1	GCF_000505665.1	GCF_000011345.1	ok	33	66	0.05500	0.31000	0.31000	186	186	0	1.0000	600	0.8957	600	55	361	true
GCF_001905145.1__GCF_000092985.1	GCF_001905145.1	GCF_000092985.1	ok	26	82	0.03533	0.46060	0.53940	339	397	0	0.9550	701	0.8921	736	79	818	false
GCF_002809955.1__GCF_000733845.1	GCF_002809955.1	GCF_000733845.1	ok	4	65	0.01556	0.31907	0.68093	82	175	0	0.7109	182	0.7490	257	72	742	false
GCF_002887735.1__GCA_002363385.1	GCF_002887735.1	GCA_002363385.1	ok	6	26	0.00418	0.15900	0.84100	228	1206	0	0.9916	1416	0.9819	1434	16	1803	false
GCF_000514815.1__GCF_000016425.1	GCF_000514815.1	GCF_000016425.1	ok	53	118	0.05699	0.44731	0.55269	416	514	0	0.9774	908	0.8789	930	111	922	false
GCA_017629095.1__GCA_017549025.1	GCA_017629095.1	GCA_017549025.1	ok	1	41	0.00847	0.38136	0.38136	45	45	0	0.5714	44	0.5591	118	23	303	false
GCF_017695975.1__GCA_902615165.1	GCF_017695975.1	GCA_902615165.1	ok	1	24	0.00870	0.34783	0.65217	40	75	0	1.0000	91	0.7895	115	0	63	false
GCA_900541285.1__GCA_900768435.1	GCA_900541285.1	GCA_900768435.1	ok	10	161	0.00981	0.45339	0.45339	462	462	0	0.8404	832	0.8403	1019	13	748	false
GCF_008042145.1__GCF_008639165.1	GCF_008042145.1	GCF_008639165.1	ok	112	231	0.07598	0.38942	0.61058	574	900	0	0.9606	1415	0.8507	1474	144	1488	false
GCF_001955855.1__GCF_001570725.1	GCF_001955855.1	GCF_001570725.1	ok	15	55	0.01224	0.40490	0.59510	496	729	0	0.9752	1181	0.9550	1225	20	870	false
GCF_007833635.1__GCA_902613755.1	GCF_007833635.1	GCA_902613755.1	ok	0	15	0.00000	0.45370	0.45370	49	49	0	0.9894	93	0.8611	108	0	43	false
GCF_000709795.1__GCF_000015445.1	GCF_000709795.1	GCF_000015445.1	ok	6	17	0.01719	0.03152	0.03152	11	11	0	0.9856	343	0.9520	349	67	128	false
GCF_902459535.1__GCF_904848585.1	GCF_902459535.1	GCF_904848585.1	ok	26	75	0.05727	0.31057	0.68943	141	313	0	0.9977	428	0.8428	454	257	4008	false
GCA_010202465.1__GCA_013100805.1	GCA_010202465.1	GCA_013100805.1	ok	3	6	0.02143	0.00714	0.00714	1	1	0	1.0000	140	0.9580	140	15	111	true
GCF_009760915.1__GCF_001571085.1	GCF_009760915.1	GCF_001571085.1	ok	27	174	0.04225	0.45696	0.45696	292	292	0	0.8946	450	0.7138	639	221	2145	false
GCF_000987075.1__GCF_013403875.1	GCF_000987075.1	GCF_013403875.1	ok	56	144	0.09272	0.35430	0.35430	214	214	0	0.9965	562	0.7785	604	324	4366	false
GCF_001632805.1__GCF_002356335.1	GCF_001632805.1	GCF_002356335.1	ok	3	6	0.00172	0.00000	0.00000	0	0	0	1.0000	1741	0.9966	1741	59	1347	true
GCA_003213515.1__GCA_902613805.1	GCA_003213515.1	GCA_902613805.1	ok	0	22	0.00000	0.40164	0.40164	98	98	0	0.9156	217	0.9087	244	0	54	false
