pairid	anim_ani	anim_af_ref	anim_af_qry	aligned_bases_qry	af_tier
GCF_001650315.1__GCF_001588645.1	88.4100	61.84	63.92	1232827	strict
GCF_003586285.1__GCF_017876595.1	87.5100	63.18	61.45	2475934	strict
GCF_000767835.1__GCA_905372115.1	88.1900	34.82	38.67	797263	low-AF
GCF_002251635.1__GCF_009834515.1	85.6800	55.07	54.62	3642521	low-AF
GCA_900548775.1__GCA_900770865.1	89.1600	57.77	60.74	1302925	strict
GCF_900102145.1__GCF_000091545.1	90.6700	77.99	67.53	1649349	strict
GCA_902613845.1__GCA_902518505.1	94.7200	76.78	73.11	932343	strict
GCF_007858475.1__GCF_007858445.1	90.0900	79.98	75.17	3815947	strict
GCA_902604975.1__GCA_902520695.1	92.0900	60.92	75.03	774924	strict
GCA_000716465.1__GCA_007858575.1	93.5600	73.42	71.92	5315319	strict
GCF_001672755.1__GCF_001667775.1	85.4300	49.04	50.14	2780879	low-AF
GCF_009741975.1__GCF_001488575.1	89.8500	62.36	71.00	1938999	strict
GCA_017503285.1__GCA_017468115.1	85.7900	58.23	61.89	929976	strict
GCF_005221385.1__GCF_002005205.3	91.0300	80.63	80.23	4425478	strict
GCF_000716435.1__GCF_014650275.1	86.1800	41.76	41.09	4679390	low-AF
GCF_018336815.1__GCF_017161265.1	91.7200	76.94	77.49	2101416	strict
GCF_004571065.1__GCF_002802985.1	88.4300	50.02	61.62	2741896	strict
GCF_003999415.1__GCF_000612585.1	85.9100	37.44	39.16	2496673	low-AF
GCF_003003925.1__GCF_014698445.1	90.9200	63.81	72.93	2347523	strict
GCA_910576325.1__GCA_910575725.1	88.2400	38.73	44.29	1991152	low-AF
GCF_003671715.1__GCF_001905385.1	90.5900	69.50	70.76	5595172	strict
GCF_008042075.1__GCF_008704715.1	91.2300	78.39	78.68	7792763	strict
GCF_002705755.3__GCF_001878835.1	88.2900	69.87	58.53	2121927	low-AF
GCA_015067315.1__GCA_017436125.1	85.5100	45.70	41.94	804611	low-AF
GCA_900557315.1__GCA_019115425.1	87.1600	44.56	49.69	878458	low-AF
GCA_001628405.1__GCA_902509905.1	83.9600	61.38	58.45	938997	low-AF
GCF_016900355.1__GCA_902362595.1	90.0600	58.30	69.11	2438293	strict
GCA_900553125.1__GCA_905203305.1	86.7800	50.33	44.33	699848	low-AF
GCF_001072375.1__GCF_001073085.1	93.6000	78.06	83.71	1605629	strict
GCA_002170245.2__GCA_902619265.1	84.8000	72.31	69.56	711641	strict
GCF_005503015.1__GCA_016401345.1	90.7100	81.05	82.93	3468082	strict
GCA_015057315.1__GCF_000424305.1	87.5900	55.22	46.89	1604728	low-AF
GCF_002846335.1__GCF_000632025.1	91.4600	80.55	83.85	5034451	strict
GCA_001799475.1__GCA_903843965.1	88.0700	55.07	64.14	1957544	strict
GCA_003278525.1__GCF_000759855.1	88.9300	72.90	85.01	1238898	strict
GCA_002731695.1__GCA_002691825.1	94.2500	83.53	63.27	1487599	strict
GCF_006715515.1__GCF_000960475.2	93.6600	85.60	83.35	4961192	strict
GCF_013377255.1__GCF_000521605.1	85.1900	46.26	48.08	1117911	low-AF
GCF_005938045.2__GCF_002112385.1	85.3900	39.27	37.36	2477892	low-AF
GCF_008386505.1__GCF_003385455.1	85.3000	43.70	46.76	2297686	low-AF
GCF_000262715.1__GCF_000022605.2	84.7900	83.17	84.32	533386	strict
GCF_012927645.1__GCF_902498845.1	92.7200	58.28	74.18	3048910	strict
GCF_013280495.1__GCA_019117545.1	86.2200	53.71	48.21	1785256	low-AF
GCF_003058055.1__GCF_001714725.1	87.4100	49.25	44.10	2254197	low-AF
GCA_016285345.1__GCA_902778895.1	91.4000	68.85	80.43	2239864	strict
GCA_905612435.1__GCA_902573385.1	85.5200	51.85	39.70	439613	low-AF
GCF_000772085.1__GCF_014646995.1	86.6800	52.03	54.75	1885585	low-AF
GCF_003112595.1__GCF_003112555.1	92.4800	71.83	73.95	6251999	strict
GCA_003279945.1__GCA_902535185.1	90.1300	75.94	50.30	777646	low-AF
GCF_007833635.1__GCA_902554795.1	93.0900	81.29	47.47	647596	low-AF
GCF_002028455.1__GCA_018241685.1	90.6600	70.14	70.73	4109365	strict
GCF_002929225.1__GCF_014764705.1	96.8200	82.46	81.68	4000680	strict
GCA_016708845.1__GCA_903893815.1	92.3500	65.70	65.66	2540350	strict
GCF_017165745.1__GCF_018968705.1	92.7900	87.94	87.49	5114071	strict
GCF_018599185.1__GCF_900142825.1	86.7100	51.80	59.66	2283634	low-AF
GCF_007830265.1__GCF_900090235.1	87.2400	40.86	41.45	2930951	low-AF
GCA_002796995.1__GCF_007992095.1	85.9700	50.60	52.61	2508245	low-AF
GCA_902604355.1__GCA_902539165.1	87.1300	53.23	65.99	642936	strict
GCF_000718455.1__GCF_014650675.1	91.5500	64.94	76.87	5730609	strict
GCF_008042035.1__GCF_014648655.1	87.1300	36.54	45.50	3578170	low-AF
GCF_000690905.1__GCF_001874645.1	86.1100	42.30	41.27	2533947	low-AF
GCA_015057555.1__GCA_017517305.1	87.1200	43.83	47.04	1192411	low-AF
GCA_900545995.1__GCA_900541665.1	93.5300	72.70	86.65	1647794	strict
GCF_900106855.1__GCF_000420065.1	87.7800	56.19	50.70	1157733	low-AF
GCA_009702835.1__GCA_009691145.1	85.5200	69.23	63.37	745831	strict
GCF_005503535.1__GCF_003997935.1	87.0600	53.99	54.38	4004081	low-AF
GCF_002803155.1__GCF_000717345.1	87.3400	50.76	40.34	4178372	low-AF
GCF_007830455.1__GCF_004322755.1	86.1000	41.98	51.18	3071056	low-AF
GCF_003086895.1__GCA_002364755.1	91.4700	81.76	78.76	3525130	strict
GCF_003205615.1__GCF_900090275.1	90.9300	67.96	65.49	4780075	strict
GCF_001427125.1__GCF_014851765.1	87.0000	56.80	59.19	3679464	low-AF
GCF_014207985.1__GCF_014648435.1	86.3600	43.04	38.71	4983980	low-AF
GCA_905616395.1__GCA_905612525.1	87.9500	62.46	44.24	501122	low-AF
GCF_004770895.1__GCF_002150035.1	88.5800	84.84	88.52	3645491	strict
GCF_001653755.1__GCF_000355805.1	88.6800	36.44	37.25	1227136	low-AF
GCA_902629535.1__GCA_902597725.1	90.0900	65.23	64.25	534835	strict
GCF_001061665.1__GCA_015265375.1	90.0900	65.97	65.77	1471137	strict
GCA_014239155.1__GCA_002358575.1	87.1300	59.80	55.21	2523074	low-AF
GCF_000820145.1__GCF_000819765.1	86.0300	44.23	40.69	1905706	low-AF
GCF_001457635.1__GCA_905221065.1	92.4100	73.63	69.69	1471226	strict
GCF_000620805.1__GCF_000702625.1	84.8600	44.17	40.65	1319533	low-AF
GCF_016746095.1__GCF_000416985.1	90.6100	56.47	52.37	2827256	low-AF
GCF_005080965.1__GCF_005082585.1	85.9500	92.31	91.36	597932	strict
GCF_000717025.1__GCF_014648875.1	86.5100	40.15	39.09	3211503	low-AF
GCA_900318645.1__GCA_902760865.1	86.8600	42.90	39.88	1437470	low-AF
GCF_000718555.1__GCF_018070045.1	89.4700	57.75	61.57	4288620	strict
GCF_900103785.1__GCF_900102745.1	86.5500	47.25	43.74	2277655	low-AF
GCF_004795055.1__GCF_008704935.1	87.5100	52.17	49.47	3983502	low-AF
GCA_002436105.1__GCA_002335385.1	91.1800	81.86	77.29	2408919	strict
GCF_017876795.1__GCF_000092045.1	88.1400	68.76	59.80	4534178	low-AF
GCF_001613425.1__GCF_000250675.2	95.2500	88.91	89.32	8375626	strict
GCA_902623585.1__GCA_902572735.1	93.4500	55.55	65.75	732817	strict
GCA_007845165.1__GCA_015257485.1	89.3900	63.95	68.82	426801	strict
GCF_003942965.1__GCF_016127915.1	88.3200	60.50	61.05	1140945	strict
GCF_004331435.1__GCF_014205295.1	86.5500	55.24	48.59	4320268	low-AF
GCF_004769635.1__GCF_000332475.2	89.1800	86.73	88.32	3501972	strict
GCA_018646565.1__GCA_905478775.1	94.3200	61.89	71.36	1770853	strict
GCF_003944765.1__GCF_003944705.1	86.4700	45.48	46.20	2362523	low-AF
GCF_001010415.1__GCF_000454545.1	89.1300	52.11	64.43	2740702	strict
GCF_014235185.1__GCA_019263705.1	91.7700	74.82	72.89	4730734	strict
GCF_003205815.1__GCF_000495915.1	89.0000	68.71	73.27	3340553	strict
GCF_014190775.1__GCF_001647635.1	85.5800	44.34	36.53	1609544	low-AF
GCF_001075675.1__GCA_905372925.1	92.1700	80.21	69.87	1316647	strict
GCA_018242405.1__GCA_018242425.1	88.5200	73.67	81.49	2018923	strict
GCF_900101265.1__GCF_001941825.1	89.6800	70.21	69.48	5221452	strict
GCF_900451195.1__GCF_011601265.1	92.1400	87.07	84.04	4284952	strict
GCF_900112895.1__GCA_017405945.1	91.5300	72.56	70.15	1781837	strict
GCF_900457495.1__GCF_001753205.1	90.4900	74.09	76.82	2540798	strict
GCF_001591005.1__GCA_019112965.1	88.7800	68.47	61.55	2494549	strict
GCA_003213515.1__GCA_902524285.1	94.4900	72.85	57.08	698478	low-AF
GCF_900089605.1__GCF_900143515.1	86.5700	37.63	43.68	2888167	low-AF
GCF_008932295.1__GCA_012103075.1	90.9100	68.19	76.73	3992402	strict
GCF_000204035.1__GCA_002430835.1	94.2000	75.96	70.11	2362221	strict
GCA_902599955.1__GCA_902525355.1	86.4100	56.70	64.26	667500	strict
GCF_009193295.2__GCF_012113595.1	86.0800	38.16	44.88	2584931	low-AF
GCF_014863585.1__GCF_010448615.1	94.2000	85.79	83.71	5494373	strict
GCF_004766315.1__GCF_004771295.1	93.3900	77.54	80.49	1782920	strict
GCF_007671725.1__GCF_000337915.1	88.1600	51.95	56.16	1787474	low-AF
GCA_016875255.1__GCA_018333535.1	94.3000	54.74	62.67	2490394	strict
GCA_007125735.1__GCA_007121015.1	85.4200	47.47	56.01	929811	low-AF
GCF_007049795.1__GCF_015712065.1	91.3200	69.20	74.38	3791360	strict
GCA_902624425.1__GCA_902594005.1	85.2600	55.16	56.63	545472	low-AF
GCF_001665605.1__GCA_002291465.1	85.4000	60.82	45.95	2473339	low-AF
GCF_006438875.1__GCA_001507425.1	86.2500	44.02	39.85	2576061	low-AF
GCF_014650075.1__GCF_000177195.2	86.6500	45.46	39.57	3370326	low-AF
GCF_009724685.1__GCF_000772935.1	88.0400	74.53	72.92	3420180	strict
GCF_004364285.1__GCF_011759585.1	86.9200	51.37	50.83	1711359	low-AF
GCF_002291145.1__GCF_014651035.1	87.2600	56.57	48.37	5009648	low-AF
GCF_001457025.1__GCF_014639275.1	85.8200	36.71	42.10	1779162	low-AF
GCF_013116765.2__GCF_001571365.1	87.7900	60.89	63.41	4103123	strict
GCF_002270415.1__GCF_000502875.1	89.0700	65.07	54.28	4368929	low-AF
GCA_017518105.1__GCA_017534385.1	89.6800	80.12	72.93	1733778	strict
GCA_012798865.1__GCA_012799695.1	90.3200	72.98	81.02	1260632	strict
GCF_002878455.1__GCF_900112025.1	91.1300	79.70	81.05	5151001	strict
GCA_902609535.1__GCA_902537555.1	85.2600	53.74	58.89	598155	low-AF
GCF_002150035.1__GCF_000244755.1	87.1400	85.45	83.62	3602847	strict
GCA_014653375.1__GCA_902512765.1	85.4600	49.32	41.55	446015	low-AF
GCF_018138145.1__GCF_003033885.1	85.5100	43.68	38.76	2629229	low-AF
GCF_004801935.1__GCF_010448615.1	88.1100	67.69	70.03	4321340	strict
GCA_017521925.1__GCA_017456845.1	86.1100	42.85	53.97	759610	low-AF
GCF_016651255.1__GCF_014236655.1	86.2400	35.39	43.35	2157814	low-AF
GCF_005937985.2__GCF_000427315.1	86.7100	44.79	51.73	1887907	low-AF
GCA_003208695.1__GCF_000015665.1	87.5500	38.92	80.54	670338	strict
GCF_005843885.1__GCF_003697165.2	92.6400	77.36	76.14	3898972	strict
GCF_002205895.1__GCA_002189105.1	85.7000	48.40	45.70	2760089	low-AF
GCA_905620495.1__GCA_905616455.1	88.6500	56.82	33.82	306782	low-AF
GCA_902630925.1__GCA_902538445.1	87.2700	52.99	58.94	481997	low-AF
GCF_004802395.1__GCF_001276515.1	92.7400	74.08	78.56	1478803	strict
GCF_003943815.1__GCF_000212815.1	89.0300	36.19	40.10	836327	low-AF
GCA_003281045.1__GCA_902560185.1	95.0500	62.27	61.79	563797	strict
GCA_003152165.1__GCA_017881915.1	86.2900	52.78	42.74	1540180	low-AF
GCA_902570125.1__GCA_902537555.1	85.9500	73.92	65.03	822817	strict
GCA_003209795.1__GCF_000760095.1	84.4900	40.65	59.84	679875	low-AF
GCF_000300535.1__GCA_001938995.1	86.7000	78.19	75.83	2738806	strict
GCF_000013985.1__GCA_017745175.1	85.9100	44.43	56.04	1890587	low-AF
GCF_006715675.1__GCF_011046485.1	86.5900	60.69	57.79	2381531	low-AF
GCF_002778275.1__GCF_001412535.1	87.6000	54.49	56.31	1829379	low-AF
GCF_900129495.1__GCF_900115505.1	87.6600	61.58	60.80	2882565	strict
GCF_015555045.1__GCA_905215755.1	94.1200	84.74	74.75	1715229	strict
GCF_002913945.1__GCF_002165785.1	93.9800	87.27	87.27	1678768	strict
GCF_002797375.1__GCF_016820555.1	85.7800	64.59	61.41	2277167	strict
GCF_001074155.1__GCA_000223255.2	92.2700	75.89	82.73	1466186	strict
GCF_000155895.1__GCF_007833635.1	83.5800	47.24	44.27	644960	low-AF
GCF_001693485.1__GCF_018130145.1	85.8700	44.14	43.93	3441661	low-AF
GCF_901543175.1__GCF_016658865.1	88.1700	61.99	64.68	1247364	strict
GCF_006175945.1__GCF_000799515.1	85.7000	51.10	42.04	2046832	low-AF
GCF_003732705.1__GCF_001647715.1	85.6800	39.75	36.84	2628245	low-AF
GCF_009870785.1__GCF_014836635.1	91.9400	72.89	86.62	3948658	strict
GCA_017613595.1__GCA_017618195.1	88.6000	43.42	57.50	1220648	low-AF
GCF_002252675.1__GCF_019038415.1	86.9000	63.96	57.22	1871912	low-AF
GCF_002179165.1__GCA_000163995.1	84.4500	56.76	52.58	971330	low-AF
GCF_003719305.1__GCA_902826815.1	85.4200	53.99	53.38	3713087	low-AF
GCF_001187535.1__GCF_014200175.1	89.2100	69.11	62.14	4587812	strict
GCF_018614655.1__GCF_013403585.1	92.9100	68.75	79.75	4875881	strict
GCF_018130825.1__GCF_900094605.1	89.4400	61.11	69.09	5580466	strict
GCA_002733955.1__GCA_018829385.1	85.8300	50.03	42.18	2050576	low-AF
GCF_001580675.1__GCF_015244565.1	89.8500	72.47	63.15	2298816	strict
GCF_900169145.1__GCF_900169065.1	88.9900	61.96	68.25	2558193	strict
GCA_003280655.1__GCA_000634415.1	94.3700	86.70	62.57	996424	strict
GCF_002013415.1__GCF_014204435.1	86.0500	74.97	57.50	2970111	low-AF
GCF_001831515.1__GCF_000739455.1	94.3600	90.31	90.50	2307230	strict
GCA_902594145.1__GCA_902528805.1	92.6800	66.55	54.48	605353	low-AF
GCA_003279605.1__GCA_902629465.1	88.7100	78.56	58.15	741862	low-AF
GCA_902548405.1__GCA_902538255.1	84.1200	48.96	49.01	526378	low-AF
GCA_005793285.1__GCA_002083405.1	90.4600	26.49	66.60	976519	strict
GCF_002900975.1__GCF_003574395.1	85.0400	49.25	46.65	1805600	low-AF
GCF_002995805.1__GCF_001594015.1	95.6000	72.27	64.96	2161870	strict
GCF_003933745.1__GCF_003265355.1	89.8500	67.33	72.82	3816133	strict
GCF_002939475.1__GCF_014654785.1	86.6100	43.02	46.90	3124554	low-AF
GCF_004684245.1__GCF_000091545.1	84.5400	50.39	44.08	1079000	low-AF
GCF_900105755.1__GCF_017526105.1	86.9100	46.85	43.58	4121913	low-AF
GCA_900552145.1__GCA_902363875.1	93.2600	72.54	81.04	1672367	strict
GCA_003216775.1__GCA_003278875.1	90.3200	85.60	73.79	1207106	strict
GCF_004345375.1__GCA_015709615.1	84.7200	46.39	47.06	1489188	low-AF
GCA_004116495.1__GCF_003544855.1	84.1000	42.96	43.60	1215770	low-AF
GCA_017504965.1__GCA_900771335.1	86.0300	49.38	48.94	953159	low-AF
GCF_001692445.1__GCF_016907365.1	89.4300	74.60	68.99	3209296	strict
GCA_003149065.1__GCA_902764825.1	86.9300	53.29	52.21	1601692	low-AF
GCF_010634855.1__GCF_000956465.1	86.4100	55.11	54.72	2494732	low-AF
GCF_003264365.1__GCF_900090295.1	86.3500	43.90	41.07	2959184	low-AF
GCF_001905825.1__GCF_008639165.1	90.7700	72.04	64.58	5942550	strict
GCF_900451145.1__GCF_006517255.1	92.1900	82.66	77.39	5232000	strict
GCF_013155375.1__GCF_900112035.1	86.3800	52.37	54.97	2407031	low-AF
GCF_008040035.1__GCF_014196345.1	86.1700	43.57	50.21	2347618	low-AF
GCF_000968015.1__GCF_900105495.1	93.6000	79.70	73.39	5062997	strict
GCF_013170845.1__GCA_017306585.1	87.5500	62.52	61.49	4431327	strict
GCF_008329715.1__GCF_007748155.1	85.1300	54.20	55.40	4236901	low-AF
GCA_900549685.1__GCA_910583985.1	87.9400	65.59	59.26	1541033	low-AF
GCF_902825155.1__GCF_000196435.1	85.5300	55.04	63.73	1286707	strict
GCF_001929375.1__GCF_001553935.1	92.6100	80.66	78.58	2446706	strict
GCF_015206895.1__GCF_002949795.1	89.4900	61.61	51.97	4581627	low-AF
GCA_003212275.1__GCA_902518155.1	94.4000	73.37	74.91	839256	strict
GCF_014696875.1__GCA_009995705.1	95.1900	72.10	71.46	3602743	strict
GCF_900104095.1__GCF_018729255.1	90.7100	71.09	74.80	4740634	strict
GCA_902579465.1__GCA_902536975.1	85.9400	60.99	43.06	479549	low-AF
GCA_902597555.1__GCA_902592375.1	91.1900	54.74	77.14	682766	strict
GCF_007830515.1__GCF_002284575.1	91.7800	67.15	61.37	4821237	strict
GCA_016706055.1__GCA_016708765.1	87.6900	70.33	64.18	2548803	strict
GCF_002531955.1__GCF_002211305.1	89.7700	73.78	70.84	4821829	strict
GCF_003058225.1__GCF_000385135.1	88.0700	60.17	54.94	3762711	low-AF
GCF_005281815.1__GCF_013394185.1	88.5800	66.86	66.94	3545018	strict
GCF_001906585.1__GCF_000721605.1	86.8800	41.43	42.06	3467574	low-AF
GCF_001426885.1__GCA_019237615.1	87.1700	58.76	47.55	2799502	low-AF
GCA_900557035.1__GCF_009494395.1	88.5500	29.35	53.99	1146465	low-AF
GCF_003711805.1__GCF_003994255.1	88.7600	66.31	63.27	2508712	strict
GCF_002934665.1__GCF_001429045.1	92.3400	82.86	77.72	5195004	strict
GCF_018913985.1__GCF_013008635.1	92.4300	84.55	78.76	689471	strict
GCF_002929845.1__GCA_014376815.1	86.5000	54.02	49.45	1629781	low-AF
GCA_017848205.1__GCA_017438745.1	90.7500	49.50	69.34	1929607	strict
GCF_003755185.1__GCF_011761235.1	85.9900	42.51	39.41	1362717	low-AF
GCF_001280005.1__GCF_002954775.1	89.3600	51.11	55.71	5202654	low-AF
GCF_013394855.1__GCF_004295645.1	91.0400	84.78	83.84	3991961	strict
GCF_000718165.1__GCF_014649375.1	87.0700	47.50	43.33	5019742	low-AF
GCF_007830515.1__GCF_013170825.1	86.2000	42.61	39.82	3128509	low-AF
GCF_001422245.1__GCF_014196515.1	85.4100	41.05	39.11	1973656	low-AF
GCF_018614155.1__GCF_002803845.1	88.0300	49.50	49.68	4351373	low-AF
GCF_010604095.1__GCF_000188295.1	89.4200	79.36	68.19	1482097	strict
GCA_902616725.1__GCA_902555945.1	83.9000	50.82	50.60	579022	low-AF
GCF_005938625.1__GCF_002878485.1	89.1000	76.49	70.83	4926421	strict
GCA_003279445.1__GCA_003278425.1	85.3800	57.31	52.86	856707	low-AF
GCF_002913945.1__GCA_018375265.1	89.0000	63.99	65.53	1260616	strict
GCA_902595375.1__GCA_902523185.1	88.1100	37.11	41.67	357753	low-AF
GCA_902600485.1__GCA_902528175.1	91.1400	75.79	53.19	577986	low-AF
GCF_014203545.1__GCF_014650495.1	86.8300	48.49	43.01	3458655	low-AF
GCA_016215555.1__GCA_902725215.1	85.1300	36.08	44.36	1293721	low-AF
GCA_009697485.1__GCA_004297665.1	93.9000	40.49	84.70	606526	strict
GCF_004361695.1__GCF_001475545.1	86.6600	57.41	53.99	2051400	low-AF
GCF_000813765.1__GCA_002484265.1	87.9000	62.40	64.55	2199644	strict
GCF_017104715.1__GCF_002902945.1	88.6800	70.63	63.35	6352908	strict
GCF_003942765.1__GCA_905221065.1	92.9100	73.24	69.50	1422202	strict
GCF_001884045.1__GCF_018332475.1	94.5800	86.42	83.99	4753913	strict
GCA_902632145.1__GCA_902610115.1	87.7300	35.72	49.90	279527	low-AF
GCA_900551445.1__GCF_900128455.1	94.0600	54.14	75.91	2181396	strict
GCF_002287825.1__GCF_009834565.1	85.7500	36.60	41.14	2519555	low-AF
GCF_004352915.1__GCF_003254545.1	86.1800	45.65	44.10	2313368	low-AF
GCA_902594395.1__GCA_902576375.1	91.0500	39.26	84.51	459734	strict
GCA_002479035.1__GCA_002440265.1	94.2600	43.63	43.29	826206	low-AF
GCF_015461845.1__GCF_013386825.1	85.9500	35.92	36.55	2573241	low-AF
GCF_004217045.1__GCF_000292345.1	86.4700	44.00	44.46	2574957	low-AF
GCF_000374505.1__GCA_902388705.1	86.7700	65.84	50.72	1960708	low-AF
GCA_900550835.1__GCA_900540945.1	91.7000	68.07	72.68	1444738	strict
GCF_000221185.1__GCA_011050175.1	87.0600	62.94	36.60	736076	low-AF
GCF_003044425.1__GCF_005886145.1	91.7200	39.31	40.16	981350	low-AF
GCA_902581585.1__GCA_902545035.1	92.1300	74.05	60.16	757498	strict
GCF_900475675.1__GCF_900104225.1	88.8800	73.34	78.50	1407986	strict
GCA_003209375.1__GCA_003214195.1	90.1200	67.38	59.85	795907	low-AF
GCF_004799325.1__GCA_017792425.1	85.0100	44.16	39.85	1510197	low-AF
GCF_004769635.1__GCA_016742255.1	84.7600	53.03	50.90	2018073	low-AF
GCA_016839745.1__GCA_013375495.1	88.2900	57.48	68.69	2423273	strict
GCA_015057865.1__GCA_902797015.1	86.2600	49.44	49.57	1071848	low-AF
GCF_008801605.1__GCF_014207255.1	85.8300	37.98	38.99	2625057	low-AF
GCF_003609635.1__GCF_000687555.1	84.8900	59.23	60.35	2800223	strict
GCA_900550195.1__GCA_900549335.1	94.0300	82.67	63.53	1367192	strict
GCF_006274605.1__GCF_002214465.1	85.2700	49.44	42.97	960046	low-AF
GCA_009937065.1__GCA_003523185.1	84.5000	53.10	49.69	1373268	low-AF
GCF_900119705.1__GCF_900059565.1	86.4400	52.20	51.32	857814	low-AF
GCF_009909155.2__GCA_002280815.1	88.0200	53.84	50.85	2170373	low-AF
GCF_003331055.1__GCF_009932375.1	89.2100	65.01	71.33	3723011	strict
GCF_014199955.1__GCA_013912065.1	87.8000	57.65	62.32	2049358	strict
GCA_017961625.1__GCA_016287535.1	87.3900	58.54	45.86	1686218	low-AF
GCA_017303455.1__GCA_902826165.1	91.7000	81.48	73.86	3363413	strict
GCA_003210135.1__GCA_003216135.1	84.6100	53.07	39.17	569347	low-AF
GCF_900455735.1__GCF_000014565.1	94.8600	65.01	80.15	6233419	strict
GCF_002086285.1__GCF_002101885.1	87.3300	74.38	70.19	3380156	strict
GCF_016642265.1__GCF_901875555.1	92.7500	74.34	76.42	1617842	strict
GCF_000745775.1__GCF_900182645.1	94.3000	86.76	82.41	4354436	strict
GCF_000257905.1__GCA_000385835.1	93.0600	73.52	75.60	1496535	strict
GCF_009469765.1__GCF_012275485.1	85.5400	40.98	43.50	1872131	low-AF
GCA_014381745.1__GCA_002501135.1	83.8900	51.32	41.54	908488	low-AF
GCA_902618205.1__GCA_902541285.1	94.3000	81.16	68.69	945238	strict
GCF_000720925.1__GCA_014763705.1	87.1200	56.20	54.37	2167034	low-AF
GCA_902624015.1__GCA_902558835.1	92.6300	55.94	65.04	606931	strict
GCA_003282155.1__GCA_902605135.1	91.6200	76.46	60.69	881212	strict
GCF_000313175.2__GCF_000332415.1	85.1100	55.56	56.37	2245420	low-AF
GCF_002879865.1__GCF_904848585.1	89.2000	56.56	60.41	4850516	strict
GCF_016467435.1__GCF_016756495.1	92.4300	66.26	77.82	5110841	strict
GCA_018819925.1__GCA_018896025.1	86.8500	64.03	68.42	2757508	strict
GCA_900554585.1__GCA_900544425.1	92.4600	63.74	76.22	1241239	strict
GCA_017965125.1__GCA_017937025.1	86.3600	44.64	70.37	1004280	strict
GCA_003702495.1__GCA_013867245.1	89.0700	58.38	45.61	577789	low-AF
GCF_019173455.1__GCF_014874065.1	90.7400	80.50	81.51	2388392	strict
GCF_006740685.1__GCF_000018465.1	88.6700	73.08	79.56	1193145	strict
GCF_900111695.1__GCA_900770865.1	89.2400	66.85	63.01	1498506	strict
GCA_003216355.1__GCA_003279945.1	90.6900	67.86	80.04	1049543	strict
GCF_001428625.1__GCF_016909585.1	86.3200	37.72	39.10	2075096	low-AF
GCF_003013815.1__GCA_002172675.1	89.1800	64.22	65.05	3644808	strict
GCF_000613785.1__GCF_000599605.1	92.1300	70.88	76.10	2152026	strict
GCF_001665235.1__GCF_003112775.1	85.7200	68.40	69.29	3929238	strict
GCF_004785795.1__GCF_004137245.1	86.3300	51.89	48.78	2437943	low-AF
GCF_001418005.1__GCF_014196925.1	93.9400	69.25	85.69	3748010	strict
GCA_903873135.1__GCA_903852755.1	85.3100	54.85	54.28	1725549	low-AF
GCF_003670275.1__GCF_000155475.1	89.6900	73.57	78.05	1633056	strict
GCF_900091565.1__GCF_000145235.1	94.7500	70.68	81.59	4944899	strict
GCA_003279765.1__GCA_902617805.1	85.6500	45.59	46.50	406033	low-AF
GCA_902575815.1__GCA_902521315.1	93.3700	53.46	77.17	823839	strict
GCA_002697065.1__GCA_001629255.1	84.5700	51.93	68.25	638672	strict
GCA_003209915.1__GCA_003213615.1	83.4900	42.21	45.61	539979	low-AF
GCF_001953875.1__GCF_008642275.1	89.5700	65.63	64.29	5025389	strict
GCF_013141775.1__GCF_017874735.1	85.6600	49.05	44.58	3771186	low-AF
GCF_004342285.1__GCF_000742135.1	85.5700	52.41	51.60	2891149	low-AF
GCF_001304695.1__GCF_004136375.1	90.4400	68.70	74.47	3336376	strict
GCA_902604035.1__GCA_902593445.1	91.4300	49.50	73.76	589891	strict
GCA_013332955.2__GCA_013333375.2	90.7400	82.22	71.93	521952	strict
GCF_018069565.1__GCF_018614415.1	86.9800	39.61	46.39	3317355	low-AF
GCF_006717025.1__GCA_000955875.1	86.6100	45.29	47.66	2213614	low-AF
GCF_002210285.1__GCA_902800815.1	87.9800	46.65	44.94	1473118	low-AF
GCA_900542185.1__GCA_002361235.1	91.6000	79.30	60.00	2129032	strict
GCF_900129175.1__GCF_001021165.1	86.5700	50.26	48.54	1122336	low-AF
GCF_006716915.1__GCF_014518425.1	86.4800	49.90	53.62	2570718	low-AF
GCA_002711965.1__GCA_002710135.1	84.5200	77.80	58.57	732544	low-AF
GCF_003254565.1__GCF_013388355.1	90.4300	69.85	51.02	2773607	low-AF
GCF_013464485.1__GCA_001431625.1	92.3600	79.01	77.84	3808973	strict
GCF_017876655.1__GCF_013389665.1	86.3600	57.25	60.47	1915441	strict
GCF_003259375.1__GCF_900129275.1	89.2100	72.84	77.76	4038514	strict
GCA_017962845.1__GCA_017535665.1	92.4100	69.71	71.49	1779883	strict
GCF_000756715.1__GCA_014635205.1	84.0300	44.83	43.51	953253	low-AF
GCF_001908025.1__GCF_000948285.1	93.2300	78.89	77.73	2778727	strict
GCF_003330845.1__GCF_006540305.1	86.7500	39.94	40.65	3484187	low-AF
GCF_003944205.1__GCA_905221205.1	88.3700	60.40	58.69	1168998	low-AF
GCF_009363755.1__GCF_002549795.1	86.4700	45.63	48.24	1836526	low-AF
GCA_900314925.1__GCA_902777005.1	86.5300	44.22	42.27	1021271	low-AF
GCA_905618805.1__GCA_905612365.1	87.8400	45.82	34.92	283019	low-AF
