pairid	q_acc	r_acc	status	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular
GCA_017388425.1__GCA_902773315.1	GCA_017388425.1	GCA_902773315.1	ok	0.0	246.0	0.0	0.49782	0.49782	570.0	570.0	0.0	0.773	688.0	0.7518	1145	30	369	False
GCA_014800205.1__GCA_014800865.1	GCA_014800205.1	GCA_014800865.1	ok	0.0	1.0	0.0	0.16667	0.83333	1.0	5.0	0.0	0.0	0.0	0.5	6	113	289	False
GCA_002362495.1__GCA_014802275.1	GCA_002362495.1	GCA_014802275.1	ok	0.0	0.0	0.0	0.25	0.25	1.0	1.0	0.0	1.0	2.0	1.0	4	67	399	False
GCA_002362495.1__GCA_002491865.1	GCA_002362495.1	GCA_002491865.1	ok												0	0	0	False
GCA_007118845.1__GCA_007133475.1	GCA_007118845.1	GCA_007133475.1	ok	0.0	150.0	0.0	0.43368	0.56632	1419.0	1853.0	0.0	0.975	3008.0	0.9527	3272	11	423	False
GCA_007118845.1__GCA_018400995.1	GCA_007118845.1	GCA_018400995.1	ok	0.0	3.0	0.0	0.35294	0.35294	6.0	6.0	0.0	0.0	0.0	0.0	17	36	425	False
GCA_007133475.1__GCA_018400995.1	GCA_007133475.1	GCA_018400995.1	ok	0.0	3.0	0.0	0.36364	0.63636	4.0	7.0	0.0	0.0	0.0	0.0	11	35	422	False
GCA_016782245.1__GCA_016782265.1	GCA_016782245.1	GCA_016782265.1	ok	0.0	120.0	0.0	0.4989	0.4989	454.0	454.0	0.0	0.91	647.0	0.8477	910	29	97	False
GCA_902826075.1__GCF_009861625.1	GCA_902826075.1	GCF_009861625.1	ok	0.0	0.0	0.0	0.1	0.1	1.0	1.0	0.0	1.0	7.0	1.0	10	25	98	False
GCA_016782265.1__GCF_009861625.1	GCA_016782265.1	GCF_009861625.1	ok												0	0	0	False
GCA_018813945.1__GCA_903921315.1	GCA_018813945.1	GCA_903921315.1	ok	0.0	1.0	0.0	0.375	0.375	3.0	3.0	0.0	0.0	0.0	0.0	8	11	222	False
GCA_018813945.1__GCA_903896105.1	GCA_018813945.1	GCA_903896105.1	ok												0	0	0	False
GCA_903905525.1__GCA_903921315.1	GCA_903905525.1	GCA_903921315.1	ok	3.0	291.0	0.00185	0.49077	0.50923	798.0	828.0	0.0	0.7973	1223.0	0.8141	1626	13	168	False
GCA_903825795.1__GCA_903865455.1	GCA_903825795.1	GCA_903865455.1	ok	1.0	30.0	0.01754	0.38596	0.38596	22.0	22.0	0.0	0.0357	1.0	0.0909	57	19	1237	False
GCA_903825795.1__GCA_903830105.1	GCA_903825795.1	GCA_903830105.1	ok												0	0	0	False
GCA_903865455.1__GCA_903915355.1	GCA_903865455.1	GCA_903915355.1	ok	2.0	33.0	0.02899	0.49275	0.50725	34.0	35.0	0.0	0.5714	8.0	0.2143	69	23	1248	False
GCA_017482035.1__GCA_017536525.1	GCA_017482035.1	GCA_017536525.1	ok	0.0	2.0	0.0	0.06667	0.06667	1.0	1.0	0.0	0.8571	6.0	0.75	15	7	324	False
GCA_003560065.1__GCA_007129815.1	GCA_003560065.1	GCA_007129815.1	ok	0.0	133.0	0.0	0.3832	0.3832	876.0	876.0	0.0	0.9831	2032.0	0.9388	2286	8	249	False
GCA_003551025.1__GCA_007120875.1	GCA_003551025.1	GCA_007120875.1	ok												0	0	0	False
GCA_007128805.1__GCA_007129815.1	GCA_007128805.1	GCA_007129815.1	ok												0	0	0	False
GCF_000964665.1__GCF_009731545.1	GCF_000964665.1	GCF_009731545.1	ok	22.0	44.0	0.12941	0.31765	0.68235	54.0	116.0	0.0	1.0	170.0	0.7708	170	15	69	True
GCA_000964845.1__GCF_000277285.1	GCA_000964845.1	GCF_000277285.1	ok	3.0	7.0	0.125	0.45833	0.45833	11.0	11.0	0.0	0.9565	22.0	0.7308	24	90	80	False
GCF_000804525.1__GCF_000964665.1	GCF_000804525.1	GCF_000964665.1	ok	70.0	137.0	0.07099	0.47769	0.47769	471.0	471.0	0.0	0.9939	979.0	0.869	986	36	87	False
GCA_015265205.1__GCF_000318175.2	GCA_015265205.1	GCF_000318175.2	ok	0.0	18.0	0.0	0.5	0.5	16.0	16.0	0.0	0.1923	5.0	0.3077	32	19	883	False
GCA_015265205.1__GCF_000146365.1	GCA_015265205.1	GCF_000146365.1	ok	11.0	170.0	0.01654	0.48421	0.51579	322.0	343.0	0.0	0.7214	479.0	0.7463	665	18	789	False
GCA_015265205.1__GCF_000234135.1	GCA_015265205.1	GCF_000234135.1	ok	0.0	24.0	0.0	0.4958	0.4958	59.0	59.0	0.0	0.7456	85.0	0.7895	119	27	735	False
GCA_900544315.1__GCA_905196825.1	GCA_900544315.1	GCA_905196825.1	ok	0.0	2.0	0.0	0.5	0.5	8.0	8.0	0.0	0.5	3.0	0.7143	16	5	321	False
GCA_905187975.1__GCA_905212135.1	GCA_905187975.1	GCA_905212135.1	ok	0.0	10.0	0.0	0.26923	0.73077	7.0	19.0	0.0	0.8333	10.0	0.5	26	6	358	False
GCA_900544315.1__GCA_905204555.1	GCA_900544315.1	GCA_905204555.1	ok	0.0	2.0	0.0	0.3125	0.3125	5.0	5.0	0.0	0.4	2.0	0.6667	16	3	303	False
GCF_014201455.1__GCF_014640355.1	GCF_014201455.1	GCF_014640355.1	ok	12.0	36.0	0.33333	0.41667	0.58333	15.0	21.0	0.0	0.6452	20.0	0.2174	36	25	2087	False
GCA_017435435.1__GCA_017561385.1	GCA_017435435.1	GCA_017561385.1	ok	0.0	4.0	0.0	0.35417	0.64583	17.0	31.0	0.0	0.8125	13.0	0.8	48	42	274	False
GCA_002498705.1__GCA_017537385.1	GCA_002498705.1	GCA_017537385.1	ok												0	0	0	False
GCA_002497725.1__GCA_017537385.1	GCA_002497725.1	GCA_017537385.1	ok												0	0	0	False
GCA_902779045.1__GCA_902790365.1	GCA_902779045.1	GCA_902790365.1	ok	39.0	176.0	0.05166	0.49139	0.50861	371.0	384.0	0.0	0.9968	632.0	0.7711	755	39	817	False
GCA_902791265.1__GCA_902794225.1	GCA_902791265.1	GCA_902794225.1	ok	26.0	224.0	0.03812	0.38563	0.61437	263.0	419.0	0.0	0.683	433.0	0.6652	682	22	782	False
GCA_902790365.1__GCA_902791265.1	GCA_902790365.1	GCA_902791265.1	ok	14.0	213.0	0.02118	0.49168	0.50832	325.0	336.0	0.0	0.8565	394.0	0.6502	661	33	780	False
GCA_009836955.1__GCA_009837505.1	GCA_009836955.1	GCA_009837505.1	ok	0.0	6.0	0.0	0.35897	0.64103	14.0	25.0	0.0	0.2	1.0	0.4	39	20	713	False
GCA_009836955.1__GCA_009839875.1	GCA_009836955.1	GCA_009839875.1	ok	0.0	8.0	0.0	0.37778	0.62222	17.0	28.0	0.0	0.5	4.0	0.4667	45	74	783	False
GCA_009837505.1__GCA_009839875.1	GCA_009837505.1	GCA_009839875.1	ok	1.0	229.0	0.00075	0.48872	0.48872	650.0	650.0	0.0	0.8344	952.0	0.8114	1330	72	664	False
GCA_012515425.1__GCA_902794255.1	GCA_012515425.1	GCA_902794255.1	ok												0	0	0	False
GCA_902790455.1__GCA_902794255.1	GCA_902790455.1	GCA_902794255.1	ok	4.0	551.0	0.00094	0.46626	0.53374	1983.0	2270.0	0.0	0.9473	3526.0	0.8654	4253	62	1316	False
GCA_017542865.1__GCA_902790455.1	GCA_017542865.1	GCA_902790455.1	ok	9.0	148.0	0.01982	0.46035	0.46035	209.0	209.0	0.0	0.5603	158.0	0.5556	454	85	1334	False
GCF_000526855.1__GCF_004365505.1	GCF_000526855.1	GCF_004365505.1	ok												0	0	0	False
GCF_000526855.1__GCF_002930185.1	GCF_000526855.1	GCF_002930185.1	ok	0.0	3.0	0.0	0.27273	0.27273	3.0	3.0	0.0	0.7143	5.0	0.625	11	17	43	False
GCA_003013295.1__GCF_000526855.1	GCA_003013295.1	GCF_000526855.1	ok	0.0	23.0	0.0	0.40805	0.59195	71.0	103.0	0.0	0.9934	151.0	0.8678	174	15	39	False
GCA_900119415.1__GCF_000471705.1	GCA_900119415.1	GCF_000471705.1	ok	1.0	59.0	0.00769	0.46154	0.46154	60.0	60.0	0.0	0.3556	32.0	0.4158	130	54	1200	False
GCA_900119415.1__GCF_000649045.1	GCA_900119415.1	GCF_000649045.1	ok	0.0	47.0	0.0	0.48684	0.51316	74.0	78.0	0.0	0.5579	53.0	0.5648	152	61	1162	False
GCF_001078275.1__GCF_001548485.1	GCF_001078275.1	GCF_001548485.1	ok	9.0	91.0	0.00608	0.49797	0.50203	737.0	743.0	0.0	0.9993	1407.0	0.9389	1480	38	1155	False
GCF_003626835.1__GCF_900299475.1	GCF_003626835.1	GCF_900299475.1	ok	0.0	2.0	0.0	0.41176	0.58824	7.0	10.0	0.0	0.25	1.0	0.6	17	16	245	False
GCF_002924285.1__GCF_900089995.1	GCF_002924285.1	GCF_900089995.1	ok	0.0	15.0	0.0	0.33333	0.66667	10.0	20.0	0.0	0.2381	5.0	0.2857	30	28	253	False
GCF_014651355.1__GCF_900312735.1	GCF_014651355.1	GCF_900312735.1	ok	0.0	4.0	0.0	0.25	0.75	5.0	15.0	0.0	0.6	6.0	0.6364	20	37	235	False
GCA_002351105.1__GCA_902788075.1	GCA_002351105.1	GCA_902788075.1	ok	0.0	10.0	0.0	0.42478	0.57522	96.0	130.0	0.0	0.9344	171.0	0.9468	226	10	290	False
GCA_002351105.1__GCA_902794375.1	GCA_002351105.1	GCA_902794375.1	ok	2.0	150.0	0.00121	0.42866	0.42866	706.0	706.0	0.0	0.9254	1414.0	0.9046	1647	14	244	False
GCA_902788075.1__GCA_902794375.1	GCA_902788075.1	GCA_902794375.1	ok	0.0	0.0	0.0	0.30769	0.30769	4.0	4.0	0.0	1.0	5.0	1.0	13	16	278	False
GCF_015143515.1__GCF_900239305.1	GCF_015143515.1	GCF_900239305.1	ok	1.0	20.0	0.00213	0.39787	0.60213	187.0	283.0	0.0	0.963	442.0	0.9567	470	20	144	False
GCF_015143375.1__GCF_900239305.1	GCF_015143375.1	GCF_900239305.1	ok	3.0	14.0	0.00605	0.41532	0.41532	206.0	206.0	0.0	0.9856	479.0	0.9714	496	13	141	False
GCF_900129475.1__GCF_902705515.1	GCF_900129475.1	GCF_902705515.1	ok	0.0	4.0	0.0	0.33333	0.66667	3.0	6.0	0.0	0.6667	2.0	0.4286	9	41	142	False
GCA_900555455.1__GCF_900096675.1	GCA_900555455.1	GCF_900096675.1	ok	5.0	50.0	0.02488	0.38806	0.38806	78.0	78.0	0.0	0.88	132.0	0.7238	201	23	378	False
GCA_900555455.1__GCA_900755125.1	GCA_900555455.1	GCA_900755125.1	ok	1.0	77.0	0.001	0.38806	0.61194	390.0	615.0	0.0	0.9739	895.0	0.921	1005	14	405	False
GCF_000686105.1__GCF_900096675.1	GCF_000686105.1	GCF_900096675.1	ok	16.0	145.0	0.00353	0.45008	0.45008	2042.0	2042.0	0.0	1.0	4422.0	0.9681	4537	70	433	False
GCF_002754815.1__GCF_003611975.1	GCF_002754815.1	GCF_003611975.1	ok	6.0	55.0	0.09375	0.48438	0.48438	31.0	31.0	0.0	1.0	17.0	0.1667	64	173	1480	False
GCA_018372175.1__GCF_003611975.1	GCA_018372175.1	GCF_003611975.1	ok	7.0	39.0	0.1129	0.45161	0.45161	28.0	28.0	0.0	0.8889	16.0	0.2041	62	100	1464	False
GCF_002754815.1__GCF_017355755.1	GCF_002754815.1	GCF_017355755.1	ok	34.0	82.0	0.60714	0.46429	0.46429	26.0	26.0	0.0	1.0	41.0	0.0787	56	145	1292	False
GCA_018674785.1__GCA_018692035.1	GCA_018674785.1	GCA_018692035.1	ok	1.0	145.0	0.00047	0.49226	0.50774	1049.0	1082.0	0.0	0.9485	1933.0	0.9304	2131	7	204	False
GCA_018674785.1__GCA_905478255.1	GCA_018674785.1	GCA_905478255.1	ok	0.0	125.0	0.0	0.41519	0.41519	235.0	235.0	0.0	0.8392	360.0	0.7505	566	11	221	False
GCA_018692035.1__GCA_905478255.1	GCA_018692035.1	GCA_905478255.1	ok	3.0	123.0	0.00519	0.4654	0.4654	269.0	269.0	0.0	0.9176	401.0	0.7675	578	14	207	False
GCA_001787485.1__GCA_002771435.1	GCA_001787485.1	GCA_002771435.1	ok	0.0	1.0	0.0	0.5	0.5	2.0	2.0	0.0	0.0	0.0	0.0	4	2	217	False
GCA_900549165.1__GCA_905187465.1	GCA_900549165.1	GCA_905187465.1	ok	0.0	2.0	0.0	0.30769	0.69231	4.0	9.0	0.0	0.5	2.0	0.5	13	5	73	False
GCA_900549165.1__GCA_905207875.1	GCA_900549165.1	GCA_905207875.1	ok	0.0	89.0	0.0	0.42938	0.57062	152.0	202.0	0.0	0.9688	217.0	0.711	354	5	55	False
GCA_905187465.1__GCA_905210325.1	GCA_905187465.1	GCA_905210325.1	ok												0	0	0	False
GCF_004522065.1__GCF_014212025.1	GCF_004522065.1	GCF_014212025.1	ok	28.0	61.0	0.33735	0.39759	0.39759	33.0	33.0	0.0	0.9747	77.0	0.4455	83	14	1329	False
GCA_002324865.1__GCF_014164605.1	GCA_002324865.1	GCF_014164605.1	ok	21.0	60.0	0.26923	0.42308	0.42308	33.0	33.0	0.0	0.76	57.0	0.3878	78	23	1588	False
GCF_003813845.1__GCF_009828935.1	GCF_003813845.1	GCF_009828935.1	ok	39.0	104.0	0.16596	0.42553	0.57447	100.0	135.0	0.0	0.976	203.0	0.6119	235	23	1937	False
GCA_002709465.1__GCA_009711585.1	GCA_002709465.1	GCA_009711585.1	ok	0.0	5.0	0.0	0.3125	0.3125	5.0	5.0	0.0	0.0	0.0	0.4444	16	104	439	False
GCF_001611695.1__GCF_009846745.1	GCF_001611695.1	GCF_009846745.1	ok	12.0	121.0	0.01498	0.46442	0.53558	372.0	429.0	0.0	0.959	679.0	0.8468	801	40	747	False
GCF_000475295.1__GCF_001611695.1	GCF_000475295.1	GCF_001611695.1	ok	0.0	4.0	0.0	0.36	0.36	9.0	9.0	0.0	0.5833	7.0	0.6923	25	34	767	False
GCF_013740875.1__GCF_014103415.1	GCF_013740875.1	GCF_014103415.1	ok	25.0	53.0	0.04655	0.16574	0.16574	89.0	89.0	0.0	0.9981	531.0	0.9052	537	126	735	False
GCF_016505465.1__GCF_016505545.1	GCF_016505465.1	GCF_016505545.1	ok	13.0	40.0	0.02016	0.26202	0.73798	169.0	476.0	0.0	0.9888	618.0	0.938	645	8	643	False
GCA_015134625.1__GCF_016893705.1	GCA_015134625.1	GCF_016893705.1	ok	3.0	6.0	0.00067	0.02258	0.97742	101.0	4372.0	0.0	1.0	4473.0	0.9987	4473	107	650	True
GCA_002389745.1__GCA_018267415.1	GCA_002389745.1	GCA_018267415.1	ok	3.0	34.0	0.03191	0.47872	0.47872	45.0	45.0	0.0	0.8333	30.0	0.4603	94	18	448	False
GCA_002389745.1__GCA_903888635.1	GCA_002389745.1	GCA_903888635.1	ok												0	0	0	False
GCA_018267415.1__GCA_903888635.1	GCA_018267415.1	GCA_903888635.1	ok												0	0	0	False
GCA_008672715.1__GCA_905210265.1	GCA_008672715.1	GCA_905210265.1	ok	0.0	7.0	0.0	0.39024	0.60976	16.0	25.0	0.0	0.5	2.0	0.3636	41	4	504	False
GCA_002437365.1__GCA_008668735.1	GCA_002437365.1	GCA_008668735.1	ok												0	0	0	False
GCA_008672715.1__GCA_905201855.1	GCA_008672715.1	GCA_905201855.1	ok	0.0	42.0	0.0	0.4943	0.5057	130.0	133.0	0.0	0.8386	187.0	0.8213	263	12	469	False
GCA_002868805.1__GCA_007713585.1	GCA_002868805.1	GCA_007713585.1	ok	0.0	8.0	0.0	0.26829	0.73171	11.0	30.0	0.0	0.9231	24.0	0.75	41	11	632	False
GCA_900768895.1__GCA_904420425.1	GCA_900768895.1	GCA_904420425.1	ok												0	0	0	False
GCA_017888575.1__GCA_904420425.1	GCA_017888575.1	GCA_904420425.1	ok	2.0	204.0	0.00097	0.47753	0.52247	988.0	1081.0	0.0	0.9438	1763.0	0.8969	2069	26	243	False
GCF_004564865.1__GCF_014518405.1	GCF_004564865.1	GCF_014518405.1	ok	0.0	5.0	0.0	0.21739	0.78261	5.0	18.0	0.0	0.8182	9.0	0.6875	23	11	147	False
GCF_001438765.1__GCF_014518405.1	GCF_001438765.1	GCF_014518405.1	ok	2.0	84.0	0.00106	0.46784	0.53216	880.0	1001.0	0.0	0.9922	1784.0	0.955	1881	23	153	False
GCF_004565005.1__GCF_014518405.1	GCF_004565005.1	GCF_014518405.1	ok	0.0	5.0	0.0	0.40909	0.40909	9.0	9.0	0.0	0.7778	7.0	0.6429	22	11	154	False
GCA_012032195.1__GCF_014695925.1	GCA_012032195.1	GCF_014695925.1	ok	0.0	19.0	0.0	0.46939	0.53061	23.0	26.0	0.0	0.0	0.0	0.0	49	60	1005	False
GCA_004293745.1__GCF_015207295.1	GCA_004293745.1	GCF_015207295.1	ok	1.0	33.0	0.00917	0.45872	0.54128	50.0	59.0	0.0	0.2941	10.0	0.3529	109	81	675	False
GCF_014695525.1__GCF_015207345.1	GCF_014695525.1	GCF_015207345.1	ok	31.0	164.0	0.08493	0.47671	0.52329	174.0	191.0	0.0	0.8279	202.0	0.5233	365	63	840	False
GCA_900767535.1__GCA_905210065.1	GCA_900767535.1	GCA_905210065.1	ok	0.0	30.0	0.0	0.47917	0.47917	23.0	23.0	0.0	0.9286	13.0	0.3182	48	3	180	False
GCA_900767535.1__GCA_905212825.1	GCA_900767535.1	GCA_905212825.1	ok	2.0	19.0	0.00207	0.28808	0.28808	278.0	278.0	0.0	0.9979	948.0	0.9803	965	5	157	False
GCA_905210065.1__GCA_905212825.1	GCA_905210065.1	GCA_905212825.1	ok	0.0	26.0	0.0	0.49057	0.49057	26.0	26.0	0.0	0.3171	13.0	0.381	53	2	181	False
GCA_002494585.1__GCA_002508625.1	GCA_002494585.1	GCA_002508625.1	ok	3.0	27.0	0.00222	0.49556	0.50444	670.0	682.0	0.0	0.9888	1328.0	0.98	1352	3	221	False
GCA_002494945.1__GCA_002502765.1	GCA_002494945.1	GCA_002502765.1	ok	0.0	66.0	0.0	0.33048	0.33048	347.0	347.0	0.0	0.9412	945.0	0.935	1050	3	187	False
GCA_002494945.1__GCA_002508625.1	GCA_002494945.1	GCA_002508625.1	ok	0.0	46.0	0.0	0.26531	0.26531	78.0	78.0	0.0	0.8084	232.0	0.8397	294	1	201	False
GCA_903833345.1__GCA_903921545.1	GCA_903833345.1	GCA_903921545.1	ok	1.0	234.0	0.00117	0.47664	0.47664	408.0	408.0	0.0	0.5694	320.0	0.6303	856	20	123	False
GCA_903825025.1__GCA_903838545.1	GCA_903825025.1	GCA_903838545.1	ok	2.0	29.0	0.00092	0.34855	0.34855	756.0	756.0	0.0	0.9933	2086.0	0.9863	2169	14	161	False
GCA_903825025.1__GCA_903833345.1	GCA_903825025.1	GCA_903833345.1	ok	0.0	0.0	0.0	0.375	0.625	3.0	5.0	0.0	0.0	0.0	1.0	8	11	138	False
GCA_003519345.1__GCA_910595815.1	GCA_003519345.1	GCA_910595815.1	ok	0.0	21.0	0.0	0.39437	0.39437	28.0	28.0	0.0	0.1944	7.0	0.4474	71	2	69	False
GCA_002365295.1__GCA_910595815.1	GCA_002365295.1	GCA_910595815.1	ok	0.0	23.0	0.0	0.35616	0.64384	26.0	47.0	0.0	0.25	9.0	0.439	73	2	66	False
GCA_002365295.1__GCA_003519345.1	GCA_002365295.1	GCA_003519345.1	ok	0.0	68.0	0.0	0.40325	0.59675	273.0	404.0	0.0	0.9213	515.0	0.8861	677	0	65	False
GCF_016863355.1__GCF_016863375.1	GCF_016863355.1	GCF_016863375.1	ok	13.0	87.0	0.04833	0.36431	0.36431	98.0	98.0	0.0	0.8143	171.0	0.6561	269	47	1704	False
GCF_016863355.1__GCF_016863415.1	GCF_016863355.1	GCF_016863415.1	ok	38.0	148.0	0.00946	0.48022	0.48022	1930.0	1930.0	0.0	0.9876	3907.0	0.9632	4019	17	1613	False
GCF_016863375.1__GCF_016863415.1	GCF_016863375.1	GCF_016863415.1	ok	9.0	67.0	0.03435	0.4771	0.5229	125.0	137.0	0.0	0.8073	176.0	0.7265	262	48	1683	False
GCA_903938135.1__GCF_016583725.1	GCA_903938135.1	GCF_016583725.1	ok	2.0	43.0	0.01869	0.35514	0.64486	38.0	69.0	0.0	0.2623	16.0	0.3857	107	75	2414	False
GCA_903955605.1__GCF_011065555.1	GCA_903955605.1	GCF_011065555.1	ok	3.0	67.0	0.02564	0.45299	0.54701	53.0	64.0	0.0	0.3301	34.0	0.3738	117	42	2103	False
GCF_011365705.1__GCF_016583525.1	GCF_011365705.1	GCF_016583525.1	ok	19.0	138.0	0.00818	0.48019	0.51981	1115.0	1207.0	0.0	0.9946	2216.0	0.9409	2322	48	2061	False
GCA_009838785.1__GCA_009840205.1	GCA_009838785.1	GCA_009840205.1	ok	7.0	91.0	0.00261	0.43657	0.43657	1170.0	1170.0	0.0	0.995	2599.0	0.9661	2680	13	1119	False
GCA_009842435.1__GCA_009844385.1	GCA_009842435.1	GCA_009844385.1	ok	7.0	275.0	0.0045	0.4704	0.5296	731.0	823.0	0.0	0.8038	1217.0	0.8205	1554	17	1140	False
GCA_009843175.1__GCA_009844385.1	GCA_009843175.1	GCA_009844385.1	ok	4.0	52.0	0.00158	0.33465	0.33465	849.0	849.0	0.0	0.994	2482.0	0.9794	2537	12	1123	False
GCA_014846845.1__GCA_900545235.1	GCA_014846845.1	GCA_900545235.1	ok	3.0	19.0	0.08333	0.22222	0.77778	8.0	28.0	0.0	0.5556	10.0	0.2692	36	99	282	False
GCA_003150995.1__GCA_900549395.1	GCA_003150995.1	GCA_900549395.1	ok	0.0	5.0	0.0	0.42857	0.57143	6.0	8.0	0.0	0.5	1.0	0.2857	14	256	310	False
GCA_905206495.1__GCA_905209115.1	GCA_905206495.1	GCA_905209115.1	ok	0.0	4.0	0.0	0.22222	0.22222	2.0	2.0	0.0	0.0	0.0	0.0	9	19	469	False
GCA_017433555.1__GCA_902764955.1	GCA_017433555.1	GCA_902764955.1	ok	0.0	7.0	0.0	0.40816	0.40816	20.0	20.0	0.0	0.3571	5.0	0.5625	49	11	942	False
GCA_902761385.1__GCA_902789215.1	GCA_902761385.1	GCA_902789215.1	ok	1.0	16.0	0.025	0.45	0.55	18.0	22.0	0.0	0.0952	2.0	0.2727	40	24	989	False
GCA_017433555.1__GCA_902761385.1	GCA_017433555.1	GCA_902761385.1	ok	0.0	4.0	0.0	0.46809	0.53191	22.0	25.0	0.0	0.6316	12.0	0.7895	47	19	911	False
GCA_902782605.1__GCF_002251185.1	GCA_902782605.1	GCF_002251185.1	ok												0	0	0	False
GCA_018064125.1__GCA_905203615.1	GCA_018064125.1	GCA_905203615.1	ok	0.0	0.0	0.0	0.07143	0.07143	1.0	1.0	0.0	1.0	12.0	1.0	14	17	335	False
GCA_017934465.1__GCA_902758125.1	GCA_017934465.1	GCA_902758125.1	ok												0	0	0	False
GCF_001717525.2__GCF_001938785.1	GCF_001717525.2	GCF_001938785.1	ok	0.0	1.0	0.0	0.33333	0.33333	1.0	1.0	0.0	1.0	1.0	0.5	3	179	654	False
GCA_002890575.1__GCF_001938785.1	GCA_002890575.1	GCF_001938785.1	ok	0.0	0.0	0.0	0.11111	0.88889	1.0	8.0	0.0	0.6667	2.0	1.0	9	121	692	False
GCA_002890635.1__GCF_002529295.1	GCA_002890635.1	GCF_002529295.1	ok	0.0	1.0	0.0	0.41667	0.41667	5.0	5.0	0.0	0.8333	5.0	0.8333	12	109	694	False
GCA_002167695.1__GCA_002308375.1	GCA_002167695.1	GCA_002308375.1	ok	5.0	90.0	0.00264	0.47012	0.47012	889.0	889.0	0.0	0.9927	1780.0	0.9517	1891	50	369	False
GCA_002308375.1__GCA_003533765.1	GCA_002308375.1	GCA_003533765.1	ok	0.0	11.0	0.0	0.37815	0.37815	45.0	45.0	0.0	0.8143	57.0	0.8608	119	0	463	False
GCA_002308375.1__GCA_016778885.1	GCA_002308375.1	GCA_016778885.1	ok	0.0	2.0	0.0	0.13333	0.13333	2.0	2.0	0.0	0.6667	6.0	0.8	15	1	447	False
GCA_018377415.1__GCA_904420415.1	GCA_018377415.1	GCA_904420415.1	ok												0	0	0	False
GCA_018370375.1__GCA_904419465.1	GCA_018370375.1	GCA_904419465.1	ok												0	0	0	False
GCA_018377415.1__GCF_900143195.1	GCA_018377415.1	GCF_900143195.1	ok	0.0	2.0	0.0	0.375	0.625	3.0	5.0	0.0	0.0	0.0	0.0	8	28	827	False
GCA_002409665.1__GCA_017526205.1	GCA_002409665.1	GCA_017526205.1	ok												0	0	0	False
GCA_017534685.1__GCA_905233395.1	GCA_017534685.1	GCA_905233395.1	ok	91.0	227.0	0.27492	0.4713	0.4713	156.0	156.0	0.0	0.8647	262.0	0.4367	331	42	979	False
GCA_017428605.1__GCA_902798725.1	GCA_017428605.1	GCA_902798725.1	ok	279.0	619.0	0.13099	0.4784	0.4784	1019.0	1019.0	0.0	0.9736	2029.0	0.7389	2130	46	1050	False
GCA_903828905.1__GCA_903897385.1	GCA_903828905.1	GCA_903897385.1	ok	0.0	65.0	0.0	0.45794	0.45794	98.0	98.0	0.0	0.6538	34.0	0.3981	214	21	1610	False
GCA_009693915.1__GCA_019246415.1	GCA_009693915.1	GCA_019246415.1	ok	0.0	2.0	0.0	0.47619	0.52381	10.0	11.0	0.0	0.0	0.0	0.3333	21	34	847	False
GCA_017304225.1__GCA_903921045.1	GCA_017304225.1	GCA_903921045.1	ok	2.0	27.0	0.04651	0.46512	0.53488	20.0	23.0	0.0	0.8571	6.0	0.1562	43	38	1747	False
GCA_014869765.1__GCA_902760745.1	GCA_014869765.1	GCA_902760745.1	ok	0.0	6.0	0.0	0.45	0.55	9.0	11.0	0.0	0.25	1.0	0.1429	20	12	775	False
GCA_014869825.1__GCA_902754915.1	GCA_014869825.1	GCA_902754915.1	ok	0.0	2.0	0.0	0.5	0.5	5.0	5.0	0.0	0.0	0.0	0.3333	10	12	647	False
GCA_900554785.1__GCA_905208615.1	GCA_900554785.1	GCA_905208615.1	ok	0.0	13.0	0.0	0.4375	0.5625	14.0	18.0	0.0	0.0	0.0	0.2778	32	19	777	False
GCA_001509275.1__GCA_018059745.1	GCA_001509275.1	GCA_018059745.1	ok	0.0	2.0	0.0	0.4375	0.4375	7.0	7.0	0.0	0.0	0.0	0.3333	16	14	249	False
GCA_002441215.1__GCA_018056495.1	GCA_002441215.1	GCA_018056495.1	ok	0.0	3.0	0.0	0.375	0.375	9.0	9.0	0.0	0.0	0.0	0.5714	24	14	273	False
GCA_018056495.1__GCA_018059745.1	GCA_018056495.1	GCA_018059745.1	ok	0.0	43.0	0.0	0.48232	0.51768	1282.0	1376.0	0.0	0.9949	2526.0	0.9833	2658	27	320	False
GCA_010672105.1__GCF_001942475.1	GCA_010672105.1	GCF_001942475.1	ok	205.0	544.0	0.14138	0.45034	0.45034	653.0	653.0	0.0	0.8571	1236.0	0.6611	1450	241	536	False
GCA_010672005.1__GCA_010692305.1	GCA_010672005.1	GCA_010692305.1	ok	190.0	770.0	0.10383	0.46448	0.46448	850.0	850.0	0.0	0.8463	1156.0	0.5703	1830	418	540	False
GCA_010672265.1__GCA_010692305.1	GCA_010672265.1	GCA_010692305.1	ok	147.0	664.0	0.10166	0.44606	0.44606	645.0	645.0	0.0	0.9735	993.0	0.5614	1446	282	529	False
