dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	pairid
1916	1411	944	0.2631853785900783	GCF_900188005.1__GCF_016862395.1
1178	809	645	0.3126593033135089	GCF_900188025.1__GCF_900112815.1
1603	200	1198	0.8751560549313359	GCF_900188105.1__GCF_006547145.1
1505	1024	738	0.3191489361702128	GCF_900188105.1__GCF_008327685.1
2082	1495	1023	0.2815953868332532	GCF_900188105.1__GCF_014648675.1
1859	1321	928	0.2890204520990312	GCF_900188105.1__GCF_900115095.1
1299	235	819	0.8189522342064715	GCF_900188185.1__GCA_900078365.1
1129	777	580	0.3111702127659574	GCF_900188205.1__GCF_900115395.1
1246	866	604	0.3044176706827309	GCF_900188205.1__GCF_900115505.1
1167	647	719	0.4451114922813036	GCF_900188205.1__GCF_900129495.1
863	597	495	0.3074245939675174	GCF_900188225.1__GCA_016218665.1
665	463	338	0.3027108433734939	GCF_900188245.1__GCF_900156785.1
647	421	359	0.348297213622291	GCF_900188295.1__GCF_014642735.1
651	99	605	0.8476923076923077	GCF_900188315.1__GCF_001045555.1
628	343	343	0.4529505582137161	GCF_900188315.1__GCF_002744735.1
603	23	575	0.9617940199335548	GCF_900188315.1__GCF_003441595.1
461	153	332	0.6673913043478261	GCF_900188315.1__GCF_009617755.1
510	278	300	0.4538310412573674	GCF_900188315.1__GCF_018860425.1
2418	1791	1186	0.2589987587918908	GCF_900188345.1__GCF_900113865.1
1322	116	1109	0.9121877365632096	GCF_900188375.1__GCF_000025345.1
1311	858	717	0.3450381679389313	GCF_900188375.1__GCF_900102745.1
1234	799	605	0.3519870235198702	GCF_900188375.1__GCF_900111455.1
1334	890	709	0.3323330832708177	GCF_900188375.1__GCF_900115505.1
1321	974	640	0.2621212121212121	GCF_900188375.1__GCF_900143215.1
606	112	451	0.8148760330578513	GCF_900188425.1__GCF_002237555.1
614	19	589	0.9690048939641108	GCF_900188435.1__GCF_003441595.1
2146	1571	1043	0.2675990675990676	GCF_900188445.1__GCF_001552135.1
1794	1225	928	0.316787506971556	GCF_900188445.1__GCF_001552195.1
1301	163	935	0.8746153846153846	GCF_900188445.1__GCF_013364275.1
1146	823	564	0.2812227074235808	GCF_900188455.1__GCF_000425805.1
1345	525	949	0.609375	GCF_900188455.1__GCF_009932335.1
1715	1222	933	0.2870478413068844	GCF_900188485.1__GCF_016862515.1
1790	1317	910	0.2638345444382336	GCF_900188485.1__GCF_016862555.1
1485	792	814	0.4663072776280323	GCF_900188485.1__GCF_900107455.1
832	595	386	0.2839951865222623	GCF_900196725.1__GCA_902386135.1
464	107	316	0.7688984881209503	GCF_900198405.1__GCF_000259255.1
447	136	315	0.695067264573991	GCF_900198405.1__GCF_000259275.1
816	595	388	0.2699386503067484	GCF_900198625.1__GCF_900198365.1
600	219	460	0.6343906510851419	GCF_900198835.1__GCF_000151205.2
475	78	328	0.8354430379746836	GCF_900198835.1__GCF_000585495.1
528	84	373	0.8406072106261859	GCF_900198835.1__GCF_000769655.1
1296	978	636	0.2447876447876448	GCF_900199205.1__GCF_000716875.1
2428	1721	1261	0.2908941079522044	GCF_900199205.1__GCF_000718025.1
2471	1866	1182	0.2445344129554656	GCF_900199205.1__GCF_000719695.1
2050	1498	1019	0.2689116642264519	GCF_900199205.1__GCF_000719705.1
2052	247	1503	0.8795709410043882	GCF_900199205.1__GCF_001625365.1
1999	1439	1021	0.2797797797797797	GCF_900199205.1__GCF_001905545.1
2350	1755	1163	0.2528735632183908	GCF_900199205.1__GCF_014596465.1
2024	1488	942	0.2644587246663371	GCF_900199205.1__GCF_014656195.1
1218	69	790	0.9433032046014792	GCF_900199375.1__GCA_900170005.1
1076	29	665	0.9730232558139534	GCF_900199375.1__GCF_000210055.1
1744	1293	884	0.2581755593803786	GCF_900199455.1__GCA_017306585.1
1763	1216	881	0.3098751418842225	GCF_900199455.1__GCF_000503055.1
1099	235	792	0.7859744990892532	GCF_900199455.1__GCF_002356515.1
1798	1223	1006	0.3194212576516416	GCF_900199455.1__GCF_900115245.1
413	322	206	0.2184466019417476	GCF_900199495.1__GCA_018374635.1
987	162	849	0.8356997971602433	GCF_900199725.1__GCF_001420595.1
1061	781	544	0.2632075471698113	GCF_900199725.1__GCF_001439605.1
541	357	287	0.3388888888888889	GCF_900200035.1__GCF_001598695.1
958	110	917	0.8850574712643678	GCF_900200035.1__GCF_006711645.1
925	55	911	0.9404761904761904	GCF_900200035.1__GCF_014298075.1
935	690	452	0.2612419700214132	GCF_900200035.1__GCF_900978845.1
699	423	362	0.3939828080229226	GCF_900205925.1__GCF_016908015.1
688	429	351	0.3755458515283842	GCF_900205925.1__GCF_900185645.1
748	90	631	0.8795180722891567	GCF_900205965.1__GCA_017084465.1
714	520	351	0.270687237026648	GCF_900205965.1__GCF_013036995.1
721	118	502	0.8361111111111111	GCF_900207575.1__GCA_017599285.1
833	170	551	0.7956730769230769	GCF_900207575.1__GCF_002407205.1
934	680	470	0.2711682743837085	GCF_900209925.1__GCF_000173975.1
1272	911	655	0.2832415420928402	GCF_900215145.1__GCF_010686765.1
1406	961	766	0.3160142348754449	GCF_900215145.1__GCF_900103785.1
1361	921	671	0.3227941176470588	GCF_900215145.1__GCF_900104025.1
1371	1024	664	0.2525547445255475	GCF_900215145.1__GCF_900107105.1
1332	886	749	0.3343350864012021	GCF_900215145.1__GCF_900111455.1
2463	1836	1258	0.2542648253452477	GCF_900215205.1__GCF_016862115.1
249	57	193	0.7701612903225806	GCF_900215215.1__GCF_000025865.1
269	59	194	0.7798507462686567	GCF_900215215.1__GCF_002761295.1
1290	222	903	0.8277734678044997	GCF_900215245.1__GCF_000292795.1
1137	733	664	0.3547535211267606	GCF_900215245.1__GCF_001439815.1
504	42	219	0.9165009940357852	GCF_900215245.1__GCF_001647715.1
1221	135	860	0.889344262295082	GCF_900215245.1__GCF_003352185.1
1256	155	858	0.8764940239043825	GCF_900215245.1__GCF_003352875.1
1037	62	529	0.9401544401544402	GCF_900215245.1__GCF_003852235.1
1043	76	467	0.927063339731286	GCF_900215245.1__GCF_009834565.1
1207	858	603	0.2885572139303483	GCF_900215245.1__GCF_013359595.1
1020	696	473	0.3169774288518154	GCF_900215245.1__GCF_014851685.1
1020	689	467	0.323846908734053	GCF_900215245.1__GCF_015461805.1
1181	757	705	0.3584745762711864	GCF_900215245.1__GCF_902498065.1
713	449	383	0.3693820224719101	GCF_900215315.1__GCF_019100565.1
1096	774	564	0.2931506849315068	GCF_900215325.1__GCA_002394865.1
1168	868	581	0.2562125107112254	GCF_900215325.1__GCA_902776765.1
1138	762	580	0.3298153034300791	GCF_900215325.1__GCA_902779055.1
1066	788	539	0.260093896713615	GCF_900215325.1__GCA_902791475.1
967	89	550	0.9078674948240164	GCF_900215325.1__GCF_000146505.1
895	538	487	0.3982102908277405	GCF_900215325.1__GCF_002210425.1
887	312	538	0.6478555304740407	GCF_900215325.1__GCF_900177805.1
738	508	353	0.310719131614654	GCF_900215375.1__GCA_902706205.1
388	24	310	0.937984496124031	GCF_900215625.1__GCF_019056395.1
393	80	251	0.7959183673469388	GCF_900215625.1__GCF_900162685.1
267	76	217	0.7142857142857143	GCF_900215725.1__GCF_900120165.1
1066	651	535	0.3887323943661972	GCF_900218015.1__GCF_003226555.1
1749	1238	922	0.2917620137299771	GCF_900218015.1__GCF_003591005.1
1102	92	679	0.916439600363306	GCF_900218015.1__GCF_013415845.1
350	51	223	0.8538681948424068	GCF_900218035.1__GCF_000703005.1
699	171	535	0.7550143266475644	GCF_900218065.1__GCF_001658005.1
815	573	408	0.2960687960687961	GCF_900220965.1__GCF_000772945.1
498	360	242	0.2756539235412475	GCF_900220975.1__GCF_013378445.1
919	26	807	0.971677559912854	GCF_900220985.1__GCF_902498795.1
445	260	249	0.4144144144144144	GCF_900220995.1__GCF_900142805.1
594	373	319	0.3709949409780776	GCF_900221005.1__GCA_900102115.1
1150	862	583	0.2497824194952131	GCF_900221005.1__GCF_005222955.1
825	411	357	0.5012135922330097	GCF_900221005.1__GCF_016612865.1
405	198	232	0.5099009900990099	GCF_900221025.1__GCF_000821045.2
878	654	429	0.2542759407069556	GCF_900230185.1__GCF_900116445.1
891	28	878	0.9685393258426966	GCF_900230215.1__GCA_900100325.1
1532	104	1063	0.9320705421293272	GCF_900230225.1__GCA_000024525.1
916	683	451	0.253551912568306	GCF_900230285.1__GCA_902805535.1
1081	51	979	0.9527777777777776	GCF_900230285.1__GCF_013410015.1
1144	830	542	0.273840769903762	GCF_900230285.1__GCF_900112815.1
1128	820	564	0.2724046140195209	GCF_900230285.1__GCF_900188025.1
288	149	167	0.4808362369337979	GCF_900232945.1__GCF_900120405.1
1110	819	553	0.2614968440036068	GCF_900232995.1__GCF_002101845.1
1948	1408	973	0.2768361581920904	GCF_900234795.1__GCF_001425465.1
1442	1083	679	0.2484385843164469	GCF_900234795.1__GCF_014199985.1
1849	1307	932	0.2927489177489177	GCF_900234795.1__GCF_900114375.1
1922	1407	939	0.2675689744924518	GCF_900236475.1__GCA_014650475.1
1868	133	1796	0.9287627209426887	GCF_900236475.1__GCF_000444875.1
2109	1507	1177	0.2851043643263757	GCF_900236475.1__GCF_000746395.1
1995	181	1879	0.9092276830491476	GCF_900236475.1__GCF_000761215.1
2470	1795	1245	0.2729850141757797	GCF_900236475.1__GCF_001270495.1
2036	1494	962	0.2658476658476658	GCF_900236475.1__GCF_001514125.1
1514	194	1334	0.8717779246530073	GCF_900236475.1__GCF_003330845.1
1499	176	1310	0.8825100133511349	GCF_900236475.1__GCF_004803895.1
2035	1434	1030	0.2949852507374632	GCF_900236475.1__GCF_014203595.1
1532	130	616	0.9150881776616592	GCF_900236475.1__GCF_014205055.1
1522	1014	878	0.3333333333333333	GCF_900236475.1__GCF_014651075.1
2320	1637	1209	0.2940922811556705	GCF_900236475.1__GCF_015163075.1
437	310	210	0.2889908256880734	GCF_900239345.1__GCF_900239185.1
457	291	215	0.3618421052631578	GCF_900239345.1__GCF_900239495.1
717	500	391	0.3016759776536313	GCF_900239505.1__GCF_900239185.1
907	641	436	0.2924944812362031	GCF_900239935.1__GCA_007988745.1
787	490	480	0.3765903307888041	GCF_900239935.1__GCF_014905615.1
535	351	266	0.3426966292134831	GCF_900239935.1__GCF_018100985.1
195	2	125	0.9896907216494846	GCF_900239945.1__GCF_000007205.1
184	66	181	0.639344262295082	GCF_900239945.1__GCF_002817655.1
105	2	48	0.9807692307692308	GCF_900239975.1__GCF_000007605.1
138	3	135	0.978102189781022	GCF_900239975.1__GCF_000009945.1
146	2	73	0.986206896551724	GCF_900239975.1__GCF_000204255.1
154	0	84	1.0	GCF_900239975.1__GCF_002895085.1
61	7	23	0.8833333333333333	GCF_900239975.1__GCF_018343815.1
136	25	92	0.8148148148148149	GCF_900239975.1__GCF_900634605.1
571	433	272	0.2403508771929824	GCF_900240265.1__GCA_900770275.1
1121	47	920	0.9580357142857144	GCF_900240945.1__GCF_000328565.1
748	536	377	0.2824631860776438	GCF_900240945.1__GCF_001667505.1
1152	671	713	0.417028670721112	GCF_900240945.1__GCF_014873705.1
678	499	340	0.2629246676514032	GCF_900240975.1__GCF_002102155.1
1193	80	720	0.9328859060402684	GCF_900240975.1__GCF_010730575.1
719	31	703	0.9568245125348188	GCF_900240975.1__GCF_010731595.1
564	167	331	0.7033747779751331	GCF_900243075.1__GCF_001077535.1
667	470	341	0.2942942942942943	GCF_900243075.1__GCF_001299635.1
965	713	477	0.2603734439834024	GCF_900248245.1__GCA_910588225.1
980	727	485	0.2574055158324821	GCF_900249755.1__GCA_013361545.1
615	154	386	0.749185667752443	GCF_900249755.1__GCF_000069785.1
1017	253	592	0.7509842519685039	GCF_900249755.1__GCF_000219215.1
1686	1245	850	0.2611275964391691	GCF_900250075.1__GCA_001725945.1
578	226	354	0.608318890814558	GCF_900250075.1__GCF_000069785.1
630	433	330	0.3116057233704292	GCF_900250075.1__GCF_000372525.1
494	157	282	0.6815415821501014	GCF_900250075.1__GCF_001598055.1
1604	529	1214	0.6699937616968185	GCF_900250075.1__GCF_003854935.1
1496	555	672	0.6287625418060201	GCF_900250075.1__GCF_004768545.1
488	339	244	0.3039014373716632	GCF_900250075.1__GCF_900094595.1
1590	1124	860	0.2926368785399622	GCF_900250075.1__GCF_905397275.1
1540	494	860	0.6790123456790124	GCF_900250115.1__GCF_000203875.1
1141	390	669	0.6578947368421053	GCF_900250115.1__GCF_000219215.1
635	438	335	0.3091482649842271	GCF_900250115.1__GCF_000372525.1
1243	881	626	0.2906602254428341	GCF_900250115.1__GCF_000379565.1
1413	999	734	0.2924929178470254	GCF_900258035.1__GCA_001184405.1
570	423	281	0.2565905096660809	GCF_900258035.1__GCA_001189335.2
874	631	446	0.277205040091638	GCF_900258035.1__GCA_001189345.1
900	677	429	0.2469410456062291	GCF_900258035.1__GCA_001580565.1
1248	614	615	0.5076182838813151	GCF_900258035.1__GCF_000402035.1
970	697	478	0.2807017543859649	GCF_900258035.1__GCF_001545035.1
555	74	434	0.8664259927797834	GCF_900258045.1__GCA_900149705.1
191	11	184	0.9421052631578948	GCF_900258435.1__GCF_000744255.1
1960	225	1020	0.885145482388974	GCF_900269665.1__GCF_000250675.2
1946	1402	1023	0.2791773778920309	GCF_900269665.1__GCF_000308475.2
2093	1223	1536	0.4153919694072657	GCF_900269665.1__GCF_000308715.1
1996	1482	1018	0.2571428571428571	GCF_900269665.1__GCF_001612685.1
1930	1395	973	0.2768273716951789	GCF_900269665.1__GCF_001613425.1
1223	890	602	0.2716857610474632	GCF_900269665.1__GCF_007990755.1
1860	167	973	0.9101667563206024	GCF_900269665.1__GCF_011801125.1
1275	231	881	0.8186813186813187	GCF_900277125.1__GCF_000019445.1
1358	970	692	0.2851879145173176	GCF_900277125.1__GCF_000259195.1
1406	999	716	0.2889679715302491	GCF_900277125.1__GCF_000621225.1
1255	894	619	0.2870813397129187	GCF_900277125.1__GCF_000730665.1
923	658	442	0.2863340563991323	GCF_900277125.1__GCF_002113165.1
1260	242	788	0.8077839555202542	GCF_900277125.1__GCF_005080685.1
916	367	471	0.5989071038251366	GCF_900277125.1__GCF_009932335.1
839	562	466	0.3293556085918854	GCF_900289195.1__GCF_000426605.1
301	74	193	0.7533333333333333	GCF_900290195.1__GCF_000024105.1
2884	2110	1487	0.2681234824835241	GCF_900290235.1__GCF_000317595.1
2523	260	2009	0.8969072164948454	GCF_900290235.1__GCF_000383595.1
2157	1625	1035	0.2462894248608534	GCF_900290235.1__GCF_001418475.1
2304	1735	1125	0.2466348241424228	GCF_900290235.1__GCF_001418645.1
1592	157	1150	0.9013199245757384	GCF_900290235.1__GCF_009857135.1
2665	371	1905	0.8607357357357357	GCF_900290235.1__GCF_014873495.1
2779	2074	1427	0.2534197264218862	GCF_900290235.1__GCF_018927715.1
2726	1965	1420	0.2788990825688073	GCF_900290235.1__GCF_900114955.1
650	52	305	0.9198767334360556	GCF_900290265.1__GCF_000827935.1
916	88	426	0.9038251366120218	GCF_900290265.1__GCF_001735765.2
596	417	327	0.2991596638655462	GCF_900290285.1__GCA_905372865.1
730	200	477	0.7256515775034293	GCF_900290285.1__GCF_000213975.1
625	415	318	0.3349358974358974	GCF_900290285.1__GCF_000234095.1
616	458	307	0.2552845528455284	GCF_900290285.1__GCF_000286455.1
712	162	425	0.7721518987341772	GCF_900290285.1__GCF_001683335.1
581	104	472	0.8206896551724138	GCF_900290285.1__GCF_001717585.1
584	108	386	0.8147512864493996	GCF_900290285.1__GCF_014250475.1
672	470	358	0.2995529061102832	GCF_900290975.1__GCF_002204895.1
583	394	316	0.3230240549828178	GCF_900291955.1__GCA_902765855.1
854	569	420	0.3329425556858147	GCF_900292075.1__GCF_014873155.1
431	262	214	0.3906976744186047	GCF_900299505.1__GCF_000430645.1
868	589	468	0.3206459054209919	GCF_900299525.1__GCF_000520975.1
642	449	334	0.2995319812792512	GCF_900299525.1__GCF_000520995.1
883	571	489	0.3526077097505669	GCF_900299525.1__GCF_000626715.1
377	255	185	0.3218085106382978	GCF_900302455.1__GCF_017743935.1
774	326	485	0.5782664941785252	GCF_900312675.1__GCF_002954715.1
796	574	407	0.2779874213836478	GCF_900312675.1__GCF_016464335.1
750	508	389	0.3217623497997329	GCF_900312745.1__GCF_000520975.1
920	642	453	0.3014145810663765	GCF_900312745.1__GCF_000520995.1
754	480	385	0.3625498007968127	GCF_900312745.1__GCF_000626715.1
874	568	497	0.3493699885452462	GCF_900312745.1__GCF_900299525.1
928	662	444	0.2858683926645091	GCF_900313025.1__GCA_905479575.1
893	99	667	0.8890134529147982	GCF_900313025.1__GCF_000152965.1
487	25	298	0.948559670781893	GCF_900322725.1__GCF_000493015.1
551	338	337	0.3854545454545455	GCF_900322725.1__GCF_001022965.1
841	593	394	0.294047619047619	GCF_900323545.1__GCF_000195595.1
975	706	469	0.2751540041067761	GCF_900323545.1__GCF_001929375.1
1017	753	508	0.2588582677165354	GCF_900323545.1__GCF_001937445.1
872	648	407	0.2560275545350172	GCF_900323545.1__GCF_001956585.1
968	31	565	0.96794208893485	GCF_900323545.1__GCF_005696555.1
983	713	464	0.2739307535641547	GCF_900323545.1__GCF_011752065.1
3095	2200	1597	0.2889463477698771	GCF_900323885.1__GCF_000725485.1
2722	434	2084	0.8404998162440279	GCF_900323885.1__GCF_014207985.1
2548	1851	1298	0.2732626619552415	GCF_900323885.1__GCF_900099965.1
303	9	190	0.9701986754966888	GCF_900324475.1__GCF_001729765.1
341	15	195	0.9558823529411764	GCF_900324475.1__GCF_001729805.1
399	26	223	0.9346733668341708	GCF_900324475.1__GCF_001750725.1
488	334	234	0.3141683778234087	GCF_900324475.1__GCF_011078175.1
249	11	137	0.9556451612903226	GCF_900324475.1__GCF_011754535.1
516	30	347	0.941747572815534	GCF_900324475.1__GCF_014169315.1
604	396	313	0.3432835820895522	GCF_900343025.1__GCF_001640365.1
437	144	353	0.6697247706422018	GCF_900343025.1__GCF_013460135.1
239	161	137	0.3235294117647058	GCF_900343085.1__GCA_902363535.1
380	204	230	0.4617414248021108	GCF_900343085.1__GCF_900155585.1
568	424	275	0.2522045855379189	GCF_900403705.1__GCA_002869855.2
684	491	358	0.281112737920937	GCF_900403705.1__GCA_013140455.1
392	279	186	0.2864450127877238	GCF_900406815.1__GCF_000369065.1
656	203	445	0.6900763358778625	GCF_900406815.1__GCF_000369505.1
616	417	342	0.3219512195121951	GCF_900411315.1__GCA_002339505.1
441	314	217	0.2863636363636364	GCF_900411395.1__GCA_000831085.1
484	336	249	0.3043478260869565	GCF_900411395.1__GCA_905221035.1
413	216	243	0.4757281553398058	GCF_900411395.1__GCA_905221155.1
441	312	217	0.2909090909090909	GCF_900411395.1__GCA_905221435.1
413	313	197	0.2402912621359223	GCF_900411395.1__GCA_905373305.1
441	310	240	0.2954545454545454	GCF_900411395.1__GCF_001811505.1
472	346	220	0.2653927813163482	GCF_900411395.1__GCF_002096845.1
514	119	352	0.7680311890838207	GCF_900411395.1__GCF_009731465.1
471	348	224	0.2595744680851064	GCF_900445025.1__GCA_018375675.1
494	352	264	0.2860040567951318	GCF_900445025.1__GCA_902373435.1
573	430	294	0.2482517482517482	GCF_900445025.1__GCF_000278725.1
468	334	215	0.284796573875803	GCF_900445025.1__GCF_001064145.1
462	343	212	0.2559652928416486	GCF_900445025.1__GCF_001838165.1
453	329	231	0.2721238938053097	GCF_900445025.1__GCF_002847525.1
700	492	383	0.296137339055794	GCF_900445235.1__GCF_014138625.1
960	644	515	0.3284671532846716	GCF_900445235.1__GCF_018555685.1
288	207	155	0.2787456445993032	GCF_900445265.1__GCF_016798225.1
1348	997	701	0.2598366740905716	GCF_900446215.1__GCA_018375725.1
577	212	364	0.6319444444444444	GCF_900446215.1__GCF_014211915.1
1378	973	724	0.2933914306463325	GCF_900446215.1__GCF_902499075.1
842	565	463	0.3281807372175981	GCF_900446215.1__GCF_902499125.1
1160	852	598	0.2648835202761	GCF_900446215.1__GCF_902499175.1
1088	701	555	0.3551057957681692	GCF_900446215.1__GCF_902833045.1
957	677	473	0.2918410041841004	GCF_900446215.1__GCF_902833225.1
727	104	493	0.8567493112947658	GCF_900446695.1__GCF_002209445.1
557	385	282	0.3075539568345323	GCF_900447045.1__GCA_018372875.1
109	2	47	0.9814814814814816	GCF_900447215.1__GCF_900187045.1
374	270	195	0.2761394101876675	GCF_900450765.1__GCA_905193685.1
404	242	242	0.3995037220843672	GCF_900450765.1__GCF_000158195.2
343	259	161	0.2426900584795321	GCF_900450765.1__GCF_016900045.1
721	489	355	0.3208333333333333	GCF_900451145.1__GCF_000632025.1
817	579	417	0.2904411764705882	GCF_900451145.1__GCF_002127655.1
838	80	413	0.90442054958184	GCF_900451145.1__GCF_002813325.1
751	60	341	0.92	GCF_900451145.1__GCF_006517255.1
834	624	412	0.2509003601440576	GCF_900451195.1__GCF_002735645.1
987	116	687	0.8823529411764706	GCF_900451195.1__GCF_003952345.1
733	468	429	0.360655737704918	GCF_900451195.1__GCF_011601265.1
354	207	198	0.4135977337110481	GCF_900452385.1__GCF_001467625.1
194	12	86	0.9378238341968912	GCF_900452865.1__GCF_016864235.1
724	542	352	0.2503457814661134	GCF_900453205.1__GCF_000426885.1
727	531	355	0.268595041322314	GCF_900453205.1__GCF_002014975.1
1211	922	589	0.2380165289256198	GCF_900454025.1__GCF_001552715.1
1122	798	575	0.288135593220339	GCF_900454025.1__GCF_002086815.1
1047	32	1003	0.9694072657743786	GCF_900454025.1__GCF_010725485.1
1627	191	1356	0.8825338253382534	GCF_900454495.1__GCF_003863965.1
542	402	283	0.2569316081330869	GCF_900454535.1__GCF_002921145.1
507	256	322	0.4940711462450593	GCF_900454535.1__GCF_900635775.1
345	242	179	0.2965116279069767	GCF_900454685.1__GCF_000183565.1
321	147	214	0.540625	GCF_900454685.1__GCF_000321025.1
339	231	188	0.316568047337278	GCF_900454685.1__GCF_016908115.1
310	142	171	0.540453074433657	GCF_900454685.1__GCF_900176605.1
675	352	383	0.4777448071216617	GCF_900454835.1__GCF_000191065.1
769	193	546	0.7486979166666667	GCF_900455735.1__GCF_000010805.1
680	194	473	0.7142857142857143	GCF_900455735.1__GCF_000014565.1
934	700	462	0.2497320471596998	GCF_900455735.1__GCF_001894825.1
681	480	361	0.2941176470588235	GCF_900455735.1__GCF_012396235.1
818	214	632	0.7380660954712362	GCF_900455735.1__GCF_014256275.1
835	218	657	0.7386091127098322	GCF_900455735.1__GCF_900105905.1
565	64	489	0.8865248226950355	GCF_900456975.1__GCF_002838165.1
698	38	675	0.945480631276901	GCF_900457075.1__GCF_000422085.1
460	217	220	0.5272331154684096	GCF_900457075.1__GCF_013337185.1
878	615	487	0.298745724059293	GCF_900457465.1__GCA_002420705.1
589	57	564	0.903061224489796	GCF_900457495.1__GCF_001753205.1
193	6	88	0.96875	GCF_900458435.1__GCF_001618885.1
484	8	403	0.9834368530020704	GCF_900458435.1__GCF_003718735.1
305	165	187	0.4572368421052631	GCF_900458565.1__GCF_001431205.1
241	147	107	0.3874999999999999	GCF_900458565.1__GCF_001747895.1
314	180	176	0.4249201277955271	GCF_900459125.1__GCF_000413475.1
346	32	224	0.907246376811594	GCF_900459125.1__GCF_001697145.1
329	25	263	0.923780487804878	GCF_900459125.1__GCF_900636475.1
354	253	174	0.28328611898017	GCF_900459125.1__GCF_902167705.1
571	417	281	0.2684210526315789	GCF_900459175.1__GCF_000686605.1
426	39	301	0.908235294117647	GCF_900459225.1__GCF_002055535.1
443	40	409	0.9095022624434388	GCF_900459225.1__GCF_900636575.1
262	39	214	0.8505747126436781	GCF_900459405.1__GCF_011039275.1
2201	1634	1088	0.2572727272727273	GCF_900460065.1__GCF_000717645.1
1908	1225	1020	0.3576297850026219	GCF_900460065.1__GCF_001905505.1
1863	1324	867	0.2889366272824919	GCF_900460065.1__GCF_001905595.1
1848	1196	949	0.3524634542501353	GCF_900460065.1__GCF_001905905.1
1797	1327	907	0.2611358574610245	GCF_900460065.1__GCF_002382885.1
1949	1372	944	0.295687885010267	GCF_900460065.1__GCF_002711365.1
1883	209	1366	0.8889479277364506	GCF_900460065.1__GCF_002941025.1
2012	528	1364	0.7374440576827449	GCF_900460065.1__GCF_003751445.1
1596	954	857	0.4018808777429467	GCF_900460065.1__GCF_014649875.1
1994	1490	956	0.2523833416959358	GCF_900460065.1__GCF_016901035.1
1508	1106	781	0.2660915726609157	GCF_900460065.1__GCF_018619185.1
1874	124	1236	0.9337960491190604	GCF_900460065.1__GCF_018866325.1
470	348	233	0.2579957356076758	GCF_900460315.1__GCF_010093125.1
657	460	301	0.2987804878048781	GCF_900460525.1__GCF_001123825.1
1009	68	731	0.9325396825396826	GCF_900460525.1__GCF_002082245.2
615	45	364	0.9267100977198696	GCF_900460525.1__GCF_003600645.1
945	59	689	0.9375	GCF_900460525.1__GCF_013282745.1
875	66	523	0.9244851258581236	GCF_900460525.1__GCF_901472495.1
756	537	394	0.2887417218543047	GCF_900460535.1__GCA_018223135.1
735	419	560	0.4291553133514986	GCF_900460535.1__GCF_000417905.1
471	328	228	0.3021276595744681	GCF_900461105.1__GCF_002934235.1
1068	596	746	0.4414245548266167	GCF_900461125.1__GCA_002270465.1
1013	637	570	0.3705533596837944	GCF_900461125.1__GCF_014287615.1
469	349	222	0.2542735042735042	GCF_900461455.1__GCF_000448485.1
325	224	165	0.308641975308642	GCF_900461455.1__GCF_000476275.1
318	94	188	0.7034700315457414	GCF_900461455.1__GCF_001653455.1
305	92	198	0.6973684210526316	GCF_900461455.1__GCF_001653475.1
302	196	158	0.3488372093023255	GCF_900461455.1__GCF_009689985.1
323	90	193	0.7204968944099379	GCF_900461455.1__GCF_900120335.1
581	408	287	0.296551724137931	GCF_900461555.1__GCF_003265995.1
803	591	392	0.2630922693266833	GCF_900465055.1__GCA_013215705.1
898	634	446	0.2931995540691192	GCF_900465055.1__GCF_000170855.1
897	597	511	0.3337053571428571	GCF_900465055.1__GCF_015082335.1
241	45	161	0.8125	GCF_900465345.1__GCF_001547995.1
339	247	179	0.2692307692307693	GCF_900465355.1__GCA_014361015.1
350	249	185	0.2865329512893982	GCF_900473965.1__GCA_002687115.1
433	121	357	0.7199074074074074	GCF_900473965.1__GCF_014279995.1
345	32	242	0.9069767441860466	GCF_900473965.1__GCF_014304815.1
225	140	154	0.375	GCF_900474185.1__GCA_013911515.1
207	149	107	0.2766990291262136	GCF_900474185.1__GCA_016779825.1
261	31	212	0.8807692307692307	GCF_900474185.1__GCF_014279755.1
306	38	234	0.8754098360655738	GCF_900474185.1__GCF_014279895.1
233	149	139	0.3577586206896551	GCF_900474295.1__GCF_900473935.1
833	620	411	0.2548076923076923	GCF_900475285.1__GCF_000282975.1
812	599	391	0.2614056720098644	GCF_900475285.1__GCF_001042985.1
960	593	541	0.3816475495307612	GCF_900475285.1__GCF_001043005.1
560	305	422	0.4543828264758497	GCF_900475315.1__GCA_003028315.1
526	373	251	0.2895238095238095	GCF_900475315.1__GCF_000176735.1
575	404	314	0.2961672473867596	GCF_900475315.1__GCF_000193795.1
444	240	370	0.4582392776523701	GCF_900475315.1__GCF_005221305.1
547	51	346	0.9065934065934066	GCF_900475315.1__GCF_901482445.1
224	10	222	0.9551569506726456	GCF_900475415.1__GCF_000188035.1
118	8	60	0.9316239316239316	GCF_900475415.1__GCF_901542335.1
225	130	115	0.4196428571428571	GCF_900475675.1__GCF_000154985.1
325	77	179	0.7623456790123457	GCF_900475675.1__GCF_000187265.1
398	16	258	0.9596977329974812	GCF_900475675.1__GCF_002000985.1
298	185	126	0.377104377104377	GCF_900475675.1__GCF_016461705.1
209	39	117	0.8125	GCF_900475675.1__GCF_900101445.1
294	178	143	0.3924914675767917	GCF_900475675.1__GCF_900104225.1
395	286	209	0.2741116751269036	GCF_900475755.1__GCA_001752465.1
