query	reference	s2b_raw_ani	s2b_mash_ani	s2b_af_q	s2b_af_r	s2b_shared_tags	s2b_containment	s2b_ref_gc	s2b_corrected_ani	s2b_error
GCF_024730745.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_024730745.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_024730745.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_024730745.1	GCF_009738515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601966	0.000000	
GCF_024730745.1	GCF_004936435.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601616	0.000000	
GCF_024730745.1	GCF_017743155.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599491	0.000000	
GCF_024730745.1	GCF_001293145.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.600103	0.000000	
GCF_024730745.1	GCF_036419235.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599507	0.000000	
GCF_024730745.1	GCF_025151715.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.426665	0.000000	
GCF_024730745.1	GCF_023497585.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424397	0.000000	
GCF_024730745.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_024730745.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_024730745.1	GCF_027668125.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.423017	0.000000	
GCF_023517835.1	GCF_023517855.1	1.000000	0.999374	0.990950	0.977679	1095	0.500000	0.443842	0.971374	
GCF_023517835.1	GCF_050225895.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430313	0.000000	
GCF_023517835.1	GCF_050225505.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432868	0.000000	
GCF_023517835.1	GCF_050226025.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433899	0.000000	
GCF_023517835.1	GCF_050225395.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430119	0.000000	
GCF_023517835.1	GCF_050220455.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.431276	0.000000	
GCF_023517835.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_023517835.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_023517835.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_023517835.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_023517835.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_023517835.1	GCF_040026365.1	0.000000	0.000000	0.002715	0.000825	0	0.000000	0.561708	0.000000	
GCF_023517835.1	GCF_019968055.1	0.000000	0.000000	0.004525	0.001553	0	0.000000	0.567898	0.000000	
GCF_023517835.1	GCF_049532935.1	0.000000	0.000000	0.002715	0.000772	0	0.000000	0.562804	0.000000	
GCF_023517835.1	GCF_003312465.1	0.000000	0.000000	0.004525	0.001300	0	0.000000	0.563867	0.000000	
GCF_023517835.1	GCF_051201525.1	0.000000	0.000000	0.002715	0.000642	0	0.000000	0.571346	0.000000	
GCF_023517835.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_023517835.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_023517835.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_023517835.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_023517835.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_023517835.1	GCF_009738515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601966	0.000000	
GCF_023517835.1	GCF_004936435.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601616	0.000000	
GCF_023517835.1	GCF_017743155.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599491	0.000000	
GCF_023517835.1	GCF_001293145.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.600103	0.000000	
GCF_023517835.1	GCF_036419235.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599507	0.000000	
GCF_023517835.1	GCF_025151715.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.426665	0.000000	
GCF_023517835.1	GCF_023497585.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424397	0.000000	
GCF_023517835.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_023517835.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_023517835.1	GCF_027668125.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.423017	0.000000	
GCF_023517855.1	GCF_050225895.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430313	0.000000	
GCF_023517855.1	GCF_050225505.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432868	0.000000	
GCF_023517855.1	GCF_050226025.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433899	0.000000	
GCF_023517855.1	GCF_050225395.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.430119	0.000000	
GCF_023517855.1	GCF_050220455.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.431276	0.000000	
GCF_023517855.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_023517855.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_023517855.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_023517855.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_023517855.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_023517855.1	GCF_040026365.1	0.000000	0.000000	0.002679	0.000825	0	0.000000	0.561708	0.000000	
GCF_023517855.1	GCF_019968055.1	0.000000	0.000000	0.004464	0.001553	0	0.000000	0.567898	0.000000	
GCF_023517855.1	GCF_049532935.1	0.000000	0.000000	0.002679	0.000772	0	0.000000	0.562804	0.000000	
GCF_023517855.1	GCF_003312465.1	0.000000	0.000000	0.004464	0.001300	0	0.000000	0.563867	0.000000	
GCF_023517855.1	GCF_051201525.1	0.000000	0.000000	0.002679	0.000642	0	0.000000	0.571346	0.000000	
GCF_023517855.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_023517855.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_023517855.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_023517855.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_023517855.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_023517855.1	GCF_009738515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601966	0.000000	
GCF_023517855.1	GCF_004936435.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601616	0.000000	
GCF_023517855.1	GCF_017743155.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599491	0.000000	
GCF_023517855.1	GCF_001293145.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.600103	0.000000	
GCF_023517855.1	GCF_036419235.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599507	0.000000	
GCF_023517855.1	GCF_025151715.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.426665	0.000000	
GCF_023517855.1	GCF_023497585.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424397	0.000000	
GCF_023517855.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_023517855.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_023517855.1	GCF_027668125.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.423017	0.000000	
GCF_050225895.1	GCF_050225505.1	1.000000	0.926807	0.163205	0.153990	330	0.500000	0.432868	0.898807	
GCF_050225895.1	GCF_050226025.1	1.000000	0.931589	0.188427	0.169938	381	0.500000	0.433899	0.903589	
GCF_050225895.1	GCF_050225395.1	1.000000	0.923375	0.148863	0.140984	301	0.500000	0.430119	0.895375	
GCF_050225895.1	GCF_050220455.1	1.000000	0.925528	0.156775	0.150308	317	0.500000	0.431276	0.897528	
GCF_050225895.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_050225895.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_050225895.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_050225895.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_050225895.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_050225895.1	GCF_040026365.1	0.000000	0.000000	0.001978	0.001100	0	0.000000	0.561708	0.000000	
GCF_050225895.1	GCF_019968055.1	0.000000	0.000000	0.001484	0.000932	0	0.000000	0.567898	0.000000	
GCF_050225895.1	GCF_049532935.1	0.000000	0.000000	0.001978	0.001029	0	0.000000	0.562804	0.000000	
GCF_050225895.1	GCF_003312465.1	0.000000	0.000000	0.000495	0.000260	0	0.000000	0.563867	0.000000	
GCF_050225895.1	GCF_051201525.1	0.000000	0.000000	0.001978	0.000857	0	0.000000	0.571346	0.000000	
GCF_050225895.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_050225895.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_050225895.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_050225895.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_050225895.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_050225895.1	GCF_009738515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601966	0.000000	
GCF_050225895.1	GCF_004936435.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601616	0.000000	
GCF_050225895.1	GCF_017743155.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599491	0.000000	
GCF_050225895.1	GCF_001293145.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.600103	0.000000	
GCF_050225895.1	GCF_036419235.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599507	0.000000	
GCF_050225895.1	GCF_025151715.1	0.000000	0.000000	0.003956	0.001870	0	0.000000	0.426665	0.000000	
GCF_050225895.1	GCF_023497585.1	0.000000	0.000000	0.003956	0.002118	0	0.000000	0.424397	0.000000	
GCF_050225895.1	GCF_015554785.1	0.000000	0.000000	0.000495	0.000254	0	0.000000	0.424524	0.000000	
GCF_050225895.1	GCF_015555785.1	0.000000	0.000000	0.000495	0.000235	0	0.000000	0.420987	0.000000	
GCF_050225895.1	GCF_027668125.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.423017	0.000000	
GCF_050225505.1	GCF_050226025.1	1.000000	0.881193	0.051797	0.049509	111	0.500000	0.433899	0.853193	
GCF_050225505.1	GCF_050225395.1	1.000000	0.954754	0.319179	0.320375	684	0.500000	0.430119	0.926754	
GCF_050225505.1	GCF_050220455.1	1.000000	0.921046	0.136258	0.138454	292	0.500000	0.431276	0.893046	
GCF_050225505.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_050225505.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_050225505.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_050225505.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_050225505.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_050225505.1	GCF_040026365.1	0.000000	0.000000	0.001867	0.001100	0	0.000000	0.561708	0.000000	
GCF_050225505.1	GCF_019968055.1	0.000000	0.000000	0.001867	0.001243	0	0.000000	0.567898	0.000000	
GCF_050225505.1	GCF_049532935.1	0.000000	0.000000	0.001867	0.001029	0	0.000000	0.562804	0.000000	
GCF_050225505.1	GCF_003312465.1	0.000000	0.000000	0.000933	0.000520	0	0.000000	0.563867	0.000000	
GCF_050225505.1	GCF_051201525.1	0.000000	0.000000	0.001867	0.000857	0	0.000000	0.571346	0.000000	
GCF_050225505.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_050225505.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_050225505.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_050225505.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_050225505.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_050225505.1	GCF_009738515.1	0.000000	0.000000	0.000467	0.000389	0	0.000000	0.601966	0.000000	
GCF_050225505.1	GCF_004936435.1	0.000000	0.000000	0.000467	0.000369	0	0.000000	0.601616	0.000000	
GCF_050225505.1	GCF_017743155.1	0.000000	0.000000	0.000467	0.000358	0	0.000000	0.599491	0.000000	
GCF_050225505.1	GCF_001293145.1	0.000000	0.000000	0.000467	0.000350	0	0.000000	0.600103	0.000000	
GCF_050225505.1	GCF_036419235.1	0.000000	0.000000	0.000467	0.000291	0	0.000000	0.599507	0.000000	
GCF_050225505.1	GCF_025151715.1	0.000000	0.000000	0.003733	0.001870	0	0.000000	0.426665	0.000000	
GCF_050225505.1	GCF_023497585.1	0.000000	0.000000	0.003733	0.002118	0	0.000000	0.424397	0.000000	
GCF_050225505.1	GCF_015554785.1	0.000000	0.000000	0.000933	0.000507	0	0.000000	0.424524	0.000000	
GCF_050225505.1	GCF_015555785.1	0.000000	0.000000	0.000933	0.000471	0	0.000000	0.420987	0.000000	
GCF_050225505.1	GCF_027668125.1	0.000000	0.000000	0.000933	0.000537	0	0.000000	0.423017	0.000000	
GCF_050226025.1	GCF_050225395.1	1.000000	0.881705	0.049955	0.052459	112	0.500000	0.430119	0.853705	
GCF_050226025.1	GCF_050220455.1	1.000000	0.943955	0.236842	0.251778	531	0.500000	0.431276	0.915955	
GCF_050226025.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_050226025.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_050226025.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_050226025.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_050226025.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_050226025.1	GCF_040026365.1	0.000000	0.000000	0.001338	0.000825	0	0.000000	0.561708	0.000000	
GCF_050226025.1	GCF_019968055.1	0.000000	0.000000	0.001784	0.001243	0	0.000000	0.567898	0.000000	
GCF_050226025.1	GCF_049532935.1	0.000000	0.000000	0.001338	0.000772	0	0.000000	0.562804	0.000000	
GCF_050226025.1	GCF_003312465.1	0.000000	0.000000	0.001338	0.000780	0	0.000000	0.563867	0.000000	
GCF_050226025.1	GCF_051201525.1	0.000000	0.000000	0.001784	0.000857	0	0.000000	0.571346	0.000000	
GCF_050226025.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_050226025.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_050226025.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_050226025.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_050226025.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_050226025.1	GCF_009738515.1	0.000000	0.000000	0.000892	0.000778	0	0.000000	0.601966	0.000000	
GCF_050226025.1	GCF_004936435.1	0.000000	0.000000	0.000892	0.000738	0	0.000000	0.601616	0.000000	
GCF_050226025.1	GCF_017743155.1	0.000000	0.000000	0.000892	0.000716	0	0.000000	0.599491	0.000000	
GCF_050226025.1	GCF_001293145.1	0.000000	0.000000	0.000892	0.000700	0	0.000000	0.600103	0.000000	
GCF_050226025.1	GCF_036419235.1	0.000000	0.000000	0.000892	0.000582	0	0.000000	0.599507	0.000000	
GCF_050226025.1	GCF_025151715.1	0.000000	0.000000	0.003568	0.001870	0	0.000000	0.426665	0.000000	
GCF_050226025.1	GCF_023497585.1	0.000000	0.000000	0.003568	0.002118	0	0.000000	0.424397	0.000000	
GCF_050226025.1	GCF_015554785.1	0.000000	0.000000	0.000892	0.000507	0	0.000000	0.424524	0.000000	
GCF_050226025.1	GCF_015555785.1	0.000000	0.000000	0.000892	0.000471	0	0.000000	0.420987	0.000000	
GCF_050226025.1	GCF_027668125.1	0.000000	0.000000	0.000892	0.000537	0	0.000000	0.423017	0.000000	
GCF_050225395.1	GCF_050220455.1	1.000000	0.923358	0.144262	0.146041	308	0.500000	0.431276	0.895358	
GCF_050225395.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_050225395.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_050225395.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_050225395.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_050225395.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_050225395.1	GCF_040026365.1	0.000000	0.000000	0.001874	0.001100	0	0.000000	0.561708	0.000000	
GCF_050225395.1	GCF_019968055.1	0.000000	0.000000	0.001874	0.001243	0	0.000000	0.567898	0.000000	
GCF_050225395.1	GCF_049532935.1	0.000000	0.000000	0.001874	0.001029	0	0.000000	0.562804	0.000000	
GCF_050225395.1	GCF_003312465.1	0.000000	0.000000	0.000937	0.000520	0	0.000000	0.563867	0.000000	
GCF_050225395.1	GCF_051201525.1	0.000000	0.000000	0.001874	0.000857	0	0.000000	0.571346	0.000000	
GCF_050225395.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_050225395.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_050225395.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_050225395.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_050225395.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_050225395.1	GCF_009738515.1	0.000000	0.000000	0.000468	0.000389	0	0.000000	0.601966	0.000000	
GCF_050225395.1	GCF_004936435.1	0.000000	0.000000	0.000468	0.000369	0	0.000000	0.601616	0.000000	
GCF_050225395.1	GCF_017743155.1	0.000000	0.000000	0.000468	0.000358	0	0.000000	0.599491	0.000000	
GCF_050225395.1	GCF_001293145.1	0.000000	0.000000	0.000468	0.000350	0	0.000000	0.600103	0.000000	
GCF_050225395.1	GCF_036419235.1	0.000000	0.000000	0.000468	0.000291	0	0.000000	0.599507	0.000000	
GCF_050225395.1	GCF_025151715.1	0.000000	0.000000	0.003747	0.001870	0	0.000000	0.426665	0.000000	
GCF_050225395.1	GCF_023497585.1	0.000000	0.000000	0.003747	0.002118	0	0.000000	0.424397	0.000000	
GCF_050225395.1	GCF_015554785.1	0.000000	0.000000	0.000937	0.000507	0	0.000000	0.424524	0.000000	
GCF_050225395.1	GCF_015555785.1	0.000000	0.000000	0.000937	0.000471	0	0.000000	0.420987	0.000000	
GCF_050225395.1	GCF_027668125.1	0.000000	0.000000	0.000937	0.000537	0	0.000000	0.423017	0.000000	
GCF_050220455.1	GCF_028743275.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433344	0.000000	
GCF_050220455.1	GCF_000724795.2	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433468	0.000000	
GCF_050220455.1	GCF_023702735.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.433900	0.000000	
GCF_050220455.1	GCF_016889925.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.432062	0.000000	
GCF_050220455.1	GCF_040687795.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.436733	0.000000	
GCF_050220455.1	GCF_040026365.1	0.000000	0.000000	0.001422	0.000825	0	0.000000	0.561708	0.000000	
GCF_050220455.1	GCF_019968055.1	0.000000	0.000000	0.001897	0.001243	0	0.000000	0.567898	0.000000	
GCF_050220455.1	GCF_049532935.1	0.000000	0.000000	0.001422	0.000772	0	0.000000	0.562804	0.000000	
GCF_050220455.1	GCF_003312465.1	0.000000	0.000000	0.001422	0.000780	0	0.000000	0.563867	0.000000	
GCF_050220455.1	GCF_051201525.1	0.000000	0.000000	0.001897	0.000857	0	0.000000	0.571346	0.000000	
GCF_050220455.1	GCF_056494015.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554615	0.000000	
GCF_050220455.1	GCF_010230935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558759	0.000000	
GCF_050220455.1	GCF_010223135.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.553506	0.000000	
GCF_050220455.1	GCF_010230515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.558757	0.000000	
GCF_050220455.1	GCF_018847215.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.554588	0.000000	
GCF_050220455.1	GCF_009738515.1	0.000000	0.000000	0.000948	0.000778	0	0.000000	0.601966	0.000000	
GCF_050220455.1	GCF_004936435.1	0.000000	0.000000	0.000948	0.000738	0	0.000000	0.601616	0.000000	
GCF_050220455.1	GCF_017743155.1	0.000000	0.000000	0.000948	0.000716	0	0.000000	0.599491	0.000000	
GCF_050220455.1	GCF_001293145.1	0.000000	0.000000	0.000948	0.000700	0	0.000000	0.600103	0.000000	
GCF_050220455.1	GCF_036419235.1	0.000000	0.000000	0.000948	0.000582	0	0.000000	0.599507	0.000000	
GCF_050220455.1	GCF_025151715.1	0.000000	0.000000	0.003793	0.001870	0	0.000000	0.426665	0.000000	
GCF_050220455.1	GCF_023497585.1	0.000000	0.000000	0.003793	0.002118	0	0.000000	0.424397	0.000000	
GCF_050220455.1	GCF_015554785.1	0.000000	0.000000	0.000948	0.000507	0	0.000000	0.424524	0.000000	
GCF_050220455.1	GCF_015555785.1	0.000000	0.000000	0.000948	0.000471	0	0.000000	0.420987	0.000000	
GCF_050220455.1	GCF_027668125.1	0.000000	0.000000	0.000948	0.000537	0	0.000000	0.423017	0.000000	
GCF_028743275.1	GCF_000724795.2	1.000000	0.988109	0.736083	0.742480	4443	0.500000	0.433468	0.960109	
GCF_028743275.1	GCF_023702735.1	1.000000	0.959435	0.364977	0.352988	2203	0.500000	0.433900	0.931435	
GCF_028743275.1	GCF_016889925.1	1.000000	0.801323	0.006627	0.006625	40	0.500000	0.432062	0.773323	
GCF_028743275.1	GCF_040687795.1	1.000000	0.985778	0.733764	0.664616	4429	0.500000	0.436733	0.957778	
GCF_028743275.1	GCF_040026365.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.561708	0.000000	
GCF_028743275.1	GCF_019968055.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.567898	0.000000	
GCF_028743275.1	GCF_049532935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.562804	0.000000	
GCF_028743275.1	GCF_003312465.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.563867	0.000000	
GCF_028743275.1	GCF_051201525.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.571346	0.000000	
GCF_028743275.1	GCF_056494015.1	0.000000	0.000000	0.000166	0.000165	0	0.000000	0.554615	0.000000	
GCF_028743275.1	GCF_010230935.1	0.000000	0.000000	0.000166	0.000156	0	0.000000	0.558759	0.000000	
GCF_028743275.1	GCF_010223135.1	0.000000	0.000000	0.000166	0.000160	0	0.000000	0.553506	0.000000	
GCF_028743275.1	GCF_010230515.1	0.000000	0.000000	0.000166	0.000156	0	0.000000	0.558757	0.000000	
GCF_028743275.1	GCF_018847215.1	0.000000	0.000000	0.000663	0.000626	0	0.000000	0.554588	0.000000	
GCF_028743275.1	GCF_009738515.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601966	0.000000	
GCF_028743275.1	GCF_004936435.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.601616	0.000000	
GCF_028743275.1	GCF_017743155.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599491	0.000000	
GCF_028743275.1	GCF_001293145.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.600103	0.000000	
GCF_028743275.1	GCF_036419235.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.599507	0.000000	
GCF_028743275.1	GCF_025151715.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.426665	0.000000	
GCF_028743275.1	GCF_023497585.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424397	0.000000	
GCF_028743275.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_028743275.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_028743275.1	GCF_027668125.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.423017	0.000000	
GCF_000724795.2	GCF_023702735.1	1.000000	0.960181	0.372828	0.357475	2231	0.500000	0.433900	0.932181	
GCF_000724795.2	GCF_016889925.1	1.000000	0.769063	0.003175	0.003147	19	0.500000	0.432062	0.741063	
GCF_000724795.2	GCF_040687795.1	1.000000	0.987648	0.771223	0.692527	4615	0.500000	0.436733	0.959648	
GCF_000724795.2	GCF_040026365.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.561708	0.000000	
GCF_000724795.2	GCF_019968055.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.567898	0.000000	
GCF_000724795.2	GCF_049532935.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.562804	0.000000	
