query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
GCF_000350485.1	GCF_000621505.1	96.8088	97.4321	0.7854	0.8193	0.04718	119	0.9856	55	1.107	0.8339	96.6307	97.9627	0.2722	1.43	AlfI:97.46,AloI:97.56,BcgI:97.29,FalI:97.50	4135	119	5028	208	32.53781512605042	ok	96.8088	gamma
GCF_000350545.1	GCF_000421285.1	97.1041	98.2681	0.7603	0.7616	0.04282	74	0.9833	54	0.355	0.8898	97.1995	98.7838	0.1881	1.05	AlfI:98.33,AloI:98.35,BcgI:98.19,FalI:98.16	3551	74	3913	177	43.9054054054054	ok	97.1041	gamma
GCF_000376585.1	GCF_004171285.1	95.1425	96.9882	0.6496	0.6063	0.13595	41	0.9278	40	0.588	0.8043	95.6005	98.1011	0.9414	0.68	AlfI:97.13,AloI:96.19,BcgI:96.89,FalI:97.04	670	41	794	41	13.536585365853659	ok	95.1425	gamma
GCF_000376585.1	GCF_018141665.1	94.2851	96.9581	0.7396	0.7193	0.12960	22	0.9659	21	0.460	0.8022	95.3267	98.2871	0.8519	2.29	AlfI:97.44,AloI:96.60,BcgI:96.58,FalI:96.83	705	22	907	107	28	ok	94.2851	gamma
GCF_000377505.1	GCF_000426545.1	96.7170	97.1031	0.8601	0.8798	0.03824	88	0.9911	57	1.968	0.8082	96.5836	97.4950	0.2470	1.96	AlfI:97.20,AloI:97.26,BcgI:97.04,FalI:97.02	6587	88	8403	453	73.18181818181819	ok	96.7170	gamma
GCF_000383595.1	GCF_014873495.1	97.7760	98.1793	0.8302	0.7344	0.02393	69	0.9935	68	0.945	0.8840	97.5368	98.4908	0.5866	11.79	AlfI:97.98,AloI:98.23,BcgI:98.19,FalI:98.57	10747	69	12493	828	151.8840579710145	ok	97.7760	gamma
GCF_000419765.1	GCF_015353075.1	97.1045	97.2840	0.7615	0.7687	0.02813	118	0.9937	69	3.497	0.8209	96.9617	97.5063	0.1855	2.28	AlfI:97.14,AloI:97.27,BcgI:97.33,FalI:97.30	11383	118	13786	710	93.21186440677967	ok	97.1045	gamma
GCF_000419765.1	GCF_900099775.1	97.2623	97.3814	0.7367	0.8298	0.02779	97	0.9944	61	4.741	0.8281	97.1198	97.5515	0.3145	2.91	AlfI:97.29,AloI:97.12,BcgI:97.43,FalI:97.40	11061	97	13439	948	111.88659793814433	ok	97.2623	gamma
GCF_000421265.1	GCF_002844275.1	96.0216	96.7065	0.8977	0.9255	0.04183	40	0.9961	23	1.476	0.7777	95.9724	97.3799	0.2462	1.81	AlfI:96.77,AloI:96.64,BcgI:96.63,FalI:96.87	6013	40	8285	551	148.85	ok	96.0216	gamma
GCF_000421605.1	GCF_000734015.1	95.6663	96.8941	0.8822	0.9400	0.09096	34	0.9962	5	0.761	0.8025	95.9004	97.6663	1.0318	1.93	AlfI:96.93,AloI:97.65,BcgI:96.61,FalI:96.87	1389	34	1835	148	39.26470588235294	ok	95.6663	gamma
GCF_000424105.1	GCF_900103815.1	96.5212	97.5704	0.7256	0.7816	0.07366	28	0.9949	8	0.650	0.8472	96.4900	98.2391	0.6276	1.51	AlfI:97.74,AloI:98.07,BcgI:97.44,FalI:97.52	1655	28	2058	242	56.42857142857143	ok	96.5212	gamma
GCF_000426885.1	GCF_002014975.1	96.4820	97.1771	0.7387	0.7390	0.07043	91	0.9802	35	1.174	0.8154	96.3576	97.7820	1.5883	2.11	AlfI:97.34,AloI:95.75,BcgI:97.20,FalI:97.03	1997	91	2472	103	20.065934065934066	ok	96.4820	gamma
GCF_000445105.1	GCF_001598335.1	96.6191	96.9794	0.5311	0.7640	0.04411	95	0.9874	61	2.239	0.7971	96.5035	97.3607	0.4194	2.05	AlfI:96.97,AloI:96.75,BcgI:97.04,FalI:96.62	4926	95	6425	234	51.31578947368421	ok	96.6191	gamma
GCF_000473265.1	GCF_000739085.1	97.0051	97.4765	0.7490	0.8838	0.02787	84	0.9921	83	1.375	0.8336	96.8238	97.9058	0.1725	0.89	AlfI:97.41,AloI:97.55,BcgI:97.48,FalI:97.59	10926	84	13418	1392	125.53571428571429	ok	97.0051	gamma
GCF_000487975.1	GCF_011058205.1	96.3597	97.4687	0.7576	0.7337	0.05679	110	0.9596	104	0.650	0.8358	96.4569	98.1439	0.2206	0.24	AlfI:97.52,AloI:97.30,BcgI:97.45,FalI:97.46	2913	110	3408	147	23.445454545454545	ok	96.3597	gamma
GCF_000487975.1	GCF_014769185.1	95.8274	97.2354	0.8274	0.8043	0.05900	68	0.9749	65	0.631	0.8187	96.0730	98.0983	0.6942	2.73	AlfI:97.34,AloI:96.65,BcgI:97.32,FalI:97.02	2836	68	3568	161	38.10294117647059	ok	95.8274	gamma
GCF_000487975.1	GCF_015602705.1	95.6127	96.9877	0.8350	0.9426	0.06201	13	0.9956	11	0.739	0.8001	95.8354	97.9331	0.8537	3.13	AlfI:97.21,AloI:96.35,BcgI:96.92,FalI:96.91	2561	13	3572	550	191.3846153846154	ok	95.6127	gamma
GCF_000493015.1	GCF_003634515.1	95.9004	96.5280	0.9210	0.9188	0.04712	33	0.9934	32	1.729	0.7624	95.8502	97.1899	0.3490	1.90	AlfI:96.62,AloI:96.78,BcgI:96.44,FalI:96.44	4906	33	6865	628	147.12121212121212	ok	95.9004	gamma
GCF_000495915.1	GCF_000935215.1	97.6660	98.0592	0.7357	0.7397	0.02822	283	0.9727	214	1.002	0.8767	97.5161	98.3305	0.1652	1.26	AlfI:98.08,AloI:98.17,BcgI:98.02,FalI:98.18	8190	283	9445	162	27.9434628975265	ok	97.6660	gamma
GCF_000495915.1	GCF_002929225.1	97.6131	98.1171	0.8082	0.8180	0.02707	133	0.9923	64	0.783	0.8807	97.4533	98.4436	0.2588	3.61	AlfI:98.16,AloI:98.29,BcgI:98.05,FalI:98.31	8503	133	10039	374	62.857142857142854	ok	97.6131	gamma
GCF_000495915.1	GCF_013409135.1	97.5378	98.0201	0.7967	0.8588	0.02814	119	0.9937	51	0.918	0.8740	97.3286	98.3763	0.1145	0.39	AlfI:98.04,AloI:97.99,BcgI:98.00,FalI:98.10	8239	119	9873	384	68.53781512605042	ok	97.5378	gamma
GCF_000513215.1	GCF_006715005.1	96.2028	96.7294	0.9130	0.8877	0.04015	37	0.9943	36	1.833	0.7775	96.1142	97.2895	0.2315	1.18	AlfI:96.75,AloI:96.90,BcgI:96.67,FalI:96.88	6388	37	8691	1089	170.67567567567568	ok	96.2028	gamma
GCF_000513215.1	GCF_017299535.1	96.4164	96.7943	0.9354	0.9583	0.03896	30	0.9956	29	2.374	0.7826	96.2952	97.2301	0.3950	1.15	AlfI:96.82,AloI:96.93,BcgI:96.79,FalI:96.53	6625	30	8890	883	219.46666666666667	ok	96.4164	gamma
GCF_000577275.2	GCF_900110205.1	97.1484	97.4117	0.7028	0.7546	0.02769	137	0.9887	122	2.374	0.8304	96.9557	97.7123	0.2760	5.51	AlfI:97.21,AloI:97.26,BcgI:97.49,FalI:97.43	11298	137	13652	634	79.21897810218978	ok	97.1484	gamma
GCF_000586475.1	GCF_001435295.1	96.2886	97.1591	0.8790	0.8780	0.05728	40	0.9964	10	0.973	0.8137	96.2505	97.8375	1.3607	3.37	AlfI:97.31,AloI:95.95,BcgI:97.21,FalI:96.93	2847	40	3786	199	70.2	ok	96.2886	gamma
GCF_000586475.1	GCF_003148585.1	96.0592	97.1599	0.8515	0.8907	0.05868	52	0.9921	21	0.831	0.8137	96.0735	97.9802	0.9899	6.57	AlfI:97.37,AloI:96.38,BcgI:97.26,FalI:96.70	2727	52	3681	168	51.51923076923077	ok	96.0592	gamma
GCF_000622145.1	GCF_003285265.1	98.3185	98.7513	0.6211	0.7851	0.02922	48	0.9954	22	0.502	0.9229	98.0301	99.0199	0.2528	2.08	AlfI:98.73,AloI:98.74,BcgI:98.73,FalI:98.98	5111	48	5454	450	99.95833333333333	ok	98.3185	gamma
GCF_000633595.2	GCF_000968375.1	96.0772	96.9727	0.8615	0.8565	0.06239	82	0.9951	13	1.002	0.8065	96.0536	97.6828	1.9732	9.50	AlfI:97.05,AloI:97.45,BcgI:95.48,FalI:97.01	3075	82	3733	180	33.329268292682926	ok	96.0772	gamma
GCF_000686565.1	GCF_001999985.1	97.4575	97.8407	0.4030	0.4013	0.07873	147	0.9206	87	1.154	0.8649	97.3448	98.1086	1.1995	1.30	AlfI:97.80,AloI:98.89,BcgI:97.69,FalI:97.91	1860	147	1438	39	7.863945578231292	ok	97.4575	gamma
GCF_000686565.1	GCF_900198625.1	96.8985	97.5366	0.7783	0.7753	0.06941	89	0.9857	23	0.973	0.8439	96.7704	98.0128	1.0379	0.73	AlfI:97.43,AloI:96.58,BcgI:97.62,FalI:97.58	1929	89	2220	77	18.786516853932586	ok	96.8985	gamma
GCF_000696305.2	GCF_001636015.1	96.8129	97.3187	0.8907	0.8567	0.06600	32	0.9965	7	1.434	0.8258	96.6124	97.8116	0.6135	0.50	AlfI:97.36,AloI:96.75,BcgI:97.32,FalI:97.32	2078	32	2627	550	62.90625	ok	96.8129	gamma
GCF_000711795.1	GCF_002811245.1	95.6460	96.5040	0.7375	0.8350	0.06051	70	0.9844	47	1.336	0.7642	95.6639	97.3233	1.2759	4.04	AlfI:96.42,AloI:95.44,BcgI:96.50,FalI:96.72	3193	70	4350	236	43.24285714285714	ok	95.6460	gamma
GCF_000717595.1	GCF_001418135.1	97.1875	97.5291	0.6425	0.7164	0.03167	486	0.9461	427	1.729	0.8380	97.0164	97.8577	0.6471	9.95	AlfI:97.38,AloI:97.37,BcgI:97.54,FalI:98.01	8833	486	10014	86	16.4238683127572	ok	97.1875	gamma
GCF_000719115.1	GCF_900100275.1	97.3659	97.7681	0.8439	0.8619	0.02290	142	0.9930	97	1.297	0.8551	97.1607	98.1194	0.3998	5.53	AlfI:97.72,AloI:97.85,BcgI:97.74,FalI:98.12	14362	142	17101	813	98.4225352112676	ok	97.3659	gamma
GCF_000720805.1	GCF_000721105.1	97.8056	98.2356	0.7625	0.8192	0.02223	260	0.9911	103	0.831	0.8880	97.5936	98.5378	0.4713	11.07	AlfI:98.16,AloI:98.32,BcgI:98.20,FalI:98.63	12260	260	13931	364	44.95384615384615	ok	97.8056	gamma
GCF_000738675.1	GCF_017299535.1	97.3172	97.6207	0.9177	0.9514	0.03255	44	0.9942	42	1.781	0.8452	97.1586	97.8997	0.1824	0.72	AlfI:97.59,AloI:97.77,BcgI:97.62,FalI:97.67	7300	44	8921	1262	164.45454545454547	ok	97.3172	gamma
GCF_000764665.1	GCF_000819955.1	96.2006	96.6248	0.9007	0.9141	0.04239	110	0.9953	27	2.305	0.7701	96.0962	97.1244	0.4608	4.15	AlfI:96.66,AloI:96.96,BcgI:96.50,FalI:96.89	5952	110	8045	257	53.14545454545455	ok	96.2006	gamma
GCF_000813705.1	GCF_000952795.1	96.9563	97.4768	0.7626	0.7734	0.05480	177	0.9750	63	1.260	0.8346	96.7860	97.9254	0.7892	3.05	AlfI:97.43,AloI:97.66,BcgI:97.55,FalI:96.87	2886	177	3475	66	14.88135593220339	ok	96.9563	gamma
GCF_000813705.1	GCF_003044425.1	96.4065	97.1240	0.7700	0.8039	0.06008	158	0.9827	41	1.189	0.8082	96.3073	97.7503	1.7720	10.71	AlfI:97.26,AloI:97.46,BcgI:97.17,FalI:95.69	2742	158	3427	74	15.765822784810126	ok	96.4065	gamma
GCF_000816845.1	GCF_015353075.1	97.2587	97.3729	0.7178	0.7456	0.02821	81	0.9927	78	4.943	0.8275	97.1170	97.5411	0.1470	1.46	AlfI:97.28,AloI:97.26,BcgI:97.41,FalI:97.40	10883	81	13088	748	131.25925925925927	ok	97.2587	gamma
GCF_000825685.1	GCF_000828125.2	95.0867	96.6623	0.6003	0.6587	0.14954	38	0.9286	37	0.783	0.7815	95.3304	97.8842	0.7061	1.63	AlfI:96.29,AloI:96.80,BcgI:96.24,FalI:96.94	745	38	743	48	13.657894736842104	ok	95.0867	gamma
GCF_000931445.1	GCF_001013905.1	97.7054	98.0432	0.8532	0.8449	0.02713	59	0.9933	58	1.224	0.8748	97.4834	98.3267	0.5694	8.86	AlfI:97.93,AloI:97.83,BcgI:98.09,FalI:98.40	9053	59	10425	1368	147.5593220338983	ok	97.7054	gamma
GCF_000935215.1	GCF_002929225.1	97.5439	98.0910	0.7902	0.8086	0.02771	241	0.9967	26	0.761	0.8789	97.3728	98.4507	0.2517	2.31	AlfI:98.12,AloI:98.29,BcgI:98.04,FalI:98.19	8283	241	9801	154	33.33195020746888	ok	97.5439	gamma
GCF_000935215.1	GCF_014764705.1	97.3010	97.8400	0.7607	0.7722	0.03022	260	0.9923	57	0.918	0.8612	97.1720	98.2143	0.2097	1.50	AlfI:97.85,AloI:97.96,BcgI:97.80,FalI:98.01	7825	260	9458	161	29.25	ok	97.3010	gamma
GCF_000952795.1	GCF_003044425.1	96.7703	97.2651	0.7830	0.7954	0.05811	144	0.9681	79	1.476	0.8188	96.6333	97.7238	1.1928	6.38	AlfI:97.15,AloI:97.79,BcgI:97.31,FalI:96.60	2750	144	3384	89	17.63888888888889	ok	96.7703	gamma
GCF_000956595.1	GCF_009497655.1	96.4491	96.9214	0.8638	0.8602	0.05323	64	0.9981	7	1.781	0.7992	96.3198	97.4075	0.4781	4.91	AlfI:96.82,AloI:97.08,BcgI:96.62,FalI:97.10	3761	64	4887	287	57.28125	ok	96.4491	gamma
GCF_000981585.1	GCF_016772475.1	96.7972	97.4221	0.8500	0.8523	0.03311	68	0.9913	67	1.140	0.8314	96.6171	97.9572	0.7105	15.97	AlfI:97.61,AloI:97.55,BcgI:97.44,FalI:96.90	8186	68	10070	817	113.61764705882354	ok	96.7972	gamma
GCF_001025195.1	GCF_001042615.1	97.1998	97.6015	0.8434	0.8524	0.04879	26	0.9923	25	1.434	0.8438	97.0225	97.9587	0.2988	0.98	AlfI:97.60,AloI:97.86,BcgI:97.57,FalI:97.56	3354	26	4078	379	125.5	ok	97.1998	gamma
GCF_001044235.1	GCF_001044255.1	96.5420	96.9385	0.7234	0.9287	0.03358	128	0.9886	97	2.148	0.7931	96.3923	97.3945	0.4891	5.30	AlfI:97.09,AloI:97.05,BcgI:96.85,FalI:97.34	8752	128	11383	408	66.7265625	ok	96.5420	gamma
GCF_001277805.1	GCF_002809955.1	96.8751	98.2213	0.7979	0.7019	0.04411	120	0.9861	41	0.355	0.8882	96.9801	98.8317	0.5215	5.57	AlfI:98.16,AloI:97.84,BcgI:98.36,FalI:97.92	3298	120	3817	149	25.183333333333334	ok	96.8751	gamma
GCF_001418475.1	GCF_001419765.1	97.4914	97.7273	0.6093	0.5809	0.02833	705	0.9797	164	2.086	0.8522	97.3249	97.9638	0.7170	14.08	AlfI:97.58,AloI:97.66,BcgI:97.72,FalI:98.29	10180	705	11242	73	12.238297872340425	ok	97.4914	gamma
GCF_001418645.1	GCF_001419765.1	97.3656	97.6080	0.5846	0.5569	0.02942	746	0.9892	79	2.148	0.8435	97.2474	97.8318	0.6182	9.33	AlfI:97.47,AloI:97.59,BcgI:97.60,FalI:98.09	9829	746	11023	81	10.656836461126005	ok	97.3656	gamma
GCF_001419765.1	GCF_900290235.1	96.9490	97.4473	0.6842	0.6841	0.02887	671	0.9939	53	1.336	0.8317	96.7700	97.9051	0.8808	19.58	AlfI:97.23,AloI:97.44,BcgI:97.44,FalI:98.11	10553	671	12783	76	13.880774962742176	ok	96.9490	gamma
GCF_001420285.1	GCF_001507325.1	96.9658	97.6115	0.8735	0.8405	0.05854	32	0.9926	18	0.945	0.8484	96.7937	98.1085	0.5030	2.59	AlfI:97.90,AloI:97.75,BcgI:97.40,FalI:97.60	2460	32	3081	328	76.03125	ok	96.9658	gamma
GCF_001420285.1	GCF_012952015.1	96.9563	97.5478	0.8651	0.8577	0.05952	34	0.9917	20	1.044	0.8440	96.7904	98.0215	0.5130	3.07	AlfI:97.73,AloI:97.66,BcgI:97.22,FalI:97.62	2441	34	3059	245	70.97058823529412	ok	96.9563	gamma
GCF_001435295.1	GCF_904846615.1	96.3940	97.2311	0.8795	0.9297	0.05595	21	0.9934	19	0.973	0.8191	96.3242	97.8844	0.7633	3.47	AlfI:97.24,AloI:96.62,BcgI:97.39,FalI:96.94	2888	21	3847	678	136.9047619047619	ok	96.3940	gamma
GCF_001444505.1	GCF_900101915.1	96.2643	97.4024	0.8132	0.8287	0.05867	112	0.9902	23	0.709	0.8314	96.2650	98.1829	0.4668	1.65	AlfI:97.41,AloI:97.62,BcgI:97.50,FalI:97.16	2602	112	3327	119	21.669642857142858	ok	96.2643	gamma
GCF_001457655.1	GCF_002989035.1	97.6009	98.0634	0.6129	0.5790	0.07836	107	0.9013	106	0.831	0.8787	97.4820	98.3555	0.3437	1.14	AlfI:97.89,AloI:98.21,BcgI:97.99,FalI:98.23	1342	107	1280	33	10.046728971962617	ok	97.6009	gamma
GCF_001457655.1	GCF_004802395.1	96.4504	97.5408	0.8919	0.9204	0.08159	21	0.9840	20	0.631	0.8424	96.5037	98.2088	0.4566	0.83	AlfI:97.33,AloI:97.78,BcgI:97.62,FalI:97.58	1307	21	1636	196	59.57142857142857	ok	96.4504	gamma
GCF_001457655.1	GCF_900475755.1	95.5632	96.3042	0.8174	0.8480	0.10487	49	0.9552	48	1.631	0.7506	95.5529	97.0869	0.3249	0.47	AlfI:96.10,AloI:96.42,BcgI:96.33,FalI:96.41	1131	49	1556	78	21.877551020408163	ok	95.5632	gamma
GCF_001457655.1	GCF_900475885.1	96.1921	97.4491	0.9161	0.9136	0.08336	21	0.9839	20	0.605	0.8358	96.3097	98.2229	0.4039	1.15	AlfI:97.22,AloI:97.41,BcgI:97.44,FalI:97.63	1317	21	1658	221	59.095238095238095	ok	96.1921	gamma
GCF_001465295.1	GCF_002221505.1	96.6394	97.0945	0.8855	0.9132	0.05248	22	0.9941	20	1.729	0.8100	96.4742	97.5602	0.6556	0.84	AlfI:97.02,AloI:97.68,BcgI:97.10,FalI:97.14	3512	22	4538	527	155.36363636363637	ok	96.6394	gamma
GCF_001469895.1	GCF_001550135.1	96.7720	97.2927	0.9305	0.9090	0.04446	56	0.9947	24	1.336	0.8249	96.6630	97.7299	0.2280	0.53	AlfI:97.35,AloI:97.45,BcgI:97.22,FalI:97.31	4773	56	5852	354	81.92857142857143	ok	96.7720	gamma
GCF_001469895.1	GCF_013349995.1	96.5304	97.1138	0.8375	0.7695	0.04838	107	0.9807	78	1.375	0.8118	96.4146	97.6375	0.4793	2.56	AlfI:97.10,AloI:97.43,BcgI:97.26,FalI:96.95	4198	107	5365	154	37.99065420560748	ok	96.5304	gamma
GCF_001469895.1	GCF_019134595.1	95.8900	96.4653	0.8926	0.8690	0.05321	56	0.9934	26	1.911	0.7630	95.8031	97.1091	0.8884	1.92	AlfI:96.46,AloI:97.26,BcgI:96.52,FalI:96.37	4133	56	5624	391	71.17857142857143	ok	95.8900	gamma
GCF_001507325.1	GCF_012952015.1	96.7541	97.5190	0.8221	0.8700	0.06057	34	0.9919	19	0.866	0.8419	96.6303	98.0861	0.5108	3.02	AlfI:97.71,AloI:97.20,BcgI:97.29,FalI:97.63	2391	34	3034	290	69.32352941176471	ok	96.7541	gamma
GCF_001514115.1	GCF_014650275.1	97.3278	97.7287	0.7634	0.8148	0.02454	150	0.9914	106	1.336	0.8524	97.1272	98.0850	0.6041	15.59	AlfI:97.66,AloI:97.70,BcgI:97.69,FalI:98.26	12938	150	15265	802	82.18666666666667	ok	97.3278	gamma
GCF_001521715.1	GCF_002208095.1	97.0564	97.4897	0.8562	0.8212	0.03988	39	0.9927	37	1.476	0.8359	96.8554	97.9010	0.2937	3.90	AlfI:97.67,AloI:97.49,BcgI:97.38,FalI:97.40	5171	39	6494	614	130.7948717948718	ok	97.0564	gamma
GCF_001521715.1	GCF_003634515.1	96.4013	96.9127	0.8494	0.9175	0.04531	40	0.9920	38	1.781	0.7924	96.2315	97.4837	0.5073	6.43	AlfI:97.12,AloI:97.20,BcgI:96.75,FalI:96.70	4846	40	6462	401	119.3	ok	96.4013	gamma
GCF_001521715.1	GCF_007035645.1	97.0826	97.4800	0.8590	0.9045	0.03979	32	0.9942	30	1.565	0.8352	96.9143	97.8463	0.3085	3.68	AlfI:97.64,AloI:97.56,BcgI:97.38,FalI:97.34	5191	32	6502	616	160.34375	ok	97.0826	gamma
GCF_001521715.1	GCF_008364625.1	96.4075	96.8754	0.8333	0.9092	0.04576	53	0.9892	51	1.911	0.7895	96.2808	97.3771	0.4042	3.61	AlfI:97.08,AloI:96.83,BcgI:96.78,FalI:96.67	4787	53	6359	425	89.20754716981132	ok	96.4075	gamma
GCF_001550135.1	GCF_013349995.1	96.8462	97.4934	0.7988	0.7674	0.04450	112	0.9784	91	1.014	0.8393	96.6995	98.0027	0.2282	0.21	AlfI:97.50,AloI:97.30,BcgI:97.46,FalI:97.53	4377	112	5423	176	37.75	ok	96.8462	gamma
GCF_001571325.1	GCF_001598795.1	96.0910	96.9319	0.8250	0.8559	0.03213	156	0.9933	62	1.140	0.7935	96.0483	97.6850	0.7353	15.51	AlfI:97.05,AloI:96.95,BcgI:96.72,FalI:97.46	9699	156	12948	376	59.82692307692308	ok	96.0910	gamma
GCF_001595725.1	GCF_002200015.1	97.2710	98.0300	0.7107	0.8376	0.04430	76	0.9792	73	0.588	0.8769	97.1825	98.4679	0.1547	0.27	AlfI:98.02,AloI:97.92,BcgI:98.08,FalI:98.03	4504	76	4304	220	46.1578947368421	ok	97.2710	gamma
GCF_001595725.1	GCF_006384875.1	96.7297	97.7349	0.7649	0.8474	0.04740	24	0.9937	22	0.588	0.8569	96.7358	98.3212	0.3484	1.09	AlfI:97.87,AloI:97.52,BcgI:97.68,FalI:97.76	4207	24	4491	751	145.54166666666666	ok	96.7297	gamma
GCF_001612805.1	GCF_001612905.1	97.6161	97.9259	0.8717	0.8283	0.02469	115	0.9929	78	1.434	0.8667	97.4179	98.1958	0.5572	7.47	AlfI:98.03,AloI:97.82,BcgI:97.88,FalI:98.37	11377	115	13252	605	95.59130434782608	ok	97.6161	gamma
GCF_001612845.1	GCF_001613005.1	97.8999	98.0904	0.8331	0.8242	0.02330	252	0.9860	157	1.911	0.8782	97.7112	98.2750	0.5774	8.72	AlfI:98.17,AloI:98.14,BcgI:98.04,FalI:98.62	11765	252	13341	310	45.01190476190476	ok	97.8999	gamma
GCF_001618065.1	GCF_003351665.1	95.9489	96.5133	0.8897	0.9147	0.06777	49	0.9966	8	1.911	0.7615	95.8775	97.1405	0.4558	1.59	AlfI:96.65,AloI:96.84,BcgI:96.40,FalI:96.38	2525	49	3317	254	48.42857142857143	ok	95.9489	gamma
GCF_001728805.1	GCF_002982115.1	96.4226	97.0009	0.8767	0.8795	0.05727	36	0.9964	11	1.476	0.8036	96.2917	97.5604	0.6778	1.59	AlfI:96.96,AloI:96.41,BcgI:97.01,FalI:97.08	3130	36	4053	495	84.52777777777777	ok	96.4226	gamma
GCF_001815675.1	GCF_014054945.1	96.7421	97.3007	0.8987	0.8880	0.05218	73	0.9965	11	1.297	0.8216	96.6171	97.7889	0.6750	2.76	AlfI:97.26,AloI:97.69,BcgI:97.30,FalI:97.02	3338	73	4156	189	43.67123287671233	ok	96.7421	gamma
GCF_001870205.1	GCF_002026305.1	95.5258	96.5519	0.8560	0.8316	0.11678	22	0.9746	21	1.075	0.7725	95.6857	97.3418	0.3273	0.50	AlfI:96.63,AloI:96.50,BcgI:96.76,FalI:96.43	867	22	1204	105	37.68181818181818	ok	95.5258	gamma
GCF_001886855.1	GCF_005222125.1	97.1520	98.3721	0.5852	0.6563	0.13345	12	0.9658	11	0.335	0.8985	97.1606	98.9373	0.7157	1.44	AlfI:98.53,AloI:98.84,BcgI:98.38,FalI:98.13	388	12	396	158	26.916666666666668	ok	97.1520	gamma
GCF_001908275.1	GCF_004001025.1	96.3429	97.2133	0.8664	0.8826	0.03955	89	0.9851	88	0.945	0.8165	96.2992	97.8839	0.2915	2.31	AlfI:97.37,AloI:97.24,BcgI:97.18,FalI:97.08	6060	89	7901	428	66.17977528089888	ok	96.3429	gamma
GCF_001908275.1	GCF_017874615.1	95.8621	96.8068	0.9026	0.9084	0.04227	67	0.9886	66	1.107	0.7862	95.8467	97.6370	0.2956	2.23	AlfI:96.96,AloI:96.89,BcgI:96.76,FalI:96.66	5968	67	8171	394	86.58208955223881	ok	95.8621	gamma
GCF_001999985.1	GCF_900198625.1	98.4552	98.6444	0.4038	0.4167	0.05820	161	0.8827	160	0.918	0.9177	98.3617	98.7513	0.6177	5.16	AlfI:98.28,AloI:98.87,BcgI:98.90,FalI:98.74	2024	161	1523	40	8.478260869565217	ok	98.4552	gamma
GCF_002000985.1	GCF_003337175.1	96.2762	97.3240	0.5921	0.6350	0.08082	67	0.9537	66	0.761	0.8291	96.2483	98.0600	0.8057	2.07	AlfI:97.05,AloI:96.69,BcgI:97.49,FalI:97.39	1576	67	1900	74	21.26865671641791	ok	96.2762	gamma
GCF_002020355.1	GCF_002085925.2	96.5810	96.9828	0.9200	0.8821	0.03934	32	0.9958	26	2.026	0.7977	96.4569	97.4085	0.5138	4.35	AlfI:96.81,AloI:97.22,BcgI:96.97,FalI:97.32	6234	32	8148	1741	193.46875	ok	96.5810	gamma
GCF_002020355.1	GCF_009296265.1	96.4645	96.8726	0.9049	0.8578	0.04049	36	0.9950	30	2.148	0.7892	96.3205	97.3424	0.3780	2.77	AlfI:96.81,AloI:97.19,BcgI:96.83,FalI:97.12	6067	36	8050	1010	167.02777777777777	ok	96.4645	gamma
GCF_002085925.2	GCF_009296265.1	96.5991	97.0227	0.8659	0.8737	0.03879	57	0.9912	55	1.911	0.8008	96.4593	97.4713	0.4238	4.35	AlfI:96.96,AloI:97.38,BcgI:96.97,FalI:97.33	6401	57	8287	577	110.08771929824562	ok	96.5991	gamma
GCF_002119445.1	GCF_002200015.1	96.3473	97.1581	0.6970	0.7787	0.05589	73	0.9772	71	1.014	0.8165	96.2725	97.8088	0.1429	0.29	AlfI:97.19,AloI:97.05,BcgI:97.10,FalI:97.20	4019	73	4174	186	42.76712328767123	ok	96.3473	gamma
GCF_002119445.1	GCF_006384875.1	96.0211	97.1036	0.7948	0.8342	0.05465	31	0.9913	29	0.831	0.8126	96.0437	97.9014	0.2407	0.85	AlfI:97.20,AloI:97.11,BcgI:96.96,FalI:97.15	4014	31	4549	732	107.45161290322581	ok	96.0211	gamma
GCF_002149035.1	GCF_900113865.1	97.1983	97.8269	0.7318	0.7586	0.02847	446	0.9930	57	0.866	0.8594	97.0089	98.2944	0.4809	4.66	AlfI:97.85,AloI:97.61,BcgI:97.83,FalI:98.09	9437	446	11026	141	19.172645739910315	ok	97.1983	gamma
GCF_002154555.1	GCF_014673495.1	97.8406	98.1797	0.7619	0.6787	0.02515	587	0.9975	21	1.075	0.8840	97.6239	98.4467	0.5684	12.69	AlfI:98.14,AloI:98.10,BcgI:98.15,FalI:98.67	10002	587	11214	124	15.228279386712096	ok	97.8406	gamma
GCF_002197815.1	GCF_003052605.1	96.5669	97.9793	0.7577	0.7343	0.03112	188	0.9831	116	0.392	0.8711	96.7903	98.6350	0.2353	1.19	AlfI:97.92,AloI:98.15,BcgI:97.99,FalI:98.04	7143	188	8765	247	36.787234042553195	ok	96.5669	gamma
GCF_002200015.1	GCF_006384875.1	96.8477	97.8026	0.8163	0.7805	0.04792	71	0.9966	11	0.605	0.8615	96.7776	98.3859	0.5226	2.10	AlfI:97.99,AloI:97.46,BcgI:97.83,FalI:97.79	3978	71	4247	269	46.436619718309856	ok	96.8477	gamma
