query_asm	ref_asm	band	anim_ani	ani_gated	ani_npmle	lrt_np	ani_spatial
GCA_001798565.1	GCA_016184235.1	0.9-0.95	93.9002	96.7477	96.60047033910499	-0.0256955464665225	96.7477
GCA_012960245.1	GCA_002311335.1	0.9-0.95	94.0138	94.9103	94.79206709381936	0.15168246933353657	94.9103
GCA_002479255.1	GCA_003135135.1	0.9-0.95	92.3722	93.3493	90.97461192798274	4.0646676007309	93.3493
GCA_013152215.1	GCF_000526155.1	0.9-0.95	93.7285	95.8618	95.79214383260282	-0.038274378448477364	95.8618
GCA_017881405.1	GCA_002279275.1	0.9-0.95	91.2803	94.7333	94.61205721920886	0.8802993445788161	94.7333
GCA_009773665.1	GCF_000429325.1	0.9-0.95	92.3152	93.3063	93.38462895150825	0.18101933034449758	93.3063
GCF_000701705.1	GCA_900553145.1	0.9-0.95	90.7598	93.6387	93.10445769463922	3.2958535910256614	93.6387
GCF_000504305.1	GCF_011682075.1	0.9-0.95	92.2699	94.9174	94.9386608481591	1.73400410771319	94.9174
GCF_900114115.1	GCF_014873765.1	0.9-0.95	94.1919	95.0646	93.4652561991423	4.406017901181258	95.0646
GCF_000021385.1	GCF_000226255.1	0.9-0.95	91.2075	91.2316	91.58279699794518	2.89333580733728	91.2316
GCF_011682075.1	GCF_000226255.1	0.9-0.95	91.1919	93.9224	94.07227758060887	5.928083588292793	94.07227758060887
GCA_009782775.1	GCA_009783115.1	0.9-0.95	91.3978	94.6239	94.61239237042729	0.43294204881158294	94.6239
GCA_003525525.1	GCF_000702665.1	0.9-0.95	94.092	96.4249	95.79560125162216	0.7121194037372334	96.4249
GCA_900550745.1	GCF_000701705.1	0.9-0.95	93.37	95.7247	95.69938320395006	3.1059084233165777	95.7247
GCF_000226255.1	GCF_015731765.1	0.9-0.95	91.2775	94.4502	94.54531066240371	10.218549900284415	94.54531066240371
GCF_008124665.1	GCA_011333985.1	0.9-0.95	91.0846	92.6906	92.67752600545343	2.657693097160518	92.6906
GCA_003170875.1	GCA_003135255.1	0.9-0.95	90.3319	94.1603	93.91881480908299	0.22759144042584012	94.1603
GCA_005880525.1	GCA_005879985.1	0.9-0.95	91.1878	94.1502	94.09571827694091	0.8405506872913975	94.1502
GCA_003151665.1	GCA_003139695.1	0.9-0.95	94.9271	96.0161	94.60831816860795	6.314238443457725	94.60831816860795
GCA_016464825.1	GCA_003244185.1	0.9-0.95	91.9963	93.1017	93.09509706145829	1.171691086681676	93.1017
GCA_003142035.1	GCA_003135255.1	0.9-0.95	91.6193	94.3601	94.07668732008028	0.6550322984653576	94.3601
GCA_016180425.1	GCA_001800135.1	0.9-0.95	91.8432	92.8273	92.79907543179154	0.3688916058981704	92.8273
GCA_002448285.1	GCA_902761395.1	0.9-0.95	91.5725	96.5448	96.60755839381055	3.630097180429061	96.5448
GCA_016206405.1	GCA_001800185.1	0.9-0.95	94.1142	96.5007	96.48877758057854	2.4894944292982473	96.5007
GCA_902761395.1	GCA_017651625.1	0.9-0.95	90.0993	94.6966	94.32263250096493	6.968177391682616	94.32263250096493
GCA_016182905.1	GCA_016191335.1	0.9-0.95	90.2238	92.9243	91.6958522255212	2.4646101825492224	92.9243
GCA_002423485.1	GCA_002329445.1	0.9-0.95	89.9611	92.7992	92.75760772153241	0.10312659932242241	92.7992
GCA_013043945.1	GCA_013044185.1	0.9-0.95	91.9534	94.1454	92.62732228755944	4.259655680210926	94.1454
GCA_002307115.1	GCA_001873075.1	0.9-0.95	93.0053	95.8377	95.78447531321785	0.05309696167796574	95.8377
GCA_903894145.1	GCA_903915125.1	0.9-0.95	89.8839	93.9874	95.70134711395136	2.4578485152494522	93.9874
GCF_002798305.1	GCF_002265435.1	0.9-0.95	90.3521	89.1849	90.58104679586523	4.305950451657736	89.1849
GCF_900115845.1	GCF_900177535.1	0.9-0.95	95.0862	95.9793	95.91742502294535	0.42548802840428834	95.9793
GCF_000306965.1	GCF_016908375.1	0.9-0.95	91.7187	91.4994	91.70284776933204	2.2129011818933577	91.4994
GCF_005144865.1	GCF_017303315.1	0.9-0.95	92.1442	92.4118	92.7322653879324	6.773796455861884	92.7322653879324
GCF_000986785.1	GCF_001273925.1	0.9-0.95	93.2543	94.1438	92.93561944462778	4.355853418239349	94.1438
GCF_004343255.1	GCF_003003125.1	0.9-0.95	95.277	95.7728	95.23066105604188	0.9123120426156675	95.7728
GCA_002155105.1	GCF_900112935.1	0.9-0.95	91.8543	92.5632	91.87924291436693	1.433826164680795	92.5632
GCF_000313565.1	GCA_001305055.1	0.9-0.95	93.4845	92.5781	92.19241016813545	1.9465351110429765	92.5781
GCF_001884135.1	GCF_006494425.1	0.9-0.95	90.5991	90.2098	90.66291846821046	3.0916698786641064	90.2098
GCA_902399855.1	GCF_000420345.1	0.9-0.95	95.2473	95.5396	94.54774119280893	5.570760457792403	94.54774119280893
GCA_900538885.1	GCA_900752975.1	0.9-0.95	92.0673	97.0735	97.1115630522006	1.646681052385361	97.0735
GCF_002128425.1	GCF_001420605.1	0.9-0.95	92.2072	92.8346	92.53185745390034	1.1524908162045904	92.8346
GCA_015264885.1	GCF_001071995.1	0.9-0.95	93.8743	95.715	95.76778321572861	2.4837373481918803	95.715
GCF_001199495.1	GCF_000875755.1	0.9-0.95	92.8101	95.6353	95.62627788071836	0.12076469750394381	95.6353
GCA_017561055.1	GCA_017473265.1	0.9-0.95	94.6797	96.5933	96.31652544146765	0.4457872926965365	96.5933
GCA_900539265.1	GCA_000433035.1	0.9-0.95	90.8473	92.9668	92.63800027646865	6.31114347238281	92.63800027646865
GCF_000691145.1	GCF_014764715.1	0.9-0.95	89.7933	89.4847	90.3761926238514	19.547537896379254	90.3761926238514
GCF_007994985.1	GCF_016908395.1	0.9-0.95	94.136	94.4302	94.23488587293878	0.20923713423326262	94.4302
GCF_004000865.1	GCF_004000785.1	0.9-0.95	91.3186	92.8762	92.03842321863824	1.9428357329779828	92.8762
GCA_015059015.1	GCA_017398545.1	0.9-0.95	93.5994	94.4586	94.89870132973851	4.106229597055517	94.4586
GCA_900551535.1	GCA_001058355.1	0.9-0.95	94.8369	96.7329	96.70991427625204	0.20465661184289274	96.7329
GCA_014049385.1	GCF_005864045.1	0.9-0.95	94.8171	95.8709	95.76254786454903	1.06132540758108	95.8709
GCF_001552255.1	GCF_001552655.1	0.9-0.95	91.931	93.1246	93.36397628039144	6.213627653669391	93.36397628039144
GCA_905199855.1	GCA_000432575.1	0.9-0.95	92.927	94.6726	94.31338391450042	0.3996251942528488	94.6726
GCF_000173915.1	GCF_001553035.1	0.9-0.95	94.0102	94.5852	94.71819042316095	0.4121261698728631	94.5852
GCF_003339775.1	GCF_001886855.1	0.9-0.95	93.4875	92.7035	90.2004190994303	0.6905677347864412	92.7035
GCF_001543205.1	GCF_002083135.2	0.9-0.95	94.2827	92.0535	90.69947439287371	2.207899804427143	92.0535
GCF_004138285.1	GCF_002574545.1	0.9-0.95	92.3158	92.2783	90.83042997572261	0.15948247684082162	92.2783
GCF_900176265.1	GCF_002276225.1	0.9-0.95	92.4027	92.3311	92.45775385170654	0.7480117283810159	92.3311
GCF_014322795.1	GCF_013820765.1	0.9-0.95	94.7979	95.0425	95.07714093746958	1.4709094516638288	95.0425
GCF_014836645.1	GCF_001629705.1	0.9-0.95	90.6543	90.9952	91.23220658270894	1.4062626737268147	90.9952
GCF_000833605.1	GCF_002742685.1	0.9-0.95	89.9753	90.2701	90.99963648954092	1.916889444402841	90.2701
GCF_009718825.1	GCF_006517395.1	0.9-0.95	90.8128	91.2743	91.47152230452579	1.4354861886467916	91.2743
GCF_003024685.1	GCF_003024675.1	0.9-0.95	90.3202	91.7815	92.16448262412771	1.2609879293709128	91.7815
GCF_900106595.1	GCF_000420725.1	0.9-0.95	91.5244	92.1569	92.09673694150094	2.080035473412863	92.1569
GCF_000428925.1	GCF_009864005.1	0.9-0.95	93.1183	92.3686	89.63145969392467	1.4511447652012066	92.3686
GCF_003605405.2	GCF_014836955.1	0.9-0.95	91.3643	92.0386	91.83923942143632	0.4404496909919544	92.0386
GCF_000426085.1	GCF_011393025.1	0.9-0.95	92.5732	93.1702	93.01162473878315	0.3224244704579178	93.1702
GCA_017941505.1	GCA_902772725.1	0.9-0.95	93.8018	95.7625	95.83251984644498	2.9853502477230904	95.7625
GCA_902769185.1	GCA_002342545.1	0.9-0.95	93.0043	94.4576	94.3970841359488	0.13186300787742766	94.4576
GCF_900106845.1	GCF_900015215.1	0.9-0.95	92.9287	93.2186	93.42987680626054	1.9519362581886526	93.2186
GCA_900541905.1	GCA_900542375.1	0.9-0.95	94.5932	95.6707	95.70218238065469	1.3491123575477104	95.6707
GCA_900542935.1	GCA_002474405.1	0.9-0.95	94.5916	96.0278	95.99969103674036	0.5641703748769942	96.0278
GCA_016281805.1	GCA_902783255.1	0.9-0.95	94.3812	95.2577	95.25131646776885	3.4105127302218534	95.2577
GCF_000449425.2	GCF_900243075.1	0.9-0.95	92.3846	94.3372	94.14607639960532	1.8819113341596676	94.3372
GCA_017461005.1	GCA_017433225.1	0.9-0.95	89.1701	91.7175	89.96123076525346	0.712979275134785	91.7175
GCA_902761585.1	GCF_009696445.1	0.9-0.95	94.3729	95.1219	95.3839281238105	14.989551896615012	95.3839281238105
GCA_905212395.1	GCA_002405165.1	0.9-0.95	93.1648	96.5016	96.47371882587834	-0.07336388132057436	96.5016
GCA_017381715.1	GCA_017399965.1	0.9-0.95	89.2967	90.7817	91.3140655798859	2.4546917786547056	90.7817
GCF_009695905.1	GCA_016775335.1	0.9-0.95	93.4745	94.3568	94.07965316565048	1.194084212067537	94.3568
GCA_015068035.1	GCA_017522015.1	0.9-0.95	93.0218	94.0644	91.66690832630002	2.656706750221929	94.0644
GCA_002424295.1	GCA_902809935.1	0.9-0.95	91.7992	93.2484	93.04626043477747	1.4574552750054863	93.2484
GCA_900539725.1	GCA_900539225.1	0.9-0.95	94.9881	95.5598	94.1897166281249	1.0705221851831084	95.5598
GCF_001185345.1	GCF_017566055.1	0.9-0.95	90.6456	90.8712	91.19511555941335	6.300517118157586	91.19511555941335
GCA_900766215.1	GCF_003182075.1	0.9-0.95	91.9594	94.9514	95.21972307026698	2.9561381324040212	94.9514
GCA_900767835.1	GCA_900768425.1	0.9-0.95	89.6601	96.2977	96.48983977639602	3.0782348807044855	96.2977
GCF_001404875.1	GCF_000154065.1	0.9-0.95	91.762	90.5573	92.99617777652394	7.40102393867528	92.99617777652394
GCA_017433225.1	GCA_900317985.1	0.9-0.95	92.5396	94.4459	93.72343983980454	3.920602792135469	94.4459
GCA_015063805.1	GCA_017466495.1	0.9-0.95	92.4605	94.5647	94.79676271504613	5.770358736910566	94.79676271504613
GCA_904502055.1	GCA_017621015.1	0.9-0.95	90.4011	94.5316	94.41143638180215	0.4081545575124892	94.5316
GCA_017646185.1	GCA_017537345.1	0.9-0.95	90.7386	94.4194	94.66694577015333	3.1068878094756656	94.4194
GCA_900544375.1	GCA_900544715.1	0.9-0.95	90.1963	90.9965	87.97981771202856	7.065104693047033	87.97981771202856
GCF_017566145.1	GCF_001486165.1	0.9-0.95	93.1484	93.1816	88.99775809329915	18.352383507392915	88.99775809329915
GCF_018785175.1	GCF_902381825.1	0.9-0.95	92.1908	91.1745	90.18996914453979	1.2099940408288603	91.1745
GCA_017962825.1	GCA_016291475.1	0.9-0.95	89.9542	91.8001	92.15689449161381	3.9383055291991695	91.8001
GCF_001077535.1	GCF_000449425.2	0.9-0.95	91.7867	93.3357	93.25725573432165	5.11079454261926	93.25725573432165
GCA_900316395.1	GCA_905234245.1	0.9-0.95	94.1436	95.4915	95.4882255346996	0.42475575645767094	95.4915
GCF_001889325.1	GCF_001020205.1	0.9-0.95	94.6764	93.3643	93.52140410589087	4.6799575026007005	93.3643
GCF_000633595.2	GCF_001038625.1	0.9-0.95	92.9377	93.7288	93.73523710267126	0.6137117026391934	93.7288
GCA_017500845.1	GCA_015055705.1	0.9-0.95	92.5323	94.1075	91.60586661889137	2.1438577737644664	94.1075
GCF_900107815.1	GCF_900107125.1	0.9-0.95	92.6236	92.8271	92.98212867509156	2.758980667686046	92.8271
GCA_904419835.1	GCF_000169255.2	0.9-0.95	91.4821	93.507	93.66545086821034	2.015133304959818	93.507
GCA_002411615.1	GCA_902809935.1	0.9-0.95	90.6804	92.8496	92.70024787288249	0.7981329484164235	92.8496
GCF_000010185.1	GCA_018371055.1	0.9-0.95	91.3189	95.5466	95.22994253672358	4.595983547878973	95.5466
GCA_900766395.1	GCA_900552105.1	0.9-0.95	92.1023	94.7679	95.11370082562172	7.6511150780579555	95.11370082562172
GCA_017557265.1	GCA_017550645.1	0.9-0.95	90.2512	94.8409	92.94022027615941	1.770712490061669	94.8409
GCF_900142955.1	GCA_018372435.1	0.9-0.95	94.8708	95.2418	95.3297489698931	4.16362864336952	95.2418
GCA_900550095.1	GCA_904399395.1	0.9-0.95	89.1453	96.2656	96.335990389393	1.0327845796023212	96.2656
GCA_900548305.1	GCA_900542375.1	0.9-0.95	91.1012	93.1048	93.16342886745271	5.016461173400103	93.16342886745271
GCF_002102475.1	GCF_009905255.1	0.9-0.95	92.6941	93.2811	93.33536751025737	7.542524226030764	93.33536751025737
GCA_003160265.1	GCA_003132605.1	0.9-0.95	91.9483	95.3572	95.23516632692697	1.0750429674699262	95.3572
GCA_012518875.1	GCA_013201395.1	0.9-0.95	92.2007	93.4112	92.32986732198741	0.4217278172022816	93.4112
GCA_012840405.1	GCA_012842275.1	0.9-0.95	91.3638	94.1031	94.09076568832572	0.46738715242281614	94.1031
GCA_019008365.1	GCA_016841725.1	0.9-0.95	91.1756	91.141	91.75150018254408	3.6505109429344884	91.141
GCA_902812385.1	GCA_902812435.1	0.9-0.95	91.7064	94.0131	94.05063893839962	2.6982919897645843	94.0131
GCA_009910795.1	GCF_000512895.1	0.9-0.95	94.632	95.3194	94.95261461478736	7.8764123574501355	94.95261461478736
GCF_001950325.1	GCF_000012865.1	0.9-0.95	92.8231	93.4094	92.85165259441614	0.6872140568930263	93.4094
GCA_003513005.1	GCA_002418775.1	0.9-0.95	91.3095	92.5939	90.8918783920462	3.282874292370252	92.5939
GCA_009711705.1	GCA_016278505.1	0.9-0.95	94.7552	94.5624	91.99251728104505	4.766760255670306	94.5624
GCA_000214705.1	GCF_003627965.1	0.9-0.95	93.3744	92.0228	88.24070453701033	8.324034474701875	88.24070453701033
GCF_001570625.1	GCF_000014725.1	0.9-0.95	93.8784	92.4439	92.99020630873174	2.797600380469703	92.4439
GCA_012840385.1	GCA_902812435.1	0.9-0.95	91.5863	93.9696	93.82542573543692	-0.0028089949842069473	93.9696
GCA_012840405.1	GCA_001513545.1	0.9-0.95	91.679	94.2297	94.22095940507009	6.824173388987219	94.22095940507009
GCA_009910795.1	GCF_004343605.1	0.9-0.95	92.6173	93.1547	92.97674724158375	0.8274484960547852	93.1547
GCA_018432615.1	GCA_018433675.1	0.9-0.95	92.1699	92.9847	92.07040314890244	2.1914228689302035	92.9847
GCA_900766245.1	GCF_003992015.1	0.9-0.95	92.8969	92.4651	93.24930935449865	1.2190707664949514	92.4651
GCA_902780915.1	GCA_017635515.1	0.9-0.95	91.1218	94.6318	94.6004905443191	6.5444863248403635	94.6004905443191
GCA_900770895.1	GCA_902766095.1	0.9-0.95	94.4626	96.1896	95.63100112049878	4.809166314811591	96.1896
GCA_900554395.1	GCA_905207485.1	0.9-0.95	93.1266	95.3594	95.25354988318654	1.3163133058360472	95.3594
GCF_003999875.1	GCF_001553345.1	0.9-0.95	90.3166	89.36	91.08903885542257	4.356884389303104	89.36
GCF_902506685.1	GCA_900155405.1	0.9-0.95	93.7521	94.0181	92.1874108930479	0.9449739432511706	94.0181
GCA_900556745.1	GCF_902506685.1	0.9-0.95	94.4798	95.5194	95.20886835072265	5.690083575753306	95.20886835072265
GCA_902801565.1	GCA_017444295.1	0.9-0.95	93.2078	95.062	95.0842232516506	7.293643088344652	95.0842232516506
GCA_900318215.1	GCA_902780535.1	0.9-0.95	94.0618	96.4294	96.62579129754687	37.44565942970985	96.62579129754687
GCF_900110485.1	GCF_900141835.1	0.9-0.95	93.6327	94.1032	92.76440807401482	0.7101849356477032	94.1032
GCF_000286455.1	GCF_001683335.1	0.9-0.95	89.892	91.5235	91.68894248300012	1.3793352583124943	91.5235
GCA_017390595.1	GCA_017442105.1	0.9-0.95	90.0186	93.9653	93.95224046099254	5.732236562486378	93.95224046099254
GCA_902801365.1	GCF_900112895.1	0.9-0.95	92.3956	93.8028	93.54529691380282	0.3687745943216214	93.8028
GCA_900155405.1	GCA_900556745.1	0.9-0.95	94.4244	95.6232	95.38641679690028	0.7769410203145526	95.6232
GCF_000271665.2	GCA_002434245.1	0.9-0.95	93.1241	94.0475	93.48199306867242	1.2355561869562735	94.0475
GCA_003541445.1	GCA_003530255.1	0.9-0.95	94.7819	98.0638	97.93640993868489	0.23380295716378896	98.0638
GCA_007128555.1	GCA_003566675.1	0.9-0.95	90.3612	94.3063	94.29353355585965	1.1338334748209036	94.3063
GCA_003554685.1	GCA_007134885.1	0.9-0.95	90.9283	94.3417	94.14269305850512	1.2817764420096864	94.3417
GCA_018399995.1	GCA_018334565.1	0.9-0.95	93.1273	94.7138	94.62510115501372	0.6210524765140235	94.7138
GCA_012516125.1	GCA_014360195.1	0.9-0.95	93.6779	95.0728	93.31570916923096	6.881237160328965	93.31570916923096
GCA_002398515.1	GCA_012841305.1	0.9-0.95	90.9723	93.7562	93.59187977796502	4.262323716759056	93.7562
GCA_905371725.1	GCF_001274535.1	0.9-0.95	93.7677	96.945	96.93369532747326	-0.030239415558753535	96.945
GCF_002761955.1	GCF_000160475.1	0.9-0.95	93.2879	92.2283	92.91176994298145	4.452962056700926	92.2283
GCF_900683735.1	GCF_003019675.1	0.9-0.95	91.5091	91.2993	91.6806512878309	4.424672848262162	91.2993
GCF_007990635.1	GCF_007990525.1	0.9-0.95	92.2779	94.4737	94.69627104259969	2.2224101816295843	94.4737
GCF_002573625.1	GCF_016724785.1	0.9-0.95	93.0636	94.4214	94.48743636543537	1.6976162414528062	94.4214
GCA_016704275.1	GCA_016720805.1	0.9-0.95	91.3897	91.271	91.52973007117495	6.549309712285321	91.52973007117495
GCA_009843625.1	GCA_009840525.1	0.9-0.95	93.7036	95.7563	95.38805328820278	-0.13078919187319116	95.7563
GCA_003220935.1	GCA_001917665.1	0.9-0.95	91.8815	93.6022	92.16469981517783	2.391766503438703	93.6022
GCA_002501085.1	GCA_002313925.1	0.9-0.95	94.5147	95.6024	95.52156236410369	-0.21162757791535114	95.6024
GCA_007126575.1	GCA_007692605.1	0.9-0.95	90.6388	92.8809	92.78624321735391	0.3747363230213523	92.8809
GCA_009838765.1	GCA_009840115.1	0.9-0.95	91.322	92.715	92.55512232963619	1.3750892099396879	92.715
GCA_003222115.1	GCA_003221995.1	0.9-0.95	91.8324	94.3203	94.16498204213903	0.01846001108060591	94.3203
GCA_009840115.1	GCA_009841005.1	0.9-0.95	90.0373	92.9599	92.7523702047392	0.0942637091375218	92.9599
GCA_017881585.1	GCA_003171215.1	0.9-0.95	93.3923	95.4026	94.9416599017301	0.038294539186608745	95.4026
GCA_009838975.1	GCA_009841165.1	0.9-0.95	95.1219	95.9475	95.75710408283521	-0.2371885810935055	95.9475
GCA_002348265.1	GCA_002348465.1	0.9-0.95	94.2617	95.4725	95.41997107507092	0.33654712674979237	95.4725
GCF_900215215.1	GCF_001889405.1	0.9-0.95	92.889	93.7117	93.60930964513652	0.268308050423002	93.7117
GCA_004212095.1	GCA_905067535.1	0.9-0.95	93.6814	95.7389	95.60320233722301	0.1535177938922061	95.7389
GCA_004193545.1	GCA_004212095.1	0.9-0.95	93.7855	95.6295	95.59347462683296	0.3107339511639111	95.6295
GCA_013139985.1	GCA_009903405.1	0.9-0.95	94.1324	96.6602	96.44053732801345	0.029375609909493505	96.6602
GCF_003336245.1	GCF_003342675.1	0.9-0.95	90.3484	90.4089	89.92008442609561	6.836730927780081	89.92008442609561
GCF_000337495.1	GCF_000025325.1	0.9-0.95	91.8491	91.3159	91.57875305739785	6.785671709927556	91.57875305739785
GCF_002355635.1	GCF_900107205.1	0.9-0.95	90.6895	90.8024	91.09451597659658	3.8173361136687163	90.8024
GCF_000025325.1	GCF_013342135.1	0.9-0.95	91.8157	91.1447	91.11364828694522	12.133526174719009	91.11364828694522
GCA_009618475.1	GCA_016782355.1	0.9-0.95	95.285	98.0238	97.9711204498561	0.06517969312068317	98.0238
GCA_003552885.1	GCA_001564115.1	0.9-0.95	90.8299	96.218	96.17875603358985	0.15756852121194242	96.218
GCA_002509485.1	GCA_001412335.1	0.9-0.95	92.5478	95.5366	95.52941155569981	0.8109508083375658	95.5366
GCF_001889405.1	GCF_004137855.1	0.9-0.95	93.1792	92.4828	91.94807772598688	1.0312472792465996	92.4828
GCA_003315675.1	GCA_002498375.1	0.9-0.95	91.7568	93.7786	93.99266088577956	2.9063986489882154	93.7786
GCF_900774055.1	GCF_900111645.1	0.9-0.95	90.5955	91.523	91.55095226651464	0.9967007333998481	91.523
GCF_001488575.1	GCF_001485535.1	0.9-0.95	89.9497	90.2425	89.4634373773535	2.702835548562689	90.2425
GCF_000025325.1	GCF_003977755.1	0.9-0.95	91.6286	90.5174	91.08374376403296	9.429006849153666	91.08374376403296
GCF_000147875.1	GCF_000784355.1	0.9-0.95	93.0049	93.4672	90.8902796771054	4.670370467030807	93.4672
GCF_000217715.1	GCF_003610195.1	0.9-0.95	90.5901	90.6351	90.49390126975585	0.8940249463375949	90.6351
GCF_001469875.2	GCF_000025685.1	0.9-0.95	93.1915	93.5583	92.64191263171519	11.342336515173884	92.64191263171519
GCA_002068435.1	GCA_012516785.1	0.9-0.95	91.4057	94.6751	93.81014985137664	0.5753456511033619	94.6751
GCA_002010075.1	GCA_003661015.1	0.9-0.95	93.3444	95.5516	95.49660208161175	0.2337461153856566	95.5516
GCA_004212085.1	GCA_902158745.1	0.9-0.95	93.5044	97.2702	97.17228010199584	0.1732583121723792	97.2702
GCA_012510295.1	GCA_012521035.1	0.9-0.95	90.9665	94.9549	94.95033691968338	0.9797373386263644	94.9549
GCA_009649835.1	GCA_014237145.1	0.9-0.95	93.2429	96.0203	96.00280208444796	0.30025571123337613	96.0203
GCA_002509485.1	GCA_018432765.1	0.9-0.95	95.1396	96.793	96.79656525216355	0.6328030101999502	96.793
GCF_002761295.1	GCF_004137855.1	0.9-0.95	94.7863	93.9146	92.0590771985836	18.970182322376786	92.0590771985836
GCF_000337455.1	GCF_013415905.1	0.9-0.95	89.6533	91.1459	90.33226860942545	5.552891400407134	90.33226860942545
GCF_000025865.1	GCF_003722075.1	0.9-0.95	91.7269	91.6353	91.4175220080551	0.567513419599436	91.6353
GCF_000196655.1	GCA_018609725.1	0.9-0.95	94.8277	96.3624	96.31570640067206	-0.19571489727695734	96.3624
GCF_013342135.1	GCF_000337495.1	0.9-0.95	94.2251	94.3637	94.42082054004489	6.226184787168677	94.42082054004489
GCA_003021175.1	GCA_003023185.1	0.9-0.95	93.3504	93.9503	93.76259041698822	-0.12764423435328354	93.9503
GCA_013180605.1	GCA_003160755.1	0.9-0.95	92.4133	95.4129	94.68632341355125	0.5859572217520963	95.4129
GCF_900215215.1	GCF_003722075.1	0.9-0.95	93.3718	94.0185	92.51058318491282	1.2895081297328943	94.0185
GCF_000970045.1	GCA_013329415.1	0.9-0.95	92.0793	94.2978	94.24951253167659	0.6019869221781846	94.2978
GCF_000336815.1	GCF_000337795.1	0.9-0.95	92.5277	92.5385	92.19190441513967	8.118399538576341	92.19190441513967
GCF_000337375.1	GCF_007671685.1	0.9-0.95	90.3554	90.5811	89.74010141514383	0.9782649283151841	90.5811
GCA_009649835.1	GCA_013330355.1	0.9-0.95	91.9728	94.9361	94.93049967736785	0.4973078958912538	94.9361
GCA_016841265.1	GCA_013329415.1	0.9-0.95	92.7796	95.3468	94.4131820668192	1.3657851704701898	95.3468
GCA_003229935.1	GCA_002897955.1	0.9-0.95	93.5377	95.6115	95.60290193369012	0.4809139269154912	95.6115
GCA_009838645.1	GCA_009841265.1	0.9-0.95	92.7612	94.4303	92.48232500734277	10.434683139921617	92.48232500734277
GCA_009841265.1	GCA_009835325.1	0.9-0.95	93.5554	95.3485	94.55220429466603	4.663555912167794	95.3485
GCA_013152225.1	GCA_011682565.1	0.9-0.95	92.6195	96.5517	96.50083628717621	9.0286376567783	96.50083628717621
GCA_013824755.1	GCA_016719645.1	0.9-0.95	91.5817	94.1256	94.17670569719317	5.782243288571408	94.17670569719317
GCA_009840005.1	GCA_009845645.1	0.9-0.95	92.6726	95.0321	94.98445066328138	1.6739611529228569	95.0321
GCA_015660315.1	GCA_018672475.1	0.9-0.95	94.0568	95.9496	95.93481938310964	5.296201585075323	95.93481938310964
GCA_012961755.1	GCA_003645885.1	0.9-0.95	90.9578	94.5262	94.47164551430495	0.3595533855040003	94.5262
GCA_004402915.1	GCA_004402895.1	0.9-0.95	94.1812	94.9012	94.40407907802131	1.7304769688064425	94.9012
GCA_002704685.1	GCA_002693365.1	0.9-0.95	94.0108	95.1476	95.1974717587431	0.7534461706663933	95.1476
GCA_012964235.1	GCA_002686675.1	0.9-0.95	94.5222	96.5	96.44785599166651	0.18214982743057817	96.5
GCA_002707765.1	GCA_002718585.1	0.9-0.95	93.5986	93.9454	92.2847738903448	0.5831193913672905	93.9454
GCA_002171125.1	GCA_002591605.1	0.9-0.95	91.6716	93.3989	93.41620880856323	0.1413956231753275	93.3989
GCA_018895675.1	GCA_016783665.1	0.9-0.95	94.8118	96.9471	96.80509062105112	3.923161276920382	96.9471
GCA_002703375.1	GCA_002704045.1	0.9-0.95	91.464	95.0676	95.03276858132588	0.615116540252302	95.0676
GCA_002167345.2	GCA_902562835.1	0.9-0.95	94.3437	95.3299	95.31500643857085	0.7501037467059177	95.3299
GCA_902615915.1	GCA_002170005.2	0.9-0.95	91.5939	92.5353	92.25129328834507	1.2104339852257908	92.5353
GCA_002726775.1	GCA_002686675.1	0.9-0.95	94.097	96.3834	96.1786883621206	0.0569616468580989	96.3834
GCA_004124405.1	GCA_012964845.1	0.9-0.95	90.8048	95.1399	93.93486821695657	0.1155262427158732	95.1399
GCA_003535775.1	GCA_002686675.1	0.9-0.95	95.4958	97.1861	97.17979763321414	0.07892058512982203	97.1861
GCA_002726775.1	GCA_012964235.1	0.9-0.95	94.2899	96.3547	96.33768605507603	0.04296354877283193	96.3547
GCA_002839705.1	GCA_002509745.1	0.9-0.95	92.3411	95.0162	95.00543431351622	0.348552625814591	95.0162
GCF_002287175.1	GCF_000745485.1	0.9-0.95	93.0271	93.5211	93.41984000557225	1.889582193757633	93.5211
GCF_018141185.1	GCA_019084405.1	0.9-0.95	90.2973	92.7691	92.67715695666776	0.1128442004514909	92.7691
GCA_016291275.1	GCA_902784195.1	0.9-0.95	91.3893	95.8177	95.73153870676332	0.037547096063917706	95.8177
GCF_000828575.1	GCF_014889545.1	0.9-0.95	90.2077	90.0936	90.5329159232441	0.20096950150855264	90.0936
GCA_003491305.1	GCA_001316325.1	0.9-0.95	94.497	95.2071	95.26740259606379	0.692682812131352	95.2071
GCA_017652345.1	GCA_016291275.1	0.9-0.95	90.9969	96.397	96.39999152931921	0.10458075078099682	96.397
GCF_000018485.1	GCF_000016125.1	0.9-0.95	91.7708	91.5813	91.86577046662381	2.541326489183575	91.5813
GCF_000007185.1	GCF_002201895.1	0.9-0.95	90.8199	91.0537	90.03837733093256	0.23569249750244126	91.0537
GCA_003663525.1	GCF_000022545.1	0.9-0.95	92.4481	95.2069	95.19632492514867	0.47171186438663426	95.2069
GCA_004212155.1	GCA_011372835.1	0.9-0.95	93.6822	95.7888	95.74223729647935	0.2841100258483493	95.7888
