query	reference	enzyme	tag_len	body_len	n_miss	hist
NZ_CP104882.1	NZ_CP093913.1	CjeI	28	23	171	2589,219,53
NZ_CP104882.1	NZ_CP093913.1	CjePI	27	22	109	2122,153,51
NZ_CP104882.1	NZ_CP093913.1	FalI	27	21	22	393,20,9
NZ_CP104882.1	NZ_CP093913.1	PpiI	28	21	3	62,6,0
NZ_CP104882.1	NZ_CP093913.1	PsrI	27	20	13	152,18,3
NZ_CP071414.1	NZ_CP098482.1	AlfI	32	26	0	0,0,1
NZ_CP071414.1	NZ_CP098482.1	AloI	27	20	1	0,0,0
NZ_CP071414.1	NZ_CP098482.1	BsaXI	27	21	1	1,0,1
NZ_CP071414.1	NZ_CP098482.1	CjeI	28	23	0	2,0,2
NZ_CP071414.1	NZ_CP098482.1	CjePI	27	22	0	2,3,1
NZ_CP071414.1	NZ_CP098482.1	PpiI	28	21	1	0,0,0
NZ_CP071414.1	NZ_CP098482.1	PsrI	27	20	1	0,0,1
NZ_CP117955.1	NZ_CP098482.1	AlfI	32	26	55	900,122,12
NZ_CP117955.1	NZ_CP098482.1	AloI	27	20	33	554,66,7
NZ_CP117955.1	NZ_CP098482.1	BcgI	32	26	114	1672,283,31
NZ_CP117955.1	NZ_CP098482.1	BplI	27	21	36	345,43,5
NZ_CP117955.1	NZ_CP098482.1	BsaXI	27	21	100	1606,218,27
NZ_CP117955.1	NZ_CP098482.1	Bsp24I	27	21	59	1082,143,10
NZ_CP117955.1	NZ_CP098482.1	CjeI	28	23	308	5447,725,82
NZ_CP117955.1	NZ_CP098482.1	CjePI	27	22	287	5903,751,76
NZ_CP117955.1	NZ_CP098482.1	FalI	27	21	84	1272,144,17
NZ_CP117955.1	NZ_CP098482.1	PpiI	28	21	26	303,34,3
NZ_CP117955.1	NZ_CP098482.1	PsrI	27	20	31	487,56,7
NZ_CP036550.1	NZ_CP098482.1	AlfI	32	26	39	941,96,16
NZ_CP036550.1	NZ_CP098482.1	AloI	27	20	23	583,51,10
NZ_CP036550.1	NZ_CP098482.1	BcgI	32	26	96	1769,216,18
NZ_CP036550.1	NZ_CP098482.1	BplI	27	21	39	354,43,4
NZ_CP036550.1	NZ_CP098482.1	BsaXI	27	21	79	1702,180,23
NZ_CP036550.1	NZ_CP098482.1	Bsp24I	27	21	42	1178,102,6
NZ_CP036550.1	NZ_CP098482.1	CjeI	28	23	208	5802,562,66
NZ_CP036550.1	NZ_CP098482.1	CjePI	27	22	195	6247,606,62
NZ_CP036550.1	NZ_CP098482.1	FalI	27	21	61	1353,120,15
NZ_CP036550.1	NZ_CP098482.1	PpiI	28	21	21	308,34,3
NZ_CP036550.1	NZ_CP098482.1	PsrI	27	20	25	516,42,6
NZ_CP117955.1	NZ_CP036550.1	AlfI	32	26	56	911,120,17
NZ_CP117955.1	NZ_CP036550.1	AloI	27	20	34	573,59,3
NZ_CP117955.1	NZ_CP036550.1	BcgI	32	26	100	1731,264,24
NZ_CP117955.1	NZ_CP036550.1	BplI	27	21	21	346,51,7
NZ_CP117955.1	NZ_CP036550.1	BsaXI	27	21	85	1673,202,26
NZ_CP117955.1	NZ_CP036550.1	Bsp24I	27	21	59	1112,131,11
NZ_CP117955.1	NZ_CP036550.1	CjeI	28	23	293	5558,703,78
NZ_CP117955.1	NZ_CP036550.1	CjePI	27	22	273	5976,750,77
NZ_CP117955.1	NZ_CP036550.1	FalI	27	21	70	1298,150,16
NZ_CP117955.1	NZ_CP036550.1	PpiI	28	21	21	314,36,0
NZ_CP117955.1	NZ_CP036550.1	PsrI	27	20	29	499,48,3
NZ_CP117955.1	NZ_CP069563.1	AlfI	32	26	54	892,128,16
NZ_CP117955.1	NZ_CP069563.1	AloI	27	20	36	557,56,6
NZ_CP117955.1	NZ_CP069563.1	BcgI	32	26	106	1697,270,24
NZ_CP117955.1	NZ_CP069563.1	BplI	27	21	48	326,50,6
NZ_CP117955.1	NZ_CP069563.1	BsaXI	27	21	116	1606,200,33
NZ_CP117955.1	NZ_CP069563.1	Bsp24I	27	21	53	1088,134,9
NZ_CP117955.1	NZ_CP069563.1	CjeI	28	23	288	5473,666,74
NZ_CP117955.1	NZ_CP069563.1	CjePI	27	22	276	5827,732,76
NZ_CP117955.1	NZ_CP069563.1	FalI	27	21	77	1256,152,15
NZ_CP117955.1	NZ_CP069563.1	PpiI	28	21	27	299,33,1
NZ_CP117955.1	NZ_CP069563.1	PsrI	27	20	33	482,50,8
NZ_CP036550.1	NZ_CP069563.1	AlfI	32	26	40	935,108,14
NZ_CP036550.1	NZ_CP069563.1	AloI	27	20	28	571,56,5
NZ_CP036550.1	NZ_CP069563.1	BcgI	32	26	90	1786,200,16
NZ_CP036550.1	NZ_CP069563.1	BplI	27	21	59	347,32,4
NZ_CP036550.1	NZ_CP069563.1	BsaXI	27	21	96	1706,160,23
NZ_CP036550.1	NZ_CP069563.1	Bsp24I	27	21	49	1139,116,5
NZ_CP036550.1	NZ_CP069563.1	CjeI	28	23	209	5706,584,67
NZ_CP036550.1	NZ_CP069563.1	CjePI	27	22	215	6086,640,58
NZ_CP036550.1	NZ_CP069563.1	FalI	27	21	48	1345,127,19
NZ_CP036550.1	NZ_CP069563.1	PpiI	28	21	21	309,29,1
NZ_CP036550.1	NZ_CP069563.1	PsrI	27	20	36	499,40,4
NZ_CP098482.1	NZ_CP069563.1	AlfI	32	26	44	949,106,14
NZ_CP098482.1	NZ_CP069563.1	AloI	27	20	35	588,58,4
NZ_CP098482.1	NZ_CP069563.1	BcgI	32	26	73	1832,224,19
NZ_CP098482.1	NZ_CP069563.1	BplI	27	21	41	375,33,5
NZ_CP098482.1	NZ_CP069563.1	BsaXI	27	21	79	1748,194,23
NZ_CP098482.1	NZ_CP069563.1	Bsp24I	27	21	40	1183,118,4
NZ_CP098482.1	NZ_CP069563.1	CjeI	28	23	232	5918,575,53
NZ_CP098482.1	NZ_CP069563.1	CjePI	27	22	212	6346,604,54
NZ_CP098482.1	NZ_CP069563.1	FalI	27	21	56	1376,131,15
NZ_CP098482.1	NZ_CP069563.1	PpiI	28	21	16	327,28,2
NZ_CP098482.1	NZ_CP069563.1	PsrI	27	20	32	521,50,5
NZ_CP117955.1	NZ_CP131534.1	AlfI	32	26	66	874,136,13
NZ_CP117955.1	NZ_CP131534.1	AloI	27	20	42	550,55,8
NZ_CP117955.1	NZ_CP131534.1	BcgI	32	26	100	1700,264,39
NZ_CP117955.1	NZ_CP131534.1	BplI	27	21	23	344,47,6
NZ_CP117955.1	NZ_CP131534.1	BsaXI	27	21	91	1632,199,31
NZ_CP117955.1	NZ_CP131534.1	Bsp24I	27	21	60	1073,140,11
NZ_CP117955.1	NZ_CP131534.1	CjeI	28	23	323	5421,723,86
NZ_CP117955.1	NZ_CP131534.1	CjePI	27	22	293	5870,740,98
NZ_CP117955.1	NZ_CP131534.1	FalI	27	21	96	1281,144,17
NZ_CP117955.1	NZ_CP131534.1	PpiI	28	21	27	305,33,2
NZ_CP117955.1	NZ_CP131534.1	PsrI	27	20	30	496,47,5
NZ_CP036550.1	NZ_CP131534.1	AlfI	32	26	43	933,110,18
NZ_CP036550.1	NZ_CP131534.1	AloI	27	20	40	569,43,10
NZ_CP036550.1	NZ_CP131534.1	BcgI	32	26	87	1787,207,18
NZ_CP036550.1	NZ_CP131534.1	BplI	27	21	30	358,47,3
NZ_CP036550.1	NZ_CP131534.1	BsaXI	27	21	80	1708,182,22
NZ_CP036550.1	NZ_CP131534.1	Bsp24I	27	21	46	1148,113,11
NZ_CP036550.1	NZ_CP131534.1	CjeI	28	23	225	5723,581,74
NZ_CP036550.1	NZ_CP131534.1	CjePI	27	22	212	6187,618,78
NZ_CP036550.1	NZ_CP131534.1	FalI	27	21	68	1339,117,13
NZ_CP036550.1	NZ_CP131534.1	PpiI	28	21	18	315,29,3
NZ_CP036550.1	NZ_CP131534.1	PsrI	27	20	28	515,42,5
NZ_CP098482.1	NZ_CP131534.1	AlfI	32	26	36	938,112,14
NZ_CP098482.1	NZ_CP131534.1	AloI	27	20	35	588,48,7
NZ_CP098482.1	NZ_CP131534.1	BcgI	32	26	74	1805,198,25
NZ_CP098482.1	NZ_CP131534.1	BplI	27	21	35	365,30,7
NZ_CP098482.1	NZ_CP131534.1	BsaXI	27	21	77	1721,173,25
NZ_CP098482.1	NZ_CP131534.1	Bsp24I	27	21	41	1151,108,13
NZ_CP098482.1	NZ_CP131534.1	CjeI	28	23	239	5728,595,78
NZ_CP098482.1	NZ_CP131534.1	CjePI	27	22	200	6244,591,74
NZ_CP098482.1	NZ_CP131534.1	FalI	27	21	51	1357,115,18
NZ_CP098482.1	NZ_CP131534.1	PpiI	28	21	19	308,33,1
NZ_CP098482.1	NZ_CP131534.1	PsrI	27	20	22	526,38,2
NZ_CP117955.1	NZ_CP072028.1	BsaXI	27	21	0	0,0,1
NZ_CP117955.1	NZ_CP072028.1	CjePI	27	22	0	0,1,0
NZ_CP117955.1	NZ_CP072028.1	FalI	27	21	0	1,1,0
NZ_CP036550.1	NZ_CP072028.1	BsaXI	27	21	1	0,0,1
NZ_CP036550.1	NZ_CP072028.1	CjePI	27	22	0	1,0,0
NZ_CP036550.1	NZ_CP072028.1	FalI	27	21	0	0,2,0
NZ_CP071434.1	NZ_CP071433.1	AlfI	32	26	166	125,121,73
NZ_CP071434.1	NZ_CP071433.1	AloI	27	20	79	50,38,9
NZ_CP071434.1	NZ_CP071433.1	BcgI	32	26	263	190,123,83
NZ_CP071434.1	NZ_CP071433.1	BplI	27	21	122	97,54,37
NZ_CP071434.1	NZ_CP071433.1	BsaXI	27	21	218	215,152,72
NZ_CP071434.1	NZ_CP071433.1	Bsp24I	27	21	272	299,189,112
NZ_CP071434.1	NZ_CP071433.1	CjeI	28	23	950	960,677,368
NZ_CP071434.1	NZ_CP071433.1	CjePI	27	22	1204	1411,909,466
NZ_CP071434.1	NZ_CP071433.1	FalI	27	21	307	400,274,136
NZ_CP071434.1	NZ_CP071433.1	PpiI	28	21	52	39,30,13
NZ_CP071434.1	NZ_CP071433.1	PsrI	27	20	51	49,20,7
NZ_CP071434.1	NZ_CP071435.1	AlfI	32	26	171	157,108,54
NZ_CP071434.1	NZ_CP071435.1	AloI	27	20	63	53,47,12
NZ_CP071434.1	NZ_CP071435.1	BcgI	32	26	249	219,120,71
NZ_CP071434.1	NZ_CP071435.1	BplI	27	21	90	127,59,40
NZ_CP071434.1	NZ_CP071435.1	BsaXI	27	21	209	227,160,66
NZ_CP071434.1	NZ_CP071435.1	Bsp24I	27	21	302	318,182,98
NZ_CP071434.1	NZ_CP071435.1	CjeI	28	23	933	1082,650,358
NZ_CP071434.1	NZ_CP071435.1	CjePI	27	22	1219	1461,948,447
NZ_CP071434.1	NZ_CP071435.1	FalI	27	21	291	434,296,143
NZ_CP071434.1	NZ_CP071435.1	PpiI	28	21	56	45,24,9
NZ_CP071434.1	NZ_CP071435.1	PsrI	27	20	48	52,18,7
NZ_CP071433.1	NZ_CP071435.1	AlfI	32	26	186	176,117,65
NZ_CP071433.1	NZ_CP071435.1	AloI	27	20	62	64,31,13
NZ_CP071433.1	NZ_CP071435.1	BcgI	32	26	243	242,149,80
NZ_CP071433.1	NZ_CP071435.1	BplI	27	21	98	121,76,29
NZ_CP071433.1	NZ_CP071435.1	BsaXI	27	21	255	263,144,96
NZ_CP071433.1	NZ_CP071435.1	Bsp24I	27	21	330	359,220,112
NZ_CP071433.1	NZ_CP071435.1	CjeI	28	23	1036	1164,706,417
NZ_CP071433.1	NZ_CP071435.1	CjePI	27	22	1268	1630,1005,494
NZ_CP071433.1	NZ_CP071435.1	FalI	27	21	319	479,318,140
NZ_CP071433.1	NZ_CP071435.1	PpiI	28	21	57	47,21,14
NZ_CP071433.1	NZ_CP071435.1	PsrI	27	20	41	54,23,9
NZ_CP071434.1	NZ_CP071431.1	AlfI	32	26	193	117,107,57
NZ_CP071434.1	NZ_CP071431.1	AloI	27	20	67	60,30,15
NZ_CP071434.1	NZ_CP071431.1	BcgI	32	26	238	202,138,71
NZ_CP071434.1	NZ_CP071431.1	BplI	27	21	112	109,60,24
NZ_CP071434.1	NZ_CP071431.1	BsaXI	27	21	211	224,161,72
NZ_CP071434.1	NZ_CP071431.1	Bsp24I	27	21	272	279,209,109
NZ_CP071434.1	NZ_CP071431.1	CjeI	28	23	903	947,676,406
NZ_CP071434.1	NZ_CP071431.1	CjePI	27	22	1202	1331,922,508
NZ_CP071434.1	NZ_CP071431.1	FalI	27	21	300	422,294,115
NZ_CP071434.1	NZ_CP071431.1	PpiI	28	21	53	33,28,15
NZ_CP071434.1	NZ_CP071431.1	PsrI	27	20	40	46,24,10
NZ_CP071433.1	NZ_CP071431.1	AlfI	32	26	190	141,119,92
NZ_CP071433.1	NZ_CP071431.1	AloI	27	20	57	68,29,18
NZ_CP071433.1	NZ_CP071431.1	BcgI	32	26	239	223,151,78
NZ_CP071433.1	NZ_CP071431.1	BplI	27	21	95	116,75,26
NZ_CP071433.1	NZ_CP071431.1	BsaXI	27	21	237	262,174,93
NZ_CP071433.1	NZ_CP071431.1	Bsp24I	27	21	320	344,226,117
NZ_CP071433.1	NZ_CP071431.1	CjeI	28	23	1039	1092,778,410
NZ_CP071433.1	NZ_CP071431.1	CjePI	27	22	1317	1571,1002,518
NZ_CP071433.1	NZ_CP071431.1	FalI	27	21	345	477,324,125
NZ_CP071433.1	NZ_CP071431.1	PpiI	28	21	47	49,24,18
NZ_CP071433.1	NZ_CP071431.1	PsrI	27	20	38	51,23,13
NZ_CP071435.1	NZ_CP071431.1	AlfI	32	26	194	153,115,75
NZ_CP071435.1	NZ_CP071431.1	AloI	27	20	63	66,36,15
NZ_CP071435.1	NZ_CP071431.1	BcgI	32	26	252	250,134,76
NZ_CP071435.1	NZ_CP071431.1	BplI	27	21	122	121,74,33
NZ_CP071435.1	NZ_CP071431.1	BsaXI	27	21	236	263,171,92
NZ_CP071435.1	NZ_CP071431.1	Bsp24I	27	21	329	352,220,103
NZ_CP071435.1	NZ_CP071431.1	CjeI	28	23	1030	1132,799,400
NZ_CP071435.1	NZ_CP071431.1	CjePI	27	22	1316	1596,1012,510
NZ_CP071435.1	NZ_CP071431.1	FalI	27	21	321	530,302,149
NZ_CP071435.1	NZ_CP071431.1	PpiI	28	21	45	46,25,17
NZ_CP071435.1	NZ_CP071431.1	PsrI	27	20	42	50,28,10
NZ_CP071434.1	NZ_CP071414.1	AlfI	32	26	173	143,103,63
NZ_CP071434.1	NZ_CP071414.1	AloI	27	20	72	54,34,16
NZ_CP071434.1	NZ_CP071414.1	BcgI	32	26	228	207,145,79
NZ_CP071434.1	NZ_CP071414.1	BplI	27	21	110	117,52,34
NZ_CP071434.1	NZ_CP071414.1	BsaXI	27	21	212	246,135,66
NZ_CP071434.1	NZ_CP071414.1	Bsp24I	27	21	269	315,201,97
NZ_CP071434.1	NZ_CP071414.1	CjeI	28	23	908	1038,657,371
NZ_CP071434.1	NZ_CP071414.1	CjePI	27	22	1145	1491,935,440
NZ_CP071434.1	NZ_CP071414.1	FalI	27	21	294	448,265,123
NZ_CP071434.1	NZ_CP071414.1	PpiI	28	21	49	42,27,14
NZ_CP071434.1	NZ_CP071414.1	PsrI	27	20	39	48,16,15
NZ_CP071433.1	NZ_CP071414.1	AlfI	32	26	191	158,131,66
NZ_CP071433.1	NZ_CP071414.1	AloI	27	20	68	61,28,10
NZ_CP071433.1	NZ_CP071414.1	BcgI	32	26	236	208,145,95
NZ_CP071433.1	NZ_CP071414.1	BplI	27	21	112	100,81,30
NZ_CP071433.1	NZ_CP071414.1	BsaXI	27	21	230	272,157,105
NZ_CP071433.1	NZ_CP071414.1	Bsp24I	27	21	324	345,231,115
NZ_CP071433.1	NZ_CP071414.1	CjeI	28	23	1026	1133,746,401
NZ_CP071433.1	NZ_CP071414.1	CjePI	27	22	1246	1636,985,532
NZ_CP071433.1	NZ_CP071414.1	FalI	27	21	340	495,301,135
NZ_CP071433.1	NZ_CP071414.1	PpiI	28	21	49	43,32,11
NZ_CP071433.1	NZ_CP071414.1	PsrI	27	20	49	47,23,6
NZ_CP071435.1	NZ_CP071414.1	AlfI	32	26	169	176,125,63
NZ_CP071435.1	NZ_CP071414.1	AloI	27	20	63	62,31,20
NZ_CP071435.1	NZ_CP071414.1	BcgI	32	26	234	238,143,81
NZ_CP071435.1	NZ_CP071414.1	BplI	27	21	112	130,76,35
NZ_CP071435.1	NZ_CP071414.1	BsaXI	27	21	223	277,162,87
NZ_CP071435.1	NZ_CP071414.1	Bsp24I	27	21	331	352,205,110
NZ_CP071435.1	NZ_CP071414.1	CjeI	28	23	1012	1151,762,405
NZ_CP071435.1	NZ_CP071414.1	CjePI	27	22	1192	1666,982,537
NZ_CP071435.1	NZ_CP071414.1	FalI	27	21	322	526,306,129
NZ_CP071435.1	NZ_CP071414.1	PpiI	28	21	45	47,21,17
NZ_CP071435.1	NZ_CP071414.1	PsrI	27	20	41	49,23,8
NZ_CP071431.1	NZ_CP071414.1	AlfI	32	26	174	156,116,83
NZ_CP071431.1	NZ_CP071414.1	AloI	27	20	67	69,23,17
NZ_CP071431.1	NZ_CP071414.1	BcgI	32	26	253	230,151,88
NZ_CP071431.1	NZ_CP071414.1	BplI	27	21	121	117,66,34
NZ_CP071431.1	NZ_CP071414.1	BsaXI	27	21	234	280,153,99
NZ_CP071431.1	NZ_CP071414.1	Bsp24I	27	21	322	339,213,114
NZ_CP071431.1	NZ_CP071414.1	CjeI	28	23	1012	1150,742,425
NZ_CP071431.1	NZ_CP071414.1	CjePI	27	22	1236	1599,1035,511
NZ_CP071431.1	NZ_CP071414.1	FalI	27	21	344	509,313,137
NZ_CP071431.1	NZ_CP071414.1	PpiI	28	21	51	53,21,17
NZ_CP071431.1	NZ_CP071414.1	PsrI	27	20	44	58,19,8
NZ_CM151391.1	NZ_CP029705.1	AlfI	32	26	121	572,174,65
NZ_CM151391.1	NZ_CP029705.1	AloI	27	20	103	580,142,32
NZ_CM151391.1	NZ_CP029705.1	BcgI	32	26	118	549,143,48
NZ_CM151391.1	NZ_CP029705.1	BplI	27	21	80	198,51,16
NZ_CM151391.1	NZ_CP029705.1	BsaXI	27	21	297	1107,300,73
NZ_CM151391.1	NZ_CP029705.1	Bsp24I	27	21	118	483,95,32
NZ_CM151391.1	NZ_CP029705.1	CjeI	28	23	467	2032,521,159
NZ_CM151391.1	NZ_CP029705.1	CjePI	27	22	627	2791,799,248
NZ_CM151391.1	NZ_CP029705.1	FalI	27	21	93	420,107,28
NZ_CM151391.1	NZ_CP029705.1	PpiI	28	21	45	215,70,19
NZ_CM151391.1	NZ_CP029705.1	PsrI	27	20	27	125,25,5
NZ_CM151391.1	NZ_CP027007.1	AlfI	32	26	65	757,94,25
NZ_CM151391.1	NZ_CP027007.1	AloI	27	20	70	714,93,15
NZ_CM151391.1	NZ_CP027007.1	BcgI	32	26	79	672,94,36
NZ_CM151391.1	NZ_CP027007.1	BplI	27	21	39	280,29,9
NZ_CM151391.1	NZ_CP027007.1	BsaXI	27	21	158	1472,176,46
NZ_CM151391.1	NZ_CP027007.1	Bsp24I	27	21	71	602,70,14
NZ_CM151391.1	NZ_CP027007.1	CjeI	28	23	270	2615,310,82
NZ_CM151391.1	NZ_CP027007.1	CjePI	27	22	358	3701,454,132
NZ_CM151391.1	NZ_CP027007.1	FalI	27	21	56	528,68,23
NZ_CM151391.1	NZ_CP027007.1	PpiI	28	21	38	286,40,6
NZ_CM151391.1	NZ_CP027007.1	PsrI	27	20	8	165,19,4
NZ_CP029705.1	NZ_CP027007.1	AlfI	32	26	132	555,184,71
NZ_CP029705.1	NZ_CP027007.1	AloI	27	20	123	564,149,30
NZ_CP029705.1	NZ_CP027007.1	BcgI	32	26	144	507,152,57
NZ_CP029705.1	NZ_CP027007.1	BplI	27	21	60	211,39,16
NZ_CP029705.1	NZ_CP027007.1	BsaXI	27	21	291	1093,286,75
NZ_CP029705.1	NZ_CP027007.1	Bsp24I	27	21	110	455,110,35
NZ_CP029705.1	NZ_CP027007.1	CjeI	28	23	470	1932,558,169
NZ_CP029705.1	NZ_CP027007.1	CjePI	27	22	630	2745,816,239
NZ_CP029705.1	NZ_CP027007.1	FalI	27	21	105	384,125,27
NZ_CP029705.1	NZ_CP027007.1	PpiI	28	21	69	217,62,17
NZ_CP029705.1	NZ_CP027007.1	PsrI	27	20	31	129,26,7
NZ_CP157286.1	NZ_CP046514.1	AloI	27	20	0	0,1,0
NZ_CP157286.1	NZ_CP046514.1	Bsp24I	27	21	0	0,0,2
NZ_CP157286.1	NZ_CP046514.1	CjeI	28	23	0	0,0,2
NZ_CP157286.1	NZ_CP046514.1	CjePI	27	22	0	0,0,2
NZ_CP170812.1	NZ_CP046514.1	AloI	27	20	0	0,0,1
NZ_CP170812.1	NZ_CP046514.1	Bsp24I	27	21	0	0,0,2
NZ_CP170812.1	NZ_CP046514.1	CjeI	28	23	1	0,0,2
NZ_CP170812.1	NZ_CP046514.1	CjePI	27	22	1	0,0,2
NZ_CM151391.1	NZ_CP029703.1	AlfI	32	26	121	572,174,65
NZ_CM151391.1	NZ_CP029703.1	AloI	27	20	103	580,142,32
NZ_CM151391.1	NZ_CP029703.1	BcgI	32	26	118	549,143,48
NZ_CM151391.1	NZ_CP029703.1	BplI	27	21	80	198,51,16
NZ_CM151391.1	NZ_CP029703.1	BsaXI	27	21	297	1107,300,73
NZ_CM151391.1	NZ_CP029703.1	Bsp24I	27	21	118	483,95,32
NZ_CM151391.1	NZ_CP029703.1	CjeI	28	23	467	2032,521,159
NZ_CM151391.1	NZ_CP029703.1	CjePI	27	22	628	2791,798,248
NZ_CM151391.1	NZ_CP029703.1	FalI	27	21	93	420,107,28
NZ_CM151391.1	NZ_CP029703.1	PpiI	28	21	45	215,70,19
NZ_CM151391.1	NZ_CP029703.1	PsrI	27	20	27	125,25,5
NZ_CP029705.1	NZ_CP029703.1	AlfI	32	26	0	1024,0,0
NZ_CP029705.1	NZ_CP029703.1	AloI	27	20	0	940,0,0
NZ_CP029705.1	NZ_CP029703.1	BcgI	32	26	0	972,0,0
NZ_CP029705.1	NZ_CP029703.1	BplI	27	21	0	377,0,0
NZ_CP029705.1	NZ_CP029703.1	BsaXI	27	21	0	1974,0,0
NZ_CP029705.1	NZ_CP029703.1	Bsp24I	27	21	0	847,0,0
NZ_CP029705.1	NZ_CP029703.1	CjeI	28	23	1	3537,0,0
NZ_CP029705.1	NZ_CP029703.1	CjePI	27	22	2	5011,0,0
NZ_CP029705.1	NZ_CP029703.1	FalI	27	21	0	718,0,0
NZ_CP029705.1	NZ_CP029703.1	PpiI	28	21	0	408,0,0
NZ_CP029705.1	NZ_CP029703.1	PsrI	27	20	0	208,0,0
NZ_CP027007.1	NZ_CP029703.1	AlfI	32	26	124	557,183,72
NZ_CP027007.1	NZ_CP029703.1	AloI	27	20	117	564,148,31
NZ_CP027007.1	NZ_CP029703.1	BcgI	32	26	142	510,152,57
NZ_CP027007.1	NZ_CP029703.1	BplI	27	21	80	212,39,16
NZ_CP027007.1	NZ_CP029703.1	BsaXI	27	21	316	1101,292,76
NZ_CP027007.1	NZ_CP029703.1	Bsp24I	27	21	130	462,109,36
NZ_CP027007.1	NZ_CP029703.1	CjeI	28	23	498	1943,559,175
NZ_CP027007.1	NZ_CP029703.1	CjePI	27	22	701	2747,810,242
NZ_CP027007.1	NZ_CP029703.1	FalI	27	21	90	386,124,26
NZ_CP027007.1	NZ_CP029703.1	PpiI	28	21	58	217,62,17
NZ_CP027007.1	NZ_CP029703.1	PsrI	27	20	29	129,26,7
NZ_CP157286.1	NZ_CP026999.1	AloI	27	20	0	0,1,0
NZ_CP157286.1	NZ_CP026999.1	Bsp24I	27	21	0	0,0,2
NZ_CP157286.1	NZ_CP026999.1	CjeI	28	23	0	0,0,2
NZ_CP157286.1	NZ_CP026999.1	CjePI	27	22	0	0,0,2
NZ_CP170812.1	NZ_CP026999.1	AloI	27	20	0	0,0,1
NZ_CP170812.1	NZ_CP026999.1	Bsp24I	27	21	0	0,0,2
NZ_CP170812.1	NZ_CP026999.1	CjeI	28	23	1	0,0,2
NZ_CP170812.1	NZ_CP026999.1	CjePI	27	22	1	0,0,2
NZ_CP046514.1	NZ_CP026999.1	AlfI	32	26	68	851,118,22
NZ_CP046514.1	NZ_CP026999.1	AloI	27	20	25	389,27,10
NZ_CP046514.1	NZ_CP026999.1	BcgI	32	26	168	1994,229,64
NZ_CP046514.1	NZ_CP026999.1	BplI	27	21	24	328,41,5
NZ_CP046514.1	NZ_CP026999.1	BsaXI	27	21	73	1000,96,25
NZ_CP046514.1	NZ_CP026999.1	Bsp24I	27	21	50	884,96,21
NZ_CP046514.1	NZ_CP026999.1	CjeI	28	23	222	3070,343,81
NZ_CP046514.1	NZ_CP026999.1	CjePI	27	22	224	3207,336,73
NZ_CP046514.1	NZ_CP026999.1	FalI	27	21	32	342,29,6
NZ_CP046514.1	NZ_CP026999.1	PpiI	28	21	19	332,28,1
NZ_CP046514.1	NZ_CP026999.1	PsrI	27	20	18	195,21,4
NZ_CP098482.1	NZ_CP072028.1	BsaXI	27	21	1	0,0,1
NZ_CP098482.1	NZ_CP072028.1	CjePI	27	22	0	1,0,0
NZ_CP098482.1	NZ_CP072028.1	FalI	27	21	0	0,2,0
NZ_CP131534.1	NZ_CP072028.1	BsaXI	27	21	2	0,0,2
NZ_CP131534.1	NZ_CP072028.1	CjePI	27	22	0	1,1,0
NZ_CP131534.1	NZ_CP072028.1	FalI	27	21	0	2,2,0
NZ_CM151391.1	NZ_CP072028.1	AlfI	32	26	82	682,123,36
NZ_CM151391.1	NZ_CP072028.1	AloI	27	20	91	649,110,24
NZ_CM151391.1	NZ_CP072028.1	BcgI	32	26	95	605,117,34
NZ_CM151391.1	NZ_CP072028.1	BplI	27	21	56	243,36,11
NZ_CM151391.1	NZ_CP072028.1	BsaXI	27	21	229	1319,197,58
NZ_CM151391.1	NZ_CP072028.1	Bsp24I	27	21	79	559,78,20
NZ_CM151391.1	NZ_CP072028.1	CjeI	28	23	370	2309,397,104
NZ_CM151391.1	NZ_CP072028.1	CjePI	27	22	450	3292,569,178
NZ_CM151391.1	NZ_CP072028.1	FalI	27	21	84	453,89,19
NZ_CM151391.1	NZ_CP072028.1	PpiI	28	21	38	258,50,13
NZ_CM151391.1	NZ_CP072028.1	PsrI	27	20	21	149,16,3
NZ_CP029705.1	NZ_CP072028.1	AlfI	32	26	132	593,157,66
NZ_CP029705.1	NZ_CP072028.1	AloI	27	20	131	539,158,37
NZ_CP029705.1	NZ_CP072028.1	BcgI	32	26	137	526,133,60
NZ_CP029705.1	NZ_CP072028.1	BplI	27	21	69	208,43,15
NZ_CP029705.1	NZ_CP072028.1	BsaXI	27	21	299	1097,295,75
NZ_CP029705.1	NZ_CP072028.1	Bsp24I	27	21	112	469,121,27
NZ_CP029705.1	NZ_CP072028.1	CjeI	28	23	480	1967,536,160
NZ_CP029705.1	NZ_CP072028.1	CjePI	27	22	575	2795,819,239
NZ_CP029705.1	NZ_CP072028.1	FalI	27	21	102	378,124,26
NZ_CP029705.1	NZ_CP072028.1	PpiI	28	21	66	222,65,18
NZ_CP029705.1	NZ_CP072028.1	PsrI	27	20	35	118,30,6
NZ_CP027007.1	NZ_CP072028.1	AlfI	32	26	83	686,140,30
NZ_CP027007.1	NZ_CP072028.1	AloI	27	20	96	659,104,23
NZ_CP027007.1	NZ_CP072028.1	BcgI	32	26	99	629,117,33
NZ_CP027007.1	NZ_CP072028.1	BplI	27	21	55	254,31,9
NZ_CP027007.1	NZ_CP072028.1	BsaXI	27	21	218	1364,191,53
NZ_CP027007.1	NZ_CP072028.1	Bsp24I	27	21	78	599,67,12
